NAME,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,state,county,tract
"Census Tract 8227.02, Cook County, Illinois",130.0,854.0,775.0,437.0,238.0,17,031,822702
"Census Tract 8244, Cook County, Illinois",350.0,652.0,490.0,120.0,44.0,17,031,824400
"Census Tract 8246.02, Cook County, Illinois",375.0,1350.0,1899.0,1016.0,204.0,17,031,824602
"Census Tract 8258.02, Cook County, Illinois",419.0,889.0,1479.0,420.0,171.0,17,031,825802
"Census Tract 8276, Cook County, Illinois",339.0,726.0,811.0,312.0,105.0,17,031,827600
"Census Tract 8278.05, Cook County, Illinois",158.0,651.0,909.0,272.0,207.0,17,031,827805
"Census Tract 8282.01, Cook County, Illinois",175.0,905.0,1155.0,385.0,223.0,17,031,828201
"Census Tract 8096, Cook County, Illinois",284.0,486.0,475.0,475.0,594.0,17,031,809600
"Census Tract 8104, Cook County, Illinois",198.0,831.0,1022.0,1066.0,721.0,17,031,810400
"Census Tract 8106, Cook County, Illinois",561.0,1005.0,1040.0,580.0,278.0,17,031,810600
"Census Tract 8109, Cook County, Illinois",537.0,1788.0,1331.0,576.0,539.0,17,031,810900
"Census Tract 8113.01, Cook County, Illinois",996.0,995.0,584.0,541.0,81.0,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",493.0,714.0,678.0,138.0,71.0,17,031,811302
"Census Tract 8121, Cook County, Illinois",153.0,275.0,866.0,676.0,957.0,17,031,812100
"Census Tract 8135, Cook County, Illinois",1787.0,1587.0,1050.0,355.0,130.0,17,031,813500
"Census Tract 8136, Cook County, Illinois",1153.0,914.0,344.0,118.0,71.0,17,031,813600
"Census Tract 8296, Cook County, Illinois",235.0,1037.0,640.0,127.0,77.0,17,031,829600
"Census Tract 8297, Cook County, Illinois",527.0,1063.0,771.0,247.0,121.0,17,031,829700
"Census Tract 8298, Cook County, Illinois",121.0,467.0,1324.0,1239.0,1440.0,17,031,829800
"Census Tract 8304, Cook County, Illinois",165.0,810.0,1144.0,407.0,282.0,17,031,830400
"Census Tract 8007, Cook County, Illinois",20.0,165.0,274.0,1286.0,1430.0,17,031,800700
"Census Tract 8025.03, Cook County, Illinois",211.0,1033.0,926.0,1337.0,600.0,17,031,802503
"Census Tract 8017.01, Cook County, Illinois",16.0,149.0,403.0,1090.0,696.0,17,031,801701
"Census Tract 8019.02, Cook County, Illinois",41.0,189.0,355.0,1002.0,520.0,17,031,801902
"Census Tract 8020.02, Cook County, Illinois",197.0,615.0,738.0,1345.0,704.0,17,031,802002
"Census Tract 8025.04, Cook County, Illinois",923.0,1392.0,1073.0,746.0,477.0,17,031,802504
"Census Tract 8027.02, Cook County, Illinois",326.0,845.0,918.0,821.0,525.0,17,031,802702
"Census Tract 8030.08, Cook County, Illinois",58.0,605.0,749.0,1101.0,625.0,17,031,803008
"Census Tract 8032, Cook County, Illinois",223.0,1134.0,1187.0,1178.0,649.0,17,031,803200
"Census Tract 8035, Cook County, Illinois",154.0,762.0,756.0,1443.0,962.0,17,031,803500
"Census Tract 8041.02, Cook County, Illinois",215.0,631.0,685.0,1974.0,1328.0,17,031,804102
"Census Tract 8245.05, Cook County, Illinois",381.0,1695.0,1583.0,855.0,379.0,17,031,824505
"Census Tract 8259, Cook County, Illinois",319.0,618.0,850.0,159.0,39.0,17,031,825900
"Census Tract 5501, Cook County, Illinois",942.0,1420.0,1459.0,536.0,301.0,17,031,550100
"Census Tract 5602, Cook County, Illinois",201.0,392.0,340.0,79.0,14.0,17,031,560200
"Census Tract 5604, Cook County, Illinois",287.0,242.0,251.0,108.0,35.0,17,031,560400
"Census Tract 5701, Cook County, Illinois",284.0,297.0,252.0,55.0,4.0,17,031,570100
"Census Tract 5808, Cook County, Illinois",394.0,272.0,186.0,53.0,23.0,17,031,580800
"Census Tract 6110, Cook County, Illinois",232.0,270.0,134.0,26.0,0.0,17,031,611000
"Census Tract 8264.01, Cook County, Illinois",354.0,920.0,933.0,264.0,154.0,17,031,826401
"Census Tract 8269.01, Cook County, Illinois",158.0,438.0,286.0,77.0,29.0,17,031,826901
"Census Tract 8270, Cook County, Illinois",570.0,914.0,663.0,220.0,30.0,17,031,827000
"Census Tract 8045.07, Cook County, Illinois",326.0,1396.0,2721.0,2693.0,1537.0,17,031,804507
"Census Tract 2406, Cook County, Illinois",135.0,103.0,52.0,435.0,238.0,17,031,240600
"Census Tract 2303, Cook County, Illinois",300.0,126.0,117.0,48.0,18.0,17,031,230300
"Census Tract 2309, Cook County, Illinois",796.0,835.0,767.0,612.0,193.0,17,031,230900
"Census Tract 2311, Cook County, Illinois",172.0,382.0,197.0,46.0,15.0,17,031,231100
"Census Tract 2434, Cook County, Illinois",340.0,387.0,433.0,775.0,498.0,17,031,243400
"Census Tract 2502, Cook County, Illinois",415.0,478.0,504.0,79.0,43.0,17,031,250200
"Census Tract 2507, Cook County, Illinois",821.0,1403.0,1189.0,213.0,62.0,17,031,250700
"Census Tract 2513, Cook County, Illinois",786.0,1200.0,903.0,189.0,53.0,17,031,251300
"Census Tract 2827, Cook County, Illinois",288.0,232.0,186.0,310.0,248.0,17,031,282700
"Census Tract 4402.01, Cook County, Illinois",425.0,802.0,1281.0,441.0,317.0,17,031,440201
"Census Tract 5305.01, Cook County, Illinois",555.0,1094.0,985.0,249.0,293.0,17,031,530501
"Census Tract 5305.03, Cook County, Illinois",616.0,989.0,1304.0,283.0,148.0,17,031,530503
"Census Tract 5401.01, Cook County, Illinois",380.0,590.0,529.0,60.0,29.0,17,031,540101
"Census Tract 5401.02, Cook County, Illinois",450.0,487.0,565.0,39.0,0.0,17,031,540102
"Census Tract 5805.01, Cook County, Illinois",1164.0,985.0,382.0,269.0,33.0,17,031,580501
"Census Tract 5805.02, Cook County, Illinois",1228.0,935.0,503.0,112.0,112.0,17,031,580502
"Census Tract 6503.01, Cook County, Illinois",801.0,1166.0,1008.0,204.0,70.0,17,031,650301
"Census Tract 6503.02, Cook County, Illinois",1056.0,651.0,549.0,231.0,150.0,17,031,650302
"Census Tract 6603.01, Cook County, Illinois",224.0,336.0,169.0,43.0,4.0,17,031,660301
"Census Tract 6603.02, Cook County, Illinois",1274.0,959.0,624.0,211.0,63.0,17,031,660302
"Census Tract 7003.01, Cook County, Illinois",843.0,1253.0,852.0,302.0,151.0,17,031,700301
"Census Tract 7003.02, Cook County, Illinois",524.0,1144.0,1179.0,682.0,197.0,17,031,700302
"Census Tract 8201.01, Cook County, Illinois",354.0,866.0,1371.0,1850.0,1203.0,17,031,820101
"Census Tract 8214.02, Cook County, Illinois",185.0,760.0,1038.0,311.0,185.0,17,031,821402
"Census Tract 8221.01, Cook County, Illinois",293.0,837.0,1125.0,421.0,243.0,17,031,822101
"Census Tract 8231.02, Cook County, Illinois",338.0,1126.0,808.0,127.0,70.0,17,031,823102
"Census Tract 8233.04, Cook County, Illinois",679.0,1435.0,1190.0,434.0,160.0,17,031,823304
"Census Tract 8245.07, Cook County, Illinois",227.0,1027.0,1160.0,489.0,356.0,17,031,824507
"Census Tract 8248, Cook County, Illinois",1219.0,1616.0,1189.0,303.0,93.0,17,031,824800
"Census Tract 8249, Cook County, Illinois",481.0,670.0,620.0,142.0,97.0,17,031,824900
"Census Tract 8254, Cook County, Illinois",267.0,1307.0,1323.0,768.0,328.0,17,031,825400
"Census Tract 8255.01, Cook County, Illinois",443.0,1174.0,1532.0,358.0,251.0,17,031,825501
"Census Tract 8255.03, Cook County, Illinois",520.0,898.0,1752.0,1160.0,529.0,17,031,825503
"Census Tract 8255.05, Cook County, Illinois",276.0,705.0,1388.0,755.0,497.0,17,031,825505
"Census Tract 8262.02, Cook County, Illinois",471.0,981.0,1894.0,249.0,145.0,17,031,826202
"Census Tract 8089, Cook County, Illinois",9.0,240.0,424.0,900.0,1356.0,17,031,808900
"Census Tract 8098, Cook County, Illinois",166.0,299.0,320.0,436.0,901.0,17,031,809800
"Census Tract 8223.01, Cook County, Illinois",362.0,777.0,764.0,600.0,101.0,17,031,822301
"Census Tract 8226.02, Cook County, Illinois",387.0,1527.0,1734.0,944.0,724.0,17,031,822602
"Census Tract 8238.01, Cook County, Illinois",257.0,1249.0,1070.0,993.0,714.0,17,031,823801
"Census Tract 8241.05, Cook County, Illinois",164.0,841.0,1471.0,1292.0,779.0,17,031,824105
"Census Tract 8245.03, Cook County, Illinois",256.0,1238.0,1524.0,1175.0,553.0,17,031,824503
"Census Tract 4004, Cook County, Illinois",198.0,224.0,296.0,104.0,104.0,17,031,400400
"Census Tract 4208, Cook County, Illinois",239.0,349.0,506.0,138.0,47.0,17,031,420800
"Census Tract 8055.01, Cook County, Illinois",119.0,548.0,586.0,812.0,557.0,17,031,805501
"Census Tract 8058.02, Cook County, Illinois",96.0,744.0,871.0,1063.0,615.0,17,031,805802
"Census Tract 3201, Cook County, Illinois",83.0,510.0,1327.0,3655.0,3618.0,17,031,320100
"Census Tract 3301, Cook County, Illinois",731.0,1142.0,2390.0,4711.0,5186.0,17,031,330100
"Census Tract 103, Cook County, Illinois",1083.0,1021.0,1104.0,923.0,609.0,17,031,010300
"Census Tract 508, Cook County, Illinois",67.0,85.0,62.0,444.0,413.0,17,031,050800
"Census Tract 509, Cook County, Illinois",29.0,66.0,216.0,548.0,310.0,17,031,050900
"Census Tract 511, Cook County, Illinois",34.0,155.0,61.0,601.0,279.0,17,031,051100
"Census Tract 5703, Cook County, Illinois",1152.0,1188.0,737.0,257.0,161.0,17,031,570300
"Census Tract 6115, Cook County, Illinois",610.0,768.0,254.0,63.0,59.0,17,031,611500
"Census Tract 6117, Cook County, Illinois",229.0,383.0,111.0,27.0,0.0,17,031,611700
"Census Tract 6202, Cook County, Illinois",328.0,733.0,424.0,63.0,58.0,17,031,620200
"Census Tract 6309, Cook County, Illinois",1205.0,1097.0,476.0,136.0,11.0,17,031,630900
"Census Tract 6502, Cook County, Illinois",1351.0,1373.0,1277.0,300.0,56.0,17,031,650200
"Census Tract 6607, Cook County, Illinois",420.0,629.0,333.0,90.0,59.0,17,031,660700
"Census Tract 6609, Cook County, Illinois",394.0,1039.0,1018.0,170.0,41.0,17,031,660900
"Census Tract 6805, Cook County, Illinois",146.0,214.0,222.0,13.0,0.0,17,031,680500
"Census Tract 6806, Cook County, Illinois",265.0,332.0,213.0,36.0,9.0,17,031,680600
"Census Tract 7103, Cook County, Illinois",193.0,272.0,286.0,33.0,34.0,17,031,710300
"Census Tract 7205, Cook County, Illinois",61.0,130.0,337.0,522.0,415.0,17,031,720500
"Census Tract 7206, Cook County, Illinois",28.0,140.0,215.0,396.0,360.0,17,031,720600
"Census Tract 7301, Cook County, Illinois",129.0,589.0,660.0,274.0,165.0,17,031,730100
"Census Tract 8012, Cook County, Illinois",13.0,70.0,208.0,667.0,1412.0,17,031,801200
"Census Tract 8014, Cook County, Illinois",59.0,263.0,452.0,619.0,678.0,17,031,801400
"Census Tract 8017.02, Cook County, Illinois",7.0,192.0,516.0,1333.0,1041.0,17,031,801702
"Census Tract 8022, Cook County, Illinois",55.0,281.0,493.0,1182.0,912.0,17,031,802200
"Census Tract 8026.05, Cook County, Illinois",311.0,1042.0,1318.0,1536.0,1224.0,17,031,802605
"Census Tract 8088, Cook County, Illinois",0.0,39.0,182.0,946.0,1210.0,17,031,808800
"Census Tract 8092, Cook County, Illinois",574.0,716.0,953.0,456.0,336.0,17,031,809200
"Census Tract 8105.01, Cook County, Illinois",389.0,1632.0,984.0,605.0,218.0,17,031,810501
"Census Tract 8111, Cook County, Illinois",487.0,1843.0,1300.0,556.0,359.0,17,031,811100
"Census Tract 8112, Cook County, Illinois",495.0,1358.0,1267.0,522.0,181.0,17,031,811200
"Census Tract 8125, Cook County, Illinois",230.0,345.0,645.0,702.0,628.0,17,031,812500
"Census Tract 8127, Cook County, Illinois",37.0,188.0,554.0,657.0,965.0,17,031,812700
"Census Tract 8140, Cook County, Illinois",688.0,1277.0,901.0,168.0,58.0,17,031,814000
"Census Tract 8150, Cook County, Illinois",581.0,696.0,733.0,261.0,125.0,17,031,815000
"Census Tract 8154, Cook County, Illinois",460.0,974.0,1669.0,818.0,393.0,17,031,815400
"Census Tract 8166, Cook County, Illinois",1214.0,772.0,553.0,167.0,10.0,17,031,816600
"Census Tract 8171.01, Cook County, Illinois",388.0,988.0,1131.0,283.0,257.0,17,031,817101
"Census Tract 8172, Cook County, Illinois",696.0,875.0,995.0,198.0,147.0,17,031,817200
"Census Tract 8201.03, Cook County, Illinois",344.0,773.0,695.0,524.0,300.0,17,031,820103
"Census Tract 8186, Cook County, Illinois",173.0,599.0,1145.0,844.0,497.0,17,031,818600
"Census Tract 8197, Cook County, Illinois",79.0,258.0,477.0,1616.0,1201.0,17,031,819700
"Census Tract 8198.02, Cook County, Illinois",40.0,130.0,262.0,709.0,690.0,17,031,819802
"Census Tract 8207, Cook County, Illinois",1028.0,1672.0,1561.0,314.0,113.0,17,031,820700
"Census Tract 8227.01, Cook County, Illinois",328.0,1041.0,775.0,517.0,287.0,17,031,822701
"Census Tract 8230.01, Cook County, Illinois",571.0,1469.0,1382.0,419.0,237.0,17,031,823001
"Census Tract 8230.02, Cook County, Illinois",406.0,1323.0,1904.0,513.0,146.0,17,031,823002
"Census Tract 8231.01, Cook County, Illinois",394.0,1132.0,926.0,415.0,85.0,17,031,823101
"Census Tract 8233.02, Cook County, Illinois",774.0,1377.0,1379.0,603.0,87.0,17,031,823302
"Census Tract 8237.03, Cook County, Illinois",714.0,1853.0,1195.0,610.0,288.0,17,031,823703
"Census Tract 8237.04, Cook County, Illinois",317.0,901.0,907.0,613.0,239.0,17,031,823704
"Census Tract 8411, Cook County, Illinois",1870.0,1647.0,738.0,747.0,389.0,17,031,841100
"Census Tract 8412, Cook County, Illinois",1343.0,1034.0,388.0,245.0,200.0,17,031,841200
"Census Tract 602, Cook County, Illinois",57.0,136.0,353.0,777.0,355.0,17,031,060200
"Census Tract 610, Cook County, Illinois",20.0,83.0,207.0,539.0,383.0,17,031,061000
"Census Tract 624, Cook County, Illinois",33.0,63.0,118.0,605.0,381.0,17,031,062400
"Census Tract 702, Cook County, Illinois",50.0,116.0,415.0,1222.0,1068.0,17,031,070200
"Census Tract 703, Cook County, Illinois",0.0,112.0,116.0,1205.0,849.0,17,031,070300
"Census Tract 106, Cook County, Illinois",590.0,967.0,992.0,1361.0,912.0,17,031,010600
"Census Tract 204, Cook County, Illinois",282.0,613.0,681.0,879.0,452.0,17,031,020400
"Census Tract 310, Cook County, Illinois",183.0,202.0,473.0,1130.0,916.0,17,031,031000
"Census Tract 403, Cook County, Illinois",202.0,371.0,484.0,550.0,546.0,17,031,040300
"Census Tract 8041.04, Cook County, Illinois",127.0,656.0,859.0,1093.0,694.0,17,031,804104
"Census Tract 8041.05, Cook County, Illinois",91.0,477.0,606.0,935.0,745.0,17,031,804105
"Census Tract 8042.02, Cook County, Illinois",229.0,755.0,1464.0,1575.0,1338.0,17,031,804202
"Census Tract 8048.05, Cook County, Illinois",465.0,1082.0,1609.0,966.0,467.0,17,031,804805
"Census Tract 408, Cook County, Illinois",132.0,106.0,285.0,629.0,300.0,17,031,040800
"Census Tract 2229, Cook County, Illinois",169.0,165.0,121.0,20.0,71.0,17,031,222900
"Census Tract 302, Cook County, Illinois",141.0,436.0,751.0,1225.0,1312.0,17,031,030200
"Census Tract 611, Cook County, Illinois",9.0,43.0,164.0,433.0,233.0,17,031,061100
"Census Tract 2832, Cook County, Illinois",122.0,100.0,97.0,246.0,312.0,17,031,283200
"Census Tract 4914, Cook County, Illinois",342.0,592.0,495.0,161.0,130.0,17,031,491400
"Census Tract 5502, Cook County, Illinois",231.0,651.0,587.0,314.0,75.0,17,031,550200
"Census Tract 8274, Cook County, Illinois",747.0,1105.0,950.0,289.0,51.0,17,031,827400
"Census Tract 308, Cook County, Illinois",294.0,307.0,481.0,1481.0,949.0,17,031,030800
"Census Tract 505, Cook County, Illinois",229.0,393.0,603.0,1664.0,1090.0,17,031,050500
"Census Tract 6304, Cook County, Illinois",2015.0,897.0,444.0,178.0,68.0,17,031,630400
"Census Tract 6703, Cook County, Illinois",144.0,285.0,309.0,27.0,13.0,17,031,670300
"Census Tract 6810, Cook County, Illinois",578.0,620.0,489.0,111.0,29.0,17,031,681000
"Census Tract 7102, Cook County, Illinois",545.0,1255.0,1249.0,114.0,103.0,17,031,710200
"Census Tract 7703, Cook County, Illinois",307.0,1588.0,1745.0,1190.0,403.0,17,031,770300
"Census Tract 8030.07, Cook County, Illinois",97.0,548.0,797.0,1656.0,657.0,17,031,803007
"Census Tract 8164.02, Cook County, Illinois",1144.0,760.0,590.0,224.0,8.0,17,031,816402
"Census Tract 3514, Cook County, Illinois",266.0,399.0,265.0,49.0,35.0,17,031,351400
"Census Tract 4212, Cook County, Illinois",174.0,241.0,372.0,176.0,57.0,17,031,421200
"Census Tract 4912, Cook County, Illinois",295.0,639.0,619.0,105.0,80.0,17,031,491200
"Census Tract 8054.01, Cook County, Illinois",209.0,867.0,812.0,585.0,335.0,17,031,805401
"Census Tract 3501, Cook County, Illinois",68.0,84.0,467.0,551.0,419.0,17,031,350100
"Census Tract 627, Cook County, Illinois",89.0,66.0,259.0,875.0,565.0,17,031,062700
"Census Tract 8036.06, Cook County, Illinois",978.0,1545.0,1000.0,725.0,463.0,17,031,803606
"Census Tract 8016.05, Cook County, Illinois",170.0,271.0,970.0,1300.0,1361.0,17,031,801605
"Census Tract 6707, Cook County, Illinois",187.0,328.0,221.0,26.0,27.0,17,031,670700
"Census Tract 8066, Cook County, Illinois",359.0,695.0,645.0,515.0,237.0,17,031,806600
"Census Tract 8045.11, Cook County, Illinois",565.0,298.0,278.0,365.0,83.0,17,031,804511
"Census Tract 8045.08, Cook County, Illinois",418.0,307.0,476.0,253.0,66.0,17,031,804508
"Census Tract 8045.09, Cook County, Illinois",797.0,1178.0,970.0,506.0,184.0,17,031,804509
"Census Tract 8045.10, Cook County, Illinois",1922.0,1228.0,574.0,214.0,80.0,17,031,804510
"Census Tract 8046.08, Cook County, Illinois",215.0,562.0,766.0,783.0,365.0,17,031,804608
"Census Tract 8046.09, Cook County, Illinois",66.0,598.0,1243.0,1274.0,933.0,17,031,804609
"Census Tract 8046.10, Cook County, Illinois",54.0,339.0,569.0,518.0,357.0,17,031,804610
"Census Tract 8046.11, Cook County, Illinois",73.0,795.0,1019.0,1009.0,588.0,17,031,804611
"Census Tract 8047.13, Cook County, Illinois",90.0,424.0,632.0,1066.0,861.0,17,031,804713
"Census Tract 8047.14, Cook County, Illinois",98.0,368.0,814.0,746.0,417.0,17,031,804714
"Census Tract 8047.15, Cook County, Illinois",491.0,574.0,571.0,262.0,141.0,17,031,804715
"Census Tract 8047.16, Cook County, Illinois",468.0,701.0,906.0,1363.0,468.0,17,031,804716
"Census Tract 8061.03, Cook County, Illinois",591.0,768.0,1085.0,989.0,355.0,17,031,806103
"Census Tract 8061.04, Cook County, Illinois",538.0,1053.0,876.0,478.0,363.0,17,031,806104
"Census Tract 8062.01, Cook County, Illinois",47.0,521.0,830.0,1370.0,763.0,17,031,806201
"Census Tract 8062.02, Cook County, Illinois",149.0,744.0,1099.0,1291.0,539.0,17,031,806202
"Census Tract 8123.01, Cook County, Illinois",53.0,276.0,591.0,884.0,984.0,17,031,812301
"Census Tract 8123.02, Cook County, Illinois",100.0,217.0,283.0,542.0,775.0,17,031,812302
"Census Tract 8128.01, Cook County, Illinois",123.0,109.0,633.0,576.0,834.0,17,031,812801
"Census Tract 8128.02, Cook County, Illinois",43.0,132.0,380.0,802.0,636.0,17,031,812802
"Census Tract 8133.01, Cook County, Illinois",917.0,515.0,329.0,107.0,0.0,17,031,813301
"Census Tract 8133.02, Cook County, Illinois",1011.0,743.0,281.0,104.0,5.0,17,031,813302
"Census Tract 8137.01, Cook County, Illinois",936.0,686.0,321.0,127.0,18.0,17,031,813701
"Census Tract 8137.02, Cook County, Illinois",994.0,703.0,472.0,116.0,20.0,17,031,813702
"Census Tract 8138.01, Cook County, Illinois",845.0,533.0,337.0,31.0,20.0,17,031,813801
"Census Tract 8138.02, Cook County, Illinois",1026.0,1201.0,632.0,146.0,29.0,17,031,813802
"Census Tract 8206.03, Cook County, Illinois",768.0,1561.0,812.0,252.0,82.0,17,031,820603
"Census Tract 8206.04, Cook County, Illinois",483.0,1049.0,617.0,165.0,152.0,17,031,820604
"Census Tract 8206.05, Cook County, Illinois",279.0,629.0,1058.0,429.0,68.0,17,031,820605
"Census Tract 8206.06, Cook County, Illinois",238.0,904.0,782.0,541.0,249.0,17,031,820606
"Census Tract 8238.05, Cook County, Illinois",168.0,712.0,772.0,268.0,348.0,17,031,823805
"Census Tract 8238.06, Cook County, Illinois",297.0,964.0,921.0,316.0,69.0,17,031,823806
"Census Tract 8240.03, Cook County, Illinois",214.0,910.0,1589.0,922.0,631.0,17,031,824003
"Census Tract 8240.04, Cook County, Illinois",394.0,1053.0,832.0,936.0,625.0,17,031,824004
"Census Tract 8326, Cook County, Illinois",50.0,70.0,191.0,1475.0,1301.0,17,031,832600
"Census Tract 8329, Cook County, Illinois",24.0,82.0,152.0,419.0,633.0,17,031,832900
"Census Tract 8330, Cook County, Illinois",191.0,97.0,186.0,1074.0,884.0,17,031,833000
"Census Tract 8331, Cook County, Illinois",413.0,396.0,621.0,2634.0,2203.0,17,031,833100
"Census Tract 8333, Cook County, Illinois",62.0,196.0,165.0,257.0,430.0,17,031,833300
"Census Tract 8339, Cook County, Illinois",386.0,369.0,325.0,72.0,46.0,17,031,833900
"Census Tract 8340, Cook County, Illinois",275.0,766.0,765.0,136.0,85.0,17,031,834000
"Census Tract 8342, Cook County, Illinois",354.0,619.0,1150.0,259.0,247.0,17,031,834200
"Census Tract 8343, Cook County, Illinois",456.0,1016.0,1960.0,774.0,272.0,17,031,834300
"Census Tract 8344, Cook County, Illinois",168.0,446.0,1141.0,402.0,391.0,17,031,834400
"Census Tract 209.02, Cook County, Illinois",262.0,1176.0,607.0,734.0,226.0,17,031,020902
"Census Tract 8042.01, Cook County, Illinois",180.0,439.0,1132.0,2187.0,1860.0,17,031,804201
"Census Tract 8034, Cook County, Illinois",107.0,888.0,945.0,1380.0,962.0,17,031,803400
"Census Tract 8036.03, Cook County, Illinois",92.0,598.0,1102.0,1410.0,1499.0,17,031,803603
"Census Tract 8036.10, Cook County, Illinois",160.0,835.0,1291.0,1760.0,1070.0,17,031,803610
"Census Tract 8224, Cook County, Illinois",665.0,1427.0,1191.0,575.0,268.0,17,031,822400
"Census Tract 8174, Cook County, Illinois",814.0,774.0,553.0,201.0,166.0,17,031,817400
"Census Tract 8199, Cook County, Illinois",8.0,211.0,343.0,838.0,708.0,17,031,819900
"Census Tract 8205.01, Cook County, Illinois",620.0,1713.0,1333.0,357.0,142.0,17,031,820501
"Census Tract 8228.02, Cook County, Illinois",214.0,688.0,758.0,561.0,314.0,17,031,822802
"Census Tract 8416, Cook County, Illinois",111.0,233.0,73.0,43.0,5.0,17,031,841600
"Census Tract 8413, Cook County, Illinois",1023.0,630.0,338.0,324.0,73.0,17,031,841300
"Census Tract 8414, Cook County, Illinois",138.0,348.0,146.0,56.0,33.0,17,031,841400
"Census Tract 8415, Cook County, Illinois",449.0,394.0,483.0,62.0,38.0,17,031,841500
"Census Tract 8417, Cook County, Illinois",482.0,330.0,231.0,57.0,24.0,17,031,841700
"Census Tract 8418, Cook County, Illinois",212.0,438.0,743.0,183.0,89.0,17,031,841800
"Census Tract 8419, Cook County, Illinois",89.0,169.0,339.0,1107.0,1099.0,17,031,841900
"Census Tract 8420, Cook County, Illinois",306.0,285.0,280.0,204.0,189.0,17,031,842000
"Census Tract 8421, Cook County, Illinois",1101.0,1554.0,1019.0,146.0,141.0,17,031,842100
"Census Tract 8422, Cook County, Illinois",157.0,316.0,286.0,718.0,593.0,17,031,842200
"Census Tract 8423, Cook County, Illinois",162.0,225.0,365.0,1341.0,730.0,17,031,842300
"Census Tract 8424, Cook County, Illinois",471.0,555.0,748.0,395.0,304.0,17,031,842400
"Census Tract 8425, Cook County, Illinois",255.0,262.0,309.0,80.0,7.0,17,031,842500
"Census Tract 8426, Cook County, Illinois",866.0,1129.0,820.0,350.0,156.0,17,031,842600
"Census Tract 8428, Cook County, Illinois",2302.0,1316.0,630.0,198.0,59.0,17,031,842800
"Census Tract 8429, Cook County, Illinois",462.0,463.0,325.0,191.0,59.0,17,031,842900
"Census Tract 8430, Cook County, Illinois",508.0,529.0,463.0,85.0,31.0,17,031,843000
"Census Tract 8431, Cook County, Illinois",265.0,435.0,352.0,111.0,86.0,17,031,843100
"Census Tract 8432, Cook County, Illinois",644.0,391.0,340.0,182.0,94.0,17,031,843200
"Census Tract 8433, Cook County, Illinois",299.0,523.0,260.0,70.0,43.0,17,031,843300
"Census Tract 8434, Cook County, Illinois",220.0,283.0,252.0,91.0,28.0,17,031,843400
"Census Tract 8435, Cook County, Illinois",3095.0,1776.0,828.0,56.0,34.0,17,031,843500
"Census Tract 8436, Cook County, Illinois",205.0,385.0,493.0,277.0,206.0,17,031,843600
"Census Tract 8437, Cook County, Illinois",104.0,269.0,316.0,675.0,305.0,17,031,843700
"Census Tract 8101, Cook County, Illinois",216.0,356.0,456.0,1178.0,1178.0,17,031,810100
"Census Tract 8103.01, Cook County, Illinois",212.0,555.0,732.0,662.0,447.0,17,031,810301
"Census Tract 8114.01, Cook County, Illinois",661.0,1292.0,949.0,509.0,117.0,17,031,811401
"Census Tract 8200, Cook County, Illinois",8.0,109.0,129.0,527.0,430.0,17,031,820000
"Census Tract 8010, Cook County, Illinois",71.0,244.0,497.0,1183.0,1302.0,17,031,801000
"Census Tract 7108, Cook County, Illinois",635.0,909.0,1204.0,530.0,241.0,17,031,710800
"Census Tract 7304, Cook County, Illinois",331.0,950.0,951.0,406.0,178.0,17,031,730400
"Census Tract 7505, Cook County, Illinois",606.0,1007.0,1763.0,421.0,633.0,17,031,750500
"Census Tract 8001, Cook County, Illinois",24.0,26.0,157.0,697.0,740.0,17,031,800100
"Census Tract 8013, Cook County, Illinois",27.0,118.0,380.0,957.0,1470.0,17,031,801300
"Census Tract 8016.01, Cook County, Illinois",116.0,466.0,417.0,1258.0,988.0,17,031,801601
"Census Tract 8016.06, Cook County, Illinois",150.0,592.0,665.0,1356.0,1429.0,17,031,801606
"Census Tract 8039.01, Cook County, Illinois",256.0,618.0,688.0,819.0,283.0,17,031,803901
"Census Tract 8041.06, Cook County, Illinois",163.0,738.0,1061.0,1901.0,1085.0,17,031,804106
"Census Tract 8060.01, Cook County, Illinois",369.0,1427.0,917.0,1209.0,581.0,17,031,806001
"Census Tract 8065.02, Cook County, Illinois",589.0,1017.0,642.0,523.0,270.0,17,031,806502
"Census Tract 8097, Cook County, Illinois",497.0,466.0,448.0,483.0,677.0,17,031,809700
"Census Tract 8107.02, Cook County, Illinois",430.0,1107.0,777.0,462.0,280.0,17,031,810702
"Census Tract 8120, Cook County, Illinois",61.0,330.0,593.0,1419.0,1268.0,17,031,812000
"Census Tract 8122, Cook County, Illinois",94.0,157.0,273.0,789.0,1347.0,17,031,812200
"Census Tract 6501, Cook County, Illinois",992.0,909.0,623.0,215.0,39.0,17,031,650100
"Census Tract 6705, Cook County, Illinois",145.0,315.0,189.0,73.0,6.0,17,031,670500
"Census Tract 506, Cook County, Illinois",114.0,195.0,240.0,943.0,394.0,17,031,050600
"Census Tract 605, Cook County, Illinois",174.0,181.0,142.0,330.0,130.0,17,031,060500
"Census Tract 609, Cook County, Illinois",265.0,513.0,893.0,2173.0,1790.0,17,031,060900
"Census Tract 2514, Cook County, Illinois",804.0,828.0,973.0,261.0,142.0,17,031,251400
"Census Tract 2608, Cook County, Illinois",411.0,595.0,377.0,31.0,22.0,17,031,260800
