NAME,female,state,county,tract,population,period
Census Tract 6203; Cook County; Illinois,3665.0,17,31,620300,7080.0,2018-2022
Census Tract 6204; Cook County; Illinois,2008.0,17,31,620400,4540.0,2018-2022
Census Tract 6303; Cook County; Illinois,2059.0,17,31,630300,4167.0,2018-2022
Census Tract 6304; Cook County; Illinois,3159.0,17,31,630400,6003.0,2018-2022
Census Tract 6305; Cook County; Illinois,2762.0,17,31,630500,5989.0,2018-2022
Census Tract 6306; Cook County; Illinois,1398.0,17,31,630600,2746.0,2018-2022
Census Tract 6308; Cook County; Illinois,2801.0,17,31,630800,6361.0,2018-2022
Census Tract 6309; Cook County; Illinois,2753.0,17,31,630900,4856.0,2018-2022
Census Tract 6401; Cook County; Illinois,498.0,17,31,640100,1348.0,2018-2022
Census Tract 6403; Cook County; Illinois,3452.0,17,31,640300,6897.0,2018-2022
Census Tract 6404; Cook County; Illinois,1779.0,17,31,640400,3309.0,2018-2022
Census Tract 6405; Cook County; Illinois,2031.0,17,31,640500,4132.0,2018-2022
Census Tract 6406; Cook County; Illinois,1871.0,17,31,640600,4427.0,2018-2022
Census Tract 6407; Cook County; Illinois,1484.0,17,31,640700,3110.0,2018-2022
Census Tract 6408; Cook County; Illinois,726.0,17,31,640800,1505.0,2018-2022
Census Tract 6501; Cook County; Illinois,2619.0,17,31,650100,4622.0,2018-2022
Census Tract 6502; Cook County; Illinois,3433.0,17,31,650200,7211.0,2018-2022
Census Tract 6503.01; Cook County; Illinois,2400.0,17,31,650301,4863.0,2018-2022
Census Tract 6503.02; Cook County; Illinois,2417.0,17,31,650302,4945.0,2018-2022
Census Tract 6504; Cook County; Illinois,3375.0,17,31,650400,6794.0,2018-2022
Census Tract 6505; Cook County; Illinois,2125.0,17,31,650500,4159.0,2018-2022
Census Tract 6603.01; Cook County; Illinois,960.0,17,31,660301,1761.0,2018-2022
Census Tract 6603.02; Cook County; Illinois,2233.0,17,31,660302,4612.0,2018-2022
Census Tract 6604; Cook County; Illinois,2562.0,17,31,660400,4719.0,2018-2022
Census Tract 6605; Cook County; Illinois,2197.0,17,31,660500,4284.0,2018-2022
Census Tract 6606; Cook County; Illinois,3331.0,17,31,660600,5849.0,2018-2022
Census Tract 6607; Cook County; Illinois,1027.0,17,31,660700,1617.0,2018-2022
Census Tract 6608; Cook County; Illinois,3139.0,17,31,660800,5832.0,2018-2022
Census Tract 6609; Cook County; Illinois,2954.0,17,31,660900,5631.0,2018-2022
Census Tract 6610; Cook County; Illinois,2546.0,17,31,661000,5424.0,2018-2022
Census Tract 6611; Cook County; Illinois,3285.0,17,31,661100,7186.0,2018-2022
Census Tract 6701; Cook County; Illinois,655.0,17,31,670100,1472.0,2018-2022
Census Tract 6702; Cook County; Illinois,463.0,17,31,670200,724.0,2018-2022
Census Tract 6703; Cook County; Illinois,690.0,17,31,670300,1332.0,2018-2022
Census Tract 6704; Cook County; Illinois,808.0,17,31,670400,1616.0,2018-2022
Census Tract 6705; Cook County; Illinois,442.0,17,31,670500,1004.0,2018-2022
Census Tract 6706; Cook County; Illinois,617.0,17,31,670600,1174.0,2018-2022
Census Tract 6707; Cook County; Illinois,591.0,17,31,670700,1092.0,2018-2022
Census Tract 6708; Cook County; Illinois,489.0,17,31,670800,1022.0,2018-2022
Census Tract 6709; Cook County; Illinois,742.0,17,31,670900,1246.0,2018-2022
Census Tract 6711; Cook County; Illinois,557.0,17,31,671100,915.0,2018-2022
Census Tract 6712; Cook County; Illinois,454.0,17,31,671200,840.0,2018-2022
Census Tract 6713; Cook County; Illinois,902.0,17,31,671300,1657.0,2018-2022
Census Tract 6714; Cook County; Illinois,866.0,17,31,671400,1299.0,2018-2022
Census Tract 6715; Cook County; Illinois,1292.0,17,31,671500,2308.0,2018-2022
Census Tract 6716; Cook County; Illinois,771.0,17,31,671600,1709.0,2018-2022
Census Tract 6718; Cook County; Illinois,572.0,17,31,671800,1128.0,2018-2022
Census Tract 6719; Cook County; Illinois,425.0,17,31,671900,1034.0,2018-2022
Census Tract 6720; Cook County; Illinois,1413.0,17,31,672000,3295.0,2018-2022
Census Tract 6805; Cook County; Illinois,681.0,17,31,680500,1474.0,2018-2022
Census Tract 6806; Cook County; Illinois,673.0,17,31,680600,1178.0,2018-2022
Census Tract 6809; Cook County; Illinois,1652.0,17,31,680900,3560.0,2018-2022
Census Tract 6810; Cook County; Illinois,1231.0,17,31,681000,2297.0,2018-2022
Census Tract 6811; Cook County; Illinois,892.0,17,31,681100,1932.0,2018-2022
Census Tract 6812; Cook County; Illinois,1194.0,17,31,681200,1883.0,2018-2022
Census Tract 6813; Cook County; Illinois,1547.0,17,31,681300,2323.0,2018-2022
Census Tract 6814; Cook County; Illinois,987.0,17,31,681400,1879.0,2018-2022
Census Tract 6903; Cook County; Illinois,1009.0,17,31,690300,2303.0,2018-2022
Census Tract 6904; Cook County; Illinois,1817.0,17,31,690400,2908.0,2018-2022
Census Tract 6905; Cook County; Illinois,368.0,17,31,690500,742.0,2018-2022
Census Tract 6909; Cook County; Illinois,2078.0,17,31,690900,3809.0,2018-2022
Census Tract 6910; Cook County; Illinois,1578.0,17,31,691000,2655.0,2018-2022
Census Tract 6911; Cook County; Illinois,1383.0,17,31,691100,2883.0,2018-2022
Census Tract 6912; Cook County; Illinois,949.0,17,31,691200,1984.0,2018-2022
Census Tract 6913; Cook County; Illinois,1321.0,17,31,691300,2332.0,2018-2022
Census Tract 6914; Cook County; Illinois,1635.0,17,31,691400,2701.0,2018-2022
Census Tract 6915; Cook County; Illinois,1161.0,17,31,691500,1895.0,2018-2022
Census Tract 7001; Cook County; Illinois,1927.0,17,31,700100,3874.0,2018-2022
Census Tract 7002; Cook County; Illinois,3438.0,17,31,700200,6888.0,2018-2022
Census Tract 7003.01; Cook County; Illinois,2680.0,17,31,700301,6124.0,2018-2022
Census Tract 7003.02; Cook County; Illinois,3288.0,17,31,700302,6003.0,2018-2022
Census Tract 7004.01; Cook County; Illinois,3180.0,17,31,700401,6218.0,2018-2022
Census Tract 7004.02; Cook County; Illinois,1755.0,17,31,700402,3417.0,2018-2022
Census Tract 7005.01; Cook County; Illinois,3789.0,17,31,700501,6565.0,2018-2022
Census Tract 7005.02; Cook County; Illinois,1870.0,17,31,700502,3656.0,2018-2022
Census Tract 7101; Cook County; Illinois,395.0,17,31,710100,1026.0,2018-2022
Census Tract 7102; Cook County; Illinois,2049.0,17,31,710200,4056.0,2018-2022
Census Tract 7103; Cook County; Illinois,773.0,17,31,710300,1382.0,2018-2022
Census Tract 7104; Cook County; Illinois,3165.0,17,31,710400,5668.0,2018-2022
Census Tract 7105; Cook County; Illinois,2260.0,17,31,710500,4087.0,2018-2022
Census Tract 7106; Cook County; Illinois,835.0,17,31,710600,1720.0,2018-2022
Census Tract 7107; Cook County; Illinois,1855.0,17,31,710700,3412.0,2018-2022
Census Tract 7108; Cook County; Illinois,2847.0,17,31,710800,4536.0,2018-2022
Census Tract 7109; Cook County; Illinois,1287.0,17,31,710900,2151.0,2018-2022
Census Tract 7110; Cook County; Illinois,2163.0,17,31,711000,3779.0,2018-2022
Census Tract 7111; Cook County; Illinois,1683.0,17,31,711100,2808.0,2018-2022
Census Tract 7112; Cook County; Illinois,2819.0,17,31,711200,4869.0,2018-2022
Census Tract 7113; Cook County; Illinois,897.0,17,31,711300,1618.0,2018-2022
Census Tract 7114; Cook County; Illinois,1413.0,17,31,711400,2728.0,2018-2022
Census Tract 7115; Cook County; Illinois,1317.0,17,31,711500,2628.0,2018-2022
Census Tract 7201; Cook County; Illinois,1759.0,17,31,720100,3370.0,2018-2022
Census Tract 7202; Cook County; Illinois,2179.0,17,31,720200,4097.0,2018-2022
Census Tract 7203; Cook County; Illinois,1896.0,17,31,720300,3614.0,2018-2022
Census Tract 7204; Cook County; Illinois,1013.0,17,31,720400,1872.0,2018-2022
Census Tract 7205; Cook County; Illinois,929.0,17,31,720500,1833.0,2018-2022
Census Tract 7206; Cook County; Illinois,1129.0,17,31,720600,1860.0,2018-2022
Census Tract 7207; Cook County; Illinois,1422.0,17,31,720700,3135.0,2018-2022
Census Tract 7301; Cook County; Illinois,1540.0,17,31,730100,2669.0,2018-2022
Census Tract 7302.01; Cook County; Illinois,3353.0,17,31,730201,5671.0,2018-2022
Census Tract 7302.02; Cook County; Illinois,1838.0,17,31,730202,3093.0,2018-2022
Census Tract 7303; Cook County; Illinois,505.0,17,31,730300,1042.0,2018-2022
Census Tract 7304; Cook County; Illinois,1994.0,17,31,730400,4070.0,2018-2022
Census Tract 7305; Cook County; Illinois,2308.0,17,31,730500,4053.0,2018-2022
Census Tract 7306; Cook County; Illinois,2115.0,17,31,730600,3570.0,2018-2022
Census Tract 7307; Cook County; Illinois,1431.0,17,31,730700,2288.0,2018-2022
Census Tract 7401; Cook County; Illinois,1394.0,17,31,740100,3075.0,2018-2022
Census Tract 7402; Cook County; Illinois,3286.0,17,31,740200,6473.0,2018-2022
Census Tract 7403; Cook County; Illinois,2558.0,17,31,740300,5043.0,2018-2022
Census Tract 7404; Cook County; Illinois,2327.0,17,31,740400,4530.0,2018-2022
Census Tract 7501; Cook County; Illinois,1937.0,17,31,750100,3636.0,2018-2022
Census Tract 7502; Cook County; Illinois,1576.0,17,31,750200,3141.0,2018-2022
Census Tract 7503; Cook County; Illinois,1206.0,17,31,750300,2546.0,2018-2022
Census Tract 7504; Cook County; Illinois,1354.0,17,31,750400,2790.0,2018-2022
Census Tract 7505; Cook County; Illinois,2757.0,17,31,750500,4761.0,2018-2022
Census Tract 7506; Cook County; Illinois,2239.0,17,31,750600,3844.0,2018-2022
Census Tract 7608.01; Cook County; Illinois,2169.0,17,31,760801,4718.0,2018-2022
Census Tract 7608.02; Cook County; Illinois,1004.0,17,31,760802,2191.0,2018-2022
Census Tract 7608.03; Cook County; Illinois,3267.0,17,31,760803,6862.0,2018-2022
Census Tract 7702.01; Cook County; Illinois,3218.0,17,31,770201,6051.0,2018-2022
Census Tract 7702.02; Cook County; Illinois,2224.0,17,31,770202,4557.0,2018-2022
Census Tract 7703; Cook County; Illinois,3616.0,17,31,770300,7001.0,2018-2022
Census Tract 7704; Cook County; Illinois,2475.0,17,31,770400,4440.0,2018-2022
Census Tract 7705; Cook County; Illinois,2132.0,17,31,770500,4225.0,2018-2022
Census Tract 7706.01; Cook County; Illinois,1819.0,17,31,770601,3694.0,2018-2022
Census Tract 7706.02; Cook County; Illinois,2067.0,17,31,770602,4586.0,2018-2022
Census Tract 7707; Cook County; Illinois,1099.0,17,31,770700,2290.0,2018-2022
Census Tract 7708; Cook County; Illinois,2607.0,17,31,770800,5773.0,2018-2022
Census Tract 7709.01; Cook County; Illinois,2383.0,17,31,770901,4796.0,2018-2022
Census Tract 7709.02; Cook County; Illinois,1969.0,17,31,770902,3816.0,2018-2022
Census Tract 8001; Cook County; Illinois,1191.0,17,31,800100,2367.0,2018-2022
Census Tract 8002; Cook County; Illinois,3342.0,17,31,800200,6420.0,2018-2022
Census Tract 8003; Cook County; Illinois,1690.0,17,31,800300,3303.0,2018-2022
Census Tract 8004; Cook County; Illinois,1715.0,17,31,800400,3686.0,2018-2022
Census Tract 8005; Cook County; Illinois,2858.0,17,31,800500,5576.0,2018-2022
Census Tract 8006; Cook County; Illinois,1222.0,17,31,800600,2389.0,2018-2022
Census Tract 8007; Cook County; Illinois,2377.0,17,31,800700,4850.0,2018-2022
Census Tract 8008; Cook County; Illinois,1231.0,17,31,800800,2331.0,2018-2022
Census Tract 8009; Cook County; Illinois,2257.0,17,31,800900,4341.0,2018-2022
Census Tract 8010; Cook County; Illinois,2603.0,17,31,801000,5261.0,2018-2022
Census Tract 8011; Cook County; Illinois,2401.0,17,31,801100,5045.0,2018-2022
Census Tract 8012; Cook County; Illinois,2148.0,17,31,801200,3699.0,2018-2022
Census Tract 8013; Cook County; Illinois,2337.0,17,31,801300,4448.0,2018-2022
Census Tract 8014; Cook County; Illinois,1465.0,17,31,801400,3052.0,2018-2022
Census Tract 8015; Cook County; Illinois,3468.0,17,31,801500,6367.0,2018-2022
Census Tract 8016.01; Cook County; Illinois,2492.0,17,31,801601,4423.0,2018-2022
Census Tract 8016.03; Cook County; Illinois,1901.0,17,31,801603,3781.0,2018-2022
Census Tract 8016.05; Cook County; Illinois,2873.0,17,31,801605,5721.0,2018-2022
Census Tract 8016.06; Cook County; Illinois,3731.0,17,31,801606,7456.0,2018-2022
Census Tract 8016.07; Cook County; Illinois,2939.0,17,31,801607,5753.0,2018-2022
Census Tract 8016.08; Cook County; Illinois,3559.0,17,31,801608,6308.0,2018-2022
Census Tract 8017.01; Cook County; Illinois,1714.0,17,31,801701,3568.0,2018-2022
Census Tract 8017.02; Cook County; Illinois,2561.0,17,31,801702,4911.0,2018-2022
Census Tract 8018; Cook County; Illinois,3149.0,17,31,801800,6041.0,2018-2022
Census Tract 8019.01; Cook County; Illinois,2488.0,17,31,801901,4362.0,2018-2022
Census Tract 8019.02; Cook County; Illinois,1722.0,17,31,801902,3770.0,2018-2022
Census Tract 8020.02; Cook County; Illinois,2491.0,17,31,802002,4990.0,2018-2022
Census Tract 8020.03; Cook County; Illinois,1368.0,17,31,802003,2517.0,2018-2022
Census Tract 8020.04; Cook County; Illinois,3342.0,17,31,802004,6006.0,2018-2022
Census Tract 8021; Cook County; Illinois,1949.0,17,31,802100,3717.0,2018-2022
Census Tract 8022; Cook County; Illinois,2641.0,17,31,802200,4937.0,2018-2022
Census Tract 8023; Cook County; Illinois,3212.0,17,31,802300,5770.0,2018-2022
Census Tract 8024.02; Cook County; Illinois,3081.0,17,31,802402,6076.0,2018-2022
Census Tract 8024.03; Cook County; Illinois,813.0,17,31,802403,1392.0,2018-2022
Census Tract 8024.04; Cook County; Illinois,3666.0,17,31,802404,7492.0,2018-2022
Census Tract 8025.03; Cook County; Illinois,3938.0,17,31,802503,7571.0,2018-2022
Census Tract 8025.04; Cook County; Illinois,3321.0,17,31,802504,6844.0,2018-2022
Census Tract 8025.05; Cook County; Illinois,3363.0,17,31,802505,6371.0,2018-2022
Census Tract 8025.06; Cook County; Illinois,1106.0,17,31,802506,2517.0,2018-2022
Census Tract 8026.05; Cook County; Illinois,3502.0,17,31,802605,7230.0,2018-2022
Census Tract 8026.07; Cook County; Illinois,604.0,17,31,802607,1217.0,2018-2022
Census Tract 8026.08; Cook County; Illinois,3129.0,17,31,802608,6009.0,2018-2022
Census Tract 8026.09; Cook County; Illinois,3263.0,17,31,802609,6414.0,2018-2022
Census Tract 8026.10; Cook County; Illinois,939.0,17,31,802610,1986.0,2018-2022
Census Tract 8027.01; Cook County; Illinois,3129.0,17,31,802701,6326.0,2018-2022
Census Tract 8027.02; Cook County; Illinois,2577.0,17,31,802702,5043.0,2018-2022
Census Tract 8028.01; Cook County; Illinois,2424.0,17,31,802801,4689.0,2018-2022
Census Tract 8028.02; Cook County; Illinois,3501.0,17,31,802802,6530.0,2018-2022
Census Tract 8029; Cook County; Illinois,3241.0,17,31,802900,6085.0,2018-2022
Census Tract 8030.05; Cook County; Illinois,1384.0,17,31,803005,2701.0,2018-2022
Census Tract 8030.07; Cook County; Illinois,2425.0,17,31,803007,5201.0,2018-2022
Census Tract 8030.08; Cook County; Illinois,2311.0,17,31,803008,4807.0,2018-2022
Census Tract 8030.10; Cook County; Illinois,2362.0,17,31,803010,4686.0,2018-2022
Census Tract 8030.12; Cook County; Illinois,1107.0,17,31,803012,2014.0,2018-2022
Census Tract 8030.13; Cook County; Illinois,2899.0,17,31,803013,5724.0,2018-2022
Census Tract 8030.14; Cook County; Illinois,1852.0,17,31,803014,3329.0,2018-2022
Census Tract 8030.15; Cook County; Illinois,2295.0,17,31,803015,4498.0,2018-2022
Census Tract 8030.16; Cook County; Illinois,1238.0,17,31,803016,2560.0,2018-2022
Census Tract 8030.17; Cook County; Illinois,3109.0,17,31,803017,6125.0,2018-2022
Census Tract 8031; Cook County; Illinois,1752.0,17,31,803100,3448.0,2018-2022
Census Tract 8032; Cook County; Illinois,2660.0,17,31,803200,5024.0,2018-2022
Census Tract 8033; Cook County; Illinois,2964.0,17,31,803300,5629.0,2018-2022
Census Tract 8034; Cook County; Illinois,3168.0,17,31,803400,6745.0,2018-2022
Census Tract 8035; Cook County; Illinois,2788.0,17,31,803500,5565.0,2018-2022
Census Tract 8036.03; Cook County; Illinois,3173.0,17,31,803603,6538.0,2018-2022
Census Tract 8036.04; Cook County; Illinois,2552.0,17,31,803604,4375.0,2018-2022
Census Tract 8036.05; Cook County; Illinois,3306.0,17,31,803605,6694.0,2018-2022
Census Tract 8036.07; Cook County; Illinois,2265.0,17,31,803607,4358.0,2018-2022
Census Tract 8036.08; Cook County; Illinois,4213.0,17,31,803608,8110.0,2018-2022
Census Tract 8036.11; Cook County; Illinois,3194.0,17,31,803611,6425.0,2018-2022
Census Tract 8036.12; Cook County; Illinois,1576.0,17,31,803612,3470.0,2018-2022
Census Tract 8036.13; Cook County; Illinois,1876.0,17,31,803613,3891.0,2018-2022
Census Tract 8036.14; Cook County; Illinois,1949.0,17,31,803614,4145.0,2018-2022
Census Tract 8036.15; Cook County; Illinois,1157.0,17,31,803615,2357.0,2018-2022
Census Tract 8036.16; Cook County; Illinois,2649.0,17,31,803616,4789.0,2018-2022
Census Tract 8037.01; Cook County; Illinois,1363.0,17,31,803701,2745.0,2018-2022
Census Tract 8037.02; Cook County; Illinois,3261.0,17,31,803702,6154.0,2018-2022
Census Tract 8038; Cook County; Illinois,2109.0,17,31,803800,4159.0,2018-2022
Census Tract 8039.01; Cook County; Illinois,1822.0,17,31,803901,3702.0,2018-2022
Census Tract 8039.02; Cook County; Illinois,1822.0,17,31,803902,3498.0,2018-2022
Census Tract 8040; Cook County; Illinois,2444.0,17,31,804000,4672.0,2018-2022
Census Tract 8041.02; Cook County; Illinois,3576.0,17,31,804102,6865.0,2018-2022
Census Tract 8041.04; Cook County; Illinois,2594.0,17,31,804104,5176.0,2018-2022
Census Tract 8041.05; Cook County; Illinois,2058.0,17,31,804105,4219.0,2018-2022
Census Tract 8041.06; Cook County; Illinois,3699.0,17,31,804106,7232.0,2018-2022
Census Tract 8041.08; Cook County; Illinois,2253.0,17,31,804108,4577.0,2018-2022
Census Tract 8041.09; Cook County; Illinois,1409.0,17,31,804109,3138.0,2018-2022
Census Tract 8042.02; Cook County; Illinois,3868.0,17,31,804202,7853.0,2018-2022
Census Tract 8042.03; Cook County; Illinois,1481.0,17,31,804203,3215.0,2018-2022
Census Tract 8042.04; Cook County; Illinois,2953.0,17,31,804204,5281.0,2018-2022
Census Tract 8043.05; Cook County; Illinois,3603.0,17,31,804305,7790.0,2018-2022
Census Tract 8043.06; Cook County; Illinois,3130.0,17,31,804306,6379.0,2018-2022
Census Tract 8043.08; Cook County; Illinois,2785.0,17,31,804308,4752.0,2018-2022
Census Tract 8043.09; Cook County; Illinois,1670.0,17,31,804309,3311.0,2018-2022
Census Tract 8043.12; Cook County; Illinois,961.0,17,31,804312,1888.0,2018-2022
Census Tract 8043.13; Cook County; Illinois,3084.0,17,31,804313,6913.0,2018-2022
Census Tract 8043.14; Cook County; Illinois,602.0,17,31,804314,1409.0,2018-2022
Census Tract 8043.15; Cook County; Illinois,1267.0,17,31,804315,2547.0,2018-2022
Census Tract 8043.16; Cook County; Illinois,2226.0,17,31,804316,4514.0,2018-2022
Census Tract 8044.03; Cook County; Illinois,3142.0,17,31,804403,6895.0,2018-2022
Census Tract 8044.04; Cook County; Illinois,2644.0,17,31,804404,5567.0,2018-2022
Census Tract 8044.05; Cook County; Illinois,1683.0,17,31,804405,3348.0,2018-2022
Census Tract 8044.06; Cook County; Illinois,2883.0,17,31,804406,5798.0,2018-2022
Census Tract 8045.05; Cook County; Illinois,1919.0,17,31,804505,3644.0,2018-2022
Census Tract 8045.06; Cook County; Illinois,2535.0,17,31,804506,5248.0,2018-2022
Census Tract 8045.08; Cook County; Illinois,1248.0,17,31,804508,2345.0,2018-2022
Census Tract 8045.09; Cook County; Illinois,3350.0,17,31,804509,6440.0,2018-2022
Census Tract 8045.10; Cook County; Illinois,2759.0,17,31,804510,5389.0,2018-2022
Census Tract 8045.11; Cook County; Illinois,1141.0,17,31,804511,2234.0,2018-2022
Census Tract 8045.12; Cook County; Illinois,1903.0,17,31,804512,3555.0,2018-2022
Census Tract 8045.13; Cook County; Illinois,1875.0,17,31,804513,3753.0,2018-2022
Census Tract 8045.14; Cook County; Illinois,2759.0,17,31,804514,5381.0,2018-2022
Census Tract 8046.03; Cook County; Illinois,3115.0,17,31,804603,6368.0,2018-2022
Census Tract 8046.06; Cook County; Illinois,3266.0,17,31,804606,6349.0,2018-2022
Census Tract 8046.07; Cook County; Illinois,3914.0,17,31,804607,7334.0,2018-2022
Census Tract 8046.08; Cook County; Illinois,1966.0,17,31,804608,3634.0,2018-2022
Census Tract 8046.09; Cook County; Illinois,3072.0,17,31,804609,5993.0,2018-2022
Census Tract 8046.10; Cook County; Illinois,1495.0,17,31,804610,2684.0,2018-2022
Census Tract 8046.11; Cook County; Illinois,2203.0,17,31,804611,4233.0,2018-2022
Census Tract 8047.01; Cook County; Illinois,3244.0,17,31,804701,5947.0,2018-2022
Census Tract 8047.05; Cook County; Illinois,2382.0,17,31,804705,4594.0,2018-2022
Census Tract 8047.06; Cook County; Illinois,1080.0,17,31,804706,2255.0,2018-2022
Census Tract 8047.09; Cook County; Illinois,4471.0,17,31,804709,8425.0,2018-2022
Census Tract 8047.10; Cook County; Illinois,2088.0,17,31,804710,3836.0,2018-2022
Census Tract 8047.11; Cook County; Illinois,4507.0,17,31,804711,8272.0,2018-2022
Census Tract 8047.12; Cook County; Illinois,2660.0,17,31,804712,5431.0,2018-2022
Census Tract 8047.13; Cook County; Illinois,2522.0,17,31,804713,5097.0,2018-2022
Census Tract 8047.14; Cook County; Illinois,1603.0,17,31,804714,3269.0,2018-2022
Census Tract 8047.15; Cook County; Illinois,1781.0,17,31,804715,3777.0,2018-2022
Census Tract 8047.16; Cook County; Illinois,2204.0,17,31,804716,4599.0,2018-2022
Census Tract 8048.03; Cook County; Illinois,2396.0,17,31,804803,5381.0,2018-2022
Census Tract 8048.04; Cook County; Illinois,2909.0,17,31,804804,5744.0,2018-2022
Census Tract 8048.05; Cook County; Illinois,3365.0,17,31,804805,6820.0,2018-2022
Census Tract 8048.06; Cook County; Illinois,1990.0,17,31,804806,3765.0,2018-2022
Census Tract 8048.07; Cook County; Illinois,2714.0,17,31,804807,5547.0,2018-2022
Census Tract 8048.08; Cook County; Illinois,1218.0,17,31,804808,2768.0,2018-2022
Census Tract 8048.09; Cook County; Illinois,2330.0,17,31,804809,4704.0,2018-2022
Census Tract 8048.10; Cook County; Illinois,3322.0,17,31,804810,6552.0,2018-2022
Census Tract 8049.01; Cook County; Illinois,3413.0,17,31,804901,6319.0,2018-2022
Census Tract 8049.02; Cook County; Illinois,3230.0,17,31,804902,6173.0,2018-2022
Census Tract 8050.01; Cook County; Illinois,2315.0,17,31,805001,4966.0,2018-2022
Census Tract 8050.02; Cook County; Illinois,3541.0,17,31,805002,7434.0,2018-2022
Census Tract 8051.05; Cook County; Illinois,3441.0,17,31,805105,7301.0,2018-2022
Census Tract 8051.06; Cook County; Illinois,1415.0,17,31,805106,2925.0,2018-2022
Census Tract 8051.07; Cook County; Illinois,2924.0,17,31,805107,6304.0,2018-2022
Census Tract 8051.08; Cook County; Illinois,3342.0,17,31,805108,6375.0,2018-2022
Census Tract 8051.09; Cook County; Illinois,2546.0,17,31,805109,4553.0,2018-2022
Census Tract 8051.10; Cook County; Illinois,2370.0,17,31,805110,4441.0,2018-2022
Census Tract 8051.11; Cook County; Illinois,3905.0,17,31,805111,8036.0,2018-2022
Census Tract 8051.12; Cook County; Illinois,1629.0,17,31,805112,3312.0,2018-2022
Census Tract 8052.01; Cook County; Illinois,2185.0,17,31,805201,3953.0,2018-2022
Census Tract 8052.02; Cook County; Illinois,2002.0,17,31,805202,3891.0,2018-2022
Census Tract 8053.01; Cook County; Illinois,1668.0,17,31,805301,3179.0,2018-2022
Census Tract 8053.02; Cook County; Illinois,1866.0,17,31,805302,3896.0,2018-2022
Census Tract 8054.01; Cook County; Illinois,2311.0,17,31,805401,4618.0,2018-2022
Census Tract 8054.02; Cook County; Illinois,2334.0,17,31,805402,4907.0,2018-2022
Census Tract 8055.01; Cook County; Illinois,1716.0,17,31,805501,3518.0,2018-2022
Census Tract 8055.02; Cook County; Illinois,2037.0,17,31,805502,4335.0,2018-2022
Census Tract 8056; Cook County; Illinois,2420.0,17,31,805600,4794.0,2018-2022
Census Tract 8057.01; Cook County; Illinois,2820.0,17,31,805701,5361.0,2018-2022
Census Tract 8057.02; Cook County; Illinois,1078.0,17,31,805702,2036.0,2018-2022
Census Tract 8058.01; Cook County; Illinois,1126.0,17,31,805801,2360.0,2018-2022
Census Tract 8058.02; Cook County; Illinois,2689.0,17,31,805802,5440.0,2018-2022
Census Tract 8059.01; Cook County; Illinois,2519.0,17,31,805901,4404.0,2018-2022
Census Tract 8059.02; Cook County; Illinois,3014.0,17,31,805902,6402.0,2018-2022
Census Tract 8060.01; Cook County; Illinois,3158.0,17,31,806001,5742.0,2018-2022
Census Tract 8060.02; Cook County; Illinois,3567.0,17,31,806002,7235.0,2018-2022
Census Tract 8060.04; Cook County; Illinois,4313.0,17,31,806004,8661.0,2018-2022
Census Tract 8060.05; Cook County; Illinois,1499.0,17,31,806005,2713.0,2018-2022
Census Tract 8060.06; Cook County; Illinois,2070.0,17,31,806006,4417.0,2018-2022
Census Tract 8061.02; Cook County; Illinois,2378.0,17,31,806102,4325.0,2018-2022
Census Tract 8061.03; Cook County; Illinois,2472.0,17,31,806103,5296.0,2018-2022
Census Tract 8061.04; Cook County; Illinois,2055.0,17,31,806104,4132.0,2018-2022
Census Tract 8062.01; Cook County; Illinois,2828.0,17,31,806201,5130.0,2018-2022
Census Tract 8062.02; Cook County; Illinois,2494.0,17,31,806202,4939.0,2018-2022
Census Tract 8063; Cook County; Illinois,2185.0,17,31,806300,4430.0,2018-2022
Census Tract 8064; Cook County; Illinois,1071.0,17,31,806400,2396.0,2018-2022
Census Tract 8065.01; Cook County; Illinois,1337.0,17,31,806501,2382.0,2018-2022
Census Tract 8065.02; Cook County; Illinois,2051.0,17,31,806502,3973.0,2018-2022
Census Tract 8066; Cook County; Illinois,1747.0,17,31,806600,3486.0,2018-2022
Census Tract 8067; Cook County; Illinois,2190.0,17,31,806700,4266.0,2018-2022
Census Tract 8068.01; Cook County; Illinois,2171.0,17,31,806801,4334.0,2018-2022
Census Tract 8068.02; Cook County; Illinois,1508.0,17,31,806802,3293.0,2018-2022
Census Tract 8069; Cook County; Illinois,2830.0,17,31,806900,5524.0,2018-2022
Census Tract 8070; Cook County; Illinois,2757.0,17,31,807000,5283.0,2018-2022
Census Tract 8071; Cook County; Illinois,1948.0,17,31,807100,3850.0,2018-2022
Census Tract 8072; Cook County; Illinois,3088.0,17,31,807200,6056.0,2018-2022
Census Tract 8073; Cook County; Illinois,3745.0,17,31,807300,8095.0,2018-2022
Census Tract 8074; Cook County; Illinois,3668.0,17,31,807400,6960.0,2018-2022
Census Tract 8075; Cook County; Illinois,1546.0,17,31,807500,3325.0,2018-2022
Census Tract 8076; Cook County; Illinois,3363.0,17,31,807600,6319.0,2018-2022
Census Tract 8077; Cook County; Illinois,3100.0,17,31,807700,6151.0,2018-2022
Census Tract 8078; Cook County; Illinois,1351.0,17,31,807800,2718.0,2018-2022
Census Tract 8079; Cook County; Illinois,2063.0,17,31,807900,4345.0,2018-2022
Census Tract 8080.01; Cook County; Illinois,1805.0,17,31,808001,3584.0,2018-2022
Census Tract 8080.02; Cook County; Illinois,2903.0,17,31,808002,5339.0,2018-2022
