NAME,white,black,native,asian,hawaii_pacific,other,two_or_more,state,county,tract,population,period
"Census Tract 8360, Cook County, Illinois",60.0,2680.0,0.0,0.0,0.0,35.0,49.0,17,31,836000,2824.0,2015-2019
"Census Tract 3108, Cook County, Illinois",2472.0,58.0,8.0,202.0,0.0,1591.0,90.0,17,31,310800,4421.0,2015-2019
"Census Tract 3302, Cook County, Illinois",1638.0,1113.0,14.0,725.0,0.0,0.0,109.0,17,31,330200,3599.0,2015-2019
"Census Tract 3405, Cook County, Illinois",811.0,55.0,8.0,619.0,0.0,94.0,4.0,17,31,340500,1591.0,2015-2019
"Census Tract 3515, Cook County, Illinois",153.0,388.0,0.0,145.0,0.0,20.0,25.0,17,31,351500,731.0,2015-2019
"Census Tract 3903, Cook County, Illinois",390.0,2508.0,4.0,25.0,0.0,0.0,53.0,17,31,390300,2980.0,2015-2019
"Census Tract 3204, Cook County, Illinois",2138.0,308.0,0.0,518.0,0.0,9.0,177.0,17,31,320400,3150.0,2015-2019
"Census Tract 205, Cook County, Illinois",2082.0,900.0,0.0,2749.0,0.0,585.0,459.0,17,31,20500,6775.0,2015-2019
"Census Tract 318, Cook County, Illinois",1528.0,54.0,0.0,165.0,0.0,83.0,59.0,17,31,31800,1889.0,2015-2019
"Census Tract 7503, Cook County, Illinois",2286.0,143.0,0.0,22.0,0.0,35.0,40.0,17,31,750300,2526.0,2015-2019
"Census Tract 7504, Cook County, Illinois",2052.0,948.0,21.0,34.0,0.0,41.0,0.0,17,31,750400,3096.0,2015-2019
"Census Tract 7705, Cook County, Illinois",3761.0,0.0,0.0,0.0,0.0,228.0,41.0,17,31,770500,4030.0,2015-2019
"Census Tract 8004, Cook County, Illinois",3258.0,0.0,0.0,204.0,0.0,35.0,140.0,17,31,800400,3637.0,2015-2019
"Census Tract 8016.07, Cook County, Illinois",3507.0,29.0,0.0,1586.0,0.0,10.0,72.0,17,31,801607,5204.0,2015-2019
"Census Tract 301.03, Cook County, Illinois",1380.0,449.0,0.0,248.0,4.0,45.0,116.0,17,31,30103,2242.0,2015-2019
"Census Tract 301.01, Cook County, Illinois",2038.0,1017.0,22.0,625.0,0.0,90.0,119.0,17,31,30101,3911.0,2015-2019
"Census Tract 301.04, Cook County, Illinois",2444.0,281.0,0.0,555.0,0.0,35.0,96.0,17,31,30104,3411.0,2015-2019
"Census Tract 306.01, Cook County, Illinois",1943.0,593.0,0.0,746.0,0.0,22.0,49.0,17,31,30601,3353.0,2015-2019
"Census Tract 306.03, Cook County, Illinois",1467.0,437.0,39.0,363.0,0.0,28.0,76.0,17,31,30603,2410.0,2015-2019
"Census Tract 306.04, Cook County, Illinois",2020.0,748.0,0.0,844.0,0.0,11.0,140.0,17,31,30604,3763.0,2015-2019
"Census Tract 307.01, Cook County, Illinois",891.0,437.0,15.0,195.0,0.0,53.0,34.0,17,31,30701,1625.0,2015-2019
"Census Tract 307.02, Cook County, Illinois",1480.0,43.0,0.0,609.0,0.0,12.0,67.0,17,31,30702,2211.0,2015-2019
"Census Tract 307.03, Cook County, Illinois",2055.0,553.0,34.0,108.0,0.0,94.0,103.0,17,31,30703,2947.0,2015-2019
"Census Tract 307.06, Cook County, Illinois",1825.0,426.0,0.0,569.0,0.0,6.0,19.0,17,31,30706,2845.0,2015-2019
"Census Tract 402.01, Cook County, Illinois",4802.0,284.0,1.0,530.0,0.0,712.0,485.0,17,31,40201,6814.0,2015-2019
"Census Tract 402.02, Cook County, Illinois",4747.0,398.0,108.0,1297.0,0.0,371.0,713.0,17,31,40202,7634.0,2015-2019
"Census Tract 404.01, Cook County, Illinois",2715.0,114.0,26.0,152.0,0.0,61.0,182.0,17,31,40401,3250.0,2015-2019
"Census Tract 619.01, Cook County, Illinois",2607.0,79.0,29.0,652.0,0.0,16.0,109.0,17,31,61901,3492.0,2015-2019
"Census Tract 619.02, Cook County, Illinois",3966.0,134.0,24.0,473.0,0.0,44.0,118.0,17,31,61902,4759.0,2015-2019
"Census Tract 315.01, Cook County, Illinois",1942.0,1420.0,11.0,750.0,0.0,247.0,104.0,17,31,31501,4474.0,2015-2019
"Census Tract 315.02, Cook County, Illinois",2171.0,1761.0,67.0,169.0,0.0,210.0,250.0,17,31,31502,4628.0,2015-2019
"Census Tract 404.02, Cook County, Illinois",4192.0,141.0,0.0,258.0,0.0,246.0,317.0,17,31,40402,5154.0,2015-2019
"Census Tract 701.01, Cook County, Illinois",3202.0,91.0,15.0,210.0,0.0,160.0,207.0,17,31,70101,3885.0,2015-2019
"Census Tract 633.01, Cook County, Illinois",2245.0,164.0,0.0,123.0,0.0,48.0,155.0,17,31,63301,2735.0,2015-2019
"Census Tract 633.03, Cook County, Illinois",1079.0,0.0,0.0,158.0,0.0,0.0,6.0,17,31,63303,1243.0,2015-2019
"Census Tract 633.02, Cook County, Illinois",3408.0,120.0,0.0,370.0,0.0,0.0,69.0,17,31,63302,3967.0,2015-2019
"Census Tract 8074, Cook County, Illinois",4189.0,598.0,26.0,1651.0,63.0,203.0,232.0,17,31,807400,6962.0,2015-2019
"Census Tract 8076, Cook County, Illinois",2885.0,396.0,0.0,2342.0,0.0,195.0,410.0,17,31,807600,6228.0,2015-2019
"Census Tract 8079, Cook County, Illinois",2878.0,61.0,14.0,1140.0,0.0,0.0,0.0,17,31,807900,4093.0,2015-2019
"Census Tract 8080.01, Cook County, Illinois",2077.0,6.0,0.0,1305.0,0.0,41.0,264.0,17,31,808001,3693.0,2015-2019
"Census Tract 8081, Cook County, Illinois",3009.0,217.0,17.0,375.0,0.0,28.0,40.0,17,31,808100,3686.0,2015-2019
"Census Tract 8186, Cook County, Illinois",4236.0,328.0,0.0,152.0,0.0,134.0,108.0,17,31,818600,4958.0,2015-2019
"Census Tract 8197, Cook County, Illinois",5319.0,67.0,5.0,89.0,0.0,0.0,176.0,17,31,819700,5656.0,2015-2019
"Census Tract 8198.02, Cook County, Illinois",2493.0,15.0,31.0,5.0,0.0,13.0,29.0,17,31,819802,2586.0,2015-2019
"Census Tract 8201.03, Cook County, Illinois",3666.0,143.0,0.0,37.0,0.0,330.0,110.0,17,31,820103,4286.0,2015-2019
"Census Tract 8207, Cook County, Illinois",4535.0,34.0,0.0,20.0,0.0,1741.0,349.0,17,31,820700,6679.0,2015-2019
"Census Tract 8227.01, Cook County, Illinois",3336.0,435.0,0.0,89.0,0.0,527.0,137.0,17,31,822701,4524.0,2015-2019
"Census Tract 8230.01, Cook County, Illinois",4601.0,1199.0,0.0,177.0,0.0,435.0,84.0,17,31,823001,6496.0,2015-2019
"Census Tract 8230.02, Cook County, Illinois",5278.0,291.0,14.0,141.0,13.0,100.0,144.0,17,31,823002,5981.0,2015-2019
"Census Tract 8231.01, Cook County, Illinois",3886.0,252.0,0.0,48.0,9.0,98.0,87.0,17,31,823101,4380.0,2015-2019
"Census Tract 8233.02, Cook County, Illinois",3221.0,2126.0,22.0,52.0,0.0,340.0,26.0,17,31,823302,5787.0,2015-2019
"Census Tract 8237.03, Cook County, Illinois",7744.0,89.0,15.0,622.0,0.0,140.0,32.0,17,31,823703,8642.0,2015-2019
"Census Tract 8237.04, Cook County, Illinois",3709.0,158.0,13.0,38.0,0.0,4.0,0.0,17,31,823704,3922.0,2015-2019
"Census Tract 4008, Cook County, Illinois",57.0,2303.0,0.0,0.0,0.0,0.0,92.0,17,31,400800,2452.0,2015-2019
"Census Tract 4108, Cook County, Illinois",1358.0,710.0,64.0,592.0,0.0,10.0,164.0,17,31,410800,2898.0,2015-2019
"Census Tract 4203, Cook County, Illinois",1109.0,1075.0,0.0,467.0,0.0,34.0,83.0,17,31,420300,2768.0,2015-2019
"Census Tract 4302, Cook County, Illinois",378.0,4396.0,66.0,0.0,0.0,23.0,0.0,17,31,430200,4863.0,2015-2019
"Census Tract 4305, Cook County, Illinois",66.0,3340.0,0.0,10.0,0.0,0.0,65.0,17,31,430500,3481.0,2015-2019
"Census Tract 4314, Cook County, Illinois",585.0,6114.0,8.0,22.0,0.0,33.0,162.0,17,31,431400,6924.0,2015-2019
"Census Tract 4407, Cook County, Illinois",31.0,1433.0,0.0,0.0,0.0,0.0,5.0,17,31,440700,1469.0,2015-2019
"Census Tract 4701, Cook County, Illinois",49.0,1931.0,0.0,0.0,0.0,0.0,26.0,17,31,470100,2006.0,2015-2019
"Census Tract 4801, Cook County, Illinois",10.0,2141.0,0.0,0.0,7.0,0.0,17.0,17,31,480100,2175.0,2015-2019
"Census Tract 4911, Cook County, Illinois",144.0,4026.0,0.0,0.0,0.0,76.0,10.0,17,31,491100,4256.0,2015-2019
"Census Tract 4913, Cook County, Illinois",3.0,2288.0,9.0,0.0,0.0,0.0,27.0,17,31,491300,2327.0,2015-2019
"Census Tract 5101, Cook County, Illinois",2568.0,459.0,0.0,0.0,0.0,295.0,3.0,17,31,510100,3325.0,2015-2019
"Census Tract 5201, Cook County, Illinois",1571.0,123.0,0.0,0.0,0.0,260.0,47.0,17,31,520100,2001.0,2015-2019
"Census Tract 5301, Cook County, Illinois",1213.0,860.0,0.0,0.0,0.0,150.0,40.0,17,31,530100,2263.0,2015-2019
"Census Tract 5302, Cook County, Illinois",31.0,4359.0,0.0,0.0,0.0,0.0,0.0,17,31,530200,4390.0,2015-2019
"Census Tract 5601, Cook County, Illinois",631.0,230.0,34.0,134.0,0.0,466.0,6.0,17,31,560100,1501.0,2015-2019
"Census Tract 5801, Cook County, Illinois",898.0,107.0,138.0,769.0,0.0,628.0,158.0,17,31,580100,2698.0,2015-2019
"Census Tract 5806, Cook County, Illinois",2541.0,126.0,105.0,395.0,0.0,1941.0,71.0,17,31,580600,5179.0,2015-2019
"Census Tract 5905, Cook County, Illinois",685.0,42.0,27.0,510.0,0.0,507.0,94.0,17,31,590500,1865.0,2015-2019
"Census Tract 6004, Cook County, Illinois",1173.0,137.0,0.0,2610.0,0.0,268.0,0.0,17,31,600400,4188.0,2015-2019
"Census Tract 8164.01, Cook County, Illinois",2743.0,200.0,0.0,0.0,0.0,2112.0,131.0,17,31,816401,5186.0,2015-2019
"Census Tract 8168, Cook County, Illinois",2770.0,1502.0,27.0,124.0,38.0,682.0,134.0,17,31,816800,5277.0,2015-2019
"Census Tract 8169, Cook County, Illinois",949.0,3984.0,0.0,107.0,0.0,909.0,93.0,17,31,816900,6042.0,2015-2019
"Census Tract 3511, Cook County, Illinois",44.0,2328.0,0.0,0.0,0.0,0.0,46.0,17,31,351100,2418.0,2015-2019
"Census Tract 3802, Cook County, Illinois",29.0,1458.0,7.0,9.0,0.0,9.0,44.0,17,31,380200,1556.0,2015-2019
"Census Tract 3819, Cook County, Illinois",65.0,951.0,7.0,5.0,0.0,0.0,101.0,17,31,381900,1129.0,2015-2019
"Census Tract 4610, Cook County, Illinois",304.0,803.0,0.0,0.0,0.0,164.0,17.0,17,31,461000,1288.0,2015-2019
"Census Tract 4803, Cook County, Illinois",18.0,1081.0,10.0,0.0,0.0,0.0,0.0,17,31,480300,1109.0,2015-2019
"Census Tract 510, Cook County, Illinois",1584.0,49.0,0.0,108.0,0.0,26.0,62.0,17,31,51000,1829.0,2015-2019
"Census Tract 514, Cook County, Illinois",1617.0,137.0,0.0,125.0,11.0,80.0,103.0,17,31,51400,2073.0,2015-2019
