NAME,no_hs,hs,some_college,state,county,tract,bachelors,graduate,population,period
Census Tract 2502; Cook County; Illinois,0.14814814814814814,0.18616846935431006,0.21304490331039003,17,31,250200,0.07341855129465749,0.03474270730907899,3051.0,2018-2022
Census Tract 2503; Cook County; Illinois,0.1694880264244426,0.16123038810900084,0.17836498761354252,17,31,250300,0.061932287365813375,0.09248554913294797,4844.0,2018-2022
Census Tract 2504; Cook County; Illinois,0.12570288409214583,0.22220206783965174,0.26029385089787777,17,31,250400,0.050607654634500274,0.03355704697986577,5513.0,2018-2022
Census Tract 2505; Cook County; Illinois,0.07330146313197161,0.12096190062291758,0.1647109952194698,17,31,250500,0.18267419962335216,0.19846443575257133,6903.0,2018-2022
Census Tract 2506; Cook County; Illinois,0.10391897842360194,0.23954205195948922,0.18494055482166447,17,31,250600,0.05063848524878908,0.05812417437252312,4542.0,2018-2022
Census Tract 2507; Cook County; Illinois,0.11227961645530467,0.24327250231982678,0.20708320445406744,17,31,250700,0.020569130838230747,0.025363439529848437,6466.0,2018-2022
Census Tract 2508; Cook County; Illinois,0.10805792796138136,0.23022651318232454,0.26587448941700703,17,31,250800,0.024879316747122168,0.020423319717786857,2693.0,2018-2022
Census Tract 2510; Cook County; Illinois,0.1355072463768116,0.27246376811594203,0.1289855072463768,17,31,251000,0.06811594202898551,0.009420289855072464,1380.0,2018-2022
Census Tract 2511; Cook County; Illinois,0.1875,0.20620598591549297,0.19432218309859156,17,31,251100,0.05479753521126761,0.04137323943661972,4544.0,2018-2022
Census Tract 2512; Cook County; Illinois,0.140625,0.3177083333333333,0.25,17,31,251200,0.030729166666666665,0.013541666666666667,3840.0,2018-2022
Census Tract 2513; Cook County; Illinois,0.10885045778229908,0.27507629704984743,0.20773143438453714,17,31,251300,0.054933875890132246,0.01953204476093591,4915.0,2018-2022
Census Tract 2514; Cook County; Illinois,0.07085129310344827,0.3806573275862069,0.20932112068965517,17,31,251400,0.0738146551724138,0.048760775862068964,3712.0,2018-2022
Census Tract 2515; Cook County; Illinois,0.19195189639222943,0.2574005550416281,0.16073080481036078,17,31,251500,0.03445883441258094,0.009250693802035153,4324.0,2018-2022
Census Tract 2516; Cook County; Illinois,0.09178635547576301,0.22800718132854578,0.18604129263913824,17,31,251600,0.02333931777378815,0.012567324955116697,4456.0,2018-2022
Census Tract 2517; Cook County; Illinois,0.12238574748257165,0.3206816421378776,0.21378776142525174,17,31,251700,0.037955073586367155,0.020914020139426802,1291.0,2018-2022
Census Tract 2518; Cook County; Illinois,0.09372105945545471,0.2928320059270235,0.16817929246156696,17,31,251800,0.0229672161511391,0.030931654010001853,5399.0,2018-2022
Census Tract 2519; Cook County; Illinois,0.058395595753047584,0.2367282736924892,0.30043255996854107,17,31,251900,0.03185214313802595,0.014942980731419583,5086.0,2018-2022
Census Tract 2520; Cook County; Illinois,0.13823715916296767,0.24064679771718453,0.1946734305643627,17,31,252000,0.05183893468611287,0.04755865567533291,6308.0,2018-2022
Census Tract 2521.01; Cook County; Illinois,0.10656836461126006,0.3049597855227882,0.23994638069705093,17,31,252101,0.04423592493297587,0.09584450402144772,1492.0,2018-2022
Census Tract 2521.02; Cook County; Illinois,0.09743589743589744,0.26096866096866095,0.19829059829059828,17,31,252102,0.021225071225071224,0.007122507122507123,7020.0,2018-2022
Census Tract 2522.01; Cook County; Illinois,0.09883364027010436,0.27225291589932477,0.23664825046040516,17,31,252201,0.05739717618170657,0.03314917127071823,3258.0,2018-2022
Census Tract 2522.02; Cook County; Illinois,0.08452982810920122,0.29241658240647117,0.21658240647118301,17,31,252202,0.01557128412537917,0.021435793731041455,4945.0,2018-2022
Census Tract 2601; Cook County; Illinois,0.24015748031496062,0.265748031496063,0.2677165354330709,17,31,260100,0.07874015748031496,0.01673228346456693,1016.0,2018-2022
Census Tract 2602; Cook County; Illinois,0.2297077922077922,0.19642857142857142,0.15584415584415584,17,31,260200,0.032467532467532464,0.03896103896103896,1232.0,2018-2022
Census Tract 2603; Cook County; Illinois,0.22310969116080936,0.16666666666666666,0.18317358892438765,17,31,260300,0.01863684771033014,0.005857294994675187,1878.0,2018-2022
Census Tract 2604; Cook County; Illinois,0.34185303514376997,0.3184238551650692,0.10969116080937168,17,31,260400,0.002129925452609159,0.013844515441959531,939.0,2018-2022
Census Tract 2605; Cook County; Illinois,0.1346915676287493,0.22071307300509338,0.2597623089983022,17,31,260500,0.03395585738539898,0.01584606677985286,1767.0,2018-2022
Census Tract 2606; Cook County; Illinois,0.16138448707256048,0.13552960800667221,0.1926605504587156,17,31,260600,0.03336113427856547,0.010008340283569641,2398.0,2018-2022
Census Tract 2607; Cook County; Illinois,0.25131233595800523,0.31299212598425197,0.14173228346456693,17,31,260700,0.05446194225721785,0.02952755905511811,1524.0,2018-2022
Census Tract 2608; Cook County; Illinois,0.08245877061469266,0.2318840579710145,0.2318840579710145,17,31,260800,0.02848575712143928,0.006496751624187906,2001.0,2018-2022
Census Tract 2609; Cook County; Illinois,0.07179866765358993,0.30866025166543304,0.20799407846039972,17,31,260900,0.03256846780162842,0.011843079200592153,1351.0,2018-2022
Census Tract 2610; Cook County; Illinois,0.09303350970017636,0.23148148148148148,0.29717813051146386,17,31,261000,0.03747795414462081,0.025573192239858905,2268.0,2018-2022
Census Tract 2705; Cook County; Illinois,0.213768115942029,0.19420289855072465,0.08478260869565217,17,31,270500,0.05217391304347826,0.009420289855072464,1380.0,2018-2022
Census Tract 2712; Cook County; Illinois,0.14089595375722544,0.1531791907514451,0.17991329479768786,17,31,271200,0.08959537572254335,0.08598265895953758,1384.0,2018-2022
Census Tract 2713; Cook County; Illinois,0.10995850622406639,0.17946058091286307,0.2157676348547718,17,31,271300,0.06535269709543569,0.03319502074688797,964.0,2018-2022
Census Tract 2714; Cook County; Illinois,0.061074319352465045,0.2729948491537896,0.15894039735099338,17,31,271400,0.12950699043414277,0.012509197939661517,1359.0,2018-2022
Census Tract 2715; Cook County; Illinois,0.16666666666666666,0.12244897959183673,0.2979591836734694,17,31,271500,0.04013605442176871,0.05102040816326531,1470.0,2018-2022
Census Tract 2718; Cook County; Illinois,0.06097560975609756,0.21646341463414634,0.17530487804878048,17,31,271800,0.07926829268292683,0.0701219512195122,656.0,2018-2022
Census Tract 2801; Cook County; Illinois,0.0033635187580853816,0.012548512289780078,0.06093143596377749,17,31,280100,0.4278137128072445,0.3890038809831824,7730.0,2018-2022
Census Tract 2804; Cook County; Illinois,0.12438510189739986,0.16865776528461,0.24174279690794098,17,31,280400,0.09276177090653549,0.02881236823612087,1423.0,2018-2022
Census Tract 2808; Cook County; Illinois,0.09859154929577464,0.25821596244131456,0.17488262910798122,17,31,280800,0.08098591549295775,0.08215962441314555,852.0,2018-2022
Census Tract 2809; Cook County; Illinois,0.03208556149732621,0.11229946524064172,0.11853832442067737,17,31,280900,0.19518716577540107,0.10338680926916222,1122.0,2018-2022
Census Tract 2819; Cook County; Illinois,0.007853015261520225,0.018521262409245814,0.05230404504371018,17,31,281900,0.34538450140761595,0.4216921025337087,6749.0,2018-2022
Census Tract 2827; Cook County; Illinois,0.02808738296923763,0.1591618368256799,0.12973695942933572,17,31,282700,0.13642443156486847,0.22781988408381632,2243.0,2018-2022
Census Tract 2828; Cook County; Illinois,0.04606141522029372,0.102803738317757,0.09212283044058744,17,31,282800,0.16488651535380508,0.205607476635514,1498.0,2018-2022
Census Tract 2831; Cook County; Illinois,0.1018688164162697,0.09160864785635764,0.10626603151337487,17,31,283100,0.21546353975815316,0.2682301209234152,2729.0,2018-2022
Census Tract 2832; Cook County; Illinois,0.01910828025477707,0.07643312101910828,0.13317892298784018,17,31,283200,0.18355529820497973,0.17371163867979156,1727.0,2018-2022
Census Tract 2838; Cook County; Illinois,0.05565068493150685,0.12471461187214612,0.16352739726027396,17,31,283800,0.20319634703196346,0.13784246575342465,3504.0,2018-2022
Census Tract 2909; Cook County; Illinois,0.14595614241924074,0.22282480547040792,0.23909455317142184,17,31,290900,0.029474180617778827,0.013911813251591605,4241.0,2018-2022
Census Tract 2912; Cook County; Illinois,0.17073170731707318,0.1364329268292683,0.30564024390243905,17,31,291200,0.10442073170731707,0.023628048780487805,1312.0,2018-2022
Census Tract 2916; Cook County; Illinois,0.2554233729881036,0.06298110566829951,0.15605318404478657,17,31,291600,0.05668299510146956,0.15255423372988103,1429.0,2018-2022
Census Tract 2922; Cook County; Illinois,0.11377952755905511,0.1484251968503937,0.24960629921259841,17,31,292200,0.06496062992125984,0.03385826771653543,2540.0,2018-2022
Census Tract 2924; Cook County; Illinois,0.115014164305949,0.15920679886685551,0.26118980169971673,17,31,292400,0.0708215297450425,0.013031161473087818,1765.0,2018-2022
Census Tract 2925; Cook County; Illinois,0.10430511412886449,0.1999422132331696,0.24906096503900607,17,31,292500,0.12019647500722334,0.041606472117885006,3461.0,2018-2022
Census Tract 3005; Cook County; Illinois,0.24876543209876542,0.20185185185185187,0.09475308641975308,17,31,300500,0.0712962962962963,0.04135802469135803,3240.0,2018-2022
Census Tract 3006; Cook County; Illinois,0.28340365682137836,0.27848101265822783,0.09142053445850915,17,31,300600,0.027777777777777776,0.015119549929676512,2844.0,2018-2022
Census Tract 3007; Cook County; Illinois,0.2417031934877896,0.20413274890419536,0.06073888541014402,17,31,300700,0.044458359423919847,0.04362346065539553,4791.0,2018-2022
Census Tract 3008; Cook County; Illinois,0.19131679389312978,0.22256679389312978,0.07824427480916031,17,31,300800,0.010019083969465648,0.009780534351145039,4192.0,2018-2022
Census Tract 3009; Cook County; Illinois,0.26289052578105154,0.2349504699009398,0.15163830327660655,17,31,300900,0.031496062992125984,0.017526035052070104,3937.0,2018-2022
Census Tract 3011; Cook County; Illinois,0.34412619344126194,0.153590701535907,0.07181403071814031,17,31,301100,0.037359900373599,0.04690743046907431,2409.0,2018-2022
Census Tract 3012; Cook County; Illinois,0.18468036091380302,0.19792666538683049,0.13111921674025726,17,31,301200,0.07141485889806105,0.020733346131695144,5209.0,2018-2022
Census Tract 3016; Cook County; Illinois,0.3286110255620573,0.2888820449645827,0.07299045272559286,17,31,301600,0.07206652294425624,0.015090853095164768,3247.0,2018-2022
Census Tract 3017.01; Cook County; Illinois,0.3269916765755054,0.1938168846611177,0.14007134363852555,17,31,301701,0.03733650416171225,0.030439952437574316,4205.0,2018-2022
Census Tract 3017.02; Cook County; Illinois,0.24131179637787567,0.22050905531081744,0.08272148800783162,17,31,301702,0.033773861967694566,0.005139500734214391,4086.0,2018-2022
Census Tract 3018.01; Cook County; Illinois,0.16177190406265296,0.17205090553108174,0.1294664708761625,17,31,301801,0.06779246206558982,0.006363191385217817,4086.0,2018-2022
Census Tract 3018.02; Cook County; Illinois,0.2089210827296988,0.21921463972550514,0.09950438429279451,17,31,301802,0.031261913839115515,0.04803659931376287,2623.0,2018-2022
Census Tract 3018.03; Cook County; Illinois,0.18686868686868688,0.336489898989899,0.15025252525252525,17,31,301803,0.06755050505050506,0.0031565656565656565,3168.0,2018-2022
Census Tract 3102; Cook County; Illinois,0.07894736842105263,0.05921052631578947,0.17105263157894737,17,31,310200,0.3892543859649123,0.1513157894736842,1824.0,2018-2022
Census Tract 3103; Cook County; Illinois,0.23474945533769062,0.05555555555555555,0.1661220043572985,17,31,310300,0.10620915032679738,0.1568627450980392,1836.0,2018-2022
Census Tract 3104; Cook County; Illinois,0.11263736263736264,0.12568681318681318,0.16895604395604397,17,31,310400,0.14354395604395603,0.16483516483516483,1456.0,2018-2022
Census Tract 3105; Cook County; Illinois,0.21075672295184492,0.20700437773608504,0.18699186991869918,17,31,310500,0.08005003126954346,0.058161350844277676,1599.0,2018-2022
Census Tract 3106; Cook County; Illinois,0.16077228437387225,0.18134247564056297,0.09455070371706965,17,31,310600,0.1858534824972934,0.12558643089137494,5542.0,2018-2022
Census Tract 3107; Cook County; Illinois,0.17946824224519942,0.1329394387001477,0.06942392909896603,17,31,310700,0.15952732644017725,0.12703101920236337,1354.0,2018-2022
Census Tract 3108; Cook County; Illinois,0.17742283617526441,0.12151953377940859,0.12454133390891431,17,31,310800,0.16770990718756745,0.0995035614072955,4633.0,2018-2022
Census Tract 3109; Cook County; Illinois,0.15221815221815221,0.18274318274318274,0.12067562067562068,17,31,310900,0.19637769637769636,0.07692307692307693,4914.0,2018-2022
Census Tract 3201.01; Cook County; Illinois,0.040206777713957496,0.03813900057438254,0.08627225732337737,17,31,320101,0.2504307869040781,0.44353819643882825,8705.0,2018-2022
Census Tract 3201.02; Cook County; Illinois,0.0,0.021366734205194325,0.046785780069994475,17,31,320102,0.3510775465094861,0.2786885245901639,5429.0,2018-2022
Census Tract 3204; Cook County; Illinois,0.006657789613848202,0.0,0.02430093209054594,17,31,320400,0.12583222370173103,0.229693741677763,3004.0,2018-2022
Census Tract 3206; Cook County; Illinois,0.0,0.012753433616742969,0.0735775016350556,17,31,320600,0.3801504251144539,0.33649444081098756,6116.0,2018-2022
Census Tract 3301.01; Cook County; Illinois,0.019956096587507483,0.01616443823588106,0.08660945918978248,17,31,330101,0.16024745559768508,0.6090600678507284,5011.0,2018-2022
Census Tract 3301.02; Cook County; Illinois,0.035666008110637415,0.014973484454611625,0.10127898513049807,17,31,330102,0.2952064053239056,0.39513361755225124,9617.0,2018-2022
Census Tract 3301.03; Cook County; Illinois,0.03411639711958447,0.02939440443867312,0.07248258765198914,17,31,330103,0.35214260417896354,0.36441978514933304,8471.0,2018-2022
Census Tract 3302; Cook County; Illinois,0.0491307634164777,0.036029226505416984,0.11489040060468632,17,31,330200,0.23431594860166288,0.2836986646510456,3969.0,2018-2022
Census Tract 3403; Cook County; Illinois,0.2055359246171967,0.18021201413427562,0.14075382803297998,17,31,340300,0.09422850412249706,0.10954063604240283,1698.0,2018-2022
Census Tract 3404; Cook County; Illinois,0.1539877300613497,0.16993865030674846,0.14846625766871166,17,31,340400,0.150920245398773,0.13312883435582823,1630.0,2018-2022
Census Tract 3405; Cook County; Illinois,0.15853658536585366,0.25673940949935814,0.10975609756097561,17,31,340500,0.1816431322207959,0.14120667522464697,1558.0,2018-2022
Census Tract 3406; Cook County; Illinois,0.11313591495823842,0.17463933181473046,0.24069855732725892,17,31,340600,0.02201974183750949,0.007593014426727411,1317.0,2018-2022
Census Tract 3501; Cook County; Illinois,0.0,0.04469044690446904,0.15621156211562115,17,31,350100,0.2952029520295203,0.3874538745387454,2439.0,2018-2022
Census Tract 3504; Cook County; Illinois,0.1637591446257738,0.1530669667979741,0.18064153066966798,17,31,350400,0.04501969611705121,0.027011817670230726,1777.0,2018-2022
Census Tract 3510; Cook County; Illinois,0.024957458876914352,0.14889393079977312,0.22007941009642654,17,31,351000,0.22093023255813954,0.21469086783891095,3526.0,2018-2022
Census Tract 3511; Cook County; Illinois,0.075,0.1375,0.24953703703703703,17,31,351100,0.04398148148148148,0.015277777777777777,2160.0,2018-2022
Census Tract 3514; Cook County; Illinois,0.04716379859783301,0.09878903760356915,0.29063097514340347,17,31,351400,0.1064372211599745,0.0815806246016571,1569.0,2018-2022
Census Tract 3515; Cook County; Illinois,0.05813953488372093,0.1416490486257928,0.1839323467230444,17,31,351500,0.10887949260042283,0.10676532769556026,946.0,2018-2022
Census Tract 3602; Cook County; Illinois,0.011961722488038277,0.1297846889952153,0.24760765550239233,17,31,360200,0.07715311004784689,0.07715311004784689,1672.0,2018-2022
Census Tract 3801; Cook County; Illinois,0.09491701244813278,0.1441908713692946,0.21265560165975103,17,31,380100,0.1146265560165975,0.23029045643153526,1928.0,2018-2022
Census Tract 3802; Cook County; Illinois,0.13929193267556586,0.19326755658734765,0.257109692396982,17,31,380200,0.20139291932675565,0.11723737666860128,1723.0,2018-2022
Census Tract 3806; Cook County; Illinois,0.08149068322981366,0.19527950310559006,0.15726708074534163,17,31,380600,0.15850931677018634,0.05863354037267081,4025.0,2018-2022
Census Tract 3812; Cook County; Illinois,0.11017838405036726,0.09916054564533054,0.23767051416579224,17,31,381200,0.2203567681007345,0.15949632738719832,1906.0,2018-2022
Census Tract 3814; Cook County; Illinois,0.13126934984520125,0.2284829721362229,0.1436532507739938,17,31,381400,0.0934984520123839,0.05696594427244582,1615.0,2018-2022
Census Tract 3815; Cook County; Illinois,0.09253731343283582,0.2462686567164179,0.24776119402985075,17,31,381500,0.0955223880597015,0.023880597014925373,670.0,2018-2022
Census Tract 3817; Cook County; Illinois,,,,17,31,381700,,,0.0,2018-2022
Census Tract 3818; Cook County; Illinois,0.052596089008766014,0.09440323668240054,0.3115306810519218,17,31,381800,0.1490222521915037,0.12204989885367498,1483.0,2018-2022
Census Tract 3819; Cook County; Illinois,0.09866468842729971,0.17655786350148367,0.2507418397626113,17,31,381900,0.11350148367952523,0.06083086053412463,1348.0,2018-2022
Census Tract 3901; Cook County; Illinois,0.038834951456310676,0.13861920172599784,0.1574973031283711,17,31,390100,0.13700107874865156,0.12405609492988134,1854.0,2018-2022
Census Tract 3902; Cook County; Illinois,0.02662993572084481,0.04086317722681359,0.11753902662993572,17,31,390200,0.18686868686868688,0.2828282828282828,2178.0,2018-2022
Census Tract 3903; Cook County; Illinois,0.09984984984984985,0.28153153153153154,0.20307807807807807,17,31,390300,0.09984984984984985,0.1006006006006006,2664.0,2018-2022
Census Tract 3904; Cook County; Illinois,0.07208387942332896,0.18304936653560508,0.22586282219309742,17,31,390400,0.1437308868501529,0.1183923110528615,2289.0,2018-2022
Census Tract 3905; Cook County; Illinois,0.01189127972819932,0.08210645526613816,0.11664779161947905,17,31,390500,0.17610419026047566,0.3539071347678369,1766.0,2018-2022
Census Tract 3906; Cook County; Illinois,0.01918859649122807,0.07182017543859649,0.10307017543859649,17,31,390600,0.21162280701754385,0.31030701754385964,1824.0,2018-2022
Census Tract 3907; Cook County; Illinois,0.021280105575717585,0.05328274496865721,0.1342791158033652,17,31,390700,0.18525239194985155,0.34971956450016495,6062.0,2018-2022
Census Tract 4003; Cook County; Illinois,0.04922850844966936,0.17854518736223365,0.27406318883174136,17,31,400300,0.15797207935341662,0.09845701689933872,1361.0,2018-2022
Census Tract 4004; Cook County; Illinois,0.08756805807622504,0.13520871143375682,0.20009074410163338,17,31,400400,0.06987295825771325,0.08983666061705989,2204.0,2018-2022
Census Tract 4005; Cook County; Illinois,0.0489749430523918,0.2266514806378132,0.09111617312072894,17,31,400500,0.08694001518602885,0.07555049354593774,2634.0,2018-2022
Census Tract 4008; Cook County; Illinois,0.09934971098265896,0.14884393063583815,0.24927745664739884,17,31,400800,0.028540462427745664,0.01083815028901734,2768.0,2018-2022
Census Tract 4101; Cook County; Illinois,0.01821412705464238,0.0519768991559307,0.19635717458907154,17,31,410100,0.27143491781430473,0.22567747667703242,2251.0,2018-2022
Census Tract 4102; Cook County; Illinois,0.01327088212334114,0.02654176424668228,0.03590944574551132,17,31,410200,0.18266978922716628,0.34660421545667447,1281.0,2018-2022
Census Tract 4105; Cook County; Illinois,0.0328928046989721,0.04405286343612335,0.1447870778267254,17,31,410500,0.1527165932452276,0.24845814977973568,3405.0,2018-2022
Census Tract 4106; Cook County; Illinois,0.020453534904401955,0.028901734104046242,0.020898176967541128,17,31,410600,0.15740329035126724,0.3539350822587817,2249.0,2018-2022
Census Tract 4107; Cook County; Illinois,0.059818968909878,0.03581267217630854,0.051554506099960644,17,31,410700,0.09169618260527351,0.3234946871310508,2541.0,2018-2022
Census Tract 4108; Cook County; Illinois,0.01660899653979239,0.06401384083044982,0.07993079584775087,17,31,410800,0.18304498269896194,0.34186851211072666,2890.0,2018-2022
Census Tract 4109; Cook County; Illinois,0.035724411681315564,0.011908137227105188,0.06464417351857102,17,31,410900,0.20357244116813156,0.4323787921746527,3527.0,2018-2022
Census Tract 4110; Cook County; Illinois,0.01271940981938438,0.09132536250317985,0.11193080641058255,17,31,411000,0.16586110404477233,0.35995929788857794,3931.0,2018-2022
Census Tract 4111; Cook County; Illinois,0.015494137353433836,0.016331658291457288,0.014656616415410386,17,31,411100,0.09757118927973199,0.43006700167504186,2388.0,2018-2022
Census Tract 4112; Cook County; Illinois,0.00426049908703591,0.004869141813755326,0.041996348143639686,17,31,411200,0.06999391357273281,0.556299452221546,1643.0,2018-2022
Census Tract 4201; Cook County; Illinois,0.050951503990178025,0.16881522406384286,0.33087783916513197,17,31,420100,0.08962553713934929,0.050951503990178025,1629.0,2018-2022
Census Tract 4202; Cook County; Illinois,0.07182628062360802,0.12026726057906459,0.15478841870824053,17,31,420200,0.1603563474387528,0.11859688195991092,1796.0,2018-2022
Census Tract 4203; Cook County; Illinois,0.026052104208416832,0.06212424849699399,0.09458917835671343,17,31,420300,0.060521042084168336,0.0845691382765531,2495.0,2018-2022
Census Tract 4204; Cook County; Illinois,0.06330067822155237,0.146948003014318,0.09495101733232857,17,31,420400,0.12509419743782968,0.2004521477015825,1327.0,2018-2022
Census Tract 4205; Cook County; Illinois,0.13872549019607844,0.153921568627451,0.28431372549019607,17,31,420500,0.15490196078431373,0.03480392156862745,2040.0,2018-2022
Census Tract 4206; Cook County; Illinois,0.07472775065715359,0.19977469019902366,0.24896733007885843,17,31,420600,0.03567405182125422,0.06458880961321818,2663.0,2018-2022
Census Tract 4207; Cook County; Illinois,0.14907651715039577,0.202726473175022,0.26077396657871593,17,31,420700,0.04661389621811785,0.052330694810905895,2274.0,2018-2022
Census Tract 4208; Cook County; Illinois,0.07407407407407407,0.21748492678725237,0.25193798449612403,17,31,420800,0.11455641688199827,0.06373815676141258,2322.0,2018-2022
Census Tract 4212; Cook County; Illinois,0.06596173212487412,0.2628398791540785,0.1163141993957704,17,31,421200,0.045317220543806644,0.0433031218529708,1986.0,2018-2022
Census Tract 4301.01; Cook County; Illinois,0.06689734717416378,0.1773356401384083,0.314878892733564,17,31,430101,0.10813148788927336,0.03200692041522491,3468.0,2018-2022
Census Tract 4301.02; Cook County; Illinois,0.04912478825522304,0.20553359683794467,0.35629587803500845,17,31,430102,0.12987012987012986,0.057029926595143984,3542.0,2018-2022
Census Tract 4302; Cook County; Illinois,0.12447296058661778,0.17268560953253895,0.292942254812099,17,31,430200,0.10284142988084326,0.12098991750687443,5455.0,2018-2022
Census Tract 4303; Cook County; Illinois,0.04442742244350823,0.17541171964764457,0.17541171964764457,17,31,430300,0.09000382995021065,0.0777479892761394,2611.0,2018-2022
Census Tract 4304; Cook County; Illinois,0.03634544848282761,0.2770923641213738,0.2887629209736579,17,31,430400,0.05901967322440813,0.07202400800266756,2999.0,2018-2022
Census Tract 4305; Cook County; Illinois,0.17594023699124162,0.1586810922205049,0.21947449768160743,17,31,430500,0.0994332818134982,0.0381246780010304,3882.0,2018-2022
Census Tract 4306; Cook County; Illinois,0.0387736699729486,0.11632100991884581,0.34715960324616774,17,31,430600,0.07303877366997295,0.07709648331830478,2218.0,2018-2022
Census Tract 4307; Cook County; Illinois,0.06338652482269504,0.1804078014184397,0.17819148936170212,17,31,430700,0.1804078014184397,0.12721631205673758,2256.0,2018-2022
Census Tract 4308; Cook County; Illinois,0.022817460317460316,0.1765873015873016,0.2013888888888889,17,31,430800,0.1349206349206349,0.16121031746031747,2016.0,2018-2022
Census Tract 4309; Cook County; Illinois,0.11540749553837001,0.13682331945270673,0.3236168947055324,17,31,430900,0.10172516359309934,0.10767400356930398,1681.0,2018-2022
Census Tract 4312; Cook County; Illinois,0.03626511046269279,0.22426010837849103,0.3547311379741559,17,31,431200,0.1763234681117132,0.11171321383909963,2399.0,2018-2022
Census Tract 4313.01; Cook County; Illinois,0.06132208157524613,0.20759493670886076,0.20872011251758088,17,31,431301,0.07032348804500703,0.022222222222222223,3555.0,2018-2022
Census Tract 4313.02; Cook County; Illinois,0.09635691657866949,0.12909186906019007,0.3239176346356917,17,31,431302,0.06678986272439282,0.052006335797254485,3788.0,2018-2022
Census Tract 4314; Cook County; Illinois,0.10786516853932585,0.19299405155320556,0.2618638466622604,17,31,431400,0.056179775280898875,0.0619960343688037,7565.0,2018-2022
Census Tract 4401.01; Cook County; Illinois,0.14174611138986454,0.21475163070747616,0.30230807827395884,17,31,440101,0.06874059207225289,0.013547415955845458,3986.0,2018-2022
Census Tract 4401.02; Cook County; Illinois,0.0963855421686747,0.20903614457831327,0.277710843373494,17,31,440102,0.186144578313253,0.022590361445783132,3320.0,2018-2022
Census Tract 4402.01; Cook County; Illinois,0.08398950131233596,0.18471128608923884,0.23966535433070865,17,31,440201,0.13221784776902887,0.04215879265091863,6096.0,2018-2022
Census Tract 4402.02; Cook County; Illinois,0.08758595729279768,0.11255881288454578,0.31378935939196523,17,31,440202,0.16467607672819398,0.07419471588852697,2763.0,2018-2022
Census Tract 4403; Cook County; Illinois,0.07849462365591398,0.06989247311827956,0.2756989247311828,17,31,440300,0.11763440860215053,0.19376344086021505,4650.0,2018-2022
Census Tract 4406; Cook County; Illinois,0.09553349875930521,0.151985111662531,0.23325062034739455,17,31,440600,0.14081885856079404,0.08126550868486353,1612.0,2018-2022
Census Tract 4407; Cook County; Illinois,0.05092911218169305,0.08878183069511356,0.21197522367515484,17,31,440700,0.12044046799724707,0.14177563661390227,1453.0,2018-2022
Census Tract 4408; Cook County; Illinois,0.04421949920085243,0.25412892914224827,0.23814597762386788,17,31,440800,0.07778369738945125,0.02717101758124667,1877.0,2018-2022
Census Tract 4409; Cook County; Illinois,0.06562894404711822,0.19310054690786707,0.15523769457299116,17,31,440900,0.17332772402187632,0.11022297013041649,2377.0,2018-2022
Census Tract 4503; Cook County; Illinois,0.10921698930944813,0.1849176538572667,0.26870846576134066,17,31,450300,0.08436867957237792,0.07483386304536262,3461.0,2018-2022
Census Tract 4601; Cook County; Illinois,0.07660377358490567,0.1660377358490566,0.23433962264150943,17,31,460100,0.10490566037735849,0.05471698113207547,2650.0,2018-2022
Census Tract 4602; Cook County; Illinois,0.22180851063829787,0.13404255319148936,0.31861702127659575,17,31,460200,0.0398936170212766,0.047872340425531915,1880.0,2018-2022
Census Tract 4603.01; Cook County; Illinois,0.19316400125431168,0.20100344935716524,0.20633427406710567,17,31,460301,0.043273753527751646,0.02383192223267482,3189.0,2018-2022
Census Tract 4603.02; Cook County; Illinois,0.06623931623931624,0.17735042735042736,0.2150997150997151,17,31,460302,0.060778727445394115,0.05413105413105413,4212.0,2018-2022
Census Tract 4604; Cook County; Illinois,0.036936447582835416,0.20070613796849537,0.27648017381857687,17,31,460400,0.09451385116784357,0.07848995111352526,3682.0,2018-2022
Census Tract 4605; Cook County; Illinois,0.05617441120305538,0.14863144493952896,0.2978994271164863,17,31,460500,0.15738383195416933,0.08561425843411839,6284.0,2018-2022
Census Tract 4608; Cook County; Illinois,0.16453382084095064,0.1860146252285192,0.10169104204753199,17,31,460800,0.048446069469835464,0.02102376599634369,4376.0,2018-2022
Census Tract 4610; Cook County; Illinois,0.1924219910846954,0.2600297176820208,0.2384843982169391,17,31,461000,0.031203566121842496,0.018573551263001486,1346.0,2018-2022
Census Tract 4701; Cook County; Illinois,0.09394479073909172,0.22217275155832591,0.27604630454140694,17,31,470100,0.08147818343722173,0.059216384683882455,2246.0,2018-2022
Census Tract 4801; Cook County; Illinois,0.04396112910689495,0.15964831096714485,0.28181397501156874,17,31,480100,0.14530310041647385,0.1078204534937529,2161.0,2018-2022
Census Tract 4802; Cook County; Illinois,0.04919583727530748,0.12298959318826869,0.3093661305581835,17,31,480200,0.2507095553453169,0.07379375591296121,1057.0,2018-2022
Census Tract 4803; Cook County; Illinois,0.04597701149425287,0.09195402298850575,0.26790450928381965,17,31,480300,0.15738284703801944,0.08841732979664015,1131.0,2018-2022
Census Tract 4804; Cook County; Illinois,0.028525832834629963,0.1286654697785757,0.24655894673847994,17,31,480400,0.21603830041891084,0.15818870935567525,5013.0,2018-2022
Census Tract 4805; Cook County; Illinois,0.05651376146788991,0.23853211009174313,0.26055045871559634,17,31,480500,0.10165137614678899,0.10422018348623853,2725.0,2018-2022
