NAME,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,state,county,tract
"Census Tract 8068.02, Cook County, Illinois",2029.0,29.0,0.0,879.0,0.0,123.0,46.0,17,031,806802
"Census Tract 8069, Cook County, Illinois",2919.0,92.0,0.0,1424.0,0.0,11.0,46.0,17,031,806900
"Census Tract 8070, Cook County, Illinois",3514.0,625.0,13.0,1953.0,0.0,14.0,29.0,17,031,807000
"Census Tract 8071, Cook County, Illinois",3357.0,498.0,0.0,199.0,0.0,9.0,53.0,17,031,807100
"Census Tract 8072, Cook County, Illinois",4122.0,639.0,0.0,1065.0,0.0,175.0,59.0,17,031,807200
"Census Tract 8073, Cook County, Illinois",4567.0,207.0,9.0,1868.0,0.0,31.0,118.0,17,031,807300
"Census Tract 8074, Cook County, Illinois",4896.0,279.0,0.0,1387.0,0.0,119.0,293.0,17,031,807400
"Census Tract 8075, Cook County, Illinois",2238.0,266.0,0.0,978.0,0.0,114.0,118.0,17,031,807500
"Census Tract 8076, Cook County, Illinois",3763.0,539.0,0.0,2177.0,0.0,278.0,97.0,17,031,807600
"Census Tract 8077, Cook County, Illinois",4356.0,153.0,3.0,945.0,0.0,223.0,93.0,17,031,807700
"Census Tract 8173, Cook County, Illinois",168.0,2308.0,0.0,0.0,0.0,120.0,15.0,17,031,817300
"Census Tract 8174, Cook County, Illinois",2088.0,965.0,15.0,0.0,21.0,1141.0,22.0,17,031,817400
"Census Tract 8175, Cook County, Illinois",101.0,2895.0,0.0,0.0,0.0,584.0,134.0,17,031,817500
"Census Tract 8176, Cook County, Illinois",351.0,3450.0,0.0,0.0,0.0,122.0,70.0,17,031,817600
"Census Tract 8177, Cook County, Illinois",289.0,5125.0,18.0,0.0,0.0,219.0,38.0,17,031,817700
"Census Tract 8179, Cook County, Illinois",1275.0,3871.0,9.0,71.0,0.0,416.0,52.0,17,031,817900
"Census Tract 8180, Cook County, Illinois",1635.0,1791.0,0.0,177.0,0.0,188.0,78.0,17,031,818000
"Census Tract 8181, Cook County, Illinois",1705.0,54.0,17.0,30.0,0.0,159.0,0.0,17,031,818100
"Census Tract 8182, Cook County, Illinois",2445.0,1147.0,0.0,95.0,0.0,686.0,105.0,17,031,818200
"Census Tract 8183, Cook County, Illinois",1650.0,3137.0,0.0,137.0,0.0,827.0,170.0,17,031,818300
"Census Tract 8184.01, Cook County, Illinois",1798.0,1225.0,0.0,179.0,0.0,431.0,15.0,17,031,818401
"Census Tract 8184.02, Cook County, Illinois",1819.0,320.0,0.0,164.0,0.0,262.0,32.0,17,031,818402
"Census Tract 8185, Cook County, Illinois",4420.0,395.0,0.0,291.0,0.0,249.0,17.0,17,031,818500
"Census Tract 8186, Cook County, Illinois",4099.0,333.0,0.0,90.0,0.0,0.0,0.0,17,031,818600
"Census Tract 8187, Cook County, Illinois",3158.0,10.0,0.0,0.0,0.0,129.0,93.0,17,031,818700
"Census Tract 8188, Cook County, Illinois",5007.0,121.0,10.0,23.0,0.0,47.0,32.0,17,031,818800
"Census Tract 8189, Cook County, Illinois",3535.0,262.0,0.0,57.0,0.0,128.0,0.0,17,031,818900
"Census Tract 8190, Cook County, Illinois",4188.0,73.0,0.0,39.0,0.0,18.0,33.0,17,031,819000
"Census Tract 8191, Cook County, Illinois",3258.0,249.0,0.0,136.0,0.0,298.0,31.0,17,031,819100
"Census Tract 8192, Cook County, Illinois",5504.0,95.0,64.0,112.0,0.0,290.0,92.0,17,031,819200
"Census Tract 8193, Cook County, Illinois",2631.0,24.0,0.0,0.0,7.0,35.0,44.0,17,031,819300
"Census Tract 8194, Cook County, Illinois",4254.0,59.0,0.0,178.0,0.0,510.0,56.0,17,031,819400
"Census Tract 8195, Cook County, Illinois",2058.0,783.0,0.0,51.0,0.0,15.0,52.0,17,031,819500
"Census Tract 8196, Cook County, Illinois",3971.0,0.0,0.0,90.0,0.0,9.0,83.0,17,031,819600
"Census Tract 8197, Cook County, Illinois",5831.0,0.0,0.0,37.0,0.0,0.0,93.0,17,031,819700
"Census Tract 8198.01, Cook County, Illinois",5098.0,0.0,0.0,106.0,0.0,31.0,0.0,17,031,819801
"Census Tract 8198.02, Cook County, Illinois",2498.0,0.0,0.0,59.0,0.0,16.0,0.0,17,031,819802
"Census Tract 8199, Cook County, Illinois",3162.0,23.0,0.0,22.0,0.0,0.0,45.0,17,031,819900
"Census Tract 8200, Cook County, Illinois",1917.0,17.0,21.0,202.0,0.0,0.0,0.0,17,031,820000
"Census Tract 8201.01, Cook County, Illinois",6407.0,24.0,0.0,291.0,0.0,24.0,15.0,17,031,820101
"Census Tract 8201.03, Cook County, Illinois",3426.0,96.0,0.0,172.0,0.0,146.0,10.0,17,031,820103
"Census Tract 8201.04, Cook County, Illinois",3693.0,6.0,0.0,0.0,0.0,101.0,0.0,17,031,820104
"Census Tract 8202.01, Cook County, Illinois",6904.0,105.0,0.0,305.0,0.0,124.0,286.0,17,031,820201
"Census Tract 8202.02, Cook County, Illinois",3802.0,31.0,0.0,3.0,0.0,137.0,58.0,17,031,820202
"Census Tract 8203, Cook County, Illinois",3580.0,91.0,19.0,268.0,0.0,420.0,128.0,17,031,820300
"Census Tract 8204, Cook County, Illinois",3684.0,990.0,37.0,0.0,12.0,860.0,89.0,17,031,820400
"Census Tract 8205.01, Cook County, Illinois",5556.0,20.0,0.0,98.0,0.0,335.0,88.0,17,031,820501
"Census Tract 8205.02, Cook County, Illinois",4181.0,328.0,12.0,77.0,0.0,61.0,0.0,17,031,820502
"Census Tract 8206.01, Cook County, Illinois",7878.0,60.0,0.0,0.0,0.0,557.0,297.0,17,031,820601
"Census Tract 8206.02, Cook County, Illinois",4333.0,2458.0,0.0,299.0,0.0,647.0,176.0,17,031,820602
"Census Tract 8207, Cook County, Illinois",4356.0,153.0,56.0,0.0,33.0,1071.0,95.0,17,031,820700
"Census Tract 8208, Cook County, Illinois",2595.0,0.0,2.0,56.0,0.0,533.0,22.0,17,031,820800
"Census Tract 8209.01, Cook County, Illinois",4729.0,14.0,9.0,0.0,0.0,145.0,77.0,17,031,820901
"Census Tract 8209.02, Cook County, Illinois",3874.0,81.0,10.0,49.0,0.0,929.0,47.0,17,031,820902
"Census Tract 8210.01, Cook County, Illinois",4599.0,13.0,0.0,73.0,0.0,219.0,4.0,17,031,821001
"Census Tract 8210.02, Cook County, Illinois",3986.0,0.0,0.0,168.0,0.0,863.0,47.0,17,031,821002
"Census Tract 8211.01, Cook County, Illinois",4044.0,19.0,0.0,48.0,0.0,266.0,96.0,17,031,821101
"Census Tract 8211.02, Cook County, Illinois",3329.0,0.0,0.0,56.0,0.0,654.0,25.0,17,031,821102
"Census Tract 8212, Cook County, Illinois",1963.0,2731.0,23.0,0.0,0.0,1218.0,161.0,17,031,821200
"Census Tract 8213, Cook County, Illinois",2919.0,1756.0,21.0,35.0,0.0,766.0,58.0,17,031,821300
"Census Tract 8214.01, Cook County, Illinois",638.0,2625.0,0.0,0.0,0.0,0.0,49.0,17,031,821401
"Census Tract 8214.02, Cook County, Illinois",398.0,3039.0,0.0,0.0,0.0,62.0,0.0,17,031,821402
"Census Tract 8078, Cook County, Illinois",1904.0,8.0,0.0,797.0,0.0,5.0,0.0,17,031,807800
"Census Tract 8079, Cook County, Illinois",2806.0,0.0,0.0,853.0,0.0,24.0,0.0,17,031,807900
"Census Tract 8080.01, Cook County, Illinois",2658.0,0.0,0.0,724.0,0.0,0.0,30.0,17,031,808001
"Census Tract 8080.02, Cook County, Illinois",2943.0,233.0,197.0,1188.0,0.0,126.0,0.0,17,031,808002
"Census Tract 8081, Cook County, Illinois",3072.0,0.0,8.0,178.0,0.0,114.0,12.0,17,031,808100
"Census Tract 8082, Cook County, Illinois",3873.0,168.0,0.0,949.0,0.0,204.0,0.0,17,031,808200
"Census Tract 8083.01, Cook County, Illinois",3546.0,0.0,0.0,1295.0,100.0,36.0,227.0,17,031,808301
"Census Tract 8083.02, Cook County, Illinois",2568.0,0.0,0.0,876.0,0.0,33.0,11.0,17,031,808302
"Census Tract 8084, Cook County, Illinois",2836.0,0.0,0.0,1080.0,0.0,43.0,117.0,17,031,808400
"Census Tract 8085, Cook County, Illinois",2723.0,11.0,0.0,990.0,0.0,27.0,165.0,17,031,808500
"Census Tract 8086, Cook County, Illinois",1716.0,11.0,0.0,113.0,0.0,9.0,74.0,17,031,808600
"Census Tract 8087.02, Cook County, Illinois",4236.0,313.0,0.0,1305.0,0.0,223.0,262.0,17,031,808702
"Census Tract 8088, Cook County, Illinois",3543.0,169.0,0.0,234.0,0.0,10.0,78.0,17,031,808800
"Census Tract 8089, Cook County, Illinois",4113.0,112.0,0.0,46.0,0.0,0.0,155.0,17,031,808900
"Census Tract 8090, Cook County, Illinois",3777.0,0.0,0.0,119.0,0.0,22.0,132.0,17,031,809000
"Census Tract 8091, Cook County, Illinois",3464.0,174.0,0.0,65.0,0.0,46.0,0.0,17,031,809100
"Census Tract 8092, Cook County, Illinois",1376.0,3298.0,0.0,43.0,0.0,169.0,60.0,17,031,809200
"Census Tract 8093, Cook County, Illinois",3286.0,476.0,0.0,746.0,0.0,0.0,106.0,17,031,809300
"Census Tract 8094, Cook County, Illinois",3459.0,126.0,0.0,824.0,0.0,45.0,95.0,17,031,809400
"Census Tract 8095, Cook County, Illinois",2800.0,352.0,0.0,576.0,0.0,18.0,98.0,17,031,809500
"Census Tract 8096, Cook County, Illinois",1586.0,1301.0,15.0,192.0,0.0,299.0,341.0,17,031,809600
"Census Tract 8097, Cook County, Illinois",1714.0,1654.0,0.0,100.0,0.0,324.0,104.0,17,031,809700
"Census Tract 8098, Cook County, Illinois",2394.0,127.0,15.0,274.0,0.0,83.0,103.0,17,031,809800
"Census Tract 8099, Cook County, Illinois",2794.0,89.0,0.0,101.0,0.0,0.0,76.0,17,031,809900
"Census Tract 8100, Cook County, Illinois",4141.0,98.0,0.0,207.0,0.0,45.0,322.0,17,031,810000
"Census Tract 8101, Cook County, Illinois",2712.0,593.0,0.0,190.0,0.0,390.0,220.0,17,031,810100
"Census Tract 8102, Cook County, Illinois",3006.0,2422.0,12.0,281.0,0.0,109.0,68.0,17,031,810200
"Census Tract 8103.01, Cook County, Illinois",1749.0,1846.0,0.0,212.0,0.0,185.0,120.0,17,031,810301
"Census Tract 8103.02, Cook County, Illinois",2098.0,1057.0,0.0,42.0,0.0,154.0,83.0,17,031,810302
"Census Tract 8104, Cook County, Illinois",4551.0,28.0,0.0,310.0,0.0,174.0,39.0,17,031,810400
"Census Tract 8105.01, Cook County, Illinois",4831.0,0.0,0.0,318.0,0.0,0.0,49.0,17,031,810501
"Census Tract 8105.02, Cook County, Illinois",4501.0,21.0,0.0,499.0,0.0,247.0,32.0,17,031,810502
"Census Tract 8106, Cook County, Illinois",3212.0,125.0,0.0,416.0,0.0,225.0,229.0,17,031,810600
"Census Tract 8107.01, Cook County, Illinois",4038.0,33.0,31.0,0.0,0.0,753.0,75.0,17,031,810701
"Census Tract 8107.02, Cook County, Illinois",3784.0,106.0,0.0,72.0,0.0,189.0,14.0,17,031,810702
"Census Tract 8108, Cook County, Illinois",4414.0,0.0,0.0,76.0,0.0,445.0,26.0,17,031,810800
"Census Tract 8109, Cook County, Illinois",4737.0,103.0,48.0,170.0,0.0,615.0,81.0,17,031,810900
"Census Tract 8110, Cook County, Illinois",3905.0,0.0,0.0,180.0,0.0,30.0,54.0,17,031,811000
"Census Tract 8111, Cook County, Illinois",5477.0,26.0,25.0,61.0,0.0,471.0,116.0,17,031,811100
"Census Tract 8112, Cook County, Illinois",4109.0,65.0,16.0,147.0,0.0,685.0,128.0,17,031,811200
"Census Tract 8113.01, Cook County, Illinois",3268.0,104.0,0.0,52.0,8.0,1184.0,39.0,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",1896.0,375.0,0.0,103.0,0.0,1245.0,16.0,17,031,811302
"Census Tract 8114.01, Cook County, Illinois",3627.0,54.0,0.0,87.0,0.0,1244.0,93.0,17,031,811401
"Census Tract 8114.02, Cook County, Illinois",3031.0,15.0,8.0,220.0,0.0,980.0,19.0,17,031,811402
"Census Tract 8115, Cook County, Illinois",4460.0,0.0,0.0,269.0,68.0,928.0,0.0,17,031,811500
"Census Tract 8116, Cook County, Illinois",4464.0,39.0,0.0,405.0,0.0,555.0,151.0,17,031,811600
"Census Tract 8117.01, Cook County, Illinois",2263.0,0.0,9.0,143.0,0.0,1766.0,64.0,17,031,811701
"Census Tract 8117.02, Cook County, Illinois",2781.0,219.0,0.0,315.0,0.0,1243.0,81.0,17,031,811702
"Census Tract 8118, Cook County, Illinois",3801.0,24.0,12.0,220.0,0.0,1001.0,54.0,17,031,811800
"Census Tract 8119, Cook County, Illinois",4988.0,355.0,0.0,214.0,0.0,93.0,110.0,17,031,811900
"Census Tract 8120, Cook County, Illinois",4523.0,505.0,0.0,228.0,0.0,8.0,99.0,17,031,812000
"Census Tract 8121, Cook County, Illinois",3137.0,1703.0,54.0,61.0,0.0,38.0,60.0,17,031,812100
"Census Tract 8122, Cook County, Illinois",3228.0,379.0,0.0,56.0,0.0,16.0,86.0,17,031,812200
"Census Tract 8123, Cook County, Illinois",4745.0,773.0,31.0,374.0,0.0,300.0,126.0,17,031,812300
"Census Tract 8124, Cook County, Illinois",3322.0,109.0,0.0,139.0,0.0,36.0,29.0,17,031,812400
"Census Tract 8125, Cook County, Illinois",2565.0,1323.0,0.0,56.0,0.0,113.0,111.0,17,031,812500
"Census Tract 8126, Cook County, Illinois",2191.0,1230.0,0.0,204.0,0.0,0.0,23.0,17,031,812600
"Census Tract 8127, Cook County, Illinois",2232.0,580.0,0.0,188.0,0.0,22.0,52.0,17,031,812700
"Census Tract 8128, Cook County, Illinois",4047.0,1308.0,0.0,159.0,0.0,91.0,136.0,17,031,812800
"Census Tract 8129, Cook County, Illinois",3664.0,600.0,10.0,193.0,0.0,139.0,11.0,17,031,812900
"Census Tract 8130, Cook County, Illinois",2465.0,1147.0,0.0,286.0,0.0,134.0,130.0,17,031,813000
"Census Tract 8131, Cook County, Illinois",3030.0,1298.0,0.0,277.0,0.0,38.0,73.0,17,031,813100
"Census Tract 8132, Cook County, Illinois",2925.0,531.0,0.0,521.0,0.0,118.0,80.0,17,031,813200
"Census Tract 8133, Cook County, Illinois",1355.0,206.0,0.0,53.0,0.0,4998.0,225.0,17,031,813300
"Census Tract 8134, Cook County, Illinois",2602.0,725.0,23.0,0.0,0.0,4605.0,194.0,17,031,813400
"Census Tract 8135, Cook County, Illinois",2103.0,317.0,0.0,22.0,0.0,4943.0,290.0,17,031,813500
"Census Tract 8136, Cook County, Illinois",1428.0,64.0,48.0,84.0,0.0,2805.0,217.0,17,031,813600
"Census Tract 8137, Cook County, Illinois",1803.0,501.0,0.0,19.0,0.0,4277.0,239.0,17,031,813700
"Census Tract 8138, Cook County, Illinois",2503.0,152.0,0.0,12.0,0.0,4749.0,115.0,17,031,813800
"Census Tract 8139, Cook County, Illinois",2041.0,447.0,0.0,11.0,0.0,4355.0,0.0,17,031,813900
"Census Tract 8140, Cook County, Illinois",1111.0,20.0,0.0,0.0,0.0,2700.0,87.0,17,031,814000
"Census Tract 8141, Cook County, Illinois",1039.0,91.0,0.0,100.0,0.0,3645.0,26.0,17,031,814100
"Census Tract 8142, Cook County, Illinois",1879.0,103.0,73.0,0.0,0.0,4911.0,288.0,17,031,814200
"Census Tract 8143, Cook County, Illinois",1884.0,32.0,76.0,9.0,0.0,2735.0,36.0,17,031,814300
"Census Tract 8144, Cook County, Illinois",3017.0,51.0,11.0,25.0,0.0,3310.0,164.0,17,031,814400
"Census Tract 8145, Cook County, Illinois",1774.0,0.0,0.0,107.0,0.0,2680.0,35.0,17,031,814500
"Census Tract 8146, Cook County, Illinois",2933.0,386.0,0.0,119.0,0.0,1714.0,63.0,17,031,814600
"Census Tract 8147, Cook County, Illinois",2714.0,140.0,28.0,87.0,0.0,1650.0,70.0,17,031,814700
"Census Tract 8148, Cook County, Illinois",2996.0,573.0,0.0,89.0,0.0,1990.0,187.0,17,031,814800
"Census Tract 8149, Cook County, Illinois",2954.0,557.0,17.0,63.0,0.0,1239.0,208.0,17,031,814900
"Census Tract 8150, Cook County, Illinois",1506.0,228.0,0.0,35.0,0.0,1222.0,72.0,17,031,815000
"Census Tract 8151, Cook County, Illinois",1560.0,226.0,0.0,115.0,0.0,1901.0,108.0,17,031,815100
"Census Tract 8152, Cook County, Illinois",3822.0,566.0,0.0,34.0,0.0,1820.0,37.0,17,031,815200
"Census Tract 8153, Cook County, Illinois",2432.0,8.0,0.0,57.0,0.0,1146.0,80.0,17,031,815300
"Census Tract 8154, Cook County, Illinois",3928.0,327.0,0.0,93.0,0.0,549.0,38.0,17,031,815400
"Census Tract 8155, Cook County, Illinois",4462.0,47.0,0.0,71.0,0.0,2717.0,69.0,17,031,815500
"Census Tract 8156, Cook County, Illinois",4157.0,192.0,29.0,22.0,0.0,320.0,25.0,17,031,815600
"Census Tract 8157.01, Cook County, Illinois",3443.0,26.0,19.0,124.0,67.0,135.0,0.0,17,031,815701
"Census Tract 8157.02, Cook County, Illinois",3676.0,0.0,0.0,212.0,0.0,658.0,62.0,17,031,815702
"Census Tract 8158, Cook County, Illinois",1483.0,12.0,14.0,0.0,0.0,38.0,0.0,17,031,815800
"Census Tract 8159, Cook County, Illinois",2397.0,1986.0,0.0,648.0,0.0,26.0,144.0,17,031,815900
"Census Tract 8160, Cook County, Illinois",2017.0,840.0,0.0,176.0,0.0,232.0,20.0,17,031,816000
"Census Tract 8161, Cook County, Illinois",3147.0,2702.0,26.0,303.0,0.0,314.0,134.0,17,031,816100
"Census Tract 8162, Cook County, Illinois",3034.0,611.0,0.0,0.0,0.0,381.0,13.0,17,031,816200
"Census Tract 8163, Cook County, Illinois",2192.0,32.0,0.0,187.0,0.0,1530.0,19.0,17,031,816300
"Census Tract 8164.01, Cook County, Illinois",2279.0,25.0,0.0,0.0,0.0,2372.0,9.0,17,031,816401
"Census Tract 8164.02, Cook County, Illinois",1573.0,242.0,0.0,16.0,0.0,1838.0,0.0,17,031,816402
"Census Tract 8165, Cook County, Illinois",1915.0,165.0,0.0,10.0,0.0,1447.0,0.0,17,031,816500
"Census Tract 8166, Cook County, Illinois",2170.0,32.0,105.0,114.0,0.0,1862.0,105.0,17,031,816600
"Census Tract 8167, Cook County, Illinois",1737.0,12.0,0.0,66.0,0.0,799.0,197.0,17,031,816700
"Census Tract 8168, Cook County, Illinois",2334.0,1684.0,28.0,330.0,0.0,626.0,152.0,17,031,816800
"Census Tract 8169, Cook County, Illinois",884.0,3224.0,0.0,262.0,17.0,1243.0,86.0,17,031,816900
"Census Tract 8170, Cook County, Illinois",395.0,4135.0,0.0,0.0,0.0,523.0,56.0,17,031,817000
"Census Tract 8171.01, Cook County, Illinois",436.0,3511.0,0.0,0.0,0.0,584.0,98.0,17,031,817101
"Census Tract 8171.02, Cook County, Illinois",181.0,3167.0,0.0,0.0,0.0,186.0,0.0,17,031,817102
"Census Tract 8172, Cook County, Illinois",314.0,4125.0,0.0,0.0,0.0,295.0,80.0,17,031,817200
"Census Tract 2828, Cook County, Illinois",1088.0,324.0,0.0,216.0,0.0,160.0,30.0,17,031,282800
"Census Tract 2829, Cook County, Illinois",413.0,160.0,0.0,296.0,0.0,204.0,47.0,17,031,282900
"Census Tract 2830, Cook County, Illinois",80.0,303.0,0.0,109.0,0.0,0.0,0.0,17,031,283000
"Census Tract 2831, Cook County, Illinois",837.0,904.0,0.0,516.0,0.0,120.0,11.0,17,031,283100
"Census Tract 2832, Cook County, Illinois",472.0,222.0,0.0,366.0,0.0,22.0,53.0,17,031,283200
"Census Tract 2833, Cook County, Illinois",262.0,0.0,0.0,38.0,0.0,12.0,0.0,17,031,283300
"Census Tract 2834, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,283400
"Census Tract 2835, Cook County, Illinois",0.0,510.0,0.0,0.0,0.0,31.0,0.0,17,031,283500
"Census Tract 2836, Cook County, Illinois",144.0,1589.0,32.0,12.0,0.0,0.0,127.0,17,031,283600
"Census Tract 2837, Cook County, Illinois",668.0,11.0,0.0,187.0,0.0,31.0,26.0,17,031,283700
"Census Tract 2838, Cook County, Illinois",666.0,1495.0,40.0,139.0,0.0,18.0,38.0,17,031,283800
"Census Tract 2839, Cook County, Illinois",125.0,2355.0,7.0,0.0,0.0,9.0,0.0,17,031,283900
"Census Tract 2840, Cook County, Illinois",20.0,275.0,0.0,13.0,0.0,0.0,0.0,17,031,284000
"Census Tract 2841, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,18.0,0.0,17,031,284100
"Census Tract 2842, Cook County, Illinois",0.0,282.0,0.0,0.0,0.0,0.0,0.0,17,031,284200
"Census Tract 2843, Cook County, Illinois",21.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,284300
"Census Tract 2901, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,290100
"Census Tract 2902, Cook County, Illinois",22.0,637.0,0.0,0.0,0.0,0.0,0.0,17,031,290200
"Census Tract 2903, Cook County, Illinois",130.0,372.0,0.0,0.0,0.0,0.0,0.0,17,031,290300
"Census Tract 2904, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,290400
"Census Tract 2905, Cook County, Illinois",0.0,935.0,0.0,0.0,0.0,0.0,0.0,17,031,290500
"Census Tract 2906, Cook County, Illinois",0.0,355.0,0.0,0.0,0.0,0.0,0.0,17,031,290600
"Census Tract 2907, Cook County, Illinois",0.0,796.0,0.0,0.0,0.0,0.0,0.0,17,031,290700
"Census Tract 2908, Cook County, Illinois",0.0,672.0,12.0,0.0,0.0,0.0,0.0,17,031,290800
"Census Tract 2909, Cook County, Illinois",62.0,4145.0,0.0,0.0,0.0,144.0,79.0,17,031,290900
"Census Tract 2910, Cook County, Illinois",0.0,974.0,0.0,0.0,0.0,0.0,0.0,17,031,291000
"Census Tract 2911, Cook County, Illinois",0.0,2942.0,0.0,0.0,0.0,0.0,10.0,17,031,291100
"Census Tract 2912, Cook County, Illinois",0.0,2578.0,0.0,18.0,0.0,0.0,49.0,17,031,291200
"Census Tract 2913, Cook County, Illinois",0.0,2414.0,0.0,0.0,0.0,0.0,19.0,17,031,291300
"Census Tract 2914, Cook County, Illinois",107.0,1336.0,0.0,14.0,0.0,0.0,10.0,17,031,291400
"Census Tract 2915, Cook County, Illinois",430.0,464.0,0.0,84.0,0.0,374.0,0.0,17,031,291500
"Census Tract 2916, Cook County, Illinois",340.0,461.0,19.0,0.0,0.0,532.0,7.0,17,031,291600
"Census Tract 2917, Cook County, Illinois",9.0,808.0,0.0,8.0,0.0,0.0,0.0,17,031,291700
"Census Tract 2918, Cook County, Illinois",0.0,366.0,0.0,0.0,0.0,0.0,0.0,17,031,291800
"Census Tract 2919, Cook County, Illinois",37.0,322.0,0.0,0.0,0.0,0.0,0.0,17,031,291900
"Census Tract 2920, Cook County, Illinois",0.0,868.0,0.0,0.0,0.0,0.0,0.0,17,031,292000
"Census Tract 2921, Cook County, Illinois",69.0,598.0,0.0,0.0,0.0,21.0,0.0,17,031,292100
"Census Tract 2922, Cook County, Illinois",101.0,3212.0,0.0,43.0,0.0,0.0,0.0,17,031,292200
"Census Tract 2923, Cook County, Illinois",0.0,888.0,0.0,0.0,0.0,0.0,0.0,17,031,292300
"Census Tract 2924, Cook County, Illinois",25.0,2168.0,0.0,0.0,0.0,0.0,0.0,17,031,292400
"Census Tract 2925, Cook County, Illinois",35.0,3680.0,0.0,0.0,0.0,0.0,47.0,17,031,292500
"Census Tract 2926, Cook County, Illinois",11.0,1269.0,0.0,0.0,0.0,104.0,11.0,17,031,292600
"Census Tract 2927, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,292700
"Census Tract 3001, Cook County, Illinois",756.0,18.0,0.0,0.0,0.0,603.0,29.0,17,031,300100
"Census Tract 3002, Cook County, Illinois",543.0,0.0,0.0,0.0,0.0,462.0,22.0,17,031,300200
"Census Tract 3003, Cook County, Illinois",167.0,324.0,6.0,0.0,0.0,333.0,9.0,17,031,300300
"Census Tract 3004, Cook County, Illinois",0.0,274.0,0.0,0.0,0.0,0.0,0.0,17,031,300400
"Census Tract 3005, Cook County, Illinois",976.0,112.0,0.0,0.0,0.0,2026.0,65.0,17,031,300500
"Census Tract 3006, Cook County, Illinois",1616.0,888.0,12.0,0.0,0.0,1300.0,0.0,17,031,300600
"Census Tract 3007, Cook County, Illinois",1350.0,127.0,9.0,0.0,0.0,3472.0,0.0,17,031,300700
"Census Tract 3008, Cook County, Illinois",2651.0,0.0,0.0,0.0,0.0,2318.0,97.0,17,031,300800
"Census Tract 3009, Cook County, Illinois",1402.0,90.0,0.0,0.0,0.0,2579.0,0.0,17,031,300900
"Census Tract 3010, Cook County, Illinois",886.0,0.0,0.0,0.0,0.0,331.0,0.0,17,031,301000
"Census Tract 3011, Cook County, Illinois",951.0,717.0,0.0,0.0,0.0,1426.0,8.0,17,031,301100
"Census Tract 3012, Cook County, Illinois",1642.0,355.0,0.0,0.0,0.0,2231.0,0.0,17,031,301200
"Census Tract 3013, Cook County, Illinois",2447.0,7417.0,0.0,33.0,0.0,236.0,0.0,17,031,301300
"Census Tract 3014, Cook County, Illinois",136.0,31.0,0.0,0.0,0.0,200.0,27.0,17,031,301400
"Census Tract 3015, Cook County, Illinois",985.0,29.0,0.0,0.0,0.0,2612.0,0.0,17,031,301500
"Census Tract 3016, Cook County, Illinois",1965.0,10.0,68.0,20.0,0.0,2422.0,0.0,17,031,301600
"Census Tract 3017, Cook County, Illinois",3119.0,0.0,0.0,0.0,0.0,5760.0,161.0,17,031,301700
"Census Tract 3018, Cook County, Illinois",5893.0,65.0,14.0,0.0,0.0,5627.0,65.0,17,031,301800
"Census Tract 3019, Cook County, Illinois",363.0,0.0,8.0,0.0,0.0,907.0,15.0,17,031,301900
"Census Tract 3020, Cook County, Illinois",1168.0,261.0,0.0,0.0,0.0,2077.0,0.0,17,031,302000
"Census Tract 3101, Cook County, Illinois",57.0,125.0,0.0,0.0,0.0,11.0,26.0,17,031,310100
"Census Tract 3102, Cook County, Illinois",615.0,188.0,0.0,0.0,0.0,828.0,0.0,17,031,310200
"Census Tract 3103, Cook County, Illinois",1083.0,32.0,0.0,22.0,0.0,769.0,0.0,17,031,310300
"Census Tract 3104, Cook County, Illinois",593.0,109.0,38.0,0.0,0.0,633.0,0.0,17,031,310400
"Census Tract 3105, Cook County, Illinois",478.0,0.0,0.0,0.0,0.0,1021.0,0.0,17,031,310500
"Census Tract 3106, Cook County, Illinois",1306.0,387.0,97.0,72.0,0.0,3104.0,311.0,17,031,310600
"Census Tract 3107, Cook County, Illinois",1186.0,86.0,0.0,10.0,0.0,1289.0,0.0,17,031,310700
"Census Tract 3108, Cook County, Illinois",1669.0,35.0,24.0,0.0,0.0,2982.0,41.0,17,031,310800
"Census Tract 3109, Cook County, Illinois",1789.0,108.0,52.0,32.0,0.0,3451.0,51.0,17,031,310900
"Census Tract 3110, Cook County, Illinois",1929.0,19.0,58.0,0.0,0.0,2749.0,73.0,17,031,311000
"Census Tract 3111, Cook County, Illinois",9.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,311100
"Census Tract 3112, Cook County, Illinois",49.0,0.0,0.0,0.0,0.0,20.0,0.0,17,031,311200
"Census Tract 3113, Cook County, Illinois",1483.0,20.0,0.0,10.0,0.0,3449.0,10.0,17,031,311300
"Census Tract 3114, Cook County, Illinois",705.0,31.0,0.0,55.0,0.0,2068.0,30.0,17,031,311400
"Census Tract 3115, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,311500
