NAME,B01001_001E,state,county,tract
"Census Tract 8053.01, Cook County, Illinois",3350,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",3582,17,031,805302
"Census Tract 8054.01, Cook County, Illinois",4327,17,031,805401
"Census Tract 8054.02, Cook County, Illinois",5045,17,031,805402
"Census Tract 8055.01, Cook County, Illinois",3133,17,031,805501
"Census Tract 8055.02, Cook County, Illinois",3599,17,031,805502
"Census Tract 8056, Cook County, Illinois",4585,17,031,805600
"Census Tract 8057.01, Cook County, Illinois",5307,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",1723,17,031,805702
"Census Tract 8058.01, Cook County, Illinois",2377,17,031,805801
"Census Tract 8058.02, Cook County, Illinois",4771,17,031,805802
"Census Tract 8059.01, Cook County, Illinois",3673,17,031,805901
"Census Tract 8059.02, Cook County, Illinois",6297,17,031,805902
"Census Tract 8060.01, Cook County, Illinois",4570,17,031,806001
"Census Tract 8060.02, Cook County, Illinois",7250,17,031,806002
"Census Tract 8060.03, Cook County, Illinois",7937,17,031,806003
"Census Tract 8060.04, Cook County, Illinois",7418,17,031,806004
"Census Tract 8061.01, Cook County, Illinois",9340,17,031,806101
"Census Tract 8061.02, Cook County, Illinois",3825,17,031,806102
"Census Tract 8062, Cook County, Illinois",8001,17,031,806200
"Census Tract 8063, Cook County, Illinois",4442,17,031,806300
"Census Tract 8064, Cook County, Illinois",2280,17,031,806400
"Census Tract 8065.01, Cook County, Illinois",2672,17,031,806501
"Census Tract 8065.02, Cook County, Illinois",4156,17,031,806502
"Census Tract 8066, Cook County, Illinois",3083,17,031,806600
"Census Tract 8067, Cook County, Illinois",4726,17,031,806700
"Census Tract 8068.01, Cook County, Illinois",4086,17,031,806801
"Census Tract 8068.02, Cook County, Illinois",3106,17,031,806802
"Census Tract 8069, Cook County, Illinois",4492,17,031,806900
"Census Tract 8070, Cook County, Illinois",6148,17,031,807000
"Census Tract 8071, Cook County, Illinois",4116,17,031,807100
"Census Tract 8072, Cook County, Illinois",6060,17,031,807200
"Census Tract 8073, Cook County, Illinois",6800,17,031,807300
"Census Tract 8074, Cook County, Illinois",6974,17,031,807400
"Census Tract 8075, Cook County, Illinois",3714,17,031,807500
"Census Tract 8076, Cook County, Illinois",6854,17,031,807600
"Census Tract 8077, Cook County, Illinois",5773,17,031,807700
"Census Tract 8173, Cook County, Illinois",2611,17,031,817300
"Census Tract 8174, Cook County, Illinois",4252,17,031,817400
"Census Tract 8175, Cook County, Illinois",3714,17,031,817500
"Census Tract 8176, Cook County, Illinois",3993,17,031,817600
"Census Tract 8177, Cook County, Illinois",5689,17,031,817700
"Census Tract 8179, Cook County, Illinois",5694,17,031,817900
"Census Tract 8180, Cook County, Illinois",3869,17,031,818000
"Census Tract 8181, Cook County, Illinois",1965,17,031,818100
"Census Tract 8182, Cook County, Illinois",4478,17,031,818200
"Census Tract 8183, Cook County, Illinois",5921,17,031,818300
"Census Tract 8184.01, Cook County, Illinois",3648,17,031,818401
"Census Tract 8184.02, Cook County, Illinois",2597,17,031,818402
"Census Tract 8185, Cook County, Illinois",5372,17,031,818500
"Census Tract 8186, Cook County, Illinois",4522,17,031,818600
"Census Tract 8187, Cook County, Illinois",3390,17,031,818700
"Census Tract 8188, Cook County, Illinois",5240,17,031,818800
"Census Tract 8189, Cook County, Illinois",3982,17,031,818900
"Census Tract 8190, Cook County, Illinois",4351,17,031,819000
"Census Tract 8191, Cook County, Illinois",3972,17,031,819100
"Census Tract 8192, Cook County, Illinois",6157,17,031,819200
"Census Tract 8193, Cook County, Illinois",2741,17,031,819300
"Census Tract 8194, Cook County, Illinois",5057,17,031,819400
"Census Tract 8195, Cook County, Illinois",2959,17,031,819500
"Census Tract 8196, Cook County, Illinois",4153,17,031,819600
"Census Tract 8197, Cook County, Illinois",5961,17,031,819700
"Census Tract 8198.01, Cook County, Illinois",5235,17,031,819801
"Census Tract 8198.02, Cook County, Illinois",2573,17,031,819802
"Census Tract 8199, Cook County, Illinois",3252,17,031,819900
"Census Tract 8200, Cook County, Illinois",2157,17,031,820000
"Census Tract 8201.01, Cook County, Illinois",6761,17,031,820101
"Census Tract 8201.03, Cook County, Illinois",3850,17,031,820103
"Census Tract 8201.04, Cook County, Illinois",3800,17,031,820104
"Census Tract 8202.01, Cook County, Illinois",7724,17,031,820201
"Census Tract 8202.02, Cook County, Illinois",4031,17,031,820202
"Census Tract 8203, Cook County, Illinois",4506,17,031,820300
"Census Tract 8204, Cook County, Illinois",5672,17,031,820400
"Census Tract 8205.01, Cook County, Illinois",6097,17,031,820501
"Census Tract 8205.02, Cook County, Illinois",4659,17,031,820502
"Census Tract 8206.01, Cook County, Illinois",8792,17,031,820601
"Census Tract 8206.02, Cook County, Illinois",7913,17,031,820602
"Census Tract 8207, Cook County, Illinois",5764,17,031,820700
"Census Tract 8208, Cook County, Illinois",3208,17,031,820800
"Census Tract 8209.01, Cook County, Illinois",4974,17,031,820901
"Census Tract 8209.02, Cook County, Illinois",4990,17,031,820902
"Census Tract 8210.01, Cook County, Illinois",4908,17,031,821001
"Census Tract 8210.02, Cook County, Illinois",5064,17,031,821002
"Census Tract 8211.01, Cook County, Illinois",4473,17,031,821101
"Census Tract 8211.02, Cook County, Illinois",4064,17,031,821102
"Census Tract 8212, Cook County, Illinois",6096,17,031,821200
"Census Tract 8213, Cook County, Illinois",5555,17,031,821300
"Census Tract 8214.01, Cook County, Illinois",3312,17,031,821401
"Census Tract 8214.02, Cook County, Illinois",3499,17,031,821402
"Census Tract 8078, Cook County, Illinois",2714,17,031,807800
"Census Tract 8079, Cook County, Illinois",3683,17,031,807900
"Census Tract 8080.01, Cook County, Illinois",3412,17,031,808001
"Census Tract 8080.02, Cook County, Illinois",4687,17,031,808002
"Census Tract 8081, Cook County, Illinois",3384,17,031,808100
"Census Tract 8082, Cook County, Illinois",5194,17,031,808200
"Census Tract 8083.01, Cook County, Illinois",5204,17,031,808301
"Census Tract 8083.02, Cook County, Illinois",3488,17,031,808302
"Census Tract 8084, Cook County, Illinois",4076,17,031,808400
"Census Tract 8085, Cook County, Illinois",3916,17,031,808500
"Census Tract 8086, Cook County, Illinois",1923,17,031,808600
"Census Tract 8087.02, Cook County, Illinois",6339,17,031,808702
"Census Tract 8088, Cook County, Illinois",4034,17,031,808800
"Census Tract 8089, Cook County, Illinois",4426,17,031,808900
"Census Tract 8090, Cook County, Illinois",4050,17,031,809000
"Census Tract 8091, Cook County, Illinois",3749,17,031,809100
"Census Tract 8092, Cook County, Illinois",4946,17,031,809200
"Census Tract 8093, Cook County, Illinois",4614,17,031,809300
"Census Tract 8094, Cook County, Illinois",4549,17,031,809400
"Census Tract 8095, Cook County, Illinois",3844,17,031,809500
"Census Tract 8096, Cook County, Illinois",3734,17,031,809600
"Census Tract 8097, Cook County, Illinois",3896,17,031,809700
"Census Tract 8098, Cook County, Illinois",2996,17,031,809800
"Census Tract 8099, Cook County, Illinois",3060,17,031,809900
"Census Tract 8100, Cook County, Illinois",4813,17,031,810000
"Census Tract 8101, Cook County, Illinois",4105,17,031,810100
"Census Tract 8102, Cook County, Illinois",5898,17,031,810200
"Census Tract 8103.01, Cook County, Illinois",4112,17,031,810301
"Census Tract 8103.02, Cook County, Illinois",3434,17,031,810302
"Census Tract 8104, Cook County, Illinois",5102,17,031,810400
"Census Tract 8105.01, Cook County, Illinois",5198,17,031,810501
"Census Tract 8105.02, Cook County, Illinois",5300,17,031,810502
"Census Tract 8106, Cook County, Illinois",4207,17,031,810600
"Census Tract 8107.01, Cook County, Illinois",4930,17,031,810701
"Census Tract 8107.02, Cook County, Illinois",4165,17,031,810702
"Census Tract 8108, Cook County, Illinois",4961,17,031,810800
"Census Tract 8109, Cook County, Illinois",5754,17,031,810900
"Census Tract 8110, Cook County, Illinois",4169,17,031,811000
"Census Tract 8111, Cook County, Illinois",6176,17,031,811100
"Census Tract 8112, Cook County, Illinois",5150,17,031,811200
"Census Tract 8113.01, Cook County, Illinois",4655,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",3635,17,031,811302
"Census Tract 8114.01, Cook County, Illinois",5105,17,031,811401
"Census Tract 8114.02, Cook County, Illinois",4273,17,031,811402
"Census Tract 8115, Cook County, Illinois",5725,17,031,811500
"Census Tract 8116, Cook County, Illinois",5614,17,031,811600
"Census Tract 8117.01, Cook County, Illinois",4245,17,031,811701
"Census Tract 8117.02, Cook County, Illinois",4639,17,031,811702
"Census Tract 8118, Cook County, Illinois",5112,17,031,811800
"Census Tract 8119, Cook County, Illinois",5760,17,031,811900
"Census Tract 8120, Cook County, Illinois",5363,17,031,812000
"Census Tract 8121, Cook County, Illinois",5053,17,031,812100
"Census Tract 8122, Cook County, Illinois",3765,17,031,812200
"Census Tract 8123, Cook County, Illinois",6349,17,031,812300
"Census Tract 8124, Cook County, Illinois",3635,17,031,812400
"Census Tract 8125, Cook County, Illinois",4168,17,031,812500
"Census Tract 8126, Cook County, Illinois",3648,17,031,812600
"Census Tract 8127, Cook County, Illinois",3074,17,031,812700
"Census Tract 8128, Cook County, Illinois",5741,17,031,812800
"Census Tract 8129, Cook County, Illinois",4617,17,031,812900
"Census Tract 8130, Cook County, Illinois",4162,17,031,813000
"Census Tract 8131, Cook County, Illinois",4716,17,031,813100
"Census Tract 8132, Cook County, Illinois",4175,17,031,813200
"Census Tract 8133, Cook County, Illinois",6837,17,031,813300
"Census Tract 8134, Cook County, Illinois",8149,17,031,813400
"Census Tract 8135, Cook County, Illinois",7675,17,031,813500
"Census Tract 8136, Cook County, Illinois",4646,17,031,813600
"Census Tract 8137, Cook County, Illinois",6839,17,031,813700
"Census Tract 8138, Cook County, Illinois",7531,17,031,813800
"Census Tract 8139, Cook County, Illinois",6854,17,031,813900
"Census Tract 8140, Cook County, Illinois",3918,17,031,814000
"Census Tract 8141, Cook County, Illinois",4901,17,031,814100
"Census Tract 8142, Cook County, Illinois",7254,17,031,814200
"Census Tract 8143, Cook County, Illinois",4772,17,031,814300
"Census Tract 8144, Cook County, Illinois",6578,17,031,814400
"Census Tract 8145, Cook County, Illinois",4596,17,031,814500
"Census Tract 8146, Cook County, Illinois",5215,17,031,814600
"Census Tract 8147, Cook County, Illinois",4689,17,031,814700
"Census Tract 8148, Cook County, Illinois",5835,17,031,814800
"Census Tract 8149, Cook County, Illinois",5038,17,031,814900
"Census Tract 8150, Cook County, Illinois",3063,17,031,815000
"Census Tract 8151, Cook County, Illinois",3910,17,031,815100
"Census Tract 8152, Cook County, Illinois",6279,17,031,815200
"Census Tract 8153, Cook County, Illinois",3723,17,031,815300
"Census Tract 8154, Cook County, Illinois",4935,17,031,815400
"Census Tract 8155, Cook County, Illinois",7366,17,031,815500
"Census Tract 8156, Cook County, Illinois",4745,17,031,815600
"Census Tract 8157.01, Cook County, Illinois",3814,17,031,815701
"Census Tract 8157.02, Cook County, Illinois",4608,17,031,815702
"Census Tract 8158, Cook County, Illinois",1547,17,031,815800
"Census Tract 8159, Cook County, Illinois",5201,17,031,815900
"Census Tract 8160, Cook County, Illinois",3285,17,031,816000
"Census Tract 8161, Cook County, Illinois",6626,17,031,816100
"Census Tract 8162, Cook County, Illinois",4039,17,031,816200
"Census Tract 8163, Cook County, Illinois",3960,17,031,816300
"Census Tract 8164.01, Cook County, Illinois",4685,17,031,816401
"Census Tract 8164.02, Cook County, Illinois",3669,17,031,816402
"Census Tract 8165, Cook County, Illinois",3537,17,031,816500
"Census Tract 8166, Cook County, Illinois",4388,17,031,816600
"Census Tract 8167, Cook County, Illinois",2811,17,031,816700
"Census Tract 8168, Cook County, Illinois",5154,17,031,816800
"Census Tract 8169, Cook County, Illinois",5716,17,031,816900
"Census Tract 8170, Cook County, Illinois",5109,17,031,817000
"Census Tract 8171.01, Cook County, Illinois",4629,17,031,817101
"Census Tract 8171.02, Cook County, Illinois",3534,17,031,817102
"Census Tract 8172, Cook County, Illinois",4814,17,031,817200
"Census Tract 2828, Cook County, Illinois",1818,17,031,282800
"Census Tract 2829, Cook County, Illinois",1120,17,031,282900
"Census Tract 2830, Cook County, Illinois",492,17,031,283000
"Census Tract 2831, Cook County, Illinois",2388,17,031,283100
"Census Tract 2832, Cook County, Illinois",1135,17,031,283200
"Census Tract 2833, Cook County, Illinois",312,17,031,283300
"Census Tract 2834, Cook County, Illinois",0,17,031,283400
"Census Tract 2835, Cook County, Illinois",541,17,031,283500
"Census Tract 2836, Cook County, Illinois",1904,17,031,283600
"Census Tract 2837, Cook County, Illinois",923,17,031,283700
"Census Tract 2838, Cook County, Illinois",2396,17,031,283800
"Census Tract 2839, Cook County, Illinois",2496,17,031,283900
"Census Tract 2840, Cook County, Illinois",308,17,031,284000
"Census Tract 2841, Cook County, Illinois",18,17,031,284100
"Census Tract 2842, Cook County, Illinois",282,17,031,284200
"Census Tract 2843, Cook County, Illinois",21,17,031,284300
"Census Tract 2901, Cook County, Illinois",0,17,031,290100
"Census Tract 2902, Cook County, Illinois",659,17,031,290200
"Census Tract 2903, Cook County, Illinois",502,17,031,290300
"Census Tract 2904, Cook County, Illinois",0,17,031,290400
"Census Tract 2905, Cook County, Illinois",935,17,031,290500
"Census Tract 2906, Cook County, Illinois",355,17,031,290600
"Census Tract 2907, Cook County, Illinois",796,17,031,290700
"Census Tract 2908, Cook County, Illinois",684,17,031,290800
"Census Tract 2909, Cook County, Illinois",4430,17,031,290900
"Census Tract 2910, Cook County, Illinois",974,17,031,291000
"Census Tract 2911, Cook County, Illinois",2952,17,031,291100
"Census Tract 2912, Cook County, Illinois",2645,17,031,291200
"Census Tract 2913, Cook County, Illinois",2433,17,031,291300
"Census Tract 2914, Cook County, Illinois",1467,17,031,291400
"Census Tract 2915, Cook County, Illinois",1352,17,031,291500
"Census Tract 2916, Cook County, Illinois",1359,17,031,291600
"Census Tract 2917, Cook County, Illinois",825,17,031,291700
"Census Tract 2918, Cook County, Illinois",366,17,031,291800
"Census Tract 2919, Cook County, Illinois",359,17,031,291900
"Census Tract 2920, Cook County, Illinois",868,17,031,292000
"Census Tract 2921, Cook County, Illinois",688,17,031,292100
"Census Tract 2922, Cook County, Illinois",3356,17,031,292200
"Census Tract 2923, Cook County, Illinois",888,17,031,292300
"Census Tract 2924, Cook County, Illinois",2193,17,031,292400
"Census Tract 2925, Cook County, Illinois",3762,17,031,292500
"Census Tract 2926, Cook County, Illinois",1395,17,031,292600
"Census Tract 2927, Cook County, Illinois",0,17,031,292700
"Census Tract 3001, Cook County, Illinois",1406,17,031,300100
"Census Tract 3002, Cook County, Illinois",1027,17,031,300200
"Census Tract 3003, Cook County, Illinois",839,17,031,300300
"Census Tract 3004, Cook County, Illinois",274,17,031,300400
"Census Tract 3005, Cook County, Illinois",3179,17,031,300500
"Census Tract 3006, Cook County, Illinois",3816,17,031,300600
"Census Tract 3007, Cook County, Illinois",4958,17,031,300700
"Census Tract 3008, Cook County, Illinois",5066,17,031,300800
"Census Tract 3009, Cook County, Illinois",4071,17,031,300900
"Census Tract 3010, Cook County, Illinois",1217,17,031,301000
"Census Tract 3011, Cook County, Illinois",3102,17,031,301100
"Census Tract 3012, Cook County, Illinois",4228,17,031,301200
"Census Tract 3013, Cook County, Illinois",10133,17,031,301300
"Census Tract 3014, Cook County, Illinois",394,17,031,301400
"Census Tract 3015, Cook County, Illinois",3626,17,031,301500
"Census Tract 3016, Cook County, Illinois",4485,17,031,301600
"Census Tract 3017, Cook County, Illinois",9040,17,031,301700
"Census Tract 3018, Cook County, Illinois",11664,17,031,301800
"Census Tract 3019, Cook County, Illinois",1293,17,031,301900
"Census Tract 3020, Cook County, Illinois",3506,17,031,302000
"Census Tract 3101, Cook County, Illinois",219,17,031,310100
"Census Tract 3102, Cook County, Illinois",1631,17,031,310200
"Census Tract 3103, Cook County, Illinois",1906,17,031,310300
"Census Tract 3104, Cook County, Illinois",1373,17,031,310400
"Census Tract 3105, Cook County, Illinois",1499,17,031,310500
"Census Tract 3106, Cook County, Illinois",5277,17,031,310600
"Census Tract 3107, Cook County, Illinois",2571,17,031,310700
"Census Tract 3108, Cook County, Illinois",4751,17,031,310800
"Census Tract 3109, Cook County, Illinois",5483,17,031,310900
"Census Tract 3110, Cook County, Illinois",4828,17,031,311000
"Census Tract 3111, Cook County, Illinois",9,17,031,311100
"Census Tract 3112, Cook County, Illinois",69,17,031,311200
"Census Tract 3113, Cook County, Illinois",4972,17,031,311300
"Census Tract 3114, Cook County, Illinois",2889,17,031,311400
"Census Tract 3115, Cook County, Illinois",0,17,031,311500
"Census Tract 3201, Cook County, Illinois",7283,17,031,320100
"Census Tract 3202, Cook County, Illinois",1625,17,031,320200
"Census Tract 3203, Cook County, Illinois",337,17,031,320300
"Census Tract 3204, Cook County, Illinois",518,17,031,320400
"Census Tract 3205, Cook County, Illinois",6905,17,031,320500
"Census Tract 3206, Cook County, Illinois",3338,17,031,320600
"Census Tract 3301, Cook County, Illinois",11494,17,031,330100
"Census Tract 3302, Cook County, Illinois",3900,17,031,330200
"Census Tract 3303, Cook County, Illinois",1013,17,031,330300
"Census Tract 3304, Cook County, Illinois",161,17,031,330400
"Census Tract 3305, Cook County, Illinois",89,17,031,330500
"Census Tract 3401, Cook County, Illinois",1659,17,031,340100
"Census Tract 3402, Cook County, Illinois",5555,17,031,340200
"Census Tract 3403, Cook County, Illinois",2064,17,031,340300
"Census Tract 3404, Cook County, Illinois",1975,17,031,340400
"Census Tract 3405, Cook County, Illinois",1629,17,031,340500
"Census Tract 3406, Cook County, Illinois",853,17,031,340600
"Census Tract 3501, Cook County, Illinois",2276,17,031,350100
"Census Tract 3502, Cook County, Illinois",1697,17,031,350200
"Census Tract 3503, Cook County, Illinois",1114,17,031,350300
"Census Tract 3504, Cook County, Illinois",543,17,031,350400
"Census Tract 3505, Cook County, Illinois",0,17,031,350500
"Census Tract 3506, Cook County, Illinois",3698,17,031,350600
"Census Tract 3507, Cook County, Illinois",1557,17,031,350700
"Census Tract 3508, Cook County, Illinois",1076,17,031,350800
"Census Tract 3509, Cook County, Illinois",222,17,031,350900
"Census Tract 3510, Cook County, Illinois",2668,17,031,351000
"Census Tract 3511, Cook County, Illinois",2732,17,031,351100
"Census Tract 3512, Cook County, Illinois",670,17,031,351200
"Census Tract 3513, Cook County, Illinois",1466,17,031,351300
"Census Tract 3514, Cook County, Illinois",1726,17,031,351400
"Census Tract 3515, Cook County, Illinois",101,17,031,351500
"Census Tract 3601, Cook County, Illinois",1048,17,031,360100
"Census Tract 3602, Cook County, Illinois",819,17,031,360200
"Census Tract 3603, Cook County, Illinois",267,17,031,360300
"Census Tract 3604, Cook County, Illinois",2006,17,031,360400
"Census Tract 3605, Cook County, Illinois",958,17,031,360500
"Census Tract 3701, Cook County, Illinois",781,17,031,370100
"Census Tract 3702, Cook County, Illinois",1133,17,031,370200
"Census Tract 3703, Cook County, Illinois",624,17,031,370300
"Census Tract 3704, Cook County, Illinois",779,17,031,370400
"Census Tract 3801, Cook County, Illinois",2314,17,031,380100
"Census Tract 3802, Cook County, Illinois",1683,17,031,380200
"Census Tract 3803, Cook County, Illinois",1575,17,031,380300
"Census Tract 3804, Cook County, Illinois",975,17,031,380400
"Census Tract 3805, Cook County, Illinois",235,17,031,380500
"Census Tract 3806, Cook County, Illinois",0,17,031,380600
"Census Tract 3807, Cook County, Illinois",1354,17,031,380700
"Census Tract 3808, Cook County, Illinois",1126,17,031,380800
"Census Tract 3809, Cook County, Illinois",2015,17,031,380900
"Census Tract 3810, Cook County, Illinois",496,17,031,381000
"Census Tract 3811, Cook County, Illinois",493,17,031,381100
"Census Tract 3812, Cook County, Illinois",2109,17,031,381200
"Census Tract 3813, Cook County, Illinois",150,17,031,381300
"Census Tract 3814, Cook County, Illinois",1780,17,031,381400
"Census Tract 3815, Cook County, Illinois",514,17,031,381500
"Census Tract 3816, Cook County, Illinois",0,17,031,381600
"Census Tract 3817, Cook County, Illinois",0,17,031,381700
"Census Tract 3818, Cook County, Illinois",884,17,031,381800
"Census Tract 3819, Cook County, Illinois",1361,17,031,381900
"Census Tract 3820, Cook County, Illinois",2713,17,031,382000
"Census Tract 3901, Cook County, Illinois",1416,17,031,390100
"Census Tract 3902, Cook County, Illinois",1854,17,031,390200
"Census Tract 3903, Cook County, Illinois",2701,17,031,390300
"Census Tract 3904, Cook County, Illinois",3249,17,031,390400
"Census Tract 3905, Cook County, Illinois",1274,17,031,390500
"Census Tract 3906, Cook County, Illinois",2120,17,031,390600
"Census Tract 3907, Cook County, Illinois",5256,17,031,390700
"Census Tract 4001, Cook County, Illinois",1848,17,031,400100
"Census Tract 4002, Cook County, Illinois",268,17,031,400200
"Census Tract 4003, Cook County, Illinois",1690,17,031,400300
"Census Tract 4004, Cook County, Illinois",1648,17,031,400400
"Census Tract 4005, Cook County, Illinois",2333,17,031,400500
"Census Tract 4006, Cook County, Illinois",1052,17,031,400600
"Census Tract 4007, Cook County, Illinois",970,17,031,400700
"Census Tract 4008, Cook County, Illinois",2462,17,031,400800
"Census Tract 4101, Cook County, Illinois",1723,17,031,410100
"Census Tract 4102, Cook County, Illinois",1217,17,031,410200
"Census Tract 4103, Cook County, Illinois",770,17,031,410300
"Census Tract 4104, Cook County, Illinois",486,17,031,410400
"Census Tract 4105, Cook County, Illinois",2450,17,031,410500
"Census Tract 4106, Cook County, Illinois",2245,17,031,410600
"Census Tract 4107, Cook County, Illinois",2243,17,031,410700
"Census Tract 4108, Cook County, Illinois",2736,17,031,410800
"Census Tract 4109, Cook County, Illinois",4239,17,031,410900
"Census Tract 4110, Cook County, Illinois",3862,17,031,411000
"Census Tract 4111, Cook County, Illinois",2245,17,031,411100
"Census Tract 4112, Cook County, Illinois",1694,17,031,411200
"Census Tract 4113, Cook County, Illinois",1237,17,031,411300
"Census Tract 4114, Cook County, Illinois",457,17,031,411400
"Census Tract 4201, Cook County, Illinois",1578,17,031,420100
"Census Tract 4202, Cook County, Illinois",1764,17,031,420200
"Census Tract 4203, Cook County, Illinois",1740,17,031,420300
"Census Tract 4204, Cook County, Illinois",1510,17,031,420400
"Census Tract 4205, Cook County, Illinois",2548,17,031,420500
"Census Tract 4206, Cook County, Illinois",2161,17,031,420600
"Census Tract 4207, Cook County, Illinois",3205,17,031,420700
"Census Tract 4208, Cook County, Illinois",2461,17,031,420800
"Census Tract 4209, Cook County, Illinois",2241,17,031,420900
"Census Tract 4210, Cook County, Illinois",1336,17,031,421000
"Census Tract 4211, Cook County, Illinois",1197,17,031,421100
"Census Tract 4212, Cook County, Illinois",1669,17,031,421200
"Census Tract 4301, Cook County, Illinois",9970,17,031,430100
"Census Tract 4302, Cook County, Illinois",4874,17,031,430200
"Census Tract 4303, Cook County, Illinois",2387,17,031,430300
"Census Tract 4304, Cook County, Illinois",2841,17,031,430400
"Census Tract 4305, Cook County, Illinois",3684,17,031,430500
"Census Tract 4306, Cook County, Illinois",1486,17,031,430600
"Census Tract 4307, Cook County, Illinois",2506,17,031,430700
"Census Tract 4308, Cook County, Illinois",2152,17,031,430800
"Census Tract 4309, Cook County, Illinois",1568,17,031,430900
"Census Tract 4310, Cook County, Illinois",784,17,031,431000
"Census Tract 4311, Cook County, Illinois",4170,17,031,431100
"Census Tract 4312, Cook County, Illinois",3102,17,031,431200
"Census Tract 4313, Cook County, Illinois",7523,17,031,431300
"Census Tract 4314, Cook County, Illinois",7081,17,031,431400
"Census Tract 4401, Cook County, Illinois",7959,17,031,440100
"Census Tract 4402, Cook County, Illinois",9197,17,031,440200
"Census Tract 4403, Cook County, Illinois",5383,17,031,440300
"Census Tract 4404, Cook County, Illinois",3674,17,031,440400
"Census Tract 4405, Cook County, Illinois",0,17,031,440500
"Census Tract 4406, Cook County, Illinois",2707,17,031,440600
"Census Tract 4407, Cook County, Illinois",1964,17,031,440700
"Census Tract 4408, Cook County, Illinois",2104,17,031,440800
"Census Tract 4409, Cook County, Illinois",3596,17,031,440900
"Census Tract 4501, Cook County, Illinois",509,17,031,450100
"Census Tract 4502, Cook County, Illinois",6382,17,031,450200
"Census Tract 4503, Cook County, Illinois",3529,17,031,450300
"Census Tract 4601, Cook County, Illinois",3513,17,031,460100
"Census Tract 4602, Cook County, Illinois",2584,17,031,460200
"Census Tract 4603, Cook County, Illinois",8806,17,031,460300
"Census Tract 4604, Cook County, Illinois",4235,17,031,460400
"Census Tract 4605, Cook County, Illinois",6250,17,031,460500
"Census Tract 4606, Cook County, Illinois",1248,17,031,460600
"Census Tract 4607, Cook County, Illinois",4020,17,031,460700
"Census Tract 4608, Cook County, Illinois",449,17,031,460800
"Census Tract 4609, Cook County, Illinois",2601,17,031,460900
"Census Tract 4610, Cook County, Illinois",1090,17,031,461000
"Census Tract 4701, Cook County, Illinois",4138,17,031,470100
"Census Tract 4801, Cook County, Illinois",2432,17,031,480100
"Census Tract 4802, Cook County, Illinois",1729,17,031,480200
"Census Tract 4803, Cook County, Illinois",1743,17,031,480300
"Census Tract 4804, Cook County, Illinois",6934,17,031,480400
"Census Tract 4805, Cook County, Illinois",3593,17,031,480500
"Census Tract 4901, Cook County, Illinois",562,17,031,490100
"Census Tract 4902, Cook County, Illinois",2779,17,031,490200
"Census Tract 4903, Cook County, Illinois",2169,17,031,490300
"Census Tract 4904, Cook County, Illinois",1308,17,031,490400
"Census Tract 4905, Cook County, Illinois",2818,17,031,490500
"Census Tract 4906, Cook County, Illinois",1750,17,031,490600
"Census Tract 4907, Cook County, Illinois",3397,17,031,490700
"Census Tract 4908, Cook County, Illinois",3969,17,031,490800
"Census Tract 4909, Cook County, Illinois",10060,17,031,490900
"Census Tract 4910, Cook County, Illinois",5920,17,031,491000
"Census Tract 4911, Cook County, Illinois",5416,17,031,491100
"Census Tract 4912, Cook County, Illinois",2664,17,031,491200
"Census Tract 4913, Cook County, Illinois",3396,17,031,491300
"Census Tract 4914, Cook County, Illinois",3625,17,031,491400
"Census Tract 5001, Cook County, Illinois",3906,17,031,500100
"Census Tract 5002, Cook County, Illinois",2185,17,031,500200
"Census Tract 5003, Cook County, Illinois",1809,17,031,500300
"Census Tract 5101, Cook County, Illinois",3926,17,031,510100
"Census Tract 5102, Cook County, Illinois",3453,17,031,510200
"Census Tract 5103, Cook County, Illinois",6869,17,031,510300
"Census Tract 5104, Cook County, Illinois",93,17,031,510400
"Census Tract 5105, Cook County, Illinois",3384,17,031,510500
"Census Tract 5201, Cook County, Illinois",2021,17,031,520100
"Census Tract 5202, Cook County, Illinois",4534,17,031,520200
"Census Tract 5203, Cook County, Illinois",7050,17,031,520300
"Census Tract 5204, Cook County, Illinois",5596,17,031,520400
"Census Tract 5205, Cook County, Illinois",4715,17,031,520500
"Census Tract 5206, Cook County, Illinois",2692,17,031,520600
"Census Tract 5301, Cook County, Illinois",2838,17,031,530100
"Census Tract 5302, Cook County, Illinois",6045,17,031,530200
"Census Tract 5303, Cook County, Illinois",4700,17,031,530300
"Census Tract 5304, Cook County, Illinois",2093,17,031,530400
"Census Tract 5305, Cook County, Illinois",15073,17,031,530500
"Census Tract 5306, Cook County, Illinois",4010,17,031,530600
"Census Tract 5401, Cook County, Illinois",5269,17,031,540100
"Census Tract 5501, Cook County, Illinois",8160,17,031,550100
"Census Tract 5502, Cook County, Illinois",2720,17,031,550200
"Census Tract 5601, Cook County, Illinois",916,17,031,560100
"Census Tract 5602, Cook County, Illinois",3030,17,031,560200
"Census Tract 5603, Cook County, Illinois",3477,17,031,560300
"Census Tract 5604, Cook County, Illinois",1516,17,031,560400
"Census Tract 5605, Cook County, Illinois",399,17,031,560500
"Census Tract 5606, Cook County, Illinois",1282,17,031,560600
"Census Tract 5607, Cook County, Illinois",3896,17,031,560700
"Census Tract 5608, Cook County, Illinois",5720,17,031,560800
"Census Tract 5609, Cook County, Illinois",5345,17,031,560900
"Census Tract 5610, Cook County, Illinois",5710,17,031,561000
