NAME,B01001_026E,state,county,tract
"Census Tract 8047.10, Cook County, Illinois",2323.0,17,031,804710
"Census Tract 8047.11, Cook County, Illinois",3479.0,17,031,804711
"Census Tract 8047.12, Cook County, Illinois",2571.0,17,031,804712
"Census Tract 8048.03, Cook County, Illinois",2970.0,17,031,804803
"Census Tract 8048.04, Cook County, Illinois",3589.0,17,031,804804
"Census Tract 8048.05, Cook County, Illinois",3370.0,17,031,804805
"Census Tract 8048.06, Cook County, Illinois",1658.0,17,031,804806
"Census Tract 8048.07, Cook County, Illinois",2360.0,17,031,804807
"Census Tract 8048.08, Cook County, Illinois",1086.0,17,031,804808
"Census Tract 8048.09, Cook County, Illinois",2115.0,17,031,804809
"Census Tract 8048.10, Cook County, Illinois",3530.0,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",3615.0,17,031,804901
"Census Tract 8049.02, Cook County, Illinois",2701.0,17,031,804902
"Census Tract 8050.01, Cook County, Illinois",2384.0,17,031,805001
"Census Tract 8050.02, Cook County, Illinois",2926.0,17,031,805002
"Census Tract 8051.05, Cook County, Illinois",3604.0,17,031,805105
"Census Tract 8051.06, Cook County, Illinois",1269.0,17,031,805106
"Census Tract 8051.07, Cook County, Illinois",2512.0,17,031,805107
"Census Tract 8051.08, Cook County, Illinois",2493.0,17,031,805108
"Census Tract 8051.09, Cook County, Illinois",2245.0,17,031,805109
"Census Tract 8051.10, Cook County, Illinois",2602.0,17,031,805110
"Census Tract 8051.11, Cook County, Illinois",3581.0,17,031,805111
"Census Tract 8051.12, Cook County, Illinois",1796.0,17,031,805112
"Census Tract 8052.01, Cook County, Illinois",1830.0,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",1950.0,17,031,805202
"Census Tract 8053.01, Cook County, Illinois",1664.0,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",1855.0,17,031,805302
"Census Tract 8054.01, Cook County, Illinois",2177.0,17,031,805401
"Census Tract 8054.02, Cook County, Illinois",2611.0,17,031,805402
"Census Tract 8055.01, Cook County, Illinois",1439.0,17,031,805501
"Census Tract 8055.02, Cook County, Illinois",1797.0,17,031,805502
"Census Tract 8056, Cook County, Illinois",2310.0,17,031,805600
"Census Tract 8057.01, Cook County, Illinois",2782.0,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",818.0,17,031,805702
"Census Tract 8058.01, Cook County, Illinois",1154.0,17,031,805801
"Census Tract 8058.02, Cook County, Illinois",2439.0,17,031,805802
"Census Tract 8059.01, Cook County, Illinois",1971.0,17,031,805901
"Census Tract 8059.02, Cook County, Illinois",3261.0,17,031,805902
"Census Tract 8060.01, Cook County, Illinois",2533.0,17,031,806001
"Census Tract 8060.02, Cook County, Illinois",3720.0,17,031,806002
"Census Tract 8060.03, Cook County, Illinois",4046.0,17,031,806003
"Census Tract 8060.04, Cook County, Illinois",3937.0,17,031,806004
"Census Tract 8061.01, Cook County, Illinois",4986.0,17,031,806101
"Census Tract 8061.02, Cook County, Illinois",1928.0,17,031,806102
"Census Tract 8062, Cook County, Illinois",4566.0,17,031,806200
"Census Tract 8063, Cook County, Illinois",2185.0,17,031,806300
"Census Tract 8064, Cook County, Illinois",1122.0,17,031,806400
"Census Tract 8065.01, Cook County, Illinois",1342.0,17,031,806501
"Census Tract 8065.02, Cook County, Illinois",2064.0,17,031,806502
"Census Tract 8066, Cook County, Illinois",1664.0,17,031,806600
"Census Tract 8067, Cook County, Illinois",2521.0,17,031,806700
"Census Tract 8068.01, Cook County, Illinois",1974.0,17,031,806801
"Census Tract 8068.02, Cook County, Illinois",1624.0,17,031,806802
"Census Tract 8069, Cook County, Illinois",2317.0,17,031,806900
"Census Tract 8070, Cook County, Illinois",3187.0,17,031,807000
"Census Tract 8071, Cook County, Illinois",2125.0,17,031,807100
"Census Tract 8072, Cook County, Illinois",3035.0,17,031,807200
"Census Tract 8073, Cook County, Illinois",3492.0,17,031,807300
"Census Tract 8074, Cook County, Illinois",3593.0,17,031,807400
"Census Tract 8075, Cook County, Illinois",1649.0,17,031,807500
"Census Tract 8076, Cook County, Illinois",3483.0,17,031,807600
"Census Tract 8077, Cook County, Illinois",2781.0,17,031,807700
"Census Tract 8173, Cook County, Illinois",1545.0,17,031,817300
"Census Tract 8174, Cook County, Illinois",2055.0,17,031,817400
"Census Tract 8175, Cook County, Illinois",2103.0,17,031,817500
"Census Tract 8176, Cook County, Illinois",2034.0,17,031,817600
"Census Tract 8177, Cook County, Illinois",2944.0,17,031,817700
"Census Tract 8179, Cook County, Illinois",2524.0,17,031,817900
"Census Tract 8180, Cook County, Illinois",2007.0,17,031,818000
"Census Tract 8181, Cook County, Illinois",1020.0,17,031,818100
"Census Tract 8182, Cook County, Illinois",2165.0,17,031,818200
"Census Tract 8183, Cook County, Illinois",2882.0,17,031,818300
"Census Tract 8184.01, Cook County, Illinois",1918.0,17,031,818401
"Census Tract 8184.02, Cook County, Illinois",1334.0,17,031,818402
"Census Tract 8185, Cook County, Illinois",2890.0,17,031,818500
"Census Tract 8186, Cook County, Illinois",2198.0,17,031,818600
"Census Tract 8187, Cook County, Illinois",1619.0,17,031,818700
"Census Tract 8188, Cook County, Illinois",2708.0,17,031,818800
"Census Tract 8189, Cook County, Illinois",2126.0,17,031,818900
"Census Tract 8190, Cook County, Illinois",2415.0,17,031,819000
"Census Tract 8191, Cook County, Illinois",1900.0,17,031,819100
"Census Tract 8192, Cook County, Illinois",3005.0,17,031,819200
"Census Tract 8193, Cook County, Illinois",1370.0,17,031,819300
"Census Tract 8194, Cook County, Illinois",2883.0,17,031,819400
"Census Tract 8195, Cook County, Illinois",1673.0,17,031,819500
"Census Tract 8196, Cook County, Illinois",2033.0,17,031,819600
"Census Tract 8197, Cook County, Illinois",3045.0,17,031,819700
"Census Tract 8198.01, Cook County, Illinois",2633.0,17,031,819801
"Census Tract 8198.02, Cook County, Illinois",1390.0,17,031,819802
"Census Tract 8199, Cook County, Illinois",1626.0,17,031,819900
"Census Tract 8200, Cook County, Illinois",1109.0,17,031,820000
"Census Tract 8201.01, Cook County, Illinois",3701.0,17,031,820101
"Census Tract 8201.03, Cook County, Illinois",1939.0,17,031,820103
"Census Tract 8201.04, Cook County, Illinois",1921.0,17,031,820104
"Census Tract 8202.01, Cook County, Illinois",4245.0,17,031,820201
"Census Tract 8202.02, Cook County, Illinois",1842.0,17,031,820202
"Census Tract 8203, Cook County, Illinois",2062.0,17,031,820300
"Census Tract 8204, Cook County, Illinois",2764.0,17,031,820400
"Census Tract 8205.01, Cook County, Illinois",3022.0,17,031,820501
"Census Tract 8205.02, Cook County, Illinois",2390.0,17,031,820502
"Census Tract 8206.01, Cook County, Illinois",4716.0,17,031,820601
"Census Tract 8206.02, Cook County, Illinois",3952.0,17,031,820602
"Census Tract 8207, Cook County, Illinois",3042.0,17,031,820700
"Census Tract 8208, Cook County, Illinois",1676.0,17,031,820800
"Census Tract 8209.01, Cook County, Illinois",2449.0,17,031,820901
"Census Tract 8209.02, Cook County, Illinois",2475.0,17,031,820902
"Census Tract 8210.01, Cook County, Illinois",2319.0,17,031,821001
"Census Tract 8210.02, Cook County, Illinois",2450.0,17,031,821002
"Census Tract 8211.01, Cook County, Illinois",2370.0,17,031,821101
"Census Tract 8211.02, Cook County, Illinois",2167.0,17,031,821102
"Census Tract 8212, Cook County, Illinois",2684.0,17,031,821200
"Census Tract 8213, Cook County, Illinois",2731.0,17,031,821300
"Census Tract 8214.01, Cook County, Illinois",1643.0,17,031,821401
"Census Tract 8214.02, Cook County, Illinois",1945.0,17,031,821402
"Census Tract 8078, Cook County, Illinois",1184.0,17,031,807800
"Census Tract 8079, Cook County, Illinois",1821.0,17,031,807900
"Census Tract 8080.01, Cook County, Illinois",1748.0,17,031,808001
"Census Tract 8080.02, Cook County, Illinois",2532.0,17,031,808002
"Census Tract 8081, Cook County, Illinois",1957.0,17,031,808100
"Census Tract 8082, Cook County, Illinois",2618.0,17,031,808200
"Census Tract 8083.01, Cook County, Illinois",2898.0,17,031,808301
"Census Tract 8083.02, Cook County, Illinois",1785.0,17,031,808302
"Census Tract 8084, Cook County, Illinois",2150.0,17,031,808400
"Census Tract 8085, Cook County, Illinois",2027.0,17,031,808500
"Census Tract 8086, Cook County, Illinois",955.0,17,031,808600
"Census Tract 8087.02, Cook County, Illinois",3217.0,17,031,808702
"Census Tract 8088, Cook County, Illinois",2099.0,17,031,808800
"Census Tract 8089, Cook County, Illinois",2201.0,17,031,808900
"Census Tract 8090, Cook County, Illinois",2286.0,17,031,809000
"Census Tract 8091, Cook County, Illinois",2024.0,17,031,809100
"Census Tract 8092, Cook County, Illinois",2509.0,17,031,809200
"Census Tract 8093, Cook County, Illinois",2281.0,17,031,809300
"Census Tract 8094, Cook County, Illinois",2126.0,17,031,809400
"Census Tract 8095, Cook County, Illinois",1760.0,17,031,809500
"Census Tract 8096, Cook County, Illinois",1958.0,17,031,809600
"Census Tract 8097, Cook County, Illinois",2082.0,17,031,809700
"Census Tract 8098, Cook County, Illinois",1428.0,17,031,809800
"Census Tract 8099, Cook County, Illinois",1488.0,17,031,809900
"Census Tract 8100, Cook County, Illinois",2497.0,17,031,810000
"Census Tract 8101, Cook County, Illinois",2012.0,17,031,810100
"Census Tract 8102, Cook County, Illinois",3332.0,17,031,810200
"Census Tract 8103.01, Cook County, Illinois",2165.0,17,031,810301
"Census Tract 8103.02, Cook County, Illinois",1883.0,17,031,810302
"Census Tract 8104, Cook County, Illinois",2584.0,17,031,810400
"Census Tract 8105.01, Cook County, Illinois",2834.0,17,031,810501
"Census Tract 8105.02, Cook County, Illinois",2726.0,17,031,810502
"Census Tract 8106, Cook County, Illinois",2148.0,17,031,810600
"Census Tract 8107.01, Cook County, Illinois",2786.0,17,031,810701
"Census Tract 8107.02, Cook County, Illinois",2116.0,17,031,810702
"Census Tract 8108, Cook County, Illinois",2679.0,17,031,810800
"Census Tract 8109, Cook County, Illinois",2959.0,17,031,810900
"Census Tract 8110, Cook County, Illinois",2023.0,17,031,811000
"Census Tract 8111, Cook County, Illinois",3294.0,17,031,811100
"Census Tract 8112, Cook County, Illinois",2822.0,17,031,811200
"Census Tract 8113.01, Cook County, Illinois",2202.0,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",1741.0,17,031,811302
"Census Tract 8114.01, Cook County, Illinois",2347.0,17,031,811401
"Census Tract 8114.02, Cook County, Illinois",2039.0,17,031,811402
"Census Tract 8115, Cook County, Illinois",2859.0,17,031,811500
"Census Tract 8116, Cook County, Illinois",2937.0,17,031,811600
"Census Tract 8117.01, Cook County, Illinois",2487.0,17,031,811701
"Census Tract 8117.02, Cook County, Illinois",2253.0,17,031,811702
"Census Tract 8118, Cook County, Illinois",2786.0,17,031,811800
"Census Tract 8119, Cook County, Illinois",2697.0,17,031,811900
"Census Tract 8120, Cook County, Illinois",2837.0,17,031,812000
"Census Tract 8121, Cook County, Illinois",2570.0,17,031,812100
"Census Tract 8122, Cook County, Illinois",2051.0,17,031,812200
"Census Tract 8123, Cook County, Illinois",3290.0,17,031,812300
"Census Tract 8124, Cook County, Illinois",1746.0,17,031,812400
"Census Tract 8125, Cook County, Illinois",2243.0,17,031,812500
"Census Tract 8126, Cook County, Illinois",1968.0,17,031,812600
"Census Tract 8127, Cook County, Illinois",1591.0,17,031,812700
"Census Tract 8128, Cook County, Illinois",3276.0,17,031,812800
"Census Tract 8129, Cook County, Illinois",2412.0,17,031,812900
"Census Tract 8130, Cook County, Illinois",2293.0,17,031,813000
"Census Tract 8131, Cook County, Illinois",2401.0,17,031,813100
"Census Tract 8132, Cook County, Illinois",2492.0,17,031,813200
"Census Tract 8133, Cook County, Illinois",3131.0,17,031,813300
"Census Tract 8134, Cook County, Illinois",3729.0,17,031,813400
"Census Tract 8135, Cook County, Illinois",4137.0,17,031,813500
"Census Tract 8136, Cook County, Illinois",2360.0,17,031,813600
"Census Tract 8137, Cook County, Illinois",3282.0,17,031,813700
"Census Tract 8138, Cook County, Illinois",3609.0,17,031,813800
"Census Tract 8139, Cook County, Illinois",3513.0,17,031,813900
"Census Tract 8140, Cook County, Illinois",1789.0,17,031,814000
"Census Tract 8141, Cook County, Illinois",2279.0,17,031,814100
"Census Tract 8142, Cook County, Illinois",3227.0,17,031,814200
"Census Tract 8143, Cook County, Illinois",2335.0,17,031,814300
"Census Tract 8144, Cook County, Illinois",3148.0,17,031,814400
"Census Tract 8145, Cook County, Illinois",2365.0,17,031,814500
"Census Tract 8146, Cook County, Illinois",2628.0,17,031,814600
"Census Tract 8147, Cook County, Illinois",2380.0,17,031,814700
"Census Tract 8148, Cook County, Illinois",2769.0,17,031,814800
"Census Tract 8149, Cook County, Illinois",2580.0,17,031,814900
"Census Tract 8150, Cook County, Illinois",1427.0,17,031,815000
"Census Tract 8151, Cook County, Illinois",2094.0,17,031,815100
"Census Tract 8152, Cook County, Illinois",3159.0,17,031,815200
"Census Tract 8153, Cook County, Illinois",1705.0,17,031,815300
"Census Tract 8154, Cook County, Illinois",2556.0,17,031,815400
"Census Tract 8155, Cook County, Illinois",3842.0,17,031,815500
"Census Tract 8156, Cook County, Illinois",2375.0,17,031,815600
"Census Tract 8157.01, Cook County, Illinois",1973.0,17,031,815701
"Census Tract 8157.02, Cook County, Illinois",2238.0,17,031,815702
"Census Tract 8158, Cook County, Illinois",924.0,17,031,815800
"Census Tract 8159, Cook County, Illinois",2705.0,17,031,815900
"Census Tract 8160, Cook County, Illinois",1620.0,17,031,816000
"Census Tract 8161, Cook County, Illinois",3623.0,17,031,816100
"Census Tract 8162, Cook County, Illinois",2177.0,17,031,816200
"Census Tract 8163, Cook County, Illinois",1954.0,17,031,816300
"Census Tract 8164.01, Cook County, Illinois",2391.0,17,031,816401
"Census Tract 8164.02, Cook County, Illinois",1749.0,17,031,816402
"Census Tract 8165, Cook County, Illinois",1893.0,17,031,816500
"Census Tract 8166, Cook County, Illinois",2214.0,17,031,816600
"Census Tract 8167, Cook County, Illinois",1313.0,17,031,816700
"Census Tract 8168, Cook County, Illinois",2786.0,17,031,816800
"Census Tract 8169, Cook County, Illinois",2976.0,17,031,816900
"Census Tract 8170, Cook County, Illinois",2665.0,17,031,817000
"Census Tract 8171.01, Cook County, Illinois",2449.0,17,031,817101
"Census Tract 8171.02, Cook County, Illinois",2155.0,17,031,817102
"Census Tract 8172, Cook County, Illinois",2572.0,17,031,817200
"Census Tract 2828, Cook County, Illinois",796.0,17,031,282800
"Census Tract 2829, Cook County, Illinois",563.0,17,031,282900
"Census Tract 2830, Cook County, Illinois",38.0,17,031,283000
"Census Tract 2831, Cook County, Illinois",1348.0,17,031,283100
"Census Tract 2832, Cook County, Illinois",669.0,17,031,283200
"Census Tract 2833, Cook County, Illinois",98.0,17,031,283300
"Census Tract 2834, Cook County, Illinois",0.0,17,031,283400
"Census Tract 2835, Cook County, Illinois",329.0,17,031,283500
"Census Tract 2836, Cook County, Illinois",149.0,17,031,283600
"Census Tract 2837, Cook County, Illinois",476.0,17,031,283700
"Census Tract 2838, Cook County, Illinois",1167.0,17,031,283800
"Census Tract 2839, Cook County, Illinois",1025.0,17,031,283900
"Census Tract 2840, Cook County, Illinois",228.0,17,031,284000
"Census Tract 2841, Cook County, Illinois",18.0,17,031,284100
"Census Tract 2842, Cook County, Illinois",194.0,17,031,284200
"Census Tract 2843, Cook County, Illinois",10.0,17,031,284300
"Census Tract 2901, Cook County, Illinois",0.0,17,031,290100
"Census Tract 2902, Cook County, Illinois",308.0,17,031,290200
"Census Tract 2903, Cook County, Illinois",266.0,17,031,290300
"Census Tract 2904, Cook County, Illinois",0.0,17,031,290400
"Census Tract 2905, Cook County, Illinois",464.0,17,031,290500
"Census Tract 2906, Cook County, Illinois",181.0,17,031,290600
"Census Tract 2907, Cook County, Illinois",446.0,17,031,290700
"Census Tract 2908, Cook County, Illinois",450.0,17,031,290800
"Census Tract 2909, Cook County, Illinois",2396.0,17,031,290900
"Census Tract 2910, Cook County, Illinois",662.0,17,031,291000
"Census Tract 2911, Cook County, Illinois",1422.0,17,031,291100
"Census Tract 2912, Cook County, Illinois",1460.0,17,031,291200
"Census Tract 2913, Cook County, Illinois",1338.0,17,031,291300
"Census Tract 2914, Cook County, Illinois",695.0,17,031,291400
"Census Tract 2915, Cook County, Illinois",821.0,17,031,291500
"Census Tract 2916, Cook County, Illinois",477.0,17,031,291600
"Census Tract 2917, Cook County, Illinois",536.0,17,031,291700
"Census Tract 2918, Cook County, Illinois",243.0,17,031,291800
"Census Tract 2919, Cook County, Illinois",164.0,17,031,291900
"Census Tract 2920, Cook County, Illinois",527.0,17,031,292000
"Census Tract 2921, Cook County, Illinois",291.0,17,031,292100
"Census Tract 2922, Cook County, Illinois",1793.0,17,031,292200
"Census Tract 2923, Cook County, Illinois",489.0,17,031,292300
"Census Tract 2924, Cook County, Illinois",1187.0,17,031,292400
"Census Tract 2925, Cook County, Illinois",1916.0,17,031,292500
"Census Tract 2926, Cook County, Illinois",724.0,17,031,292600
"Census Tract 2927, Cook County, Illinois",0.0,17,031,292700
"Census Tract 3001, Cook County, Illinois",879.0,17,031,300100
"Census Tract 3002, Cook County, Illinois",496.0,17,031,300200
"Census Tract 3003, Cook County, Illinois",365.0,17,031,300300
"Census Tract 3004, Cook County, Illinois",115.0,17,031,300400
"Census Tract 3005, Cook County, Illinois",1285.0,17,031,300500
"Census Tract 3006, Cook County, Illinois",1677.0,17,031,300600
"Census Tract 3007, Cook County, Illinois",2297.0,17,031,300700
"Census Tract 3008, Cook County, Illinois",2452.0,17,031,300800
"Census Tract 3009, Cook County, Illinois",2044.0,17,031,300900
"Census Tract 3010, Cook County, Illinois",680.0,17,031,301000
"Census Tract 3011, Cook County, Illinois",1635.0,17,031,301100
"Census Tract 3012, Cook County, Illinois",2001.0,17,031,301200
"Census Tract 3013, Cook County, Illinois",410.0,17,031,301300
"Census Tract 3014, Cook County, Illinois",175.0,17,031,301400
"Census Tract 3015, Cook County, Illinois",1738.0,17,031,301500
"Census Tract 3016, Cook County, Illinois",2232.0,17,031,301600
"Census Tract 3017, Cook County, Illinois",4409.0,17,031,301700
"Census Tract 3018, Cook County, Illinois",5684.0,17,031,301800
"Census Tract 3019, Cook County, Illinois",537.0,17,031,301900
"Census Tract 3020, Cook County, Illinois",1680.0,17,031,302000
"Census Tract 3101, Cook County, Illinois",73.0,17,031,310100
"Census Tract 3102, Cook County, Illinois",814.0,17,031,310200
"Census Tract 3103, Cook County, Illinois",903.0,17,031,310300
"Census Tract 3104, Cook County, Illinois",701.0,17,031,310400
"Census Tract 3105, Cook County, Illinois",688.0,17,031,310500
"Census Tract 3106, Cook County, Illinois",2362.0,17,031,310600
"Census Tract 3107, Cook County, Illinois",820.0,17,031,310700
"Census Tract 3108, Cook County, Illinois",2226.0,17,031,310800
"Census Tract 3109, Cook County, Illinois",2392.0,17,031,310900
"Census Tract 3110, Cook County, Illinois",2223.0,17,031,311000
"Census Tract 3111, Cook County, Illinois",9.0,17,031,311100
"Census Tract 3112, Cook County, Illinois",48.0,17,031,311200
"Census Tract 3113, Cook County, Illinois",2468.0,17,031,311300
"Census Tract 3114, Cook County, Illinois",1399.0,17,031,311400
"Census Tract 3115, Cook County, Illinois",0.0,17,031,311500
"Census Tract 3201, Cook County, Illinois",3828.0,17,031,320100
"Census Tract 3202, Cook County, Illinois",807.0,17,031,320200
"Census Tract 3203, Cook County, Illinois",232.0,17,031,320300
"Census Tract 3204, Cook County, Illinois",308.0,17,031,320400
"Census Tract 3205, Cook County, Illinois",3346.0,17,031,320500
"Census Tract 3206, Cook County, Illinois",1716.0,17,031,320600
"Census Tract 3301, Cook County, Illinois",6088.0,17,031,330100
"Census Tract 3302, Cook County, Illinois",1992.0,17,031,330200
"Census Tract 3303, Cook County, Illinois",534.0,17,031,330300
"Census Tract 3304, Cook County, Illinois",76.0,17,031,330400
"Census Tract 3305, Cook County, Illinois",71.0,17,031,330500
"Census Tract 3401, Cook County, Illinois",930.0,17,031,340100
"Census Tract 3402, Cook County, Illinois",2844.0,17,031,340200
"Census Tract 3403, Cook County, Illinois",962.0,17,031,340300
"Census Tract 3404, Cook County, Illinois",919.0,17,031,340400
"Census Tract 3405, Cook County, Illinois",861.0,17,031,340500
"Census Tract 3406, Cook County, Illinois",483.0,17,031,340600
"Census Tract 3501, Cook County, Illinois",1313.0,17,031,350100
"Census Tract 3502, Cook County, Illinois",1002.0,17,031,350200
"Census Tract 3503, Cook County, Illinois",660.0,17,031,350300
"Census Tract 3504, Cook County, Illinois",313.0,17,031,350400
"Census Tract 3505, Cook County, Illinois",0.0,17,031,350500
"Census Tract 3506, Cook County, Illinois",1104.0,17,031,350600
"Census Tract 3507, Cook County, Illinois",774.0,17,031,350700
"Census Tract 3508, Cook County, Illinois",438.0,17,031,350800
"Census Tract 3509, Cook County, Illinois",111.0,17,031,350900
"Census Tract 3510, Cook County, Illinois",1570.0,17,031,351000
"Census Tract 3511, Cook County, Illinois",1656.0,17,031,351100
"Census Tract 3512, Cook County, Illinois",451.0,17,031,351200
"Census Tract 3513, Cook County, Illinois",688.0,17,031,351300
"Census Tract 3514, Cook County, Illinois",1073.0,17,031,351400
"Census Tract 3515, Cook County, Illinois",50.0,17,031,351500
"Census Tract 3601, Cook County, Illinois",637.0,17,031,360100
"Census Tract 3602, Cook County, Illinois",447.0,17,031,360200
"Census Tract 3603, Cook County, Illinois",161.0,17,031,360300
"Census Tract 3604, Cook County, Illinois",1116.0,17,031,360400
"Census Tract 3605, Cook County, Illinois",535.0,17,031,360500
"Census Tract 3701, Cook County, Illinois",345.0,17,031,370100
"Census Tract 3702, Cook County, Illinois",660.0,17,031,370200
"Census Tract 3703, Cook County, Illinois",210.0,17,031,370300
"Census Tract 3704, Cook County, Illinois",314.0,17,031,370400
"Census Tract 3801, Cook County, Illinois",1184.0,17,031,380100
"Census Tract 3802, Cook County, Illinois",1039.0,17,031,380200
"Census Tract 3803, Cook County, Illinois",826.0,17,031,380300
"Census Tract 3804, Cook County, Illinois",492.0,17,031,380400
"Census Tract 3805, Cook County, Illinois",137.0,17,031,380500
"Census Tract 3806, Cook County, Illinois",0.0,17,031,380600
"Census Tract 3807, Cook County, Illinois",754.0,17,031,380700
"Census Tract 3808, Cook County, Illinois",517.0,17,031,380800
"Census Tract 3809, Cook County, Illinois",1127.0,17,031,380900
"Census Tract 3810, Cook County, Illinois",287.0,17,031,381000
"Census Tract 3811, Cook County, Illinois",240.0,17,031,381100
"Census Tract 3812, Cook County, Illinois",1173.0,17,031,381200
"Census Tract 3813, Cook County, Illinois",65.0,17,031,381300
"Census Tract 3814, Cook County, Illinois",1120.0,17,031,381400
"Census Tract 3815, Cook County, Illinois",469.0,17,031,381500
"Census Tract 3816, Cook County, Illinois",0.0,17,031,381600
"Census Tract 3817, Cook County, Illinois",0.0,17,031,381700
"Census Tract 3818, Cook County, Illinois",528.0,17,031,381800
"Census Tract 3819, Cook County, Illinois",782.0,17,031,381900
"Census Tract 3820, Cook County, Illinois",1396.0,17,031,382000
"Census Tract 3901, Cook County, Illinois",708.0,17,031,390100
"Census Tract 3902, Cook County, Illinois",919.0,17,031,390200
"Census Tract 3903, Cook County, Illinois",1315.0,17,031,390300
"Census Tract 3904, Cook County, Illinois",1996.0,17,031,390400
"Census Tract 3905, Cook County, Illinois",807.0,17,031,390500
"Census Tract 3906, Cook County, Illinois",1232.0,17,031,390600
"Census Tract 3907, Cook County, Illinois",2951.0,17,031,390700
"Census Tract 4001, Cook County, Illinois",1201.0,17,031,400100
"Census Tract 4002, Cook County, Illinois",162.0,17,031,400200
"Census Tract 4003, Cook County, Illinois",896.0,17,031,400300
"Census Tract 4004, Cook County, Illinois",1053.0,17,031,400400
"Census Tract 4005, Cook County, Illinois",1355.0,17,031,400500
"Census Tract 4006, Cook County, Illinois",503.0,17,031,400600
"Census Tract 4007, Cook County, Illinois",585.0,17,031,400700
"Census Tract 4008, Cook County, Illinois",1612.0,17,031,400800
"Census Tract 4101, Cook County, Illinois",796.0,17,031,410100
"Census Tract 4102, Cook County, Illinois",561.0,17,031,410200
"Census Tract 4103, Cook County, Illinois",322.0,17,031,410300
"Census Tract 4104, Cook County, Illinois",269.0,17,031,410400
"Census Tract 4105, Cook County, Illinois",1440.0,17,031,410500
"Census Tract 4106, Cook County, Illinois",1282.0,17,031,410600
"Census Tract 4107, Cook County, Illinois",1157.0,17,031,410700
"Census Tract 4108, Cook County, Illinois",1294.0,17,031,410800
"Census Tract 4109, Cook County, Illinois",2154.0,17,031,410900
"Census Tract 4110, Cook County, Illinois",2010.0,17,031,411000
"Census Tract 4111, Cook County, Illinois",1205.0,17,031,411100
"Census Tract 4112, Cook County, Illinois",812.0,17,031,411200
"Census Tract 4113, Cook County, Illinois",740.0,17,031,411300
"Census Tract 4114, Cook County, Illinois",273.0,17,031,411400
"Census Tract 4201, Cook County, Illinois",896.0,17,031,420100
"Census Tract 4202, Cook County, Illinois",932.0,17,031,420200
"Census Tract 4203, Cook County, Illinois",894.0,17,031,420300
"Census Tract 4204, Cook County, Illinois",861.0,17,031,420400
"Census Tract 4205, Cook County, Illinois",1538.0,17,031,420500
"Census Tract 4206, Cook County, Illinois",1223.0,17,031,420600
"Census Tract 4207, Cook County, Illinois",1618.0,17,031,420700
"Census Tract 4208, Cook County, Illinois",1221.0,17,031,420800
"Census Tract 4209, Cook County, Illinois",1273.0,17,031,420900
"Census Tract 4210, Cook County, Illinois",807.0,17,031,421000
"Census Tract 4211, Cook County, Illinois",681.0,17,031,421100
"Census Tract 4212, Cook County, Illinois",888.0,17,031,421200
"Census Tract 4301, Cook County, Illinois",5691.0,17,031,430100
"Census Tract 4302, Cook County, Illinois",2725.0,17,031,430200
"Census Tract 4303, Cook County, Illinois",1536.0,17,031,430300
"Census Tract 4304, Cook County, Illinois",1480.0,17,031,430400
"Census Tract 4305, Cook County, Illinois",1789.0,17,031,430500
"Census Tract 4306, Cook County, Illinois",817.0,17,031,430600
"Census Tract 4307, Cook County, Illinois",1250.0,17,031,430700
"Census Tract 4308, Cook County, Illinois",1137.0,17,031,430800
"Census Tract 4309, Cook County, Illinois",923.0,17,031,430900
"Census Tract 4310, Cook County, Illinois",476.0,17,031,431000
"Census Tract 4311, Cook County, Illinois",2242.0,17,031,431100
"Census Tract 4312, Cook County, Illinois",1339.0,17,031,431200
"Census Tract 4313, Cook County, Illinois",4588.0,17,031,431300
"Census Tract 4314, Cook County, Illinois",4106.0,17,031,431400
"Census Tract 4401, Cook County, Illinois",4414.0,17,031,440100
"Census Tract 4402, Cook County, Illinois",5632.0,17,031,440200
"Census Tract 4403, Cook County, Illinois",3155.0,17,031,440300
"Census Tract 4404, Cook County, Illinois",1910.0,17,031,440400
"Census Tract 4405, Cook County, Illinois",0.0,17,031,440500
"Census Tract 4406, Cook County, Illinois",1455.0,17,031,440600
"Census Tract 4407, Cook County, Illinois",1028.0,17,031,440700
"Census Tract 4408, Cook County, Illinois",1204.0,17,031,440800
"Census Tract 4409, Cook County, Illinois",1823.0,17,031,440900
"Census Tract 4501, Cook County, Illinois",269.0,17,031,450100
"Census Tract 4502, Cook County, Illinois",3620.0,17,031,450200
"Census Tract 4503, Cook County, Illinois",2020.0,17,031,450300
"Census Tract 4601, Cook County, Illinois",1826.0,17,031,460100
"Census Tract 4602, Cook County, Illinois",1378.0,17,031,460200
"Census Tract 4603, Cook County, Illinois",4730.0,17,031,460300
"Census Tract 4604, Cook County, Illinois",2289.0,17,031,460400
"Census Tract 4605, Cook County, Illinois",3286.0,17,031,460500
"Census Tract 4606, Cook County, Illinois",734.0,17,031,460600
"Census Tract 4607, Cook County, Illinois",2037.0,17,031,460700
"Census Tract 4608, Cook County, Illinois",234.0,17,031,460800
"Census Tract 4609, Cook County, Illinois",1278.0,17,031,460900
