NAME,B03001_002E,B03001_003E,state,county,tract
"Census Tract 1509, Cook County, Illinois",1430.0,616.0,17,031,150900
"Census Tract 1510, Cook County, Illinois",3025.0,4957.0,17,031,151000
"Census Tract 1511, Cook County, Illinois",2464.0,2190.0,17,031,151100
"Census Tract 1512, Cook County, Illinois",2657.0,904.0,17,031,151200
"Census Tract 1601, Cook County, Illinois",1778.0,863.0,17,031,160100
"Census Tract 1602, Cook County, Illinois",3038.0,790.0,17,031,160200
"Census Tract 1603, Cook County, Illinois",3217.0,1254.0,17,031,160300
"Census Tract 1604, Cook County, Illinois",3052.0,2496.0,17,031,160400
"Census Tract 1605, Cook County, Illinois",3257.0,5983.0,17,031,160500
"Census Tract 1606, Cook County, Illinois",3720.0,3044.0,17,031,160600
"Census Tract 1607, Cook County, Illinois",3446.0,2992.0,17,031,160700
"Census Tract 8036.03, Cook County, Illinois",6899.0,187.0,17,031,803603
"Census Tract 8036.04, Cook County, Illinois",3909.0,168.0,17,031,803604
"Census Tract 8036.05, Cook County, Illinois",6140.0,628.0,17,031,803605
"Census Tract 8036.06, Cook County, Illinois",3584.0,4013.0,17,031,803606
"Census Tract 8036.07, Cook County, Illinois",4837.0,363.0,17,031,803607
"Census Tract 8036.08, Cook County, Illinois",6497.0,684.0,17,031,803608
"Census Tract 8036.09, Cook County, Illinois",6077.0,3659.0,17,031,803609
"Census Tract 8036.10, Cook County, Illinois",6537.0,762.0,17,031,803610
"Census Tract 8037, Cook County, Illinois",7850.0,646.0,17,031,803700
"Census Tract 8038, Cook County, Illinois",4055.0,613.0,17,031,803800
"Census Tract 8039.01, Cook County, Illinois",3055.0,294.0,17,031,803901
"Census Tract 8039.02, Cook County, Illinois",3375.0,369.0,17,031,803902
"Census Tract 8040, Cook County, Illinois",3950.0,568.0,17,031,804000
"Census Tract 8041.02, Cook County, Illinois",7045.0,421.0,17,031,804102
"Census Tract 8041.04, Cook County, Illinois",5604.0,149.0,17,031,804104
"Census Tract 8041.05, Cook County, Illinois",4738.0,28.0,17,031,804105
"Census Tract 8041.06, Cook County, Illinois",6422.0,323.0,17,031,804106
"Census Tract 8041.07, Cook County, Illinois",6039.0,327.0,17,031,804107
"Census Tract 8042.01, Cook County, Illinois",6685.0,411.0,17,031,804201
"Census Tract 8042.02, Cook County, Illinois",7624.0,255.0,17,031,804202
"Census Tract 8043.04, Cook County, Illinois",11544.0,2130.0,17,031,804304
"Census Tract 8043.05, Cook County, Illinois",4591.0,2088.0,17,031,804305
"Census Tract 8043.06, Cook County, Illinois",3101.0,1818.0,17,031,804306
"Census Tract 8043.07, Cook County, Illinois",5680.0,2355.0,17,031,804307
"Census Tract 8044.01, Cook County, Illinois",3956.0,4399.0,17,031,804401
"Census Tract 8044.02, Cook County, Illinois",6844.0,3306.0,17,031,804402
"Census Tract 8045.01, Cook County, Illinois",12978.0,1153.0,17,031,804501
"Census Tract 8045.03, Cook County, Illinois",4192.0,3879.0,17,031,804503
"Census Tract 8045.04, Cook County, Illinois",2909.0,5097.0,17,031,804504
"Census Tract 8045.05, Cook County, Illinois",2842.0,291.0,17,031,804505
"Census Tract 8046.03, Cook County, Illinois",3844.0,1131.0,17,031,804603
"Census Tract 8046.04, Cook County, Illinois",8556.0,962.0,17,031,804604
"Census Tract 8046.05, Cook County, Illinois",6204.0,263.0,17,031,804605
"Census Tract 8046.06, Cook County, Illinois",6512.0,397.0,17,031,804606
"Census Tract 8046.07, Cook County, Illinois",7148.0,169.0,17,031,804607
"Census Tract 8047.01, Cook County, Illinois",5706.0,1083.0,17,031,804701
"Census Tract 8047.05, Cook County, Illinois",3998.0,271.0,17,031,804705
"Census Tract 8047.06, Cook County, Illinois",2531.0,159.0,17,031,804706
"Census Tract 8047.07, Cook County, Illinois",6994.0,1257.0,17,031,804707
"Census Tract 8047.08, Cook County, Illinois",6784.0,1615.0,17,031,804708
"Census Tract 8047.09, Cook County, Illinois",6040.0,1806.0,17,031,804709
"Census Tract 8047.10, Cook County, Illinois",4147.0,545.0,17,031,804710
"Census Tract 8047.11, Cook County, Illinois",5797.0,1177.0,17,031,804711
"Census Tract 8047.12, Cook County, Illinois",4983.0,442.0,17,031,804712
"Census Tract 8048.03, Cook County, Illinois",4907.0,590.0,17,031,804803
"Census Tract 8048.04, Cook County, Illinois",5465.0,1110.0,17,031,804804
"Census Tract 8048.05, Cook County, Illinois",6132.0,614.0,17,031,804805
"Census Tract 8048.06, Cook County, Illinois",2395.0,953.0,17,031,804806
"Census Tract 8048.07, Cook County, Illinois",4255.0,575.0,17,031,804807
"Census Tract 8048.08, Cook County, Illinois",2149.0,230.0,17,031,804808
"Census Tract 8048.09, Cook County, Illinois",3877.0,252.0,17,031,804809
"Census Tract 8048.10, Cook County, Illinois",6292.0,513.0,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",6333.0,260.0,17,031,804901
"Census Tract 8049.02, Cook County, Illinois",5042.0,403.0,17,031,804902
"Census Tract 8050.01, Cook County, Illinois",4520.0,138.0,17,031,805001
"Census Tract 8050.02, Cook County, Illinois",4755.0,1503.0,17,031,805002
"Census Tract 8051.05, Cook County, Illinois",4253.0,3051.0,17,031,805105
"Census Tract 8051.06, Cook County, Illinois",2608.0,88.0,17,031,805106
"Census Tract 8051.07, Cook County, Illinois",4329.0,1539.0,17,031,805107
"Census Tract 8051.08, Cook County, Illinois",3579.0,2530.0,17,031,805108
"Census Tract 8051.09, Cook County, Illinois",4256.0,82.0,17,031,805109
"Census Tract 8051.10, Cook County, Illinois",4098.0,396.0,17,031,805110
"Census Tract 8051.11, Cook County, Illinois",5833.0,1775.0,17,031,805111
"Census Tract 8051.12, Cook County, Illinois",2825.0,591.0,17,031,805112
"Census Tract 8052.01, Cook County, Illinois",3456.0,119.0,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",3524.0,224.0,17,031,805202
"Census Tract 8053.01, Cook County, Illinois",3177.0,173.0,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",3289.0,293.0,17,031,805302
"Census Tract 8054.01, Cook County, Illinois",3845.0,482.0,17,031,805401
"Census Tract 8054.02, Cook County, Illinois",4814.0,231.0,17,031,805402
"Census Tract 8055.01, Cook County, Illinois",3104.0,29.0,17,031,805501
"Census Tract 8055.02, Cook County, Illinois",3546.0,53.0,17,031,805502
"Census Tract 8056, Cook County, Illinois",4447.0,138.0,17,031,805600
"Census Tract 8057.01, Cook County, Illinois",5135.0,172.0,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",1723.0,0.0,17,031,805702
"Census Tract 8058.01, Cook County, Illinois",2377.0,0.0,17,031,805801
"Census Tract 8058.02, Cook County, Illinois",4354.0,417.0,17,031,805802
"Census Tract 8059.01, Cook County, Illinois",3505.0,168.0,17,031,805901
"Census Tract 8059.02, Cook County, Illinois",6034.0,263.0,17,031,805902
"Census Tract 8060.01, Cook County, Illinois",4251.0,319.0,17,031,806001
"Census Tract 8060.02, Cook County, Illinois",6311.0,939.0,17,031,806002
"Census Tract 8060.03, Cook County, Illinois",7293.0,644.0,17,031,806003
"Census Tract 8060.04, Cook County, Illinois",6590.0,828.0,17,031,806004
"Census Tract 8061.01, Cook County, Illinois",8332.0,1008.0,17,031,806101
"Census Tract 8061.02, Cook County, Illinois",3642.0,183.0,17,031,806102
"Census Tract 8062, Cook County, Illinois",7009.0,992.0,17,031,806200
"Census Tract 8063, Cook County, Illinois",3782.0,660.0,17,031,806300
"Census Tract 8064, Cook County, Illinois",1960.0,320.0,17,031,806400
"Census Tract 8065.01, Cook County, Illinois",1581.0,1091.0,17,031,806501
"Census Tract 8065.02, Cook County, Illinois",2867.0,1289.0,17,031,806502
"Census Tract 8066, Cook County, Illinois",2569.0,514.0,17,031,806600
"Census Tract 8067, Cook County, Illinois",4631.0,95.0,17,031,806700
"Census Tract 8068.01, Cook County, Illinois",3839.0,247.0,17,031,806801
"Census Tract 8068.02, Cook County, Illinois",3078.0,28.0,17,031,806802
"Census Tract 8069, Cook County, Illinois",4376.0,116.0,17,031,806900
"Census Tract 8070, Cook County, Illinois",5815.0,333.0,17,031,807000
"Census Tract 8071, Cook County, Illinois",3922.0,194.0,17,031,807100
"Census Tract 8072, Cook County, Illinois",5603.0,457.0,17,031,807200
"Census Tract 8073, Cook County, Illinois",6273.0,527.0,17,031,807300
"Census Tract 8074, Cook County, Illinois",6336.0,638.0,17,031,807400
"Census Tract 8075, Cook County, Illinois",3451.0,263.0,17,031,807500
"Census Tract 8076, Cook County, Illinois",6317.0,537.0,17,031,807600
"Census Tract 8077, Cook County, Illinois",5529.0,244.0,17,031,807700
"Census Tract 8173, Cook County, Illinois",2330.0,281.0,17,031,817300
"Census Tract 8174, Cook County, Illinois",1628.0,2624.0,17,031,817400
"Census Tract 8175, Cook County, Illinois",3188.0,526.0,17,031,817500
"Census Tract 8176, Cook County, Illinois",3586.0,407.0,17,031,817600
"Census Tract 8177, Cook County, Illinois",4923.0,766.0,17,031,817700
"Census Tract 8179, Cook County, Illinois",5131.0,563.0,17,031,817900
"Census Tract 8180, Cook County, Illinois",3491.0,378.0,17,031,818000
"Census Tract 8181, Cook County, Illinois",1656.0,309.0,17,031,818100
"Census Tract 8182, Cook County, Illinois",3601.0,877.0,17,031,818200
"Census Tract 8183, Cook County, Illinois",4662.0,1259.0,17,031,818300
"Census Tract 8184.01, Cook County, Illinois",3072.0,576.0,17,031,818401
"Census Tract 8184.02, Cook County, Illinois",2252.0,345.0,17,031,818402
"Census Tract 8185, Cook County, Illinois",5059.0,313.0,17,031,818500
"Census Tract 8186, Cook County, Illinois",4327.0,195.0,17,031,818600
"Census Tract 8187, Cook County, Illinois",2891.0,499.0,17,031,818700
"Census Tract 8188, Cook County, Illinois",4818.0,422.0,17,031,818800
"Census Tract 8189, Cook County, Illinois",3307.0,675.0,17,031,818900
"Census Tract 8190, Cook County, Illinois",4216.0,135.0,17,031,819000
"Census Tract 8191, Cook County, Illinois",2848.0,1124.0,17,031,819100
"Census Tract 8192, Cook County, Illinois",3602.0,2555.0,17,031,819200
"Census Tract 8193, Cook County, Illinois",1975.0,766.0,17,031,819300
"Census Tract 8194, Cook County, Illinois",3887.0,1170.0,17,031,819400
"Census Tract 8195, Cook County, Illinois",2810.0,149.0,17,031,819500
"Census Tract 8196, Cook County, Illinois",3926.0,227.0,17,031,819600
"Census Tract 8197, Cook County, Illinois",5814.0,147.0,17,031,819700
"Census Tract 8198.01, Cook County, Illinois",5167.0,68.0,17,031,819801
"Census Tract 8198.02, Cook County, Illinois",2497.0,76.0,17,031,819802
"Census Tract 8199, Cook County, Illinois",3188.0,64.0,17,031,819900
"Census Tract 8200, Cook County, Illinois",2056.0,101.0,17,031,820000
"Census Tract 8201.01, Cook County, Illinois",6262.0,499.0,17,031,820101
"Census Tract 8201.03, Cook County, Illinois",3077.0,773.0,17,031,820103
"Census Tract 8201.04, Cook County, Illinois",3449.0,351.0,17,031,820104
"Census Tract 8202.01, Cook County, Illinois",7002.0,722.0,17,031,820201
"Census Tract 8202.02, Cook County, Illinois",2660.0,1371.0,17,031,820202
"Census Tract 8203, Cook County, Illinois",2338.0,2168.0,17,031,820300
"Census Tract 8204, Cook County, Illinois",1972.0,3700.0,17,031,820400
"Census Tract 8205.01, Cook County, Illinois",4722.0,1375.0,17,031,820501
"Census Tract 8205.02, Cook County, Illinois",4120.0,539.0,17,031,820502
"Census Tract 8206.01, Cook County, Illinois",7390.0,1402.0,17,031,820601
"Census Tract 8206.02, Cook County, Illinois",7051.0,862.0,17,031,820602
"Census Tract 8207, Cook County, Illinois",3606.0,2158.0,17,031,820700
"Census Tract 8208, Cook County, Illinois",2104.0,1104.0,17,031,820800
"Census Tract 8209.01, Cook County, Illinois",3928.0,1046.0,17,031,820901
"Census Tract 8209.02, Cook County, Illinois",3172.0,1818.0,17,031,820902
"Census Tract 8210.01, Cook County, Illinois",4271.0,637.0,17,031,821001
"Census Tract 8210.02, Cook County, Illinois",3932.0,1132.0,17,031,821002
"Census Tract 8211.01, Cook County, Illinois",3397.0,1076.0,17,031,821101
"Census Tract 8211.02, Cook County, Illinois",3062.0,1002.0,17,031,821102
"Census Tract 8212, Cook County, Illinois",3803.0,2293.0,17,031,821200
"Census Tract 8213, Cook County, Illinois",3649.0,1906.0,17,031,821300
"Census Tract 8214.01, Cook County, Illinois",2819.0,493.0,17,031,821401
"Census Tract 8214.02, Cook County, Illinois",3336.0,163.0,17,031,821402
"Census Tract 8078, Cook County, Illinois",2650.0,64.0,17,031,807800
"Census Tract 8079, Cook County, Illinois",3581.0,102.0,17,031,807900
"Census Tract 8080.01, Cook County, Illinois",3158.0,254.0,17,031,808001
"Census Tract 8080.02, Cook County, Illinois",4483.0,204.0,17,031,808002
"Census Tract 8081, Cook County, Illinois",3205.0,179.0,17,031,808100
"Census Tract 8082, Cook County, Illinois",4759.0,435.0,17,031,808200
"Census Tract 8083.01, Cook County, Illinois",4929.0,275.0,17,031,808301
"Census Tract 8083.02, Cook County, Illinois",3437.0,51.0,17,031,808302
"Census Tract 8084, Cook County, Illinois",3810.0,266.0,17,031,808400
"Census Tract 8085, Cook County, Illinois",3816.0,100.0,17,031,808500
"Census Tract 8086, Cook County, Illinois",1921.0,2.0,17,031,808600
"Census Tract 8087.02, Cook County, Illinois",5905.0,434.0,17,031,808702
"Census Tract 8088, Cook County, Illinois",3826.0,208.0,17,031,808800
"Census Tract 8089, Cook County, Illinois",4349.0,77.0,17,031,808900
"Census Tract 8090, Cook County, Illinois",3976.0,74.0,17,031,809000
"Census Tract 8091, Cook County, Illinois",3645.0,104.0,17,031,809100
"Census Tract 8092, Cook County, Illinois",4092.0,854.0,17,031,809200
"Census Tract 8093, Cook County, Illinois",4500.0,114.0,17,031,809300
"Census Tract 8094, Cook County, Illinois",4433.0,116.0,17,031,809400
"Census Tract 8095, Cook County, Illinois",3745.0,99.0,17,031,809500
"Census Tract 8096, Cook County, Illinois",2902.0,832.0,17,031,809600
"Census Tract 8097, Cook County, Illinois",3004.0,892.0,17,031,809700
"Census Tract 8098, Cook County, Illinois",2934.0,62.0,17,031,809800
"Census Tract 8099, Cook County, Illinois",2981.0,79.0,17,031,809900
"Census Tract 8100, Cook County, Illinois",4436.0,377.0,17,031,810000
"Census Tract 8101, Cook County, Illinois",3688.0,417.0,17,031,810100
"Census Tract 8102, Cook County, Illinois",5474.0,424.0,17,031,810200
"Census Tract 8103.01, Cook County, Illinois",3849.0,263.0,17,031,810301
"Census Tract 8103.02, Cook County, Illinois",3061.0,373.0,17,031,810302
"Census Tract 8104, Cook County, Illinois",4614.0,488.0,17,031,810400
"Census Tract 8105.01, Cook County, Illinois",4843.0,355.0,17,031,810501
"Census Tract 8105.02, Cook County, Illinois",4853.0,447.0,17,031,810502
"Census Tract 8106, Cook County, Illinois",3563.0,644.0,17,031,810600
"Census Tract 8107.01, Cook County, Illinois",3978.0,952.0,17,031,810701
"Census Tract 8107.02, Cook County, Illinois",3599.0,566.0,17,031,810702
"Census Tract 8108, Cook County, Illinois",4170.0,791.0,17,031,810800
"Census Tract 8109, Cook County, Illinois",4323.0,1431.0,17,031,810900
"Census Tract 8110, Cook County, Illinois",3764.0,405.0,17,031,811000
"Census Tract 8111, Cook County, Illinois",5149.0,1027.0,17,031,811100
"Census Tract 8112, Cook County, Illinois",4034.0,1116.0,17,031,811200
"Census Tract 8113.01, Cook County, Illinois",2014.0,2641.0,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",1347.0,2288.0,17,031,811302
"Census Tract 8114.01, Cook County, Illinois",3108.0,1997.0,17,031,811401
"Census Tract 8114.02, Cook County, Illinois",2384.0,1889.0,17,031,811402
"Census Tract 8115, Cook County, Illinois",3594.0,2131.0,17,031,811500
"Census Tract 8116, Cook County, Illinois",4344.0,1270.0,17,031,811600
"Census Tract 8117.01, Cook County, Illinois",1240.0,3005.0,17,031,811701
"Census Tract 8117.02, Cook County, Illinois",2424.0,2215.0,17,031,811702
"Census Tract 8118, Cook County, Illinois",2927.0,2185.0,17,031,811800
"Census Tract 8119, Cook County, Illinois",5471.0,289.0,17,031,811900
"Census Tract 8120, Cook County, Illinois",5138.0,225.0,17,031,812000
"Census Tract 8121, Cook County, Illinois",4668.0,385.0,17,031,812100
"Census Tract 8122, Cook County, Illinois",3591.0,174.0,17,031,812200
"Census Tract 8123, Cook County, Illinois",5775.0,574.0,17,031,812300
"Census Tract 8124, Cook County, Illinois",3566.0,69.0,17,031,812400
"Census Tract 8125, Cook County, Illinois",3984.0,184.0,17,031,812500
"Census Tract 8126, Cook County, Illinois",3439.0,209.0,17,031,812600
"Census Tract 8127, Cook County, Illinois",2956.0,118.0,17,031,812700
"Census Tract 8128, Cook County, Illinois",5521.0,220.0,17,031,812800
"Census Tract 8129, Cook County, Illinois",4371.0,246.0,17,031,812900
"Census Tract 8130, Cook County, Illinois",3983.0,179.0,17,031,813000
"Census Tract 8131, Cook County, Illinois",4455.0,261.0,17,031,813100
"Census Tract 8132, Cook County, Illinois",3830.0,345.0,17,031,813200
"Census Tract 8133, Cook County, Illinois",568.0,6269.0,17,031,813300
"Census Tract 8134, Cook County, Illinois",1529.0,6620.0,17,031,813400
"Census Tract 8135, Cook County, Illinois",1115.0,6560.0,17,031,813500
"Census Tract 8136, Cook County, Illinois",433.0,4213.0,17,031,813600
"Census Tract 8137, Cook County, Illinois",843.0,5996.0,17,031,813700
"Census Tract 8138, Cook County, Illinois",1120.0,6411.0,17,031,813800
"Census Tract 8139, Cook County, Illinois",1241.0,5613.0,17,031,813900
"Census Tract 8140, Cook County, Illinois",483.0,3435.0,17,031,814000
"Census Tract 8141, Cook County, Illinois",781.0,4120.0,17,031,814100
"Census Tract 8142, Cook County, Illinois",840.0,6414.0,17,031,814200
"Census Tract 8143, Cook County, Illinois",737.0,4035.0,17,031,814300
"Census Tract 8144, Cook County, Illinois",1518.0,5060.0,17,031,814400
"Census Tract 8145, Cook County, Illinois",1128.0,3468.0,17,031,814500
"Census Tract 8146, Cook County, Illinois",2020.0,3195.0,17,031,814600
"Census Tract 8147, Cook County, Illinois",1676.0,3013.0,17,031,814700
"Census Tract 8148, Cook County, Illinois",2701.0,3134.0,17,031,814800
"Census Tract 8149, Cook County, Illinois",2381.0,2657.0,17,031,814900
"Census Tract 8150, Cook County, Illinois",1182.0,1881.0,17,031,815000
"Census Tract 8151, Cook County, Illinois",1300.0,2610.0,17,031,815100
"Census Tract 8152, Cook County, Illinois",2756.0,3523.0,17,031,815200
"Census Tract 8153, Cook County, Illinois",1859.0,1864.0,17,031,815300
"Census Tract 8154, Cook County, Illinois",3988.0,947.0,17,031,815400
"Census Tract 8155, Cook County, Illinois",3091.0,4275.0,17,031,815500
"Census Tract 8156, Cook County, Illinois",3738.0,1007.0,17,031,815600
"Census Tract 8157.01, Cook County, Illinois",3400.0,414.0,17,031,815701
"Census Tract 8157.02, Cook County, Illinois",3790.0,818.0,17,031,815702
"Census Tract 8158, Cook County, Illinois",1438.0,109.0,17,031,815800
"Census Tract 8159, Cook County, Illinois",4975.0,226.0,17,031,815900
"Census Tract 8160, Cook County, Illinois",3004.0,281.0,17,031,816000
"Census Tract 8161, Cook County, Illinois",5930.0,696.0,17,031,816100
"Census Tract 8162, Cook County, Illinois",2786.0,1253.0,17,031,816200
"Census Tract 8163, Cook County, Illinois",1465.0,2495.0,17,031,816300
"Census Tract 8164.01, Cook County, Illinois",735.0,3950.0,17,031,816401
"Census Tract 8164.02, Cook County, Illinois",873.0,2796.0,17,031,816402
"Census Tract 8165, Cook County, Illinois",1235.0,2302.0,17,031,816500
"Census Tract 8166, Cook County, Illinois",493.0,3895.0,17,031,816600
"Census Tract 8167, Cook County, Illinois",1071.0,1740.0,17,031,816700
"Census Tract 8168, Cook County, Illinois",3881.0,1273.0,17,031,816800
"Census Tract 8169, Cook County, Illinois",4038.0,1678.0,17,031,816900
"Census Tract 8170, Cook County, Illinois",4329.0,780.0,17,031,817000
"Census Tract 8171.01, Cook County, Illinois",3893.0,736.0,17,031,817101
"Census Tract 8171.02, Cook County, Illinois",3181.0,353.0,17,031,817102
"Census Tract 8172, Cook County, Illinois",4241.0,573.0,17,031,817200
"Census Tract 2828, Cook County, Illinois",1500.0,318.0,17,031,282800
"Census Tract 2829, Cook County, Illinois",1015.0,105.0,17,031,282900
"Census Tract 2830, Cook County, Illinois",445.0,47.0,17,031,283000
"Census Tract 2831, Cook County, Illinois",2206.0,182.0,17,031,283100
"Census Tract 2832, Cook County, Illinois",965.0,170.0,17,031,283200
"Census Tract 2833, Cook County, Illinois",286.0,26.0,17,031,283300
"Census Tract 2834, Cook County, Illinois",0.0,0.0,17,031,283400
"Census Tract 2835, Cook County, Illinois",541.0,0.0,17,031,283500
"Census Tract 2836, Cook County, Illinois",1904.0,0.0,17,031,283600
"Census Tract 2837, Cook County, Illinois",678.0,245.0,17,031,283700
"Census Tract 2838, Cook County, Illinois",2200.0,196.0,17,031,283800
"Census Tract 2839, Cook County, Illinois",2441.0,55.0,17,031,283900
"Census Tract 2840, Cook County, Illinois",308.0,0.0,17,031,284000
"Census Tract 2841, Cook County, Illinois",0.0,18.0,17,031,284100
"Census Tract 2842, Cook County, Illinois",282.0,0.0,17,031,284200
"Census Tract 2843, Cook County, Illinois",0.0,21.0,17,031,284300
"Census Tract 2901, Cook County, Illinois",0.0,0.0,17,031,290100
"Census Tract 2902, Cook County, Illinois",648.0,11.0,17,031,290200
"Census Tract 2903, Cook County, Illinois",372.0,130.0,17,031,290300
"Census Tract 2904, Cook County, Illinois",0.0,0.0,17,031,290400
"Census Tract 2905, Cook County, Illinois",935.0,0.0,17,031,290500
"Census Tract 2906, Cook County, Illinois",355.0,0.0,17,031,290600
"Census Tract 2907, Cook County, Illinois",796.0,0.0,17,031,290700
"Census Tract 2908, Cook County, Illinois",672.0,12.0,17,031,290800
"Census Tract 2909, Cook County, Illinois",4285.0,145.0,17,031,290900
"Census Tract 2910, Cook County, Illinois",974.0,0.0,17,031,291000
"Census Tract 2911, Cook County, Illinois",2942.0,10.0,17,031,291100
"Census Tract 2912, Cook County, Illinois",2645.0,0.0,17,031,291200
"Census Tract 2913, Cook County, Illinois",2433.0,0.0,17,031,291300
"Census Tract 2914, Cook County, Illinois",1467.0,0.0,17,031,291400
"Census Tract 2915, Cook County, Illinois",746.0,606.0,17,031,291500
"Census Tract 2916, Cook County, Illinois",450.0,909.0,17,031,291600
"Census Tract 2917, Cook County, Illinois",825.0,0.0,17,031,291700
"Census Tract 2918, Cook County, Illinois",366.0,0.0,17,031,291800
"Census Tract 2919, Cook County, Illinois",359.0,0.0,17,031,291900
"Census Tract 2920, Cook County, Illinois",868.0,0.0,17,031,292000
"Census Tract 2921, Cook County, Illinois",688.0,0.0,17,031,292100
"Census Tract 2922, Cook County, Illinois",3356.0,0.0,17,031,292200
"Census Tract 2923, Cook County, Illinois",888.0,0.0,17,031,292300
"Census Tract 2924, Cook County, Illinois",2169.0,24.0,17,031,292400
"Census Tract 2925, Cook County, Illinois",3762.0,0.0,17,031,292500
"Census Tract 2926, Cook County, Illinois",1247.0,148.0,17,031,292600
"Census Tract 2927, Cook County, Illinois",0.0,0.0,17,031,292700
"Census Tract 3001, Cook County, Illinois",56.0,1350.0,17,031,300100
"Census Tract 3002, Cook County, Illinois",13.0,1014.0,17,031,300200
"Census Tract 3003, Cook County, Illinois",345.0,494.0,17,031,300300
"Census Tract 3004, Cook County, Illinois",274.0,0.0,17,031,300400
"Census Tract 3005, Cook County, Illinois",112.0,3067.0,17,031,300500
"Census Tract 3006, Cook County, Illinois",1126.0,2690.0,17,031,300600
"Census Tract 3007, Cook County, Illinois",186.0,4772.0,17,031,300700
"Census Tract 3008, Cook County, Illinois",228.0,4838.0,17,031,300800
"Census Tract 3009, Cook County, Illinois",257.0,3814.0,17,031,300900
"Census Tract 3010, Cook County, Illinois",89.0,1128.0,17,031,301000
"Census Tract 3011, Cook County, Illinois",881.0,2221.0,17,031,301100
"Census Tract 3012, Cook County, Illinois",396.0,3832.0,17,031,301200
"Census Tract 3013, Cook County, Illinois",8639.0,1494.0,17,031,301300
"Census Tract 3014, Cook County, Illinois",41.0,353.0,17,031,301400
"Census Tract 3015, Cook County, Illinois",168.0,3458.0,17,031,301500
"Census Tract 3016, Cook County, Illinois",84.0,4401.0,17,031,301600
"Census Tract 3017, Cook County, Illinois",118.0,8922.0,17,031,301700
"Census Tract 3018, Cook County, Illinois",336.0,11328.0,17,031,301800
"Census Tract 3019, Cook County, Illinois",0.0,1293.0,17,031,301900
"Census Tract 3020, Cook County, Illinois",470.0,3036.0,17,031,302000
"Census Tract 3101, Cook County, Illinois",182.0,37.0,17,031,310100
"Census Tract 3102, Cook County, Illinois",673.0,958.0,17,031,310200
"Census Tract 3103, Cook County, Illinois",782.0,1124.0,17,031,310300
"Census Tract 3104, Cook County, Illinois",260.0,1113.0,17,031,310400
"Census Tract 3105, Cook County, Illinois",132.0,1367.0,17,031,310500
"Census Tract 3106, Cook County, Illinois",1316.0,3961.0,17,031,310600
"Census Tract 3107, Cook County, Illinois",625.0,1946.0,17,031,310700
"Census Tract 3108, Cook County, Illinois",549.0,4202.0,17,031,310800
"Census Tract 3109, Cook County, Illinois",538.0,4945.0,17,031,310900
"Census Tract 3110, Cook County, Illinois",669.0,4159.0,17,031,311000
"Census Tract 3111, Cook County, Illinois",9.0,0.0,17,031,311100
"Census Tract 3112, Cook County, Illinois",27.0,42.0,17,031,311200
"Census Tract 3113, Cook County, Illinois",711.0,4261.0,17,031,311300
"Census Tract 3114, Cook County, Illinois",356.0,2533.0,17,031,311400
"Census Tract 3115, Cook County, Illinois",0.0,0.0,17,031,311500
"Census Tract 3201, Cook County, Illinois",6976.0,307.0,17,031,320100
"Census Tract 3202, Cook County, Illinois",1559.0,66.0,17,031,320200
"Census Tract 3203, Cook County, Illinois",286.0,51.0,17,031,320300
"Census Tract 3204, Cook County, Illinois",494.0,24.0,17,031,320400
"Census Tract 3205, Cook County, Illinois",6608.0,297.0,17,031,320500
"Census Tract 3206, Cook County, Illinois",3312.0,26.0,17,031,320600
"Census Tract 3301, Cook County, Illinois",10847.0,647.0,17,031,330100
"Census Tract 3302, Cook County, Illinois",3745.0,155.0,17,031,330200
"Census Tract 3303, Cook County, Illinois",1013.0,0.0,17,031,330300
"Census Tract 3304, Cook County, Illinois",161.0,0.0,17,031,330400
"Census Tract 3305, Cook County, Illinois",89.0,0.0,17,031,330500
"Census Tract 3401, Cook County, Illinois",1659.0,0.0,17,031,340100
"Census Tract 3402, Cook County, Illinois",5484.0,71.0,17,031,340200
"Census Tract 3403, Cook County, Illinois",1875.0,189.0,17,031,340300
"Census Tract 3404, Cook County, Illinois",1848.0,127.0,17,031,340400
"Census Tract 3405, Cook County, Illinois",1513.0,116.0,17,031,340500
"Census Tract 3406, Cook County, Illinois",853.0,0.0,17,031,340600
"Census Tract 3501, Cook County, Illinois",2213.0,63.0,17,031,350100
"Census Tract 3502, Cook County, Illinois",1681.0,16.0,17,031,350200
"Census Tract 3503, Cook County, Illinois",1095.0,19.0,17,031,350300
"Census Tract 3504, Cook County, Illinois",543.0,0.0,17,031,350400
"Census Tract 3505, Cook County, Illinois",0.0,0.0,17,031,350500
"Census Tract 3506, Cook County, Illinois",3609.0,89.0,17,031,350600
"Census Tract 3507, Cook County, Illinois",1557.0,0.0,17,031,350700
"Census Tract 3508, Cook County, Illinois",1076.0,0.0,17,031,350800
"Census Tract 3509, Cook County, Illinois",212.0,10.0,17,031,350900
"Census Tract 3510, Cook County, Illinois",2651.0,17.0,17,031,351000
"Census Tract 3511, Cook County, Illinois",2732.0,0.0,17,031,351100
"Census Tract 3512, Cook County, Illinois",624.0,46.0,17,031,351200
