NAME,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,state,county,tract
"Census Tract 2511, Cook County, Illinois",145.0,3764.0,0.0,19.0,0.0,350.0,68.0,17,031,251100
"Census Tract 2520, Cook County, Illinois",246.0,6117.0,0.0,0.0,0.0,0.0,5.0,17,031,252000
"Census Tract 2601, Cook County, Illinois",86.0,953.0,0.0,0.0,0.0,0.0,8.0,17,031,260100
"Census Tract 2607, Cook County, Illinois",25.0,1917.0,7.0,17.0,0.0,166.0,15.0,17,031,260700
"Census Tract 2713, Cook County, Illinois",9.0,1156.0,0.0,0.0,0.0,4.0,0.0,17,031,271300
"Census Tract 817, Cook County, Illinois",2366.0,136.0,51.0,606.0,0.0,414.0,34.0,17,031,081700
"Census Tract 1001, Cook County, Illinois",5130.0,0.0,0.0,282.0,0.0,15.0,239.0,17,031,100100
"Census Tract 1005, Cook County, Illinois",4752.0,5.0,46.0,144.0,0.0,115.0,94.0,17,031,100500
"Census Tract 1301, Cook County, Illinois",3595.0,80.0,15.0,1222.0,0.0,189.0,57.0,17,031,130100
"Census Tract 1402, Cook County, Illinois",2884.0,266.0,0.0,936.0,52.0,1583.0,174.0,17,031,140200
"Census Tract 1405, Cook County, Illinois",2120.0,77.0,0.0,585.0,0.0,1034.0,305.0,17,031,140500
"Census Tract 1603, Cook County, Illinois",2429.0,667.0,10.0,315.0,0.0,406.0,50.0,17,031,160300
"Census Tract 1608, Cook County, Illinois",4212.0,52.0,0.0,472.0,0.0,453.0,199.0,17,031,160800
"Census Tract 2714, Cook County, Illinois",40.0,1111.0,0.0,0.0,0.0,0.0,0.0,17,031,271400
"Census Tract 2801, Cook County, Illinois",5383.0,257.0,20.0,761.0,0.0,69.0,34.0,17,031,280100
"Census Tract 8235, Cook County, Illinois",3375.0,482.0,24.0,45.0,0.0,882.0,88.0,17,031,823500
"Census Tract 8215, Cook County, Illinois",63.0,1936.0,0.0,0.0,0.0,1.0,20.0,17,031,821500
"Census Tract 8218, Cook County, Illinois",4268.0,922.0,0.0,8.0,0.0,157.0,73.0,17,031,821800
"Census Tract 8234, Cook County, Illinois",2678.0,997.0,30.0,0.0,0.0,1163.0,196.0,17,031,823400
"Census Tract 3103, Cook County, Illinois",692.0,85.0,4.0,147.0,0.0,483.0,82.0,17,031,310300
"Census Tract 8239.01, Cook County, Illinois",3365.0,115.0,90.0,214.0,0.0,10.0,57.0,17,031,823901
"Census Tract 8246.01, Cook County, Illinois",4434.0,179.0,0.0,30.0,0.0,101.0,61.0,17,031,824601
"Census Tract 8247.02, Cook County, Illinois",3916.0,651.0,77.0,122.0,0.0,269.0,615.0,17,031,824702
"Census Tract 2002, Cook County, Illinois",1446.0,100.0,21.0,0.0,0.0,3348.0,53.0,17,031,200200
"Census Tract 2214, Cook County, Illinois",2523.0,122.0,0.0,73.0,0.0,73.0,8.0,17,031,221400
"Census Tract 7608.02, Cook County, Illinois",2340.0,16.0,0.0,10.0,0.0,10.0,25.0,17,031,760802
"Census Tract 7608.03, Cook County, Illinois",5706.0,61.0,0.0,779.0,0.0,377.0,420.0,17,031,760803
"Census Tract 7702.01, Cook County, Illinois",4402.0,65.0,0.0,667.0,0.0,391.0,115.0,17,031,770201
"Census Tract 7702.02, Cook County, Illinois",4423.0,56.0,80.0,65.0,0.0,173.0,139.0,17,031,770202
"Census Tract 8048.04, Cook County, Illinois",4212.0,282.0,0.0,1537.0,0.0,597.0,269.0,17,031,804804
"Census Tract 8051.05, Cook County, Illinois",4077.0,407.0,0.0,659.0,69.0,2056.0,0.0,17,031,805105
"Census Tract 8051.08, Cook County, Illinois",3125.0,337.0,40.0,1236.0,0.0,2339.0,67.0,17,031,805108
"Census Tract 8057.01, Cook County, Illinois",4798.0,0.0,0.0,163.0,0.0,76.0,114.0,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",1767.0,2.0,10.0,94.0,0.0,0.0,26.0,17,031,805702
"Census Tract 8068.01, Cook County, Illinois",2460.0,557.0,3.0,639.0,0.0,54.0,165.0,17,031,806801
"Census Tract 8073, Cook County, Illinois",4240.0,366.0,17.0,2577.0,0.0,38.0,187.0,17,031,807300
"Census Tract 8080.02, Cook County, Illinois",2786.0,157.0,0.0,1603.0,0.0,89.0,53.0,17,031,808002
"Census Tract 307.06, Cook County, Illinois",2085.0,522.0,0.0,641.0,0.0,95.0,117.0,17,031,030706
"Census Tract 402.01, Cook County, Illinois",4963.0,39.0,0.0,690.0,0.0,361.0,142.0,17,031,040201
"Census Tract 402.02, Cook County, Illinois",3903.0,507.0,0.0,1636.0,0.0,404.0,241.0,17,031,040202
"Census Tract 404.01, Cook County, Illinois",2022.0,166.0,24.0,206.0,0.0,310.0,108.0,17,031,040401
"Census Tract 619.01, Cook County, Illinois",3117.0,147.0,12.0,323.0,13.0,125.0,48.0,17,031,061901
"Census Tract 619.02, Cook County, Illinois",3303.0,196.0,0.0,368.0,0.0,27.0,151.0,17,031,061902
"Census Tract 315.01, Cook County, Illinois",1449.0,1032.0,0.0,786.0,0.0,99.0,64.0,17,031,031501
"Census Tract 315.02, Cook County, Illinois",1749.0,1978.0,10.0,265.0,0.0,95.0,289.0,17,031,031502
"Census Tract 404.02, Cook County, Illinois",3715.0,153.0,0.0,660.0,0.0,14.0,159.0,17,031,040402
"Census Tract 701.01, Cook County, Illinois",3564.0,96.0,0.0,188.0,0.0,0.0,140.0,17,031,070101
"Census Tract 633.01, Cook County, Illinois",2045.0,267.0,0.0,244.0,0.0,0.0,70.0,17,031,063301
"Census Tract 633.03, Cook County, Illinois",1076.0,27.0,0.0,39.0,0.0,0.0,15.0,17,031,063303
"Census Tract 633.02, Cook County, Illinois",3506.0,68.0,0.0,511.0,0.0,38.0,63.0,17,031,063302
"Census Tract 701.02, Cook County, Illinois",2157.0,216.0,0.0,196.0,0.0,59.0,28.0,17,031,070102
"Census Tract 701.03, Cook County, Illinois",1512.0,76.0,0.0,85.0,0.0,6.0,0.0,17,031,070103
"Census Tract 802.01, Cook County, Illinois",2949.0,131.0,37.0,34.0,0.0,36.0,48.0,17,031,080201
"Census Tract 802.02, Cook County, Illinois",3103.0,109.0,0.0,310.0,0.0,0.0,11.0,17,031,080202
"Census Tract 812.01, Cook County, Illinois",3627.0,131.0,0.0,600.0,0.0,102.0,92.0,17,031,081201
"Census Tract 812.02, Cook County, Illinois",2902.0,25.0,0.0,122.0,0.0,145.0,27.0,17,031,081202
"Census Tract 814.01, Cook County, Illinois",1726.0,429.0,0.0,268.0,0.0,0.0,93.0,17,031,081401
"Census Tract 814.02, Cook County, Illinois",3281.0,156.0,51.0,713.0,0.0,53.0,135.0,17,031,081402
"Census Tract 814.03, Cook County, Illinois",4846.0,186.0,49.0,1571.0,0.0,191.0,161.0,17,031,081403
"Census Tract 1105.01, Cook County, Illinois",4044.0,21.0,0.0,308.0,0.0,101.0,162.0,17,031,110501
"Census Tract 1105.02, Cook County, Illinois",2835.0,61.0,0.0,295.0,0.0,364.0,91.0,17,031,110502
"Census Tract 1403.01, Cook County, Illinois",1079.0,23.0,0.0,577.0,0.0,1056.0,13.0,17,031,140301
"Census Tract 1403.02, Cook County, Illinois",1936.0,370.0,0.0,968.0,0.0,1042.0,156.0,17,031,140302
"Census Tract 1406.02, Cook County, Illinois",2456.0,340.0,0.0,300.0,0.0,2301.0,217.0,17,031,140602
"Census Tract 8080.01, Cook County, Illinois",2636.0,171.0,0.0,970.0,0.0,0.0,114.0,17,031,808001
"Census Tract 8081, Cook County, Illinois",2959.0,187.0,0.0,330.0,0.0,55.0,21.0,17,031,808100
"Census Tract 1002, Cook County, Illinois",6065.0,208.0,51.0,10.0,20.0,196.0,55.0,17,031,100200
"Census Tract 1003, Cook County, Illinois",5460.0,93.0,6.0,142.0,0.0,36.0,292.0,17,031,100300
"Census Tract 1204, Cook County, Illinois",2339.0,0.0,0.0,622.0,0.0,655.0,138.0,17,031,120400
"Census Tract 1503, Cook County, Illinois",5395.0,170.0,0.0,84.0,0.0,1488.0,389.0,17,031,150300
"Census Tract 1512, Cook County, Illinois",2878.0,123.0,0.0,108.0,0.0,504.0,67.0,17,031,151200
"Census Tract 1602, Cook County, Illinois",2567.0,114.0,69.0,328.0,0.0,592.0,152.0,17,031,160200
"Census Tract 1704, Cook County, Illinois",3508.0,17.0,7.0,138.0,0.0,35.0,15.0,17,031,170400
"Census Tract 1708, Cook County, Illinois",3480.0,11.0,0.0,82.0,6.0,99.0,72.0,17,031,170800
"Census Tract 1801, Cook County, Illinois",4287.0,152.0,0.0,376.0,15.0,1048.0,40.0,17,031,180100
"Census Tract 8285.05, Cook County, Illinois",3509.0,2541.0,0.0,102.0,0.0,126.0,210.0,17,031,828505
"Census Tract 8287.01, Cook County, Illinois",1476.0,1810.0,133.0,1.0,0.0,39.0,145.0,17,031,828701
"Census Tract 8290, Cook County, Illinois",10.0,1460.0,7.0,0.0,0.0,2.0,2.0,17,031,829000
"Census Tract 8294.02, Cook County, Illinois",1043.0,2190.0,0.0,70.0,0.0,14.0,46.0,17,031,829402
"Census Tract 8048.06, Cook County, Illinois",2286.0,419.0,0.0,541.0,0.0,645.0,0.0,17,031,804806
"Census Tract 8043.06, Cook County, Illinois",3868.0,71.0,0.0,21.0,0.0,1976.0,202.0,17,031,804306
"Census Tract 8046.03, Cook County, Illinois",3167.0,170.0,40.0,807.0,0.0,958.0,143.0,17,031,804603
"Census Tract 8047.12, Cook County, Illinois",3822.0,124.0,11.0,875.0,0.0,645.0,132.0,17,031,804712
"Census Tract 8048.07, Cook County, Illinois",3854.0,365.0,13.0,487.0,0.0,141.0,143.0,17,031,804807
"Census Tract 8048.09, Cook County, Illinois",3561.0,48.0,0.0,510.0,0.0,0.0,69.0,17,031,804809
"Census Tract 8198.01, Cook County, Illinois",5337.0,9.0,0.0,38.0,0.0,0.0,21.0,17,031,819801
"Census Tract 8205.02, Cook County, Illinois",4423.0,174.0,9.0,138.0,0.0,261.0,87.0,17,031,820502
"Census Tract 8209.01, Cook County, Illinois",4396.0,125.0,12.0,144.0,0.0,755.0,30.0,17,031,820901
"Census Tract 8220, Cook County, Illinois",4192.0,0.0,0.0,1.0,0.0,147.0,18.0,17,031,822000
"Census Tract 8226.01, Cook County, Illinois",4218.0,86.0,13.0,26.0,0.0,73.0,139.0,17,031,822601
"Census Tract 8227.02, Cook County, Illinois",2553.0,261.0,0.0,60.0,0.0,298.0,18.0,17,031,822702
"Census Tract 8244, Cook County, Illinois",1190.0,1009.0,13.0,0.0,0.0,97.0,0.0,17,031,824400
"Census Tract 8246.02, Cook County, Illinois",6053.0,223.0,33.0,40.0,0.0,469.0,20.0,17,031,824602
"Census Tract 8258.02, Cook County, Illinois",867.0,4044.0,0.0,73.0,0.0,41.0,209.0,17,031,825802
"Census Tract 8276, Cook County, Illinois",46.0,3479.0,0.0,0.0,0.0,0.0,20.0,17,031,827600
"Census Tract 8278.05, Cook County, Illinois",561.0,2531.0,0.0,0.0,0.0,0.0,0.0,17,031,827805
"Census Tract 8282.01, Cook County, Illinois",2086.0,1948.0,6.0,44.0,0.0,141.0,65.0,17,031,828201
"Census Tract 8096, Cook County, Illinois",1647.0,1412.0,0.0,175.0,0.0,191.0,58.0,17,031,809600
"Census Tract 8104, Cook County, Illinois",5231.0,1.0,0.0,138.0,0.0,0.0,11.0,17,031,810400
"Census Tract 8106, Cook County, Illinois",4292.0,36.0,0.0,172.0,0.0,185.0,33.0,17,031,810600
"Census Tract 8109, Cook County, Illinois",4677.0,172.0,114.0,276.0,0.0,875.0,134.0,17,031,810900
"Census Tract 8113.01, Cook County, Illinois",3045.0,250.0,22.0,332.0,0.0,1359.0,192.0,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",1654.0,387.0,20.0,123.0,0.0,1245.0,146.0,17,031,811302
"Census Tract 8121, Cook County, Illinois",2255.0,1459.0,16.0,270.0,0.0,230.0,121.0,17,031,812100
"Census Tract 8135, Cook County, Illinois",3970.0,260.0,38.0,0.0,0.0,3761.0,174.0,17,031,813500
"Census Tract 8136, Cook County, Illinois",1774.0,78.0,21.0,77.0,0.0,3253.0,9.0,17,031,813600
"Census Tract 8296, Cook County, Illinois",2595.0,123.0,0.0,91.0,0.0,115.0,119.0,17,031,829600
"Census Tract 8297, Cook County, Illinois",816.0,3150.0,0.0,25.0,0.0,68.0,109.0,17,031,829700
"Census Tract 8298, Cook County, Illinois",3842.0,2235.0,21.0,123.0,0.0,67.0,255.0,17,031,829800
"Census Tract 8304, Cook County, Illinois",1599.0,2498.0,0.0,0.0,0.0,98.0,164.0,17,031,830400
"Census Tract 8007, Cook County, Illinois",4675.0,0.0,0.0,375.0,0.0,0.0,0.0,17,031,800700
"Census Tract 8025.03, Cook County, Illinois",3821.0,14.0,20.0,1117.0,0.0,525.0,15.0,17,031,802503
"Census Tract 8017.01, Cook County, Illinois",3183.0,0.0,0.0,372.0,0.0,0.0,35.0,17,031,801701
"Census Tract 8019.02, Cook County, Illinois",2999.0,38.0,0.0,193.0,0.0,6.0,98.0,17,031,801902
"Census Tract 8020.02, Cook County, Illinois",4557.0,69.0,0.0,666.0,0.0,83.0,100.0,17,031,802002
"Census Tract 8025.04, Cook County, Illinois",4537.0,41.0,0.0,862.0,0.0,1136.0,100.0,17,031,802504
"Census Tract 8027.02, Cook County, Illinois",3329.0,130.0,12.0,972.0,0.0,175.0,100.0,17,031,802702
"Census Tract 8030.08, Cook County, Illinois",3875.0,87.0,0.0,349.0,0.0,72.0,159.0,17,031,803008
"Census Tract 8032, Cook County, Illinois",5525.0,66.0,0.0,93.0,0.0,114.0,100.0,17,031,803200
"Census Tract 8035, Cook County, Illinois",6083.0,6.0,0.0,67.0,0.0,0.0,171.0,17,031,803500
"Census Tract 8041.02, Cook County, Illinois",5607.0,21.0,0.0,878.0,38.0,0.0,77.0,17,031,804102
"Census Tract 8245.05, Cook County, Illinois",6321.0,386.0,31.0,15.0,0.0,291.0,117.0,17,031,824505
"Census Tract 8259, Cook County, Illinois",1258.0,2067.0,0.0,5.0,0.0,184.0,6.0,17,031,825900
"Census Tract 5501, Cook County, Illinois",5713.0,416.0,63.0,33.0,0.0,319.0,215.0,17,031,550100
"Census Tract 5602, Cook County, Illinois",362.0,1071.0,6.0,9.0,0.0,52.0,10.0,17,031,560200
"Census Tract 5604, Cook County, Illinois",1039.0,18.0,12.0,84.0,0.0,240.0,24.0,17,031,560400
"Census Tract 5701, Cook County, Illinois",913.0,3.0,5.0,81.0,0.0,239.0,55.0,17,031,570100
"Census Tract 5808, Cook County, Illinois",1160.0,25.0,29.0,0.0,0.0,439.0,8.0,17,031,580800
"Census Tract 6110, Cook County, Illinois",445.0,629.0,0.0,0.0,0.0,114.0,0.0,17,031,611000
"Census Tract 8264.01, Cook County, Illinois",259.0,3722.0,0.0,0.0,0.0,84.0,75.0,17,031,826401
"Census Tract 8269.01, Cook County, Illinois",15.0,1445.0,20.0,0.0,0.0,99.0,0.0,17,031,826901
"Census Tract 8270, Cook County, Illinois",142.0,3359.0,0.0,3.0,0.0,220.0,11.0,17,031,827000
"Census Tract 8045.07, Cook County, Illinois",8202.0,375.0,43.0,3544.0,0.0,207.0,181.0,17,031,804507
"Census Tract 2406, Cook County, Illinois",1142.0,36.0,0.0,14.0,0.0,101.0,47.0,17,031,240600
"Census Tract 2303, Cook County, Illinois",419.0,38.0,45.0,12.0,0.0,656.0,0.0,17,031,230300
"Census Tract 2309, Cook County, Illinois",1201.0,1584.0,0.0,92.0,0.0,2203.0,75.0,17,031,230900
"Census Tract 2311, Cook County, Illinois",257.0,756.0,0.0,0.0,0.0,203.0,11.0,17,031,231100
"Census Tract 2434, Cook County, Illinois",2063.0,185.0,16.0,180.0,0.0,455.0,56.0,17,031,243400
"Census Tract 2502, Cook County, Illinois",499.0,1852.0,0.0,24.0,0.0,584.0,9.0,17,031,250200
"Census Tract 2507, Cook County, Illinois",25.0,5610.0,0.0,20.0,0.0,158.0,0.0,17,031,250700
"Census Tract 2513, Cook County, Illinois",174.0,4386.0,0.0,0.0,0.0,156.0,19.0,17,031,251300
"Census Tract 2827, Cook County, Illinois",928.0,1159.0,0.0,153.0,0.0,123.0,39.0,17,031,282700
"Census Tract 4402.01, Cook County, Illinois",28.0,5269.0,0.0,0.0,0.0,16.0,30.0,17,031,440201
"Census Tract 5305.01, Cook County, Illinois",96.0,4947.0,0.0,0.0,0.0,0.0,149.0,17,031,530501
"Census Tract 5305.03, Cook County, Illinois",68.0,5029.0,0.0,37.0,0.0,0.0,13.0,17,031,530503
"Census Tract 5401.01, Cook County, Illinois",72.0,3832.0,16.0,0.0,0.0,0.0,2.0,17,031,540101
"Census Tract 5401.02, Cook County, Illinois",74.0,3101.0,0.0,0.0,0.0,85.0,8.0,17,031,540102
"Census Tract 5805.01, Cook County, Illinois",3269.0,97.0,0.0,239.0,0.0,1391.0,63.0,17,031,580501
"Census Tract 5805.02, Cook County, Illinois",3441.0,91.0,52.0,221.0,0.0,981.0,107.0,17,031,580502
"Census Tract 6503.01, Cook County, Illinois",2935.0,2.0,11.0,99.0,0.0,2506.0,191.0,17,031,650301
"Census Tract 6503.02, Cook County, Illinois",1870.0,146.0,9.0,0.0,0.0,2057.0,66.0,17,031,650302
"Census Tract 6603.01, Cook County, Illinois",205.0,780.0,0.0,0.0,0.0,712.0,93.0,17,031,660301
"Census Tract 6603.02, Cook County, Illinois",1048.0,878.0,35.0,0.0,0.0,3438.0,155.0,17,031,660302
"Census Tract 7003.01, Cook County, Illinois",3022.0,672.0,53.0,30.0,0.0,1974.0,45.0,17,031,700301
"Census Tract 7003.02, Cook County, Illinois",3106.0,1168.0,0.0,0.0,0.0,1294.0,118.0,17,031,700302
"Census Tract 8201.01, Cook County, Illinois",6903.0,185.0,0.0,298.0,0.0,13.0,16.0,17,031,820101
"Census Tract 8214.02, Cook County, Illinois",241.0,3477.0,0.0,0.0,0.0,0.0,0.0,17,031,821402
"Census Tract 8221.01, Cook County, Illinois",3920.0,103.0,0.0,6.0,0.0,312.0,88.0,17,031,822101
"Census Tract 8231.02, Cook County, Illinois",3696.0,13.0,10.0,0.0,0.0,0.0,3.0,17,031,823102
"Census Tract 8233.04, Cook County, Illinois",4621.0,804.0,5.0,63.0,0.0,489.0,114.0,17,031,823304
"Census Tract 8245.07, Cook County, Illinois",3670.0,105.0,10.0,142.0,0.0,260.0,262.0,17,031,824507
"Census Tract 8248, Cook County, Illinois",4055.0,2084.0,41.0,0.0,0.0,1557.0,21.0,17,031,824800
"Census Tract 8249, Cook County, Illinois",950.0,1943.0,0.0,0.0,0.0,129.0,102.0,17,031,824900
"Census Tract 8254, Cook County, Illinois",4684.0,224.0,20.0,189.0,0.0,242.0,36.0,17,031,825400
"Census Tract 8255.01, Cook County, Illinois",974.0,4530.0,15.0,10.0,0.0,69.0,125.0,17,031,825501
"Census Tract 8255.03, Cook County, Illinois",893.0,5720.0,0.0,53.0,0.0,400.0,149.0,17,031,825503
"Census Tract 8255.05, Cook County, Illinois",733.0,4535.0,0.0,0.0,0.0,0.0,23.0,17,031,825505
"Census Tract 8262.02, Cook County, Illinois",1633.0,3925.0,0.0,9.0,0.0,74.0,336.0,17,031,826202
"Census Tract 8089, Cook County, Illinois",3671.0,22.0,0.0,53.0,0.0,9.0,259.0,17,031,808900
"Census Tract 8098, Cook County, Illinois",2355.0,373.0,0.0,174.0,0.0,0.0,123.0,17,031,809800
"Census Tract 8223.01, Cook County, Illinois",3637.0,130.0,0.0,38.0,0.0,235.0,79.0,17,031,822301
"Census Tract 8226.02, Cook County, Illinois",6237.0,408.0,0.0,217.0,0.0,288.0,124.0,17,031,822602
"Census Tract 8238.01, Cook County, Illinois",5071.0,13.0,0.0,229.0,0.0,0.0,81.0,17,031,823801
"Census Tract 8241.05, Cook County, Illinois",5605.0,62.0,0.0,603.0,0.0,0.0,129.0,17,031,824105
"Census Tract 8245.03, Cook County, Illinois",6167.0,186.0,0.0,169.0,0.0,68.0,12.0,17,031,824503
"Census Tract 4004, Cook County, Illinois",2.0,1644.0,0.0,0.0,0.0,0.0,15.0,17,031,400400
"Census Tract 4208, Cook County, Illinois",118.0,2141.0,0.0,0.0,0.0,0.0,33.0,17,031,420800
"Census Tract 8055.01, Cook County, Illinois",3409.0,13.0,0.0,284.0,0.0,0.0,53.0,17,031,805501
"Census Tract 8058.02, Cook County, Illinois",4718.0,20.0,0.0,109.0,0.0,50.0,42.0,17,031,805802
"Census Tract 3201, Cook County, Illinois",7716.0,814.0,74.0,1614.0,0.0,154.0,162.0,17,031,320100
"Census Tract 3301, Cook County, Illinois",8764.0,4098.0,0.0,3463.0,0.0,507.0,750.0,17,031,330100
"Census Tract 103, Cook County, Illinois",3429.0,1806.0,5.0,741.0,0.0,148.0,84.0,17,031,010300
"Census Tract 508, Cook County, Illinois",1363.0,12.0,0.0,23.0,0.0,0.0,29.0,17,031,050800
"Census Tract 509, Cook County, Illinois",1493.0,0.0,0.0,109.0,0.0,34.0,24.0,17,031,050900
"Census Tract 511, Cook County, Illinois",1346.0,29.0,0.0,38.0,0.0,62.0,51.0,17,031,051100
"Census Tract 5703, Cook County, Illinois",4109.0,16.0,0.0,66.0,0.0,1970.0,176.0,17,031,570300
"Census Tract 6115, Cook County, Illinois",1727.0,257.0,21.0,4.0,0.0,962.0,7.0,17,031,611500
"Census Tract 6117, Cook County, Illinois",260.0,912.0,0.0,0.0,0.0,122.0,41.0,17,031,611700
"Census Tract 6202, Cook County, Illinois",1830.0,9.0,0.0,54.0,0.0,524.0,26.0,17,031,620200
"Census Tract 6309, Cook County, Illinois",2047.0,72.0,41.0,18.0,0.0,3010.0,0.0,17,031,630900
"Census Tract 6502, Cook County, Illinois",4742.0,100.0,219.0,0.0,0.0,2516.0,51.0,17,031,650200
"Census Tract 6607, Cook County, Illinois",68.0,2490.0,0.0,55.0,0.0,17.0,47.0,17,031,660700
"Census Tract 6609, Cook County, Illinois",214.0,3673.0,0.0,106.0,0.0,283.0,81.0,17,031,660900
"Census Tract 6805, Cook County, Illinois",110.0,1120.0,0.0,0.0,0.0,55.0,0.0,17,031,680500
"Census Tract 6806, Cook County, Illinois",36.0,1511.0,0.0,0.0,0.0,0.0,47.0,17,031,680600
"Census Tract 7103, Cook County, Illinois",0.0,1332.0,4.0,0.0,0.0,0.0,29.0,17,031,710300
"Census Tract 7205, Cook County, Illinois",2074.0,68.0,0.0,21.0,0.0,12.0,14.0,17,031,720500
"Census Tract 7206, Cook County, Illinois",1466.0,212.0,8.0,7.0,0.0,6.0,10.0,17,031,720600
"Census Tract 7301, Cook County, Illinois",9.0,2491.0,0.0,0.0,0.0,0.0,48.0,17,031,730100
"Census Tract 8012, Cook County, Illinois",3230.0,19.0,0.0,152.0,0.0,0.0,53.0,17,031,801200
"Census Tract 8014, Cook County, Illinois",2441.0,25.0,0.0,425.0,0.0,12.0,114.0,17,031,801400
"Census Tract 8017.02, Cook County, Illinois",4184.0,0.0,0.0,519.0,0.0,32.0,158.0,17,031,801702
"Census Tract 8022, Cook County, Illinois",3933.0,31.0,0.0,174.0,0.0,19.0,25.0,17,031,802200
"Census Tract 8026.05, Cook County, Illinois",5645.0,331.0,0.0,1054.0,0.0,1.0,173.0,17,031,802605
"Census Tract 8088, Cook County, Illinois",3170.0,129.0,0.0,261.0,0.0,82.0,51.0,17,031,808800
"Census Tract 8092, Cook County, Illinois",1326.0,3023.0,0.0,114.0,0.0,282.0,408.0,17,031,809200
"Census Tract 8105.01, Cook County, Illinois",4821.0,41.0,5.0,238.0,0.0,0.0,0.0,17,031,810501
"Census Tract 8111, Cook County, Illinois",5541.0,49.0,0.0,103.0,0.0,333.0,135.0,17,031,811100
"Census Tract 8112, Cook County, Illinois",4474.0,26.0,86.0,175.0,0.0,734.0,213.0,17,031,811200
"Census Tract 8125, Cook County, Illinois",2058.0,1273.0,0.0,100.0,0.0,191.0,86.0,17,031,812500
"Census Tract 8127, Cook County, Illinois",2263.0,499.0,8.0,145.0,0.0,133.0,107.0,17,031,812700
"Census Tract 8140, Cook County, Illinois",2919.0,203.0,7.0,63.0,0.0,1921.0,24.0,17,031,814000
"Census Tract 8150, Cook County, Illinois",2577.0,650.0,0.0,209.0,0.0,633.0,238.0,17,031,815000
"Census Tract 8154, Cook County, Illinois",4400.0,124.0,0.0,239.0,0.0,721.0,172.0,17,031,815400
"Census Tract 8166, Cook County, Illinois",2137.0,25.0,0.0,30.0,0.0,2450.0,128.0,17,031,816600
"Census Tract 8171.01, Cook County, Illinois",277.0,4172.0,0.0,46.0,0.0,106.0,102.0,17,031,817101
"Census Tract 8172, Cook County, Illinois",120.0,3785.0,0.0,0.0,0.0,554.0,45.0,17,031,817200
"Census Tract 8201.03, Cook County, Illinois",3728.0,90.0,0.0,95.0,0.0,63.0,13.0,17,031,820103
"Census Tract 8186, Cook County, Illinois",4278.0,365.0,0.0,118.0,0.0,0.0,12.0,17,031,818600
"Census Tract 8197, Cook County, Illinois",5815.0,0.0,0.0,138.0,0.0,8.0,24.0,17,031,819700
"Census Tract 8198.02, Cook County, Illinois",2515.0,5.0,0.0,75.0,0.0,10.0,32.0,17,031,819802
"Census Tract 8207, Cook County, Illinois",5062.0,34.0,57.0,169.0,0.0,1253.0,235.0,17,031,820700
"Census Tract 8227.01, Cook County, Illinois",3675.0,374.0,0.0,78.0,0.0,0.0,21.0,17,031,822701
"Census Tract 8230.01, Cook County, Illinois",4311.0,871.0,0.0,182.0,0.0,441.0,204.0,17,031,823001
"Census Tract 8230.02, Cook County, Illinois",5346.0,196.0,0.0,100.0,0.0,261.0,142.0,17,031,823002
"Census Tract 8231.01, Cook County, Illinois",4027.0,26.0,0.0,140.0,0.0,140.0,62.0,17,031,823101
"Census Tract 8233.02, Cook County, Illinois",3272.0,1851.0,0.0,101.0,0.0,896.0,114.0,17,031,823302
"Census Tract 8237.03, Cook County, Illinois",6195.0,55.0,0.0,451.0,0.0,243.0,470.0,17,031,823703
"Census Tract 8237.04, Cook County, Illinois",3643.0,41.0,0.0,102.0,0.0,276.0,125.0,17,031,823704
"Census Tract 8411, Cook County, Illinois",358.0,302.0,0.0,6691.0,0.0,0.0,271.0,17,031,841100
"Census Tract 8412, Cook County, Illinois",2900.0,285.0,0.0,22.0,0.0,2409.0,69.0,17,031,841200
"Census Tract 602, Cook County, Illinois",1882.0,59.0,0.0,159.0,0.0,14.0,12.0,17,031,060200
"Census Tract 610, Cook County, Illinois",1428.0,25.0,0.0,184.0,0.0,31.0,48.0,17,031,061000
"Census Tract 624, Cook County, Illinois",1503.0,30.0,0.0,58.0,0.0,19.0,12.0,17,031,062400
"Census Tract 702, Cook County, Illinois",3326.0,184.0,0.0,285.0,0.0,62.0,80.0,17,031,070200
"Census Tract 703, Cook County, Illinois",2843.0,56.0,0.0,310.0,0.0,76.0,98.0,17,031,070300
"Census Tract 106, Cook County, Illinois",4087.0,1910.0,4.0,106.0,0.0,87.0,319.0,17,031,010600
"Census Tract 204, Cook County, Illinois",2490.0,753.0,107.0,600.0,0.0,291.0,53.0,17,031,020400
"Census Tract 310, Cook County, Illinois",2646.0,148.0,0.0,345.0,0.0,189.0,194.0,17,031,031000
"Census Tract 403, Cook County, Illinois",1807.0,73.0,34.0,555.0,0.0,15.0,172.0,17,031,040300
"Census Tract 8041.04, Cook County, Illinois",3578.0,28.0,0.0,1384.0,0.0,2.0,87.0,17,031,804104
"Census Tract 8041.05, Cook County, Illinois",3575.0,57.0,0.0,542.0,0.0,0.0,146.0,17,031,804105
"Census Tract 8042.02, Cook County, Illinois",6558.0,0.0,0.0,1140.0,0.0,25.0,115.0,17,031,804202
"Census Tract 8048.05, Cook County, Illinois",5267.0,613.0,0.0,810.0,0.0,244.0,109.0,17,031,804805
