NAME,B03001_002E,B03001_003E,state,county,tract
"Census Tract 4212, Cook County, Illinois",1690.0,17.0,17,031,421200
"Census Tract 4912, Cook County, Illinois",2732.0,14.0,17,031,491200
"Census Tract 8054.01, Cook County, Illinois",3510.0,337.0,17,031,805401
"Census Tract 3501, Cook County, Illinois",1924.0,65.0,17,031,350100
"Census Tract 627, Cook County, Illinois",2582.0,175.0,17,031,062700
"Census Tract 8036.06, Cook County, Illinois",3832.0,5334.0,17,031,803606
"Census Tract 8016.05, Cook County, Illinois",5303.0,118.0,17,031,801605
"Census Tract 6707, Cook County, Illinois",1531.0,16.0,17,031,670700
"Census Tract 8066, Cook County, Illinois",2430.0,1006.0,17,031,806600
"Census Tract 8045.11, Cook County, Illinois",969.0,1674.0,17,031,804511
"Census Tract 8045.08, Cook County, Illinois",1384.0,1085.0,17,031,804508
"Census Tract 8045.09, Cook County, Illinois",2675.0,2919.0,17,031,804509
"Census Tract 8045.10, Cook County, Illinois",1899.0,4814.0,17,031,804510
"Census Tract 8046.08, Cook County, Illinois",3324.0,288.0,17,031,804608
"Census Tract 8046.09, Cook County, Illinois",5358.0,381.0,17,031,804609
"Census Tract 8046.10, Cook County, Illinois",2212.0,136.0,17,031,804610
"Census Tract 8046.11, Cook County, Illinois",4310.0,127.0,17,031,804611
"Census Tract 8047.13, Cook County, Illinois",4219.0,94.0,17,031,804713
"Census Tract 8047.14, Cook County, Illinois",2969.0,444.0,17,031,804714
"Census Tract 8047.15, Cook County, Illinois",1876.0,1499.0,17,031,804715
"Census Tract 8047.16, Cook County, Illinois",4295.0,1391.0,17,031,804716
"Census Tract 8061.03, Cook County, Illinois",4953.0,355.0,17,031,806103
"Census Tract 8061.04, Cook County, Illinois",4190.0,751.0,17,031,806104
"Census Tract 8062.01, Cook County, Illinois",3745.0,804.0,17,031,806201
"Census Tract 8062.02, Cook County, Illinois",4052.0,382.0,17,031,806202
"Census Tract 8123.01, Cook County, Illinois",2999.0,538.0,17,031,812301
"Census Tract 8123.02, Cook County, Illinois",2662.0,190.0,17,031,812302
"Census Tract 8128.01, Cook County, Illinois",2629.0,140.0,17,031,812801
"Census Tract 8128.02, Cook County, Illinois",2311.0,402.0,17,031,812802
"Census Tract 8133.01, Cook County, Illinois",482.0,2949.0,17,031,813301
"Census Tract 8133.02, Cook County, Illinois",314.0,3458.0,17,031,813302
"Census Tract 8137.01, Cook County, Illinois",362.0,3103.0,17,031,813701
"Census Tract 8137.02, Cook County, Illinois",700.0,3350.0,17,031,813702
"Census Tract 8138.01, Cook County, Illinois",156.0,2964.0,17,031,813801
"Census Tract 8138.02, Cook County, Illinois",479.0,4764.0,17,031,813802
"Census Tract 8206.03, Cook County, Illinois",4088.0,1189.0,17,031,820603
"Census Tract 8206.04, Cook County, Illinois",3630.0,522.0,17,031,820604
"Census Tract 8206.05, Cook County, Illinois",3630.0,539.0,17,031,820605
"Census Tract 8206.06, Cook County, Illinois",3491.0,257.0,17,031,820606
"Census Tract 8238.05, Cook County, Illinois",2748.0,150.0,17,031,823805
"Census Tract 8238.06, Cook County, Illinois",3216.0,359.0,17,031,823806
"Census Tract 8240.03, Cook County, Illinois",5850.0,358.0,17,031,824003
"Census Tract 8240.04, Cook County, Illinois",5190.0,317.0,17,031,824004
"Census Tract 8326, Cook County, Illinois",3852.0,250.0,17,031,832600
"Census Tract 8329, Cook County, Illinois",2007.0,340.0,17,031,832900
"Census Tract 8330, Cook County, Illinois",2705.0,63.0,17,031,833000
"Census Tract 8331, Cook County, Illinois",6902.0,515.0,17,031,833100
"Census Tract 8333, Cook County, Illinois",2090.0,352.0,17,031,833300
"Census Tract 8339, Cook County, Illinois",1049.0,1122.0,17,031,833900
"Census Tract 8340, Cook County, Illinois",3569.0,47.0,17,031,834000
"Census Tract 8342, Cook County, Illinois",4195.0,103.0,17,031,834200
"Census Tract 8343, Cook County, Illinois",6338.0,44.0,17,031,834300
"Census Tract 8344, Cook County, Illinois",4143.0,54.0,17,031,834400
"Census Tract 209.02, Cook County, Illinois",3763.0,432.0,17,031,020902
"Census Tract 8042.01, Cook County, Illinois",7719.0,270.0,17,031,804201
"Census Tract 8034, Cook County, Illinois",5700.0,497.0,17,031,803400
"Census Tract 8036.03, Cook County, Illinois",6588.0,137.0,17,031,803603
"Census Tract 8036.10, Cook County, Illinois",6699.0,792.0,17,031,803610
"Census Tract 8224, Cook County, Illinois",5796.0,879.0,17,031,822400
"Census Tract 8174, Cook County, Illinois",1808.0,2473.0,17,031,817400
"Census Tract 8199, Cook County, Illinois",3277.0,139.0,17,031,819900
"Census Tract 8205.01, Cook County, Illinois",4985.0,1275.0,17,031,820501
"Census Tract 8228.02, Cook County, Illinois",2990.0,584.0,17,031,822802
"Census Tract 8416, Cook County, Illinois",817.0,0.0,17,031,841600
"Census Tract 8413, Cook County, Illinois",636.0,3585.0,17,031,841300
"Census Tract 8414, Cook County, Illinois",1169.0,140.0,17,031,841400
"Census Tract 8415, Cook County, Illinois",2529.0,143.0,17,031,841500
"Census Tract 8417, Cook County, Illinois",982.0,631.0,17,031,841700
"Census Tract 8418, Cook County, Illinois",2507.0,139.0,17,031,841800
"Census Tract 8419, Cook County, Illinois",4899.0,875.0,17,031,841900
"Census Tract 8420, Cook County, Illinois",2824.0,193.0,17,031,842000
"Census Tract 8421, Cook County, Illinois",3966.0,2607.0,17,031,842100
"Census Tract 8422, Cook County, Illinois",2054.0,290.0,17,031,842200
"Census Tract 8423, Cook County, Illinois",3270.0,229.0,17,031,842300
"Census Tract 8424, Cook County, Illinois",3374.0,0.0,17,031,842400
"Census Tract 8425, Cook County, Illinois",2371.0,4.0,17,031,842500
"Census Tract 8426, Cook County, Illinois",3195.0,1793.0,17,031,842600
"Census Tract 8428, Cook County, Illinois",892.0,6746.0,17,031,842800
"Census Tract 8429, Cook County, Illinois",1909.0,337.0,17,031,842900
"Census Tract 8430, Cook County, Illinois",3071.0,67.0,17,031,843000
"Census Tract 8431, Cook County, Illinois",2172.0,101.0,17,031,843100
"Census Tract 8432, Cook County, Illinois",388.0,2337.0,17,031,843200
"Census Tract 8433, Cook County, Illinois",1056.0,716.0,17,031,843300
"Census Tract 8434, Cook County, Illinois",1413.0,47.0,17,031,843400
"Census Tract 8435, Cook County, Illinois",6874.0,2007.0,17,031,843500
"Census Tract 8436, Cook County, Illinois",2557.0,52.0,17,031,843600
"Census Tract 8437, Cook County, Illinois",1869.0,410.0,17,031,843700
"Census Tract 8101, Cook County, Illinois",4066.0,757.0,17,031,810100
"Census Tract 8103.01, Cook County, Illinois",2867.0,741.0,17,031,810301
"Census Tract 8114.01, Cook County, Illinois",2849.0,2328.0,17,031,811401
"Census Tract 8200, Cook County, Illinois",1829.0,179.0,17,031,820000
"Census Tract 8010, Cook County, Illinois",4722.0,83.0,17,031,801000
"Census Tract 7108, Cook County, Illinois",4837.0,80.0,17,031,710800
"Census Tract 7304, Cook County, Illinois",3748.0,53.0,17,031,730400
"Census Tract 7505, Cook County, Illinois",6111.0,258.0,17,031,750500
"Census Tract 8001, Cook County, Illinois",2563.0,30.0,17,031,800100
"Census Tract 8013, Cook County, Illinois",4476.0,129.0,17,031,801300
"Census Tract 8016.01, Cook County, Illinois",4283.0,59.0,17,031,801601
"Census Tract 8016.06, Cook County, Illinois",5636.0,194.0,17,031,801606
"Census Tract 8039.01, Cook County, Illinois",2964.0,399.0,17,031,803901
"Census Tract 8041.06, Cook County, Illinois",6623.0,386.0,17,031,804106
"Census Tract 8060.01, Cook County, Illinois",5397.0,866.0,17,031,806001
"Census Tract 8065.02, Cook County, Illinois",2716.0,1656.0,17,031,806502
"Census Tract 8097, Cook County, Illinois",2673.0,1298.0,17,031,809700
"Census Tract 8107.02, Cook County, Illinois",3115.0,855.0,17,031,810702
"Census Tract 8120, Cook County, Illinois",4929.0,347.0,17,031,812000
"Census Tract 8122, Cook County, Illinois",3990.0,172.0,17,031,812200
"Census Tract 6501, Cook County, Illinois",426.0,4084.0,17,031,650100
"Census Tract 6705, Cook County, Illinois",918.0,122.0,17,031,670500
"Census Tract 506, Cook County, Illinois",2174.0,240.0,17,031,050600
"Census Tract 605, Cook County, Illinois",1091.0,144.0,17,031,060500
"Census Tract 609, Cook County, Illinois",5861.0,897.0,17,031,060900
"Census Tract 2514, Cook County, Illinois",4173.0,174.0,17,031,251400
"Census Tract 2608, Cook County, Illinois",2494.0,0.0,17,031,260800
"Census Tract 3017.01, Cook County, Illinois",147.0,3597.0,17,031,301701
"Census Tract 3018.02, Cook County, Illinois",59.0,2838.0,17,031,301802
"Census Tract 3017.02, Cook County, Illinois",99.0,3595.0,17,031,301702
"Census Tract 3018.01, Cook County, Illinois",341.0,3905.0,17,031,301801
"Census Tract 3018.03, Cook County, Illinois",214.0,4840.0,17,031,301803
"Census Tract 4301.01, Cook County, Illinois",3827.0,86.0,17,031,430101
"Census Tract 4301.02, Cook County, Illinois",3363.0,51.0,17,031,430102
"Census Tract 4313.01, Cook County, Illinois",3380.0,41.0,17,031,431301
"Census Tract 4313.02, Cook County, Illinois",3223.0,178.0,17,031,431302
"Census Tract 4401.01, Cook County, Illinois",3650.0,97.0,17,031,440101
"Census Tract 4401.02, Cook County, Illinois",3138.0,18.0,17,031,440102
"Census Tract 4402.02, Cook County, Illinois",3585.0,19.0,17,031,440202
"Census Tract 4603.01, Cook County, Illinois",1851.0,788.0,17,031,460301
"Census Tract 4603.02, Cook County, Illinois",3291.0,215.0,17,031,460302
"Census Tract 6914, Cook County, Illinois",2697.0,19.0,17,031,691400
"Census Tract 6719, Cook County, Illinois",1313.0,0.0,17,031,671900
"Census Tract 6814, Cook County, Illinois",2898.0,0.0,17,031,681400
"Census Tract 6909, Cook County, Illinois",4398.0,44.0,17,031,690900
"Census Tract 7105, Cook County, Illinois",4026.0,110.0,17,031,710500
"Census Tract 7111, Cook County, Illinois",3136.0,0.0,17,031,711100
"Census Tract 7112, Cook County, Illinois",4928.0,0.0,17,031,711200
"Census Tract 7307, Cook County, Illinois",2242.0,17.0,17,031,730700
"Census Tract 7704, Cook County, Illinois",3745.0,971.0,17,031,770400
"Census Tract 8023, Cook County, Illinois",4881.0,293.0,17,031,802300
"Census Tract 8027.01, Cook County, Illinois",5163.0,1552.0,17,031,802701
"Census Tract 8028.02, Cook County, Illinois",6072.0,396.0,17,031,802802
"Census Tract 8095, Cook County, Illinois",3323.0,223.0,17,031,809500
"Census Tract 2909, Cook County, Illinois",3431.0,18.0,17,031,290900
"Census Tract 3104, Cook County, Illinois",373.0,1053.0,17,031,310400
"Census Tract 3106, Cook County, Illinois",1303.0,3838.0,17,031,310600
"Census Tract 514, Cook County, Illinois",1891.0,283.0,17,031,051400
"Census Tract 4610, Cook County, Illinois",1033.0,1001.0,17,031,461000
"Census Tract 4803, Cook County, Illinois",1125.0,67.0,17,031,480300
"Census Tract 510, Cook County, Illinois",1355.0,255.0,17,031,051000
"Census Tract 608, Cook County, Illinois",4630.0,210.0,17,031,060800
"Census Tract 626, Cook County, Illinois",1988.0,293.0,17,031,062600
"Census Tract 710, Cook County, Illinois",3859.0,418.0,17,031,071000
"Census Tract 901, Cook County, Illinois",2905.0,357.0,17,031,090100
"Census Tract 1506, Cook County, Illinois",2275.0,1593.0,17,031,150600
"Census Tract 8151, Cook County, Illinois",1523.0,2721.0,17,031,815100
"Census Tract 8181, Cook County, Illinois",2096.0,321.0,17,031,818100
"Census Tract 1611, Cook County, Illinois",1635.0,391.0,17,031,161100
"Census Tract 1612, Cook County, Illinois",1297.0,1367.0,17,031,161200
"Census Tract 1702, Cook County, Illinois",2705.0,1661.0,17,031,170200
"Census Tract 2210, Cook County, Illinois",773.0,2481.0,17,031,221000
"Census Tract 2302, Cook County, Illinois",500.0,1472.0,17,031,230200
"Census Tract 2305, Cook County, Illinois",506.0,3204.0,17,031,230500
"Census Tract 2412, Cook County, Illinois",1513.0,439.0,17,031,241200
"Census Tract 2428, Cook County, Illinois",1257.0,258.0,17,031,242800
"Census Tract 2432, Cook County, Illinois",1401.0,789.0,17,031,243200
"Census Tract 2603, Cook County, Illinois",1436.0,47.0,17,031,260300
"Census Tract 2604, Cook County, Illinois",1566.0,1.0,17,031,260400
"Census Tract 2610, Cook County, Illinois",2584.0,10.0,17,031,261000
"Census Tract 2705, Cook County, Illinois",1886.0,43.0,17,031,270500
"Census Tract 2715, Cook County, Illinois",1268.0,18.0,17,031,271500
"Census Tract 2306, Cook County, Illinois",3216.0,3717.0,17,031,230600
"Census Tract 2215, Cook County, Illinois",1317.0,1257.0,17,031,221500
"Census Tract 2301, Cook County, Illinois",832.0,814.0,17,031,230100
"Census Tract 2403, Cook County, Illinois",1335.0,67.0,17,031,240300
"Census Tract 2413, Cook County, Illinois",1498.0,380.0,17,031,241300
"Census Tract 2415, Cook County, Illinois",2320.0,561.0,17,031,241500
"Census Tract 2416, Cook County, Illinois",2719.0,719.0,17,031,241600
"Census Tract 303, Cook County, Illinois",1777.0,1272.0,17,031,030300
"Census Tract 312, Cook County, Illinois",4247.0,613.0,17,031,031200
"Census Tract 4109, Cook County, Illinois",2673.0,250.0,17,031,410900
"Census Tract 4303, Cook County, Illinois",2262.0,0.0,17,031,430300
"Census Tract 8260, Cook County, Illinois",2424.0,1042.0,17,031,826000
"Census Tract 8261, Cook County, Illinois",5851.0,1305.0,17,031,826100
"Census Tract 8263.04, Cook County, Illinois",2957.0,134.0,17,031,826304
"Census Tract 2423, Cook County, Illinois",2556.0,447.0,17,031,242300
"Census Tract 6302, Cook County, Illinois",169.0,2048.0,17,031,630200
"Census Tract 5807, Cook County, Illinois",758.0,5534.0,17,031,580700
"Census Tract 5906, Cook County, Illinois",1363.0,2591.0,17,031,590600
"Census Tract 6007, Cook County, Illinois",1516.0,684.0,17,031,600700
"Census Tract 6119, Cook County, Illinois",1875.0,279.0,17,031,611900
"Census Tract 2222, Cook County, Illinois",1830.0,134.0,17,031,222200
"Census Tract 2225, Cook County, Illinois",475.0,949.0,17,031,222500
"Census Tract 2228, Cook County, Illinois",209.0,805.0,17,031,222800
"Census Tract 2307, Cook County, Illinois",713.0,4464.0,17,031,230700
"Census Tract 2402, Cook County, Illinois",1204.0,265.0,17,031,240200
"Census Tract 2414, Cook County, Illinois",4730.0,508.0,17,031,241400
"Census Tract 2424, Cook County, Illinois",2682.0,244.0,17,031,242400
"Census Tract 2425, Cook County, Illinois",2307.0,1621.0,17,031,242500
"Census Tract 2426, Cook County, Illinois",3984.0,2015.0,17,031,242600
"Census Tract 2427, Cook County, Illinois",1000.0,689.0,17,031,242700
"Census Tract 8283, Cook County, Illinois",3258.0,470.0,17,031,828300
"Census Tract 7403, Cook County, Illinois",4060.0,376.0,17,031,740300
"Census Tract 5306, Cook County, Illinois",2780.0,92.0,17,031,530600
"Census Tract 8046.07, Cook County, Illinois",6645.0,225.0,17,031,804607
"Census Tract 8052.01, Cook County, Illinois",3121.0,194.0,17,031,805201
"Census Tract 8047.09, Cook County, Illinois",5081.0,1019.0,17,031,804709
"Census Tract 8050.01, Cook County, Illinois",4496.0,360.0,17,031,805001
"Census Tract 8051.10, Cook County, Illinois",4083.0,131.0,17,031,805110
"Census Tract 8052.02, Cook County, Illinois",3643.0,382.0,17,031,805202
"Census Tract 8302.02, Cook County, Illinois",3666.0,91.0,17,031,830202
"Census Tract 8284.02, Cook County, Illinois",3349.0,601.0,17,031,828402
"Census Tract 8286.01, Cook County, Illinois",3725.0,333.0,17,031,828601
"Census Tract 8300.03, Cook County, Illinois",7724.0,228.0,17,031,830003
"Census Tract 8301, Cook County, Illinois",2835.0,471.0,17,031,830100
"Census Tract 8303, Cook County, Illinois",4502.0,241.0,17,031,830300
"Census Tract 6403, Cook County, Illinois",3843.0,3104.0,17,031,640300
"Census Tract 6505, Cook County, Illinois",1186.0,2977.0,17,031,650500
"Census Tract 6704, Cook County, Illinois",1635.0,223.0,17,031,670400
"Census Tract 6809, Cook County, Illinois",3356.0,33.0,17,031,680900
"Census Tract 6811, Cook County, Illinois",3552.0,31.0,17,031,681100
"Census Tract 6813, Cook County, Illinois",2280.0,129.0,17,031,681300
"Census Tract 6904, Cook County, Illinois",3450.0,131.0,17,031,690400
"Census Tract 7002, Cook County, Illinois",2039.0,4829.0,17,031,700200
"Census Tract 7115, Cook County, Illinois",2481.0,42.0,17,031,711500
"Census Tract 7306, Cook County, Illinois",3218.0,0.0,17,031,730600
"Census Tract 7402, Cook County, Illinois",5990.0,317.0,17,031,740200
"Census Tract 7501, Cook County, Illinois",4398.0,13.0,17,031,750100
"Census Tract 8236.05, Cook County, Illinois",4004.0,264.0,17,031,823605
"Census Tract 8238.03, Cook County, Illinois",6407.0,604.0,17,031,823803
"Census Tract 8245.06, Cook County, Illinois",7455.0,400.0,17,031,824506
"Census Tract 8247.01, Cook County, Illinois",3054.0,895.0,17,031,824701
"Census Tract 8252, Cook County, Illinois",1492.0,370.0,17,031,825200
"Census Tract 8258.01, Cook County, Illinois",3670.0,35.0,17,031,825801
"Census Tract 8277, Cook County, Illinois",2695.0,212.0,17,031,827700
"Census Tract 8279.02, Cook County, Illinois",3518.0,924.0,17,031,827902
"Census Tract 8281, Cook County, Illinois",4067.0,673.0,17,031,828100
"Census Tract 8286.02, Cook County, Illinois",4497.0,173.0,17,031,828602
"Census Tract 8051.11, Cook County, Illinois",5173.0,2375.0,17,031,805111
"Census Tract 8059.01, Cook County, Illinois",3732.0,336.0,17,031,805901
"Census Tract 8345, Cook County, Illinois",1490.0,73.0,17,031,834500
"Census Tract 8346, Cook County, Illinois",2972.0,38.0,17,031,834600
"Census Tract 8347, Cook County, Illinois",1921.0,127.0,17,031,834700
"Census Tract 8348, Cook County, Illinois",1833.0,0.0,17,031,834800
"Census Tract 8349, Cook County, Illinois",2274.0,18.0,17,031,834900
"Census Tract 8171.02, Cook County, Illinois",3052.0,416.0,17,031,817102
"Census Tract 8116, Cook County, Illinois",4358.0,1624.0,17,031,811600
"Census Tract 8118, Cook County, Illinois",2515.0,3046.0,17,031,811800
"Census Tract 8144, Cook County, Illinois",1579.0,6030.0,17,031,814400
"Census Tract 8157.02, Cook County, Illinois",4046.0,1027.0,17,031,815702
"Census Tract 8158, Cook County, Illinois",1454.0,103.0,17,031,815800
"Census Tract 8161, Cook County, Illinois",5081.0,1132.0,17,031,816100
"Census Tract 8163, Cook County, Illinois",1510.0,3841.0,17,031,816300
"Census Tract 8170, Cook County, Illinois",4047.0,1007.0,17,031,817000
"Census Tract 8185, Cook County, Illinois",4957.0,600.0,17,031,818500
"Census Tract 8187, Cook County, Illinois",3073.0,502.0,17,031,818700
"Census Tract 2001, Cook County, Illinois",1019.0,3584.0,17,031,200100
"Census Tract 1609, Cook County, Illinois",1687.0,585.0,17,031,160900
"Census Tract 1709, Cook County, Illinois",1243.0,486.0,17,031,170900
"Census Tract 2203, Cook County, Illinois",1578.0,831.0,17,031,220300
"Census Tract 6301, Cook County, Illinois",202.0,933.0,17,031,630100
"Census Tract 6610, Cook County, Illinois",5545.0,172.0,17,031,661000
"Census Tract 6702, Cook County, Illinois",899.0,86.0,17,031,670200
"Census Tract 104, Cook County, Illinois",4276.0,454.0,17,031,010400
"Census Tract 3801, Cook County, Illinois",1822.0,0.0,17,031,380100
"Census Tract 6718, Cook County, Illinois",1137.0,2.0,17,031,671800
"Census Tract 6911, Cook County, Illinois",3153.0,56.0,17,031,691100
"Census Tract 5303, Cook County, Illinois",4413.0,40.0,17,031,530300
"Census Tract 5609, Cook County, Illinois",3682.0,1695.0,17,031,560900
"Census Tract 5803, Cook County, Illinois",217.0,2117.0,17,031,580300
"Census Tract 612, Cook County, Illinois",2133.0,102.0,17,031,061200
"Census Tract 615, Cook County, Illinois",1740.0,119.0,17,031,061500
"Census Tract 629, Cook County, Illinois",4036.0,140.0,17,031,062900
"Census Tract 2107, Cook County, Illinois",1790.0,2188.0,17,031,210700
"Census Tract 2211, Cook County, Illinois",2782.0,2028.0,17,031,221100
"Census Tract 2212, Cook County, Illinois",1749.0,1316.0,17,031,221200
"Census Tract 630, Cook County, Illinois",2767.0,288.0,17,031,063000
"Census Tract 712, Cook County, Illinois",1800.0,216.0,17,031,071200
"Census Tract 815, Cook County, Illinois",4258.0,142.0,17,031,081500
"Census Tract 903, Cook County, Illinois",1281.0,44.0,17,031,090300
"Census Tract 1303, Cook County, Illinois",4196.0,1064.0,17,031,130300
"Census Tract 1006, Cook County, Illinois",4383.0,871.0,17,031,100600
"Census Tract 1104, Cook County, Illinois",3603.0,836.0,17,031,110400
"Census Tract 1202, Cook County, Illinois",4050.0,502.0,17,031,120200
"Census Tract 1507, Cook County, Illinois",2626.0,1995.0,17,031,150700
"Census Tract 1613, Cook County, Illinois",1441.0,2502.0,17,031,161300
"Census Tract 2104, Cook County, Illinois",961.0,2167.0,17,031,210400
"Census Tract 2108, Cook County, Illinois",480.0,548.0,17,031,210800
"Census Tract 2216, Cook County, Illinois",2393.0,725.0,17,031,221600
"Census Tract 8018, Cook County, Illinois",5405.0,39.0,17,031,801800
"Census Tract 8029, Cook County, Illinois",6006.0,46.0,17,031,802900
"Census Tract 8036.04, Cook County, Illinois",4261.0,189.0,17,031,803604
"Census Tract 8038, Cook County, Illinois",4300.0,700.0,17,031,803800
"Census Tract 8045.05, Cook County, Illinois",2906.0,746.0,17,031,804505
"Census Tract 8047.01, Cook County, Illinois",4852.0,1942.0,17,031,804701
"Census Tract 8047.06, Cook County, Illinois",2381.0,125.0,17,031,804706
"Census Tract 8240.05, Cook County, Illinois",5065.0,506.0,17,031,824005
"Census Tract 8355, Cook County, Illinois",1407.0,186.0,17,031,835500
"Census Tract 8350, Cook County, Illinois",3874.0,1937.0,17,031,835000
"Census Tract 8351, Cook County, Illinois",873.0,4682.0,17,031,835100
"Census Tract 8352, Cook County, Illinois",763.0,1108.0,17,031,835200
"Census Tract 8356, Cook County, Illinois",945.0,5.0,17,031,835600
"Census Tract 8357, Cook County, Illinois",248.0,0.0,17,031,835700
"Census Tract 8358, Cook County, Illinois",1437.0,32.0,17,031,835800
"Census Tract 8359, Cook County, Illinois",3554.0,41.0,17,031,835900
"Census Tract 8360, Cook County, Illinois",2609.0,54.0,17,031,836000
"Census Tract 8182, Cook County, Illinois",3589.0,965.0,17,031,818200
"Census Tract 8189, Cook County, Illinois",4050.0,701.0,17,031,818900
"Census Tract 2804, Cook County, Illinois",1358.0,8.0,17,031,280400
"Census Tract 2922, Cook County, Illinois",2783.0,83.0,17,031,292200
"Census Tract 3005, Cook County, Illinois",201.0,2814.0,17,031,300500
"Census Tract 3006, Cook County, Illinois",486.0,2912.0,17,031,300600
"Census Tract 4909.01, Cook County, Illinois",4213.0,2.0,17,031,490901
"Census Tract 4909.02, Cook County, Illinois",4818.0,7.0,17,031,490902
"Census Tract 5305.02, Cook County, Illinois",1495.0,0.0,17,031,530502
"Census Tract 1706, Cook County, Illinois",2259.0,515.0,17,031,170600
"Census Tract 6009, Cook County, Illinois",2669.0,989.0,17,031,600900
"Census Tract 6303, Cook County, Illinois",359.0,4973.0,17,031,630300
"Census Tract 8287.02, Cook County, Illinois",4831.0,381.0,17,031,828702
"Census Tract 8300.01, Cook County, Illinois",2062.0,201.0,17,031,830001
"Census Tract 8195, Cook County, Illinois",2650.0,469.0,17,031,819500
"Census Tract 4607, Cook County, Illinois",1856.0,1045.0,17,031,460700
"Census Tract 4910, Cook County, Illinois",5490.0,46.0,17,031,491000
"Census Tract 8219, Cook County, Illinois",4684.0,454.0,17,031,821900
"Census Tract 8236.02, Cook County, Illinois",5862.0,290.0,17,031,823602
"Census Tract 8241.08, Cook County, Illinois",7048.0,636.0,17,031,824108
"Census Tract 8188, Cook County, Illinois",4769.0,861.0,17,031,818800
"Census Tract 1911, Cook County, Illinois",680.0,7256.0,17,031,191100
"Census Tract 2304, Cook County, Illinois",217.0,2449.0,17,031,230400
"Census Tract 6204, Cook County, Illinois",391.0,4516.0,17,031,620400
"Census Tract 6113, Cook County, Illinois",708.0,2060.0,17,031,611300
"Census Tract 6116, Cook County, Illinois",980.0,549.0,17,031,611600
"Census Tract 6203, Cook County, Illinois",1831.0,5219.0,17,031,620300
"Census Tract 1201, Cook County, Illinois",3820.0,173.0,17,031,120100
"Census Tract 1401, Cook County, Illinois",1764.0,2315.0,17,031,140100
"Census Tract 1508, Cook County, Illinois",2564.0,2887.0,17,031,150800
"Census Tract 1511, Cook County, Illinois",2673.0,2718.0,17,031,151100
"Census Tract 1601, Cook County, Illinois",1873.0,753.0,17,031,160100
"Census Tract 1604, Cook County, Illinois",2828.0,2262.0,17,031,160400
"Census Tract 1711, Cook County, Illinois",2645.0,1612.0,17,031,171100
"Census Tract 1903, Cook County, Illinois",1869.0,3576.0,17,031,190300
"Census Tract 8241.15, Cook County, Illinois",3341.0,261.0,17,031,824115
"Census Tract 8240.06, Cook County, Illinois",3766.0,377.0,17,031,824006
"Census Tract 8241.13, Cook County, Illinois",6264.0,902.0,17,031,824113
"Census Tract 8241.14, Cook County, Illinois",4591.0,350.0,17,031,824114
"Census Tract 8241.16, Cook County, Illinois",4205.0,669.0,17,031,824116
"Census Tract 513, Cook County, Illinois",2624.0,329.0,17,031,051300
"Census Tract 632, Cook County, Illinois",6405.0,175.0,17,031,063200
"Census Tract 3108, Cook County, Illinois",516.0,4218.0,17,031,310800
"Census Tract 3302, Cook County, Illinois",3561.0,195.0,17,031,330200
"Census Tract 3405, Cook County, Illinois",1337.0,351.0,17,031,340500
"Census Tract 3515, Cook County, Illinois",405.0,10.0,17,031,351500
"Census Tract 3903, Cook County, Illinois",2868.0,41.0,17,031,390300
"Census Tract 4008, Cook County, Illinois",2838.0,1.0,17,031,400800
"Census Tract 4108, Cook County, Illinois",2847.0,354.0,17,031,410800
"Census Tract 2431, Cook County, Illinois",1331.0,1263.0,17,031,243100
"Census Tract 2433, Cook County, Illinois",1663.0,690.0,17,031,243300
"Census Tract 2503, Cook County, Illinois",3686.0,1089.0,17,031,250300
"Census Tract 2515, Cook County, Illinois",3827.0,257.0,17,031,251500
"Census Tract 2519, Cook County, Illinois",5790.0,209.0,17,031,251900
"Census Tract 8211.01, Cook County, Illinois",3487.0,1061.0,17,031,821101
"Census Tract 8202.02, Cook County, Illinois",2347.0,1260.0,17,031,820202
"Census Tract 3805, Cook County, Illinois",818.0,2.0,17,031,380500
"Census Tract 707, Cook County, Illinois",3322.0,661.0,17,031,070700
"Census Tract 711, Cook County, Illinois",2832.0,100.0,17,031,071100
"Census Tract 714, Cook County, Illinois",4116.0,241.0,17,031,071400
"Census Tract 3814, Cook County, Illinois",1741.0,5.0,17,031,381400
"Census Tract 3818, Cook County, Illinois",978.0,124.0,17,031,381800
"Census Tract 3905, Cook County, Illinois",1569.0,74.0,17,031,390500
"Census Tract 3907, Cook County, Illinois",5811.0,331.0,17,031,390700
"Census Tract 4105, Cook County, Illinois",2462.0,168.0,17,031,410500
"Census Tract 4112, Cook County, Illinois",1666.0,25.0,17,031,411200
"Census Tract 4207, Cook County, Illinois",3016.0,34.0,17,031,420700
"Census Tract 4503, Cook County, Illinois",3701.0,15.0,17,031,450300
"Census Tract 5003, Cook County, Illinois",1035.0,530.0,17,031,500300
"Census Tract 5205, Cook County, Illinois",1745.0,2868.0,17,031,520500
"Census Tract 5304, Cook County, Illinois",1996.0,21.0,17,031,530400
"Census Tract 2504, Cook County, Illinois",4796.0,1167.0,17,031,250400
"Census Tract 2516, Cook County, Illinois",3495.0,194.0,17,031,251600
"Census Tract 2518, Cook County, Illinois",5069.0,0.0,17,031,251800
"Census Tract 2609, Cook County, Illinois",1814.0,44.0,17,031,260900
"Census Tract 2712, Cook County, Illinois",1081.0,23.0,17,031,271200
"Census Tract 2838, Cook County, Illinois",3061.0,306.0,17,031,283800
