NAME,B03001_002E,B03001_003E,state,county,tract
"Census Tract 7301, Cook County, Illinois",2691.0,12.0,17,031,730100
"Census Tract 8012, Cook County, Illinois",3451.0,127.0,17,031,801200
"Census Tract 8014, Cook County, Illinois",2934.0,204.0,17,031,801400
"Census Tract 8017.02, Cook County, Illinois",4378.0,224.0,17,031,801702
"Census Tract 8022, Cook County, Illinois",4631.0,138.0,17,031,802200
"Census Tract 8026.05, Cook County, Illinois",6712.0,204.0,17,031,802605
"Census Tract 8034, Cook County, Illinois",6149.0,215.0,17,031,803400
"Census Tract 8036.03, Cook County, Illinois",6924.0,0.0,17,031,803603
"Census Tract 8036.10, Cook County, Illinois",6036.0,1159.0,17,031,803610
"Census Tract 8042.01, Cook County, Illinois",8392.0,351.0,17,031,804201
"Census Tract 8010, Cook County, Illinois",5100.0,59.0,17,031,801000
"Census Tract 7108, Cook County, Illinois",4694.0,0.0,17,031,710800
"Census Tract 7304, Cook County, Illinois",4088.0,53.0,17,031,730400
"Census Tract 7505, Cook County, Illinois",5100.0,276.0,17,031,750500
"Census Tract 8001, Cook County, Illinois",2261.0,43.0,17,031,800100
"Census Tract 8013, Cook County, Illinois",4226.0,84.0,17,031,801300
"Census Tract 8016.01, Cook County, Illinois",4404.0,45.0,17,031,801601
"Census Tract 8016.06, Cook County, Illinois",5992.0,90.0,17,031,801606
"Census Tract 8039.01, Cook County, Illinois",3530.0,157.0,17,031,803901
"Census Tract 3005, Cook County, Illinois",217.0,2699.0,17,031,300500
"Census Tract 8051.11, Cook County, Illinois",4576.0,2778.0,17,031,805111
"Census Tract 8059.01, Cook County, Illinois",3586.0,474.0,17,031,805901
"Census Tract 8060.02, Cook County, Illinois",6131.0,1216.0,17,031,806002
"Census Tract 8060.03, Cook County, Illinois",6649.0,1534.0,17,031,806003
"Census Tract 8064, Cook County, Illinois",2041.0,466.0,17,031,806400
"Census Tract 8065.01, Cook County, Illinois",1590.0,759.0,17,031,806501
"Census Tract 7506, Cook County, Illinois",3383.0,23.0,17,031,750600
"Census Tract 3102, Cook County, Illinois",819.0,946.0,17,031,310200
"Census Tract 6912, Cook County, Illinois",2735.0,0.0,17,031,691200
"Census Tract 7001, Cook County, Illinois",2154.0,1451.0,17,031,700100
"Census Tract 7106, Cook County, Illinois",1719.0,0.0,17,031,710600
"Census Tract 7113, Cook County, Illinois",1556.0,27.0,17,031,711300
"Census Tract 7305, Cook County, Illinois",4232.0,1.0,17,031,730500
"Census Tract 7707, Cook County, Illinois",1966.0,335.0,17,031,770700
"Census Tract 8002, Cook County, Illinois",6305.0,279.0,17,031,800200
"Census Tract 8003, Cook County, Illinois",3234.0,100.0,17,031,800300
"Census Tract 8005, Cook County, Illinois",5205.0,195.0,17,031,800500
"Census Tract 8011, Cook County, Illinois",4797.0,116.0,17,031,801100
"Census Tract 8015, Cook County, Illinois",6049.0,66.0,17,031,801500
"Census Tract 8016.03, Cook County, Illinois",3391.0,706.0,17,031,801603
"Census Tract 8016.08, Cook County, Illinois",7001.0,66.0,17,031,801608
"Census Tract 8019.01, Cook County, Illinois",3650.0,630.0,17,031,801901
"Census Tract 8024.02, Cook County, Illinois",4207.0,1770.0,17,031,802402
"Census Tract 8030.10, Cook County, Illinois",4505.0,939.0,17,031,803010
"Census Tract 8182, Cook County, Illinois",3363.0,1177.0,17,031,818200
"Census Tract 8189, Cook County, Illinois",3704.0,629.0,17,031,818900
"Census Tract 2804, Cook County, Illinois",1497.0,88.0,17,031,280400
"Census Tract 2922, Cook County, Illinois",2245.0,261.0,17,031,292200
"Census Tract 4914, Cook County, Illinois",3331.0,5.0,17,031,491400
"Census Tract 5502, Cook County, Illinois",1019.0,1605.0,17,031,550200
"Census Tract 8274, Cook County, Illinois",3364.0,710.0,17,031,827400
"Census Tract 308, Cook County, Illinois",3700.0,469.0,17,031,030800
"Census Tract 505, Cook County, Illinois",5567.0,347.0,17,031,050500
"Census Tract 6304, Cook County, Illinois",332.0,6047.0,17,031,630400
"Census Tract 6703, Cook County, Illinois",932.0,155.0,17,031,670300
"Census Tract 6810, Cook County, Illinois",2761.0,32.0,17,031,681000
"Census Tract 7102, Cook County, Illinois",4240.0,95.0,17,031,710200
"Census Tract 7703, Cook County, Illinois",6068.0,856.0,17,031,770300
"Census Tract 8030.07, Cook County, Illinois",4530.0,379.0,17,031,803007
"Census Tract 8164.02, Cook County, Illinois",965.0,3289.0,17,031,816402
"Census Tract 3514, Cook County, Illinois",1737.0,104.0,17,031,351400
"Census Tract 4212, Cook County, Illinois",1101.0,25.0,17,031,421200
"Census Tract 4912, Cook County, Illinois",1842.0,89.0,17,031,491200
"Census Tract 8054.01, Cook County, Illinois",3406.0,471.0,17,031,805401
"Census Tract 3501, Cook County, Illinois",2363.0,69.0,17,031,350100
"Census Tract 627, Cook County, Illinois",2730.0,252.0,17,031,062700
"Census Tract 8036.06, Cook County, Illinois",3115.0,6033.0,17,031,803606
"Census Tract 8016.05, Cook County, Illinois",5386.0,126.0,17,031,801605
"Census Tract 6707, Cook County, Illinois",843.0,270.0,17,031,670700
"Census Tract 8066, Cook County, Illinois",2656.0,885.0,17,031,806600
"Census Tract 8201.01, Cook County, Illinois",6851.0,369.0,17,031,820101
"Census Tract 8214.02, Cook County, Illinois",2981.0,11.0,17,031,821402
"Census Tract 8221.01, Cook County, Illinois",3559.0,750.0,17,031,822101
"Census Tract 8231.02, Cook County, Illinois",3118.0,470.0,17,031,823102
"Census Tract 8233.04, Cook County, Illinois",4315.0,1749.0,17,031,823304
"Census Tract 8245.07, Cook County, Illinois",3766.0,387.0,17,031,824507
"Census Tract 8248, Cook County, Illinois",3609.0,4237.0,17,031,824800
"Census Tract 8249, Cook County, Illinois",2645.0,750.0,17,031,824900
"Census Tract 8254, Cook County, Illinois",4711.0,558.0,17,031,825400
"Census Tract 8255.01, Cook County, Illinois",5587.0,39.0,17,031,825501
"Census Tract 8255.03, Cook County, Illinois",6279.0,4.0,17,031,825503
"Census Tract 8255.05, Cook County, Illinois",5853.0,25.0,17,031,825505
"Census Tract 8262.02, Cook County, Illinois",4526.0,1235.0,17,031,826202
"Census Tract 8175, Cook County, Illinois",2826.0,683.0,17,031,817500
"Census Tract 8177, Cook County, Illinois",4293.0,863.0,17,031,817700
"Census Tract 8179, Cook County, Illinois",5257.0,499.0,17,031,817900
"Census Tract 8214.01, Cook County, Illinois",3498.0,383.0,17,031,821401
"Census Tract 3006, Cook County, Illinois",709.0,2326.0,17,031,300600
"Census Tract 3107, Cook County, Illinois",547.0,967.0,17,031,310700
"Census Tract 3817, Cook County, Illinois",0.0,0.0,17,031,381700
"Census Tract 3901, Cook County, Illinois",1604.0,22.0,17,031,390100
"Census Tract 3807, Cook County, Illinois",1313.0,17.0,17,031,380700
"Census Tract 3812, Cook County, Illinois",1837.0,15.0,17,031,381200
"Census Tract 3902, Cook County, Illinois",2111.0,32.0,17,031,390200
"Census Tract 4003, Cook County, Illinois",1214.0,115.0,17,031,400300
"Census Tract 4005, Cook County, Illinois",2094.0,8.0,17,031,400500
"Census Tract 4101, Cook County, Illinois",1727.0,280.0,17,031,410100
"Census Tract 4102, Cook County, Illinois",1280.0,195.0,17,031,410200
"Census Tract 4106, Cook County, Illinois",2203.0,313.0,17,031,410600
"Census Tract 4110, Cook County, Illinois",3290.0,219.0,17,031,411000
"Census Tract 4308, Cook County, Illinois",1897.0,60.0,17,031,430800
"Census Tract 4309, Cook County, Illinois",1481.0,0.0,17,031,430900
"Census Tract 4403, Cook County, Illinois",4706.0,0.0,17,031,440300
"Census Tract 4406, Cook County, Illinois",1760.0,26.0,17,031,440600
"Census Tract 4606, Cook County, Illinois",887.0,313.0,17,031,460600
"Census Tract 407, Cook County, Illinois",3158.0,277.0,17,031,040700
"Census Tract 409, Cook County, Illinois",1789.0,115.0,17,031,040900
"Census Tract 601, Cook County, Illinois",2687.0,252.0,17,031,060100
"Census Tract 603, Cook County, Illinois",2604.0,332.0,17,031,060300
"Census Tract 604, Cook County, Illinois",3431.0,446.0,17,031,060400
"Census Tract 620, Cook County, Illinois",2895.0,132.0,17,031,062000
"Census Tract 622, Cook County, Illinois",2572.0,416.0,17,031,062200
"Census Tract 625, Cook County, Illinois",1369.0,187.0,17,031,062500
"Census Tract 631, Cook County, Illinois",2110.0,128.0,17,031,063100
"Census Tract 902, Cook County, Illinois",5730.0,686.0,17,031,090200
"Census Tract 1004, Cook County, Illinois",2856.0,548.0,17,031,100400
"Census Tract 1007, Cook County, Illinois",4303.0,877.0,17,031,100700
"Census Tract 1203, Cook County, Illinois",6117.0,775.0,17,031,120300
"Census Tract 2925, Cook County, Illinois",3335.0,260.0,17,031,292500
"Census Tract 715, Cook County, Illinois",5942.0,245.0,17,031,071500
"Census Tract 3906, Cook County, Illinois",1652.0,34.0,17,031,390600
"Census Tract 8070, Cook County, Illinois",5007.0,844.0,17,031,807000
"Census Tract 3815, Cook County, Illinois",347.0,0.0,17,031,381500
"Census Tract 4107, Cook County, Illinois",2073.0,113.0,17,031,410700
"Census Tract 8083.01, Cook County, Illinois",5410.0,395.0,17,031,808301
"Census Tract 2306, Cook County, Illinois",1377.0,5611.0,17,031,230600
"Census Tract 2215, Cook County, Illinois",1826.0,900.0,17,031,221500
"Census Tract 2301, Cook County, Illinois",743.0,877.0,17,031,230100
"Census Tract 2403, Cook County, Illinois",1155.0,60.0,17,031,240300
"Census Tract 2413, Cook County, Illinois",1786.0,209.0,17,031,241300
"Census Tract 513, Cook County, Illinois",2667.0,226.0,17,031,051300
"Census Tract 632, Cook County, Illinois",6289.0,456.0,17,031,063200
"Census Tract 707, Cook County, Illinois",3771.0,420.0,17,031,070700
"Census Tract 711, Cook County, Illinois",3080.0,314.0,17,031,071100
"Census Tract 714, Cook County, Illinois",4770.0,326.0,17,031,071400
"Census Tract 3805, Cook County, Illinois",856.0,0.0,17,031,380500
"Census Tract 3814, Cook County, Illinois",1415.0,0.0,17,031,381400
"Census Tract 3818, Cook County, Illinois",1252.0,0.0,17,031,381800
"Census Tract 3905, Cook County, Illinois",1418.0,147.0,17,031,390500
"Census Tract 3907, Cook County, Illinois",5314.0,58.0,17,031,390700
"Census Tract 4105, Cook County, Illinois",2462.0,63.0,17,031,410500
"Census Tract 4112, Cook County, Illinois",1580.0,109.0,17,031,411200
"Census Tract 4207, Cook County, Illinois",2622.0,52.0,17,031,420700
"Census Tract 4503, Cook County, Illinois",3733.0,0.0,17,031,450300
"Census Tract 5003, Cook County, Illinois",1256.0,342.0,17,031,500300
"Census Tract 5205, Cook County, Illinois",1396.0,3879.0,17,031,520500
"Census Tract 5304, Cook County, Illinois",2104.0,79.0,17,031,530400
"Census Tract 2504, Cook County, Illinois",3712.0,1057.0,17,031,250400
"Census Tract 2516, Cook County, Illinois",3777.0,484.0,17,031,251600
"Census Tract 2518, Cook County, Illinois",5121.0,179.0,17,031,251800
"Census Tract 2609, Cook County, Illinois",1386.0,75.0,17,031,260900
"Census Tract 2416, Cook County, Illinois",2741.0,739.0,17,031,241600
"Census Tract 303, Cook County, Illinois",2518.0,1158.0,17,031,030300
"Census Tract 312, Cook County, Illinois",4737.0,1622.0,17,031,031200
"Census Tract 4109, Cook County, Illinois",3058.0,284.0,17,031,410900
"Census Tract 4303, Cook County, Illinois",2412.0,38.0,17,031,430300
"Census Tract 1706, Cook County, Illinois",2069.0,418.0,17,031,170600
"Census Tract 6009, Cook County, Illinois",3087.0,462.0,17,031,600900
"Census Tract 6303, Cook County, Illinois",293.0,5190.0,17,031,630300
"Census Tract 8287.02, Cook County, Illinois",4449.0,425.0,17,031,828702
"Census Tract 8300.01, Cook County, Illinois",1690.0,610.0,17,031,830001
"Census Tract 8195, Cook County, Illinois",2965.0,400.0,17,031,819500
"Census Tract 4607, Cook County, Illinois",1634.0,1017.0,17,031,460700
"Census Tract 4910, Cook County, Illinois",3333.0,75.0,17,031,491000
"Census Tract 8219, Cook County, Illinois",4486.0,557.0,17,031,821900
"Census Tract 8236.02, Cook County, Illinois",5722.0,558.0,17,031,823602
"Census Tract 8241.08, Cook County, Illinois",7169.0,932.0,17,031,824108
"Census Tract 8188, Cook County, Illinois",4417.0,823.0,17,031,818800
"Census Tract 1911, Cook County, Illinois",952.0,5975.0,17,031,191100
"Census Tract 2304, Cook County, Illinois",362.0,1728.0,17,031,230400
"Census Tract 2429, Cook County, Illinois",1490.0,313.0,17,031,242900
"Census Tract 5704, Cook County, Illinois",260.0,1380.0,17,031,570400
"Census Tract 8223.02, Cook County, Illinois",3328.0,795.0,17,031,822302
"Census Tract 8239.03, Cook County, Illinois",4280.0,289.0,17,031,823903
"Census Tract 8256, Cook County, Illinois",4776.0,469.0,17,031,825600
"Census Tract 8284.01, Cook County, Illinois",3251.0,394.0,17,031,828401
"Census Tract 8279.01, Cook County, Illinois",2357.0,0.0,17,031,827901
"Census Tract 811, Cook County, Illinois",3800.0,400.0,17,031,081100
"Census Tract 1103, Cook County, Illinois",4093.0,1238.0,17,031,110300
"Census Tract 1902, Cook County, Illinois",1122.0,4716.0,17,031,190200
"Census Tract 2213, Cook County, Illinois",1740.0,1139.0,17,031,221300
"Census Tract 2512, Cook County, Illinois",3026.0,781.0,17,031,251200
"Census Tract 2828, Cook County, Illinois",1182.0,425.0,17,031,282800
"Census Tract 2606, Cook County, Illinois",1974.0,44.0,17,031,260600
"Census Tract 7107, Cook County, Illinois",3181.0,11.0,17,031,710700
"Census Tract 7109, Cook County, Illinois",1832.0,140.0,17,031,710900
"Census Tract 7114, Cook County, Illinois",2481.0,91.0,17,031,711400
"Census Tract 7203, Cook County, Illinois",3570.0,359.0,17,031,720300
"Census Tract 7303, Cook County, Illinois",1103.0,0.0,17,031,730300
"Census Tract 7401, Cook County, Illinois",2725.0,411.0,17,031,740100
"Census Tract 8288.02, Cook County, Illinois",1942.0,1291.0,17,031,828802
"Census Tract 2415, Cook County, Illinois",2473.0,318.0,17,031,241500
"Census Tract 602, Cook County, Illinois",1864.0,384.0,17,031,060200
"Census Tract 610, Cook County, Illinois",1935.0,267.0,17,031,061000
"Census Tract 624, Cook County, Illinois",1490.0,81.0,17,031,062400
"Census Tract 702, Cook County, Illinois",3854.0,362.0,17,031,070200
"Census Tract 703, Cook County, Illinois",3450.0,184.0,17,031,070300
"Census Tract 106, Cook County, Illinois",4859.0,1536.0,17,031,010600
"Census Tract 204, Cook County, Illinois",3371.0,887.0,17,031,020400
"Census Tract 310, Cook County, Illinois",3305.0,602.0,17,031,031000
"Census Tract 403, Cook County, Illinois",2624.0,329.0,17,031,040300
"Census Tract 506, Cook County, Illinois",2043.0,117.0,17,031,050600
"Census Tract 605, Cook County, Illinois",1043.0,154.0,17,031,060500
"Census Tract 609, Cook County, Illinois",6222.0,1070.0,17,031,060900
"Census Tract 1906.02, Cook County, Illinois",1108.0,4015.0,17,031,190602
"Census Tract 1907.01, Cook County, Illinois",456.0,2279.0,17,031,190701
"Census Tract 1907.02, Cook County, Illinois",481.0,4575.0,17,031,190702
"Census Tract 1913.01, Cook County, Illinois",510.0,5015.0,17,031,191301
"Census Tract 1913.02, Cook County, Illinois",559.0,4487.0,17,031,191302
"Census Tract 2004.01, Cook County, Illinois",515.0,3182.0,17,031,200401
"Census Tract 2004.02, Cook County, Illinois",736.0,3741.0,17,031,200402
"Census Tract 2105.01, Cook County, Illinois",1310.0,1723.0,17,031,210501
"Census Tract 2105.02, Cook County, Illinois",1551.0,2919.0,17,031,210502
"Census Tract 2106.01, Cook County, Illinois",1194.0,1647.0,17,031,210601
"Census Tract 2106.02, Cook County, Illinois",1705.0,2387.0,17,031,210602
"Census Tract 2206.01, Cook County, Illinois",1056.0,556.0,17,031,220601
"Census Tract 2206.02, Cook County, Illinois",3150.0,1766.0,17,031,220602
"Census Tract 2207.01, Cook County, Illinois",1033.0,2180.0,17,031,220701
"Census Tract 2207.02, Cook County, Illinois",1348.0,2554.0,17,031,220702
"Census Tract 2209.01, Cook County, Illinois",923.0,2075.0,17,031,220901
"Census Tract 2209.02, Cook County, Illinois",593.0,2215.0,17,031,220902
"Census Tract 2521.01, Cook County, Illinois",1259.0,11.0,17,031,252101
"Census Tract 2521.02, Cook County, Illinois",6382.0,482.0,17,031,252102
"Census Tract 2522.01, Cook County, Illinois",2560.0,86.0,17,031,252201
"Census Tract 2522.02, Cook County, Illinois",4018.0,109.0,17,031,252202
"Census Tract 314, Cook County, Illinois",4492.0,472.0,17,031,031400
"Census Tract 8041.06, Cook County, Illinois",6637.0,345.0,17,031,804106
"Census Tract 8060.01, Cook County, Illinois",4603.0,898.0,17,031,806001
"Census Tract 8065.02, Cook County, Illinois",3092.0,1437.0,17,031,806502
"Census Tract 8097, Cook County, Illinois",2978.0,814.0,17,031,809700
"Census Tract 8107.02, Cook County, Illinois",2258.0,1543.0,17,031,810702
"Census Tract 8120, Cook County, Illinois",4879.0,250.0,17,031,812000
"Census Tract 8122, Cook County, Illinois",3569.0,221.0,17,031,812200
"Census Tract 8124, Cook County, Illinois",3082.0,106.0,17,031,812400
"Census Tract 8145, Cook County, Illinois",792.0,4950.0,17,031,814500
"Census Tract 8157.01, Cook County, Illinois",2983.0,612.0,17,031,815701
"Census Tract 8167, Cook County, Illinois",724.0,2085.0,17,031,816700
"Census Tract 8266, Cook County, Illinois",5458.0,430.0,17,031,826600
"Census Tract 8268, Cook County, Illinois",3040.0,2135.0,17,031,826800
"Census Tract 8269.02, Cook County, Illinois",1403.0,222.0,17,031,826902
"Census Tract 5102, Cook County, Illinois",3351.0,682.0,17,031,510200
"Census Tract 5705, Cook County, Illinois",585.0,2069.0,17,031,570500
"Census Tract 6006, Cook County, Illinois",2088.0,1056.0,17,031,600600
"Census Tract 6112, Cook County, Illinois",614.0,1726.0,17,031,611200
"Census Tract 6408, Cook County, Illinois",393.0,1344.0,17,031,640800
"Census Tract 6709, Cook County, Illinois",1205.0,85.0,17,031,670900
"Census Tract 6913, Cook County, Illinois",2205.0,247.0,17,031,691300
"Census Tract 4307, Cook County, Illinois",2654.0,28.0,17,031,430700
"Census Tract 4904, Cook County, Illinois",742.0,0.0,17,031,490400
"Census Tract 8241.06, Cook County, Illinois",6294.0,555.0,17,031,824106
"Census Tract 8068.02, Cook County, Illinois",2722.0,308.0,17,031,806802
"Census Tract 8094, Cook County, Illinois",4766.0,507.0,17,031,809400
"Census Tract 6103, Cook County, Illinois",672.0,5165.0,17,031,610300
"Census Tract 6118, Cook County, Illinois",1576.0,670.0,17,031,611800
"Census Tract 6812, Cook County, Illinois",2314.0,158.0,17,031,681200
"Census Tract 7110, Cook County, Illinois",3301.0,0.0,17,031,711000
"Census Tract 8006, Cook County, Illinois",2297.0,54.0,17,031,800600
"Census Tract 8043.05, Cook County, Illinois",4453.0,2588.0,17,031,804305
"Census Tract 8099, Cook County, Illinois",2537.0,309.0,17,031,809900
"Census Tract 8117.02, Cook County, Illinois",2046.0,3228.0,17,031,811702
"Census Tract 8160, Cook County, Illinois",3022.0,183.0,17,031,816000
"Census Tract 8194, Cook County, Illinois",3671.0,1735.0,17,031,819400
"Census Tract 2109, Cook County, Illinois",1968.0,1090.0,17,031,210900
"Census Tract 2602, Cook County, Illinois",939.0,21.0,17,031,260200
"Census Tract 8155, Cook County, Illinois",2191.0,6261.0,17,031,815500
"Census Tract 8180, Cook County, Illinois",3483.0,485.0,17,031,818000
"Census Tract 2514, Cook County, Illinois",3832.0,197.0,17,031,251400
"Census Tract 2608, Cook County, Illinois",2432.0,15.0,17,031,260800
"Census Tract 2712, Cook County, Illinois",1313.0,13.0,17,031,271200
"Census Tract 2838, Cook County, Illinois",3062.0,606.0,17,031,283800
"Census Tract 5610, Cook County, Illinois",3697.0,2604.0,17,031,561000
"Census Tract 6111, Cook County, Illinois",609.0,1943.0,17,031,611100
"Census Tract 6114, Cook County, Illinois",183.0,2663.0,17,031,611400
"Census Tract 6305, Cook County, Illinois",314.0,5599.0,17,031,630500
"Census Tract 6401, Cook County, Illinois",486.0,1046.0,17,031,640100
"Census Tract 6406, Cook County, Illinois",1857.0,2349.0,17,031,640600
"Census Tract 6504, Cook County, Illinois",656.0,5992.0,17,031,650400
"Census Tract 2714, Cook County, Illinois",1253.0,19.0,17,031,271400
"Census Tract 2801, Cook County, Illinois",6305.0,298.0,17,031,280100
"Census Tract 8235, Cook County, Illinois",2780.0,1843.0,17,031,823500
"Census Tract 8215, Cook County, Illinois",1769.0,23.0,17,031,821500
"Census Tract 8218, Cook County, Illinois",4423.0,989.0,17,031,821800
"Census Tract 8234, Cook County, Illinois",2623.0,2362.0,17,031,823400
"Census Tract 3103, Cook County, Illinois",758.0,1115.0,17,031,310300
"Census Tract 8239.01, Cook County, Illinois",3756.0,83.0,17,031,823901
"Census Tract 8246.01, Cook County, Illinois",3957.0,599.0,17,031,824601
"Census Tract 8247.02, Cook County, Illinois",3782.0,1706.0,17,031,824702
"Census Tract 2002, Cook County, Illinois",803.0,4045.0,17,031,200200
"Census Tract 2214, Cook County, Illinois",1797.0,1347.0,17,031,221400
"Census Tract 2303, Cook County, Illinois",215.0,757.0,17,031,230300
"Census Tract 2309, Cook County, Illinois",1808.0,3000.0,17,031,230900
"Census Tract 2311, Cook County, Illinois",754.0,463.0,17,031,231100
"Census Tract 2406, Cook County, Illinois",1156.0,569.0,17,031,240600
"Census Tract 2434, Cook County, Illinois",2041.0,808.0,17,031,243400
"Census Tract 2502, Cook County, Illinois",1387.0,1479.0,17,031,250200
"Census Tract 2507, Cook County, Illinois",4034.0,1180.0,17,031,250700
"Census Tract 2513, Cook County, Illinois",3474.0,573.0,17,031,251300
"Census Tract 2827, Cook County, Illinois",1754.0,531.0,17,031,282700
"Census Tract 4402.01, Cook County, Illinois",5198.0,0.0,17,031,440201
"Census Tract 5305.01, Cook County, Illinois",4078.0,70.0,17,031,530501
"Census Tract 5305.03, Cook County, Illinois",6129.0,42.0,17,031,530503
"Census Tract 5401.01, Cook County, Illinois",3853.0,251.0,17,031,540101
"Census Tract 5401.02, Cook County, Illinois",3248.0,7.0,17,031,540102
"Census Tract 406, Cook County, Illinois",2276.0,331.0,17,031,040600
"Census Tract 8176, Cook County, Illinois",3205.0,759.0,17,031,817600
"Census Tract 8184.02, Cook County, Illinois",2617.0,514.0,17,031,818402
"Census Tract 2511, Cook County, Illinois",4196.0,615.0,17,031,251100
"Census Tract 2520, Cook County, Illinois",5158.0,101.0,17,031,252000
"Census Tract 2601, Cook County, Illinois",1182.0,22.0,17,031,260100
"Census Tract 2607, Cook County, Illinois",1613.0,56.0,17,031,260700
"Census Tract 2713, Cook County, Illinois",1090.0,20.0,17,031,271300
"Census Tract 817, Cook County, Illinois",3875.0,243.0,17,031,081700
"Census Tract 1001, Cook County, Illinois",4556.0,1074.0,17,031,100100
"Census Tract 1005, Cook County, Illinois",5291.0,549.0,17,031,100500
"Census Tract 1301, Cook County, Illinois",4796.0,545.0,17,031,130100
"Census Tract 1402, Cook County, Illinois",3735.0,2779.0,17,031,140200
"Census Tract 1405, Cook County, Illinois",2371.0,1549.0,17,031,140500
"Census Tract 1603, Cook County, Illinois",3038.0,486.0,17,031,160300
"Census Tract 1608, Cook County, Illinois",2298.0,3161.0,17,031,160800
"Census Tract 8229, Cook County, Illinois",1513.0,408.0,17,031,822900
"Census Tract 8239.04, Cook County, Illinois",3913.0,51.0,17,031,823904
"Census Tract 8264.02, Cook County, Illinois",4755.0,192.0,17,031,826402
"Census Tract 8294.01, Cook County, Illinois",915.0,181.0,17,031,829401
"Census Tract 8201.04, Cook County, Illinois",3263.0,875.0,17,031,820104
"Census Tract 8202.01, Cook County, Illinois",6395.0,1010.0,17,031,820201
"Census Tract 8212, Cook County, Illinois",3575.0,2752.0,17,031,821200
"Census Tract 8216, Cook County, Illinois",3778.0,623.0,17,031,821600
"Census Tract 8217, Cook County, Illinois",4092.0,531.0,17,031,821700
"Census Tract 8221.02, Cook County, Illinois",3207.0,1136.0,17,031,822102
"Census Tract 2226, Cook County, Illinois",1201.0,462.0,17,031,222600
"Census Tract 2308, Cook County, Illinois",187.0,1045.0,17,031,230800
"Census Tract 2407, Cook County, Illinois",791.0,1085.0,17,031,240700
"Census Tract 2410, Cook County, Illinois",1056.0,1041.0,17,031,241000
"Census Tract 2411, Cook County, Illinois",2345.0,1413.0,17,031,241100
"Census Tract 2420, Cook County, Illinois",4068.0,695.0,17,031,242000
"Census Tract 2421, Cook County, Illinois",3140.0,715.0,17,031,242100
"Census Tract 2506, Cook County, Illinois",3706.0,546.0,17,031,250600
"Census Tract 8083.02, Cook County, Illinois",3614.0,323.0,17,031,808302
"Census Tract 8093, Cook County, Illinois",4240.0,281.0,17,031,809300
"Census Tract 4604, Cook County, Illinois",3290.0,21.0,17,031,460400
"Census Tract 5607, Cook County, Illinois",1508.0,2256.0,17,031,560700
"Census Tract 5611, Cook County, Illinois",2667.0,2983.0,17,031,561100
"Census Tract 5702, Cook County, Illinois",595.0,1641.0,17,031,570200
"Census Tract 101, Cook County, Illinois",4076.0,523.0,17,031,010100
"Census Tract 305, Cook County, Illinois",5261.0,1525.0,17,031,030500
"Census Tract 717, Cook County, Illinois",1599.0,71.0,17,031,071700
"Census Tract 202, Cook County, Illinois",5594.0,1246.0,17,031,020200
"Census Tract 317, Cook County, Illinois",6253.0,532.0,17,031,031700
"Census Tract 612, Cook County, Illinois",1912.0,252.0,17,031,061200
"Census Tract 615, Cook County, Illinois",1823.0,177.0,17,031,061500
"Census Tract 629, Cook County, Illinois",3617.0,201.0,17,031,062900
"Census Tract 2107, Cook County, Illinois",1887.0,2353.0,17,031,210700
"Census Tract 2211, Cook County, Illinois",2840.0,2028.0,17,031,221100
"Census Tract 2212, Cook County, Illinois",2240.0,934.0,17,031,221200
"Census Tract 630, Cook County, Illinois",3227.0,229.0,17,031,063000
"Census Tract 712, Cook County, Illinois",1789.0,167.0,17,031,071200
"Census Tract 815, Cook County, Illinois",4147.0,374.0,17,031,081500
"Census Tract 903, Cook County, Illinois",1294.0,45.0,17,031,090300
"Census Tract 1303, Cook County, Illinois",4366.0,1143.0,17,031,130300
"Census Tract 1006, Cook County, Illinois",3689.0,1103.0,17,031,100600
"Census Tract 1104, Cook County, Illinois",3408.0,1258.0,17,031,110400
"Census Tract 1202, Cook County, Illinois",4121.0,486.0,17,031,120200
"Census Tract 1507, Cook County, Illinois",2134.0,1906.0,17,031,150700
"Census Tract 1613, Cook County, Illinois",1691.0,2041.0,17,031,161300
"Census Tract 2104, Cook County, Illinois",861.0,1719.0,17,031,210400
"Census Tract 2108, Cook County, Illinois",417.0,748.0,17,031,210800
"Census Tract 2216, Cook County, Illinois",2677.0,591.0,17,031,221600
"Census Tract 8018, Cook County, Illinois",5641.0,62.0,17,031,801800
"Census Tract 8029, Cook County, Illinois",5826.0,285.0,17,031,802900
"Census Tract 8036.04, Cook County, Illinois",3857.0,386.0,17,031,803604
"Census Tract 8038, Cook County, Illinois",4042.0,472.0,17,031,803800
"Census Tract 8048.04, Cook County, Illinois",5117.0,1214.0,17,031,804804
"Census Tract 8051.05, Cook County, Illinois",3672.0,3514.0,17,031,805105
"Census Tract 8051.08, Cook County, Illinois",4840.0,1595.0,17,031,805108
"Census Tract 8057.01, Cook County, Illinois",4719.0,282.0,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",1872.0,67.0,17,031,805702
"Census Tract 8068.01, Cook County, Illinois",3871.0,258.0,17,031,806801
"Census Tract 8073, Cook County, Illinois",6814.0,997.0,17,031,807300
"Census Tract 8080.02, Cook County, Illinois",4113.0,535.0,17,031,808002
"Census Tract 8089, Cook County, Illinois",4064.0,136.0,17,031,808900
"Census Tract 8098, Cook County, Illinois",2482.0,178.0,17,031,809800
"Census Tract 8147, Cook County, Illinois",1773.0,3547.0,17,031,814700
