NAME,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,state,county,tract
"Census Tract 4008, Cook County, Illinois",339.0,492.0,392.0,98.0,16.0,17,031,400800
"Census Tract 4108, Cook County, Illinois",67.0,178.0,364.0,554.0,966.0,17,031,410800
"Census Tract 4203, Cook County, Illinois",50.0,200.0,260.0,234.0,264.0,17,031,420300
"Census Tract 4302, Cook County, Illinois",390.0,817.0,1474.0,453.0,464.0,17,031,430200
"Census Tract 4305, Cook County, Illinois",419.0,580.0,965.0,67.0,132.0,17,031,430500
"Census Tract 4314, Cook County, Illinois",509.0,1510.0,1995.0,528.0,463.0,17,031,431400
"Census Tract 4407, Cook County, Illinois",75.0,343.0,361.0,254.0,81.0,17,031,440700
"Census Tract 4701, Cook County, Illinois",238.0,607.0,467.0,115.0,117.0,17,031,470100
"Census Tract 4801, Cook County, Illinois",104.0,419.0,700.0,361.0,96.0,17,031,480100
"Census Tract 4911, Cook County, Illinois",504.0,745.0,1348.0,421.0,271.0,17,031,491100
"Census Tract 4913, Cook County, Illinois",313.0,474.0,420.0,123.0,66.0,17,031,491300
"Census Tract 5101, Cook County, Illinois",710.0,587.0,560.0,216.0,32.0,17,031,510100
"Census Tract 5201, Cook County, Illinois",542.0,434.0,122.0,112.0,43.0,17,031,520100
"Census Tract 5301, Cook County, Illinois",544.0,469.0,258.0,73.0,17.0,17,031,530100
"Census Tract 5302, Cook County, Illinois",582.0,760.0,1080.0,198.0,165.0,17,031,530200
"Census Tract 5601, Cook County, Illinois",303.0,455.0,178.0,103.0,31.0,17,031,560100
"Census Tract 5801, Cook County, Illinois",424.0,709.0,457.0,95.0,69.0,17,031,580100
"Census Tract 5806, Cook County, Illinois",1049.0,985.0,559.0,450.0,53.0,17,031,580600
"Census Tract 5905, Cook County, Illinois",287.0,476.0,342.0,153.0,92.0,17,031,590500
"Census Tract 6004, Cook County, Illinois",587.0,1009.0,660.0,643.0,272.0,17,031,600400
"Census Tract 8164.01, Cook County, Illinois",1131.0,1078.0,620.0,205.0,71.0,17,031,816401
"Census Tract 8168, Cook County, Illinois",666.0,1345.0,1036.0,439.0,316.0,17,031,816800
"Census Tract 8169, Cook County, Illinois",719.0,1159.0,1238.0,608.0,165.0,17,031,816900
"Census Tract 3511, Cook County, Illinois",174.0,279.0,501.0,91.0,47.0,17,031,351100
"Census Tract 3802, Cook County, Illinois",153.0,322.0,409.0,308.0,227.0,17,031,380200
"Census Tract 3819, Cook County, Illinois",61.0,245.0,308.0,139.0,100.0,17,031,381900
"Census Tract 4610, Cook County, Illinois",277.0,344.0,269.0,49.0,31.0,17,031,461000
"Census Tract 4803, Cook County, Illinois",31.0,161.0,392.0,217.0,85.0,17,031,480300
"Census Tract 510, Cook County, Illinois",77.0,95.0,174.0,547.0,390.0,17,031,051000
"Census Tract 514, Cook County, Illinois",70.0,149.0,225.0,642.0,373.0,17,031,051400
"Census Tract 608, Cook County, Illinois",29.0,128.0,588.0,2032.0,1451.0,17,031,060800
"Census Tract 626, Cook County, Illinois",27.0,23.0,143.0,854.0,620.0,17,031,062600
"Census Tract 710, Cook County, Illinois",5.0,77.0,103.0,1071.0,583.0,17,031,071000
"Census Tract 901, Cook County, Illinois",181.0,439.0,804.0,831.0,249.0,17,031,090100
"Census Tract 1506, Cook County, Illinois",244.0,854.0,904.0,562.0,255.0,17,031,150600
"Census Tract 8151, Cook County, Illinois",603.0,1015.0,865.0,367.0,121.0,17,031,815100
"Census Tract 8181, Cook County, Illinois",154.0,383.0,533.0,462.0,239.0,17,031,818100
"Census Tract 1611, Cook County, Illinois",69.0,148.0,255.0,508.0,394.0,17,031,161100
"Census Tract 1612, Cook County, Illinois",490.0,690.0,384.0,478.0,138.0,17,031,161200
"Census Tract 1702, Cook County, Illinois",243.0,677.0,946.0,517.0,325.0,17,031,170200
"Census Tract 2210, Cook County, Illinois",244.0,390.0,486.0,503.0,234.0,17,031,221000
"Census Tract 2302, Cook County, Illinois",457.0,326.0,292.0,188.0,122.0,17,031,230200
"Census Tract 2305, Cook County, Illinois",1050.0,447.0,350.0,184.0,34.0,17,031,230500
"Census Tract 2412, Cook County, Illinois",141.0,122.0,171.0,596.0,353.0,17,031,241200
"Census Tract 2428, Cook County, Illinois",66.0,237.0,234.0,360.0,297.0,17,031,242800
"Census Tract 2432, Cook County, Illinois",65.0,154.0,144.0,792.0,420.0,17,031,243200
"Census Tract 2603, Cook County, Illinois",338.0,289.0,314.0,57.0,0.0,17,031,260300
"Census Tract 2604, Cook County, Illinois",222.0,232.0,235.0,23.0,0.0,17,031,260400
"Census Tract 2610, Cook County, Illinois",235.0,544.0,511.0,82.0,43.0,17,031,261000
"Census Tract 2705, Cook County, Illinois",276.0,193.0,222.0,78.0,4.0,17,031,270500
"Census Tract 2715, Cook County, Illinois",99.0,263.0,383.0,113.0,82.0,17,031,271500
"Census Tract 321, Cook County, Illinois",342.0,1010.0,1097.0,2197.0,1365.0,17,031,032100
"Census Tract 401, Cook County, Illinois",229.0,314.0,613.0,1011.0,942.0,17,031,040100
"Census Tract 503, Cook County, Illinois",59.0,274.0,309.0,763.0,468.0,17,031,050300
"Census Tract 512, Cook County, Illinois",48.0,10.0,122.0,568.0,376.0,17,031,051200
"Census Tract 618, Cook County, Illinois",4.0,12.0,195.0,466.0,248.0,17,031,061800
"Census Tract 623, Cook County, Illinois",15.0,14.0,82.0,480.0,468.0,17,031,062300
"Census Tract 704, Cook County, Illinois",187.0,275.0,164.0,879.0,881.0,17,031,070400
"Census Tract 706, Cook County, Illinois",34.0,62.0,131.0,1006.0,892.0,17,031,070600
"Census Tract 713, Cook County, Illinois",0.0,17.0,153.0,1302.0,1450.0,17,031,071300
"Census Tract 803, Cook County, Illinois",76.0,152.0,245.0,2054.0,1574.0,17,031,080300
"Census Tract 816, Cook County, Illinois",37.0,101.0,304.0,1490.0,1573.0,17,031,081600
"Census Tract 818, Cook County, Illinois",29.0,333.0,490.0,4639.0,3461.0,17,031,081800
"Census Tract 819, Cook County, Illinois",16.0,126.0,112.0,331.0,200.0,17,031,081900
"Census Tract 701.02, Cook County, Illinois",35.0,61.0,240.0,1220.0,773.0,17,031,070102
"Census Tract 8238.01, Cook County, Illinois",222.0,637.0,1074.0,1219.0,996.0,17,031,823801
"Census Tract 8241.05, Cook County, Illinois",260.0,905.0,1453.0,1215.0,860.0,17,031,824105
"Census Tract 8245.03, Cook County, Illinois",356.0,1218.0,1688.0,1263.0,622.0,17,031,824503
"Census Tract 4004, Cook County, Illinois",244.0,354.0,395.0,163.0,91.0,17,031,400400
"Census Tract 4208, Cook County, Illinois",179.0,362.0,619.0,151.0,178.0,17,031,420800
"Census Tract 8055.01, Cook County, Illinois",220.0,569.0,581.0,963.0,467.0,17,031,805501
"Census Tract 8058.02, Cook County, Illinois",129.0,390.0,779.0,1305.0,751.0,17,031,805802
"Census Tract 3201, Cook County, Illinois",0.0,292.0,1037.0,4595.0,5375.0,17,031,320100
"Census Tract 3301, Cook County, Illinois",580.0,1023.0,2352.0,5322.0,7894.0,17,031,330100
"Census Tract 103, Cook County, Illinois",530.0,1408.0,1163.0,1058.0,1041.0,17,031,010300
"Census Tract 508, Cook County, Illinois",7.0,77.0,166.0,456.0,271.0,17,031,050800
"Census Tract 509, Cook County, Illinois",61.0,104.0,155.0,404.0,298.0,17,031,050900
"Census Tract 511, Cook County, Illinois",70.0,77.0,131.0,446.0,390.0,17,031,051100
"Census Tract 701.03, Cook County, Illinois",19.0,17.0,194.0,552.0,362.0,17,031,070103
"Census Tract 802.01, Cook County, Illinois",36.0,111.0,407.0,1318.0,1084.0,17,031,080201
"Census Tract 802.02, Cook County, Illinois",40.0,58.0,311.0,1153.0,1306.0,17,031,080202
"Census Tract 812.01, Cook County, Illinois",0.0,97.0,466.0,1728.0,1546.0,17,031,081201
"Census Tract 812.02, Cook County, Illinois",20.0,117.0,405.0,1024.0,1050.0,17,031,081202
"Census Tract 814.01, Cook County, Illinois",34.0,61.0,252.0,728.0,790.0,17,031,081401
"Census Tract 814.02, Cook County, Illinois",92.0,145.0,393.0,1726.0,2444.0,17,031,081402
"Census Tract 814.03, Cook County, Illinois",31.0,325.0,622.0,2716.0,3307.0,17,031,081403
"Census Tract 1105.01, Cook County, Illinois",508.0,1019.0,913.0,969.0,545.0,17,031,110501
"Census Tract 1105.02, Cook County, Illinois",224.0,829.0,611.0,766.0,314.0,17,031,110502
"Census Tract 1403.01, Cook County, Illinois",604.0,431.0,260.0,346.0,132.0,17,031,140301
"Census Tract 1403.02, Cook County, Illinois",535.0,726.0,672.0,608.0,573.0,17,031,140302
"Census Tract 1406.02, Cook County, Illinois",591.0,910.0,646.0,726.0,420.0,17,031,140602
"Census Tract 5804, Cook County, Illinois",912.0,1131.0,582.0,283.0,104.0,17,031,580400
"Census Tract 5907, Cook County, Illinois",575.0,535.0,491.0,316.0,94.0,17,031,590700
"Census Tract 6104, Cook County, Illinois",504.0,347.0,167.0,103.0,24.0,17,031,610400
"Census Tract 6108, Cook County, Illinois",81.0,519.0,273.0,90.0,62.0,17,031,610800
"Census Tract 6120, Cook County, Illinois",171.0,385.0,182.0,79.0,62.0,17,031,612000
"Census Tract 6121, Cook County, Illinois",168.0,255.0,127.0,33.0,20.0,17,031,612100
"Census Tract 6405, Cook County, Illinois",277.0,820.0,974.0,510.0,230.0,17,031,640500
"Census Tract 8009, Cook County, Illinois",85.0,339.0,387.0,1055.0,1166.0,17,031,800900
"Census Tract 8223.01, Cook County, Illinois",328.0,917.0,777.0,345.0,60.0,17,031,822301
"Census Tract 8226.02, Cook County, Illinois",509.0,1120.0,1555.0,1248.0,663.0,17,031,822602
"Census Tract 8401, Cook County, Illinois",464.0,890.0,514.0,587.0,166.0,17,031,840100
"Census Tract 8402, Cook County, Illinois",528.0,441.0,327.0,331.0,153.0,17,031,840200
"Census Tract 8403, Cook County, Illinois",715.0,814.0,390.0,374.0,101.0,17,031,840300
"Census Tract 8404, Cook County, Illinois",649.0,622.0,484.0,395.0,249.0,17,031,840400
"Census Tract 8407, Cook County, Illinois",885.0,295.0,493.0,396.0,81.0,17,031,840700
"Census Tract 8408, Cook County, Illinois",733.0,577.0,281.0,111.0,0.0,17,031,840800
"Census Tract 8410, Cook County, Illinois",28.0,122.0,192.0,184.0,386.0,17,031,841000
"Census Tract 8411, Cook County, Illinois",2325.0,1251.0,558.0,1022.0,465.0,17,031,841100
"Census Tract 8412, Cook County, Illinois",788.0,482.0,591.0,665.0,389.0,17,031,841200
"Census Tract 8413, Cook County, Illinois",816.0,510.0,571.0,680.0,269.0,17,031,841300
"Census Tract 8414, Cook County, Illinois",73.0,150.0,336.0,60.0,0.0,17,031,841400
"Census Tract 8415, Cook County, Illinois",200.0,480.0,515.0,179.0,80.0,17,031,841500
"Census Tract 8416, Cook County, Illinois",125.0,114.0,110.0,40.0,28.0,17,031,841600
"Census Tract 8417, Cook County, Illinois",546.0,225.0,210.0,95.0,22.0,17,031,841700
"Census Tract 8418, Cook County, Illinois",182.0,408.0,703.0,152.0,145.0,17,031,841800
"Census Tract 8419, Cook County, Illinois",174.0,263.0,453.0,1057.0,1170.0,17,031,841900
"Census Tract 8420, Cook County, Illinois",191.0,369.0,347.0,321.0,255.0,17,031,842000
"Census Tract 8421, Cook County, Illinois",1025.0,1306.0,1274.0,347.0,193.0,17,031,842100
"Census Tract 8422, Cook County, Illinois",141.0,335.0,408.0,1336.0,592.0,17,031,842200
"Census Tract 8423, Cook County, Illinois",47.0,145.0,533.0,1256.0,816.0,17,031,842300
"Census Tract 8424, Cook County, Illinois",291.0,452.0,870.0,374.0,153.0,17,031,842400
"Census Tract 8425, Cook County, Illinois",203.0,347.0,305.0,48.0,36.0,17,031,842500
"Census Tract 8426, Cook County, Illinois",671.0,960.0,652.0,473.0,197.0,17,031,842600
"Census Tract 8428, Cook County, Illinois",1342.0,1606.0,597.0,278.0,75.0,17,031,842800
"Census Tract 8429, Cook County, Illinois",441.0,407.0,548.0,152.0,94.0,17,031,842900
"Census Tract 8430, Cook County, Illinois",404.0,453.0,313.0,102.0,45.0,17,031,843000
"Census Tract 8431, Cook County, Illinois",98.0,352.0,343.0,69.0,71.0,17,031,843100
"Census Tract 8432, Cook County, Illinois",448.0,374.0,502.0,283.0,175.0,17,031,843200
"Census Tract 8433, Cook County, Illinois",354.0,360.0,442.0,165.0,48.0,17,031,843300
"Census Tract 8434, Cook County, Illinois",192.0,337.0,320.0,28.0,22.0,17,031,843400
"Census Tract 8435, Cook County, Illinois",3028.0,2696.0,862.0,244.0,6.0,17,031,843500
"Census Tract 8436, Cook County, Illinois",213.0,348.0,527.0,550.0,283.0,17,031,843600
"Census Tract 8437, Cook County, Illinois",278.0,156.0,271.0,436.0,580.0,17,031,843700
"Census Tract 8101, Cook County, Illinois",105.0,352.0,481.0,972.0,1323.0,17,031,810100
"Census Tract 8103.01, Cook County, Illinois",378.0,750.0,560.0,777.0,586.0,17,031,810301
"Census Tract 8114.01, Cook County, Illinois",444.0,1030.0,993.0,476.0,137.0,17,031,811401
"Census Tract 8200, Cook County, Illinois",2.0,115.0,249.0,489.0,465.0,17,031,820000
"Census Tract 4111, Cook County, Illinois",45.0,7.0,45.0,211.0,961.0,17,031,411100
"Census Tract 4202, Cook County, Illinois",125.0,120.0,225.0,258.0,241.0,17,031,420200
"Census Tract 8277, Cook County, Illinois",225.0,540.0,616.0,243.0,69.0,17,031,827700
"Census Tract 8279.02, Cook County, Illinois",359.0,839.0,1109.0,316.0,186.0,17,031,827902
"Census Tract 8281, Cook County, Illinois",445.0,987.0,1084.0,523.0,274.0,17,031,828100
"Census Tract 8286.02, Cook County, Illinois",146.0,528.0,930.0,927.0,581.0,17,031,828602
"Census Tract 8247.01, Cook County, Illinois",280.0,1129.0,875.0,311.0,75.0,17,031,824701
"Census Tract 8252, Cook County, Illinois",264.0,522.0,444.0,187.0,103.0,17,031,825200
"Census Tract 8258.01, Cook County, Illinois",141.0,669.0,890.0,289.0,92.0,17,031,825801
"Census Tract 1302, Cook County, Illinois",94.0,167.0,290.0,363.0,262.0,17,031,130200
"Census Tract 8030.05, Cook County, Illinois",20.0,325.0,573.0,585.0,394.0,17,031,803005
"Census Tract 8033, Cook County, Illinois",255.0,579.0,797.0,1603.0,1102.0,17,031,803300
"Census Tract 8036.05, Cook County, Illinois",358.0,962.0,1212.0,1586.0,896.0,17,031,803605
"Census Tract 2718, Cook County, Illinois",61.0,208.0,44.0,0.0,24.0,17,031,271800
"Census Tract 2808, Cook County, Illinois",117.0,137.0,232.0,80.0,47.0,17,031,280800
"Census Tract 2809, Cook County, Illinois",52.0,124.0,152.0,89.0,23.0,17,031,280900
"Census Tract 2819, Cook County, Illinois",59.0,286.0,184.0,2190.0,2173.0,17,031,281900
"Census Tract 2912, Cook County, Illinois",230.0,273.0,388.0,172.0,26.0,17,031,291200
"Census Tract 8039.02, Cook County, Illinois",316.0,727.0,627.0,509.0,268.0,17,031,803902
"Census Tract 8041.04, Cook County, Illinois",57.0,339.0,818.0,1390.0,764.0,17,031,804104
"Census Tract 8041.05, Cook County, Illinois",85.0,429.0,595.0,938.0,642.0,17,031,804105
"Census Tract 8042.02, Cook County, Illinois",371.0,332.0,931.0,1774.0,1707.0,17,031,804202
"Census Tract 8048.05, Cook County, Illinois",288.0,1190.0,1301.0,1155.0,624.0,17,031,804805
"Census Tract 408, Cook County, Illinois",102.0,114.0,252.0,482.0,453.0,17,031,040800
"Census Tract 2229, Cook County, Illinois",134.0,209.0,189.0,66.0,41.0,17,031,222900
"Census Tract 302, Cook County, Illinois",281.0,357.0,948.0,1275.0,1407.0,17,031,030200
"Census Tract 611, Cook County, Illinois",6.0,30.0,64.0,558.0,261.0,17,031,061100
"Census Tract 2832, Cook County, Illinois",47.0,156.0,137.0,299.0,332.0,17,031,283200
"Census Tract 5103, Cook County, Illinois",477.0,906.0,1363.0,279.0,196.0,17,031,510300
"Census Tract 5203, Cook County, Illinois",1292.0,1011.0,792.0,178.0,88.0,17,031,520300
"Census Tract 8148, Cook County, Illinois",1040.0,1215.0,941.0,662.0,353.0,17,031,814800
"Census Tract 8149, Cook County, Illinois",963.0,849.0,1236.0,570.0,217.0,17,031,814900
"Census Tract 8153, Cook County, Illinois",282.0,592.0,632.0,465.0,314.0,17,031,815300
"Census Tract 8156, Cook County, Illinois",184.0,1195.0,1170.0,530.0,347.0,17,031,815600
"Census Tract 8183, Cook County, Illinois",900.0,1466.0,1207.0,474.0,112.0,17,031,818300
"Census Tract 8192, Cook County, Illinois",468.0,1822.0,1256.0,368.0,266.0,17,031,819200
"Census Tract 5703, Cook County, Illinois",1023.0,1500.0,642.0,270.0,77.0,17,031,570300
"Census Tract 6115, Cook County, Illinois",545.0,1088.0,219.0,62.0,7.0,17,031,611500
"Census Tract 6117, Cook County, Illinois",298.0,613.0,187.0,45.0,7.0,17,031,611700
"Census Tract 6202, Cook County, Illinois",380.0,386.0,420.0,203.0,35.0,17,031,620200
"Census Tract 6309, Cook County, Illinois",989.0,1265.0,781.0,21.0,8.0,17,031,630900
"Census Tract 6502, Cook County, Illinois",1249.0,1960.0,588.0,598.0,89.0,17,031,650200
"Census Tract 6607, Cook County, Illinois",379.0,338.0,332.0,42.0,21.0,17,031,660700
"Census Tract 6609, Cook County, Illinois",295.0,1156.0,1163.0,107.0,43.0,17,031,660900
"Census Tract 6805, Cook County, Illinois",138.0,324.0,235.0,67.0,4.0,17,031,680500
"Census Tract 6806, Cook County, Illinois",229.0,246.0,129.0,75.0,17.0,17,031,680600
"Census Tract 7103, Cook County, Illinois",128.0,261.0,457.0,72.0,30.0,17,031,710300
"Census Tract 7205, Cook County, Illinois",40.0,143.0,319.0,520.0,314.0,17,031,720500
"Census Tract 7206, Cook County, Illinois",29.0,87.0,310.0,467.0,315.0,17,031,720600
"Census Tract 7301, Cook County, Illinois",184.0,467.0,600.0,387.0,192.0,17,031,730100
"Census Tract 8012, Cook County, Illinois",0.0,7.0,177.0,816.0,1412.0,17,031,801200
"Census Tract 8014, Cook County, Illinois",59.0,141.0,355.0,765.0,905.0,17,031,801400
"Census Tract 8017.02, Cook County, Illinois",63.0,226.0,521.0,1221.0,997.0,17,031,801702
"Census Tract 8022, Cook County, Illinois",37.0,308.0,444.0,1335.0,1147.0,17,031,802200
"Census Tract 8026.05, Cook County, Illinois",405.0,932.0,1427.0,1612.0,1098.0,17,031,802605
"Census Tract 8034, Cook County, Illinois",212.0,477.0,728.0,1921.0,1020.0,17,031,803400
"Census Tract 8036.03, Cook County, Illinois",107.0,562.0,995.0,1909.0,1463.0,17,031,803603
"Census Tract 8036.10, Cook County, Illinois",117.0,905.0,1343.0,1608.0,1069.0,17,031,803610
"Census Tract 8042.01, Cook County, Illinois",164.0,658.0,1071.0,2259.0,1695.0,17,031,804201
"Census Tract 8010, Cook County, Illinois",41.0,140.0,562.0,1201.0,1678.0,17,031,801000
"Census Tract 7108, Cook County, Illinois",653.0,851.0,1148.0,374.0,288.0,17,031,710800
"Census Tract 7304, Cook County, Illinois",494.0,659.0,1132.0,421.0,329.0,17,031,730400
"Census Tract 7505, Cook County, Illinois",456.0,826.0,1305.0,709.0,474.0,17,031,750500
"Census Tract 8001, Cook County, Illinois",8.0,31.0,118.0,545.0,849.0,17,031,800100
"Census Tract 8013, Cook County, Illinois",75.0,179.0,181.0,784.0,1627.0,17,031,801300
"Census Tract 8016.01, Cook County, Illinois",89.0,513.0,582.0,1025.0,1123.0,17,031,801601
"Census Tract 8016.06, Cook County, Illinois",103.0,646.0,865.0,1561.0,1527.0,17,031,801606
"Census Tract 8039.01, Cook County, Illinois",190.0,482.0,683.0,1060.0,532.0,17,031,803901
"Census Tract 3005, Cook County, Illinois",1044.0,364.0,280.0,177.0,17.0,17,031,300500
"Census Tract 8051.11, Cook County, Illinois",718.0,1083.0,1196.0,1174.0,555.0,17,031,805111
"Census Tract 8059.01, Cook County, Illinois",288.0,495.0,1030.0,890.0,468.0,17,031,805901
"Census Tract 8060.02, Cook County, Illinois",1257.0,1287.0,1235.0,1002.0,507.0,17,031,806002
"Census Tract 8060.03, Cook County, Illinois",808.0,1451.0,1419.0,1569.0,739.0,17,031,806003
"Census Tract 8064, Cook County, Illinois",125.0,520.0,672.0,339.0,169.0,17,031,806400
"Census Tract 8065.01, Cook County, Illinois",409.0,466.0,366.0,342.0,62.0,17,031,806501
"Census Tract 7506, Cook County, Illinois",213.0,610.0,1018.0,347.0,122.0,17,031,750600
"Census Tract 3102, Cook County, Illinois",188.0,224.0,320.0,424.0,230.0,17,031,310200
"Census Tract 6912, Cook County, Illinois",239.0,436.0,767.0,124.0,98.0,17,031,691200
"Census Tract 7001, Cook County, Illinois",491.0,671.0,766.0,137.0,161.0,17,031,700100
"Census Tract 7106, Cook County, Illinois",141.0,420.0,379.0,72.0,43.0,17,031,710600
"Census Tract 7113, Cook County, Illinois",223.0,282.0,471.0,86.0,103.0,17,031,711300
"Census Tract 7305, Cook County, Illinois",339.0,882.0,1134.0,283.0,233.0,17,031,730500
"Census Tract 7707, Cook County, Illinois",131.0,414.0,628.0,326.0,205.0,17,031,770700
"Census Tract 8002, Cook County, Illinois",5.0,257.0,299.0,1434.0,2332.0,17,031,800200
"Census Tract 8003, Cook County, Illinois",31.0,17.0,162.0,783.0,1113.0,17,031,800300
"Census Tract 8005, Cook County, Illinois",0.0,110.0,141.0,1546.0,1486.0,17,031,800500
"Census Tract 8011, Cook County, Illinois",24.0,94.0,290.0,1204.0,1557.0,17,031,801100
"Census Tract 8015, Cook County, Illinois",181.0,703.0,795.0,1621.0,1320.0,17,031,801500
"Census Tract 8016.03, Cook County, Illinois",337.0,569.0,808.0,755.0,449.0,17,031,801603
"Census Tract 8016.08, Cook County, Illinois",109.0,531.0,1009.0,1843.0,2033.0,17,031,801608
"Census Tract 8019.01, Cook County, Illinois",164.0,543.0,649.0,1058.0,928.0,17,031,801901
"Census Tract 8024.02, Cook County, Illinois",772.0,969.0,1130.0,1095.0,633.0,17,031,802402
"Census Tract 8030.10, Cook County, Illinois",111.0,679.0,1151.0,1263.0,783.0,17,031,803010
"Census Tract 8182, Cook County, Illinois",184.0,713.0,1156.0,782.0,388.0,17,031,818200
"Census Tract 8189, Cook County, Illinois",127.0,538.0,881.0,892.0,644.0,17,031,818900
"Census Tract 2804, Cook County, Illinois",180.0,269.0,296.0,121.0,86.0,17,031,280400
"Census Tract 2922, Cook County, Illinois",319.0,600.0,415.0,153.0,54.0,17,031,292200
"Census Tract 4914, Cook County, Illinois",354.0,473.0,771.0,186.0,93.0,17,031,491400
"Census Tract 5502, Cook County, Illinois",196.0,639.0,632.0,206.0,124.0,17,031,550200
"Census Tract 8274, Cook County, Illinois",461.0,1090.0,1047.0,92.0,33.0,17,031,827400
"Census Tract 308, Cook County, Illinois",192.0,338.0,313.0,1050.0,1616.0,17,031,030800
"Census Tract 505, Cook County, Illinois",115.0,232.0,335.0,1736.0,1508.0,17,031,050500
"Census Tract 6304, Cook County, Illinois",1137.0,1564.0,808.0,76.0,15.0,17,031,630400
"Census Tract 6703, Cook County, Illinois",132.0,274.0,243.0,96.0,27.0,17,031,670300
"Census Tract 6810, Cook County, Illinois",445.0,557.0,614.0,101.0,37.0,17,031,681000
"Census Tract 7102, Cook County, Illinois",547.0,880.0,1134.0,253.0,81.0,17,031,710200
"Census Tract 7703, Cook County, Illinois",397.0,1433.0,1824.0,1038.0,544.0,17,031,770300
"Census Tract 8030.07, Cook County, Illinois",184.0,590.0,756.0,1346.0,907.0,17,031,803007
"Census Tract 8164.02, Cook County, Illinois",810.0,878.0,651.0,182.0,88.0,17,031,816402
"Census Tract 3514, Cook County, Illinois",175.0,217.0,345.0,176.0,96.0,17,031,351400
"Census Tract 4212, Cook County, Illinois",132.0,258.0,265.0,57.0,47.0,17,031,421200
"Census Tract 4912, Cook County, Illinois",100.0,402.0,545.0,161.0,138.0,17,031,491200
"Census Tract 8054.01, Cook County, Illinois",418.0,865.0,810.0,689.0,266.0,17,031,805401
"Census Tract 3501, Cook County, Illinois",7.0,132.0,354.0,602.0,893.0,17,031,350100
"Census Tract 627, Cook County, Illinois",112.0,55.0,235.0,902.0,710.0,17,031,062700
"Census Tract 8036.06, Cook County, Illinois",2293.0,1235.0,1058.0,756.0,212.0,17,031,803606
"Census Tract 8016.05, Cook County, Illinois",134.0,213.0,641.0,1645.0,1478.0,17,031,801605
"Census Tract 6707, Cook County, Illinois",90.0,358.0,217.0,10.0,1.0,17,031,670700
"Census Tract 8066, Cook County, Illinois",263.0,638.0,864.0,401.0,288.0,17,031,806600
"Census Tract 8201.01, Cook County, Illinois",216.0,678.0,1200.0,1901.0,1501.0,17,031,820101
"Census Tract 8214.02, Cook County, Illinois",149.0,846.0,1098.0,242.0,110.0,17,031,821402
"Census Tract 8221.01, Cook County, Illinois",358.0,766.0,1103.0,605.0,229.0,17,031,822101
"Census Tract 8231.02, Cook County, Illinois",277.0,688.0,1031.0,247.0,178.0,17,031,823102
"Census Tract 8233.04, Cook County, Illinois",401.0,1373.0,1407.0,598.0,310.0,17,031,823304
"Census Tract 8245.07, Cook County, Illinois",254.0,810.0,1185.0,472.0,201.0,17,031,824507
"Census Tract 8248, Cook County, Illinois",1109.0,1116.0,1304.0,599.0,138.0,17,031,824800
"Census Tract 8249, Cook County, Illinois",334.0,604.0,843.0,292.0,84.0,17,031,824900
"Census Tract 8254, Cook County, Illinois",178.0,1109.0,1432.0,687.0,440.0,17,031,825400
"Census Tract 8255.01, Cook County, Illinois",193.0,1453.0,1407.0,513.0,253.0,17,031,825501
"Census Tract 8255.03, Cook County, Illinois",87.0,833.0,1831.0,1130.0,316.0,17,031,825503
"Census Tract 8255.05, Cook County, Illinois",212.0,1101.0,1482.0,739.0,420.0,17,031,825505
"Census Tract 8262.02, Cook County, Illinois",444.0,1268.0,974.0,540.0,161.0,17,031,826202
"Census Tract 8175, Cook County, Illinois",509.0,897.0,814.0,165.0,71.0,17,031,817500
"Census Tract 8177, Cook County, Illinois",643.0,1226.0,1306.0,436.0,182.0,17,031,817700
"Census Tract 8179, Cook County, Illinois",582.0,1502.0,1614.0,557.0,217.0,17,031,817900
"Census Tract 8214.01, Cook County, Illinois",290.0,768.0,1045.0,330.0,229.0,17,031,821401
"Census Tract 3006, Cook County, Illinois",705.0,444.0,375.0,201.0,62.0,17,031,300600
"Census Tract 3107, Cook County, Illinois",359.0,271.0,201.0,165.0,140.0,17,031,310700
"Census Tract 3817, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,17,031,381700
"Census Tract 3901, Cook County, Illinois",72.0,109.0,273.0,325.0,220.0,17,031,390100
"Census Tract 3807, Cook County, Illinois",196.0,372.0,307.0,42.0,139.0,17,031,380700
"Census Tract 3812, Cook County, Illinois",158.0,59.0,522.0,311.0,247.0,17,031,381200
"Census Tract 3902, Cook County, Illinois",77.0,147.0,350.0,354.0,463.0,17,031,390200
"Census Tract 4003, Cook County, Illinois",126.0,281.0,349.0,137.0,30.0,17,031,400300
"Census Tract 4005, Cook County, Illinois",178.0,328.0,383.0,171.0,99.0,17,031,400500
"Census Tract 4101, Cook County, Illinois",76.0,86.0,306.0,434.0,670.0,17,031,410100
"Census Tract 4102, Cook County, Illinois",24.0,49.0,118.0,203.0,441.0,17,031,410200
"Census Tract 4106, Cook County, Illinois",88.0,83.0,166.0,455.0,581.0,17,031,410600
"Census Tract 4110, Cook County, Illinois",58.0,118.0,557.0,568.0,1345.0,17,031,411000
"Census Tract 4308, Cook County, Illinois",56.0,536.0,278.0,221.0,312.0,17,031,430800
"Census Tract 4309, Cook County, Illinois",117.0,189.0,486.0,200.0,75.0,17,031,430900
