NAME,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,state,county,tract
"Census Tract 8026.10, Cook County, Illinois",1379.0,5.0,0.0,215.0,0.0,17.0,39.0,17,031,802610
"Census Tract 8030.12, Cook County, Illinois",1604.0,44.0,38.0,169.0,8.0,123.0,64.0,17,031,803012
"Census Tract 8030.13, Cook County, Illinois",4421.0,29.0,0.0,148.0,23.0,342.0,460.0,17,031,803013
"Census Tract 8030.14, Cook County, Illinois",2752.0,54.0,0.0,333.0,0.0,289.0,132.0,17,031,803014
"Census Tract 8030.15, Cook County, Illinois",3680.0,315.0,8.0,352.0,12.0,9.0,26.0,17,031,803015
"Census Tract 8030.16, Cook County, Illinois",1087.0,6.0,14.0,1436.0,0.0,49.0,24.0,17,031,803016
"Census Tract 8030.17, Cook County, Illinois",4333.0,21.0,0.0,811.0,0.0,635.0,251.0,17,031,803017
"Census Tract 8036.11, Cook County, Illinois",2811.0,347.0,0.0,448.0,0.0,1814.0,364.0,17,031,803611
"Census Tract 8036.12, Cook County, Illinois",2115.0,123.0,16.0,410.0,0.0,783.0,70.0,17,031,803612
"Census Tract 8037.01, Cook County, Illinois",2221.0,16.0,0.0,295.0,0.0,185.0,49.0,17,031,803701
"Census Tract 8382, Cook County, Illinois",1160.0,434.0,0.0,300.0,2.0,68.0,94.0,17,031,838200
"Census Tract 8383, Cook County, Illinois",815.0,490.0,0.0,300.0,8.0,13.0,84.0,17,031,838300
"Census Tract 8386, Cook County, Illinois",46.0,1538.0,0.0,0.0,0.0,54.0,90.0,17,031,838600
"Census Tract 8380, Cook County, Illinois",523.0,1733.0,0.0,35.0,52.0,108.0,138.0,17,031,838000
"Census Tract 2307, Cook County, Illinois",2422.0,362.0,11.0,0.0,0.0,3251.0,206.0,17,031,230700
"Census Tract 2402, Cook County, Illinois",1416.0,23.0,5.0,93.0,0.0,26.0,70.0,17,031,240200
"Census Tract 2414, Cook County, Illinois",4630.0,390.0,0.0,271.0,0.0,95.0,94.0,17,031,241400
"Census Tract 2424, Cook County, Illinois",2463.0,41.0,8.0,39.0,16.0,78.0,84.0,17,031,242400
"Census Tract 2425, Cook County, Illinois",2667.0,274.0,0.0,82.0,0.0,329.0,125.0,17,031,242500
"Census Tract 2426, Cook County, Illinois",4160.0,582.0,0.0,65.0,0.0,306.0,180.0,17,031,242600
"Census Tract 2427, Cook County, Illinois",1053.0,431.0,0.0,68.0,0.0,78.0,52.0,17,031,242700
"Census Tract 2431, Cook County, Illinois",1946.0,47.0,0.0,158.0,0.0,64.0,59.0,17,031,243100
"Census Tract 2433, Cook County, Illinois",2032.0,99.0,0.0,142.0,0.0,128.0,56.0,17,031,243300
"Census Tract 2503, Cook County, Illinois",730.0,3278.0,0.0,33.0,0.0,1015.0,66.0,17,031,250300
"Census Tract 2515, Cook County, Illinois",291.0,3857.0,0.0,0.0,0.0,143.0,51.0,17,031,251500
"Census Tract 2519, Cook County, Illinois",139.0,4295.0,0.0,0.0,0.0,194.0,25.0,17,031,251900
"Census Tract 8211.01, Cook County, Illinois",3577.0,60.0,0.0,91.0,0.0,839.0,168.0,17,031,821101
"Census Tract 8202.02, Cook County, Illinois",2737.0,112.0,0.0,21.0,0.0,248.0,19.0,17,031,820202
"Census Tract 8203, Cook County, Illinois",3756.0,81.0,0.0,317.0,0.0,1463.0,0.0,17,031,820300
"Census Tract 8211.02, Cook County, Illinois",3558.0,84.0,0.0,70.0,0.0,547.0,135.0,17,031,821102
"Census Tract 8213, Cook County, Illinois",2517.0,1912.0,54.0,1.0,0.0,964.0,22.0,17,031,821300
"Census Tract 2605, Cook County, Illinois",13.0,1511.0,14.0,0.0,0.0,0.0,0.0,17,031,260500
"Census Tract 8051.07, Cook County, Illinois",3268.0,629.0,0.0,1158.0,0.0,960.0,231.0,17,031,805107
"Census Tract 6903, Cook County, Illinois",96.0,2316.0,5.0,0.0,0.0,5.0,21.0,17,031,690300
"Census Tract 6915, Cook County, Illinois",46.0,1899.0,0.0,0.0,0.0,17.0,6.0,17,031,691500
"Census Tract 7101, Cook County, Illinois",35.0,1204.0,0.0,0.0,0.0,6.0,5.0,17,031,710100
"Census Tract 7201, Cook County, Illinois",2078.0,1121.0,0.0,33.0,0.0,54.0,95.0,17,031,720100
"Census Tract 7202, Cook County, Illinois",1510.0,2029.0,0.0,35.0,13.0,80.0,124.0,17,031,720200
"Census Tract 7204, Cook County, Illinois",1757.0,121.0,0.0,3.0,0.0,42.0,12.0,17,031,720400
"Census Tract 7207, Cook County, Illinois",1075.0,1849.0,26.0,49.0,0.0,8.0,71.0,17,031,720700
"Census Tract 1404, Cook County, Illinois",4042.0,26.0,0.0,746.0,0.0,872.0,292.0,17,031,140400
"Census Tract 1408, Cook County, Illinois",3898.0,224.0,0.0,783.0,0.0,1351.0,117.0,17,031,140800
"Census Tract 1502, Cook County, Illinois",5598.0,41.0,67.0,571.0,0.0,981.0,495.0,17,031,150200
"Census Tract 1607, Cook County, Illinois",4156.0,260.0,0.0,500.0,0.0,685.0,210.0,17,031,160700
"Census Tract 1610, Cook County, Illinois",1723.0,42.0,0.0,123.0,0.0,198.0,85.0,17,031,161000
"Census Tract 1703, Cook County, Illinois",4436.0,21.0,0.0,331.0,0.0,458.0,92.0,17,031,170300
"Census Tract 1705, Cook County, Illinois",4804.0,0.0,0.0,344.0,0.0,335.0,36.0,17,031,170500
"Census Tract 1710, Cook County, Illinois",5474.0,374.0,34.0,338.0,10.0,375.0,272.0,17,031,171000
"Census Tract 8126, Cook County, Illinois",1963.0,939.0,0.0,185.0,0.0,84.0,120.0,17,031,812600
"Census Tract 8130, Cook County, Illinois",2826.0,900.0,0.0,78.0,0.0,144.0,103.0,17,031,813000
"Census Tract 8142, Cook County, Illinois",2497.0,225.0,29.0,8.0,0.0,4230.0,43.0,17,031,814200
"Census Tract 8117.01, Cook County, Illinois",2322.0,64.0,0.0,186.0,0.0,1211.0,87.0,17,031,811701
"Census Tract 8162, Cook County, Illinois",2492.0,604.0,0.0,152.0,0.0,866.0,105.0,17,031,816200
"Census Tract 8139, Cook County, Illinois",2426.0,279.0,8.0,70.0,0.0,3703.0,7.0,17,031,813900
"Census Tract 8146, Cook County, Illinois",3350.0,479.0,0.0,86.0,0.0,1603.0,204.0,17,031,814600
"Census Tract 8152, Cook County, Illinois",3243.0,238.0,55.0,99.0,0.0,2932.0,151.0,17,031,815200
"Census Tract 5501, Cook County, Illinois",5609.0,272.0,0.0,0.0,0.0,395.0,189.0,17,031,550100
"Census Tract 5602, Cook County, Illinois",301.0,1178.0,0.0,0.0,0.0,139.0,26.0,17,031,560200
"Census Tract 5604, Cook County, Illinois",992.0,54.0,18.0,93.0,0.0,650.0,0.0,17,031,560400
"Census Tract 1508, Cook County, Illinois",3001.0,90.0,102.0,87.0,0.0,1359.0,175.0,17,031,150800
"Census Tract 1511, Cook County, Illinois",3357.0,68.0,0.0,359.0,0.0,1436.0,115.0,17,031,151100
"Census Tract 1601, Cook County, Illinois",1641.0,8.0,13.0,437.0,0.0,190.0,248.0,17,031,160100
"Census Tract 1604, Cook County, Illinois",3384.0,211.0,0.0,310.0,0.0,569.0,260.0,17,031,160400
"Census Tract 1711, Cook County, Illinois",3110.0,34.0,0.0,253.0,0.0,588.0,28.0,17,031,171100
"Census Tract 1903, Cook County, Illinois",4163.0,100.0,9.0,96.0,0.0,940.0,210.0,17,031,190300
"Census Tract 8036.08, Cook County, Illinois",4884.0,343.0,0.0,741.0,0.0,692.0,481.0,17,031,803608
"Census Tract 8040, Cook County, Illinois",3885.0,60.0,0.0,197.0,0.0,318.0,85.0,17,031,804000
"Census Tract 8043.06, Cook County, Illinois",3700.0,77.0,63.0,309.0,0.0,1488.0,134.0,17,031,804306
"Census Tract 8046.03, Cook County, Illinois",3127.0,128.0,0.0,1695.0,0.0,992.0,195.0,17,031,804603
"Census Tract 8047.12, Cook County, Illinois",3225.0,486.0,0.0,1063.0,0.0,270.0,181.0,17,031,804712
"Census Tract 8048.06, Cook County, Illinois",2548.0,203.0,0.0,269.0,0.0,675.0,235.0,17,031,804806
"Census Tract 8048.07, Cook County, Illinois",3975.0,106.0,0.0,652.0,0.0,508.0,156.0,17,031,804807
"Census Tract 8048.09, Cook County, Illinois",3366.0,201.0,0.0,516.0,0.0,20.0,62.0,17,031,804809
"Census Tract 8198.01, Cook County, Illinois",5301.0,87.0,9.0,45.0,0.0,8.0,93.0,17,031,819801
"Census Tract 8205.02, Cook County, Illinois",4158.0,250.0,0.0,261.0,0.0,365.0,248.0,17,031,820502
"Census Tract 8209.01, Cook County, Illinois",4794.0,169.0,273.0,89.0,0.0,98.0,29.0,17,031,820901
"Census Tract 8220, Cook County, Illinois",3978.0,47.0,8.0,37.0,0.0,84.0,118.0,17,031,822000
"Census Tract 8226.01, Cook County, Illinois",4399.0,42.0,0.0,53.0,0.0,211.0,26.0,17,031,822601
"Census Tract 8227.02, Cook County, Illinois",3090.0,365.0,0.0,51.0,0.0,133.0,35.0,17,031,822702
"Census Tract 8244, Cook County, Illinois",1263.0,642.0,0.0,23.0,12.0,28.0,0.0,17,031,824400
"Census Tract 8246.02, Cook County, Illinois",5331.0,464.0,0.0,352.0,0.0,179.0,164.0,17,031,824602
"Census Tract 8258.02, Cook County, Illinois",653.0,5697.0,172.0,0.0,0.0,0.0,0.0,17,031,825802
"Census Tract 8276, Cook County, Illinois",27.0,3374.0,59.0,0.0,0.0,19.0,0.0,17,031,827600
"Census Tract 8278.05, Cook County, Illinois",483.0,2435.0,0.0,0.0,0.0,0.0,16.0,17,031,827805
"Census Tract 8282.01, Cook County, Illinois",1718.0,2163.0,0.0,0.0,0.0,104.0,182.0,17,031,828201
"Census Tract 8096, Cook County, Illinois",1681.0,1106.0,0.0,91.0,0.0,119.0,113.0,17,031,809600
"Census Tract 8104, Cook County, Illinois",5170.0,50.0,0.0,137.0,0.0,13.0,111.0,17,031,810400
"Census Tract 8043.11, Cook County, Illinois",4677.0,356.0,0.0,2236.0,0.0,817.0,125.0,17,031,804311
"Census Tract 8044.03, Cook County, Illinois",4653.0,284.0,144.0,721.0,16.0,700.0,178.0,17,031,804403
"Census Tract 8044.04, Cook County, Illinois",3735.0,153.0,0.0,330.0,0.0,1458.0,158.0,17,031,804404
"Census Tract 8044.05, Cook County, Illinois",1179.0,560.0,61.0,441.0,0.0,1190.0,76.0,17,031,804405
"Census Tract 8059.02, Cook County, Illinois",4936.0,68.0,0.0,894.0,0.0,45.0,196.0,17,031,805902
"Census Tract 8061.02, Cook County, Illinois",3113.0,68.0,0.0,399.0,0.0,128.0,31.0,17,031,806102
"Census Tract 8069, Cook County, Illinois",2649.0,343.0,0.0,1607.0,0.0,0.0,457.0,17,031,806900
"Census Tract 8084, Cook County, Illinois",2650.0,134.0,0.0,1219.0,0.0,124.0,162.0,17,031,808400
"Census Tract 8272, Cook County, Illinois",1179.0,2767.0,0.0,0.0,0.0,212.0,11.0,17,031,827200
"Census Tract 8278.02, Cook County, Illinois",438.0,3073.0,0.0,0.0,0.0,85.0,30.0,17,031,827802
"Census Tract 8285.04, Cook County, Illinois",1327.0,4505.0,15.0,17.0,0.0,77.0,402.0,17,031,828504
"Census Tract 8288.01, Cook County, Illinois",2601.0,2556.0,0.0,142.0,0.0,47.0,264.0,17,031,828801
"Census Tract 8292, Cook County, Illinois",2231.0,1416.0,0.0,9.0,0.0,1697.0,188.0,17,031,829200
"Census Tract 8293.01, Cook County, Illinois",1853.0,1680.0,0.0,41.0,0.0,137.0,416.0,17,031,829301
"Census Tract 3404, Cook County, Illinois",259.0,72.0,0.0,1573.0,0.0,45.0,0.0,17,031,340400
"Census Tract 3602, Cook County, Illinois",89.0,1336.0,0.0,52.0,0.0,0.0,0.0,17,031,360200
"Census Tract 1908, Cook County, Illinois",3478.0,162.0,10.0,58.0,0.0,3128.0,115.0,17,031,190800
"Census Tract 1912, Cook County, Illinois",2048.0,133.0,22.0,28.0,15.0,1750.0,57.0,17,031,191200
"Census Tract 2101, Cook County, Illinois",3136.0,143.0,0.0,264.0,37.0,368.0,154.0,17,031,210100
"Census Tract 2204, Cook County, Illinois",2390.0,33.0,0.0,231.0,0.0,16.0,77.0,17,031,220400
"Census Tract 2408, Cook County, Illinois",1034.0,88.0,0.0,55.0,0.0,120.0,73.0,17,031,240800
"Census Tract 2430, Cook County, Illinois",1714.0,66.0,11.0,93.0,0.0,246.0,52.0,17,031,243000
"Census Tract 2508, Cook County, Illinois",99.0,2355.0,0.0,0.0,0.0,160.0,7.0,17,031,250800
"Census Tract 2517, Cook County, Illinois",201.0,940.0,0.0,0.0,0.0,41.0,0.0,17,031,251700
"Census Tract 8184.01, Cook County, Illinois",1969.0,907.0,0.0,137.0,0.0,352.0,56.0,17,031,818401
"Census Tract 8165, Cook County, Illinois",2473.0,146.0,0.0,5.0,0.0,1585.0,0.0,17,031,816500
"Census Tract 4206, Cook County, Illinois",47.0,1769.0,0.0,0.0,0.0,12.0,66.0,17,031,420600
"Census Tract 4408, Cook County, Illinois",63.0,1742.0,0.0,15.0,0.0,0.0,0.0,17,031,440800
"Census Tract 4602, Cook County, Illinois",1255.0,979.0,0.0,0.0,0.0,156.0,78.0,17,031,460200
"Census Tract 4804, Cook County, Illinois",93.0,5334.0,19.0,0.0,0.0,0.0,0.0,17,031,480400
"Census Tract 5202, Cook County, Illinois",2145.0,385.0,10.0,15.0,0.0,403.0,220.0,17,031,520200
"Census Tract 5206, Cook County, Illinois",2656.0,13.0,0.0,38.0,0.0,135.0,10.0,17,031,520600
"Census Tract 5603, Cook County, Illinois",2224.0,62.0,0.0,59.0,0.0,904.0,59.0,17,031,560300
"Census Tract 5608, Cook County, Illinois",4449.0,294.0,108.0,16.0,0.0,783.0,208.0,17,031,560800
"Census Tract 5802, Cook County, Illinois",1445.0,9.0,22.0,403.0,0.0,1299.0,110.0,17,031,580200
"Census Tract 8381, Cook County, Illinois",512.0,835.0,0.0,205.0,0.0,53.0,9.0,17,031,838100
"Census Tract 8387, Cook County, Illinois",219.0,3683.0,0.0,0.0,0.0,20.0,12.0,17,031,838700
"Census Tract 8388, Cook County, Illinois",1389.0,1759.0,0.0,0.0,0.0,143.0,9.0,17,031,838800
"Census Tract 8390, Cook County, Illinois",6543.0,1074.0,31.0,1053.0,0.0,79.0,429.0,17,031,839000
"Census Tract 8391, Cook County, Illinois",4480.0,781.0,40.0,1815.0,0.0,170.0,259.0,17,031,839100
"Census Tract 8392, Cook County, Illinois",380.0,1392.0,0.0,458.0,0.0,60.0,115.0,17,031,839200
"Census Tract 8395, Cook County, Illinois",284.0,1000.0,0.0,79.0,0.0,49.0,49.0,17,031,839500
"Census Tract 8396, Cook County, Illinois",127.0,1466.0,0.0,0.0,0.0,55.0,5.0,17,031,839600
"Census Tract 8397, Cook County, Illinois",2912.0,13.0,41.0,1380.0,0.0,360.0,207.0,17,031,839700
"Census Tract 8398, Cook County, Illinois",1764.0,79.0,0.0,737.0,0.0,137.0,21.0,17,031,839800
"Census Tract 8399, Cook County, Illinois",2724.0,218.0,27.0,855.0,0.0,469.0,159.0,17,031,839900
"Census Tract 8400, Cook County, Illinois",1184.0,31.0,129.0,1183.0,0.0,259.0,8.0,17,031,840000
"Census Tract 3009, Cook County, Illinois",1943.0,70.0,8.0,0.0,0.0,2202.0,0.0,17,031,300900
"Census Tract 3012, Cook County, Illinois",1733.0,433.0,44.0,0.0,0.0,2151.0,56.0,17,031,301200
"Census Tract 311, Cook County, Illinois",3566.0,176.0,0.0,523.0,0.0,205.0,250.0,17,031,031100
"Census Tract 501, Cook County, Illinois",2293.0,97.0,44.0,171.0,0.0,36.0,95.0,17,031,050100
"Census Tract 507, Cook County, Illinois",1629.0,9.0,5.0,52.0,0.0,17.0,30.0,17,031,050700
"Census Tract 621, Cook County, Illinois",3198.0,180.0,0.0,247.0,0.0,0.0,97.0,17,031,062100
"Census Tract 6201, Cook County, Illinois",2648.0,0.0,290.0,321.0,0.0,1526.0,0.0,17,031,620100
"Census Tract 6308, Cook County, Illinois",2807.0,107.0,22.0,17.0,0.0,3716.0,112.0,17,031,630800
"Census Tract 6407, Cook County, Illinois",2276.0,45.0,39.0,0.0,0.0,923.0,102.0,17,031,640700
"Census Tract 6501, Cook County, Illinois",2537.0,137.0,0.0,26.0,0.0,1495.0,194.0,17,031,650100
"Census Tract 6705, Cook County, Illinois",112.0,654.0,11.0,0.0,0.0,132.0,13.0,17,031,670500
"Census Tract 6719, Cook County, Illinois",64.0,953.0,0.0,0.0,0.0,108.0,0.0,17,031,671900
"Census Tract 6814, Cook County, Illinois",64.0,2324.0,19.0,0.0,0.0,0.0,0.0,17,031,681400
"Census Tract 6909, Cook County, Illinois",26.0,4081.0,0.0,0.0,0.0,31.0,135.0,17,031,690900
"Census Tract 6914, Cook County, Illinois",0.0,3053.0,0.0,4.0,0.0,103.0,0.0,17,031,691400
"Census Tract 7105, Cook County, Illinois",88.0,4131.0,0.0,9.0,0.0,25.0,83.0,17,031,710500
"Census Tract 7111, Cook County, Illinois",61.0,2282.0,8.0,0.0,0.0,0.0,0.0,17,031,711100
"Census Tract 7112, Cook County, Illinois",15.0,4769.0,0.0,0.0,0.0,126.0,39.0,17,031,711200
"Census Tract 7307, Cook County, Illinois",31.0,2350.0,0.0,0.0,0.0,0.0,63.0,17,031,730700
"Census Tract 7704, Cook County, Illinois",3634.0,140.0,0.0,394.0,22.0,214.0,99.0,17,031,770400
"Census Tract 8023, Cook County, Illinois",4479.0,32.0,0.0,811.0,0.0,33.0,158.0,17,031,802300
"Census Tract 8027.01, Cook County, Illinois",5103.0,55.0,15.0,1267.0,13.0,384.0,74.0,17,031,802701
"Census Tract 8028.02, Cook County, Illinois",5090.0,289.0,152.0,556.0,0.0,274.0,217.0,17,031,802802
"Census Tract 8095, Cook County, Illinois",2810.0,408.0,0.0,719.0,0.0,61.0,121.0,17,031,809500
"Census Tract 2909, Cook County, Illinois",0.0,3840.0,0.0,17.0,0.0,0.0,0.0,17,031,290900
"Census Tract 3104, Cook County, Illinois",637.0,79.0,8.0,133.0,0.0,355.0,74.0,17,031,310400
"Census Tract 3106, Cook County, Illinois",2330.0,201.0,65.0,276.0,0.0,1611.0,72.0,17,031,310600
"Census Tract 5701, Cook County, Illinois",660.0,9.0,36.0,84.0,0.0,447.0,44.0,17,031,570100
"Census Tract 5808, Cook County, Illinois",1367.0,0.0,47.0,27.0,0.0,808.0,12.0,17,031,580800
"Census Tract 6110, Cook County, Illinois",217.0,524.0,0.0,11.0,0.0,71.0,0.0,17,031,611000
"Census Tract 8264.01, Cook County, Illinois",103.0,3861.0,12.0,14.0,0.0,0.0,0.0,17,031,826401
"Census Tract 8269.01, Cook County, Illinois",316.0,1243.0,0.0,0.0,0.0,255.0,8.0,17,031,826901
"Census Tract 8270, Cook County, Illinois",106.0,3576.0,0.0,8.0,0.0,228.0,77.0,17,031,827000
"Census Tract 8283, Cook County, Illinois",2102.0,946.0,0.0,38.0,0.0,75.0,42.0,17,031,828300
"Census Tract 7403, Cook County, Illinois",4558.0,153.0,0.0,0.0,0.0,160.0,78.0,17,031,740300
"Census Tract 5306, Cook County, Illinois",12.0,2304.0,0.0,0.0,0.0,0.0,87.0,17,031,530600
"Census Tract 8046.07, Cook County, Illinois",5532.0,29.0,0.0,1061.0,0.0,106.0,511.0,17,031,804607
"Census Tract 8047.09, Cook County, Illinois",3409.0,265.0,0.0,1340.0,0.0,825.0,164.0,17,031,804709
"Census Tract 8050.01, Cook County, Illinois",4725.0,0.0,18.0,73.0,0.0,90.0,12.0,17,031,805001
"Census Tract 8051.10, Cook County, Illinois",4097.0,9.0,0.0,278.0,0.0,0.0,78.0,17,031,805110
"Census Tract 8052.01, Cook County, Illinois",2995.0,66.0,0.0,768.0,24.0,45.0,65.0,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",3231.0,121.0,0.0,847.0,0.0,25.0,152.0,17,031,805202
"Census Tract 8302.02, Cook County, Illinois",946.0,2337.0,0.0,20.0,0.0,104.0,156.0,17,031,830202
"Census Tract 8284.02, Cook County, Illinois",1879.0,1737.0,0.0,52.0,0.0,43.0,88.0,17,031,828402
"Census Tract 8286.01, Cook County, Illinois",2635.0,1094.0,0.0,69.0,0.0,145.0,83.0,17,031,828601
"Census Tract 8300.03, Cook County, Illinois",639.0,7149.0,0.0,0.0,0.0,0.0,152.0,17,031,830003
"Census Tract 8301, Cook County, Illinois",532.0,2610.0,0.0,0.0,0.0,46.0,211.0,17,031,830100
"Census Tract 8303, Cook County, Illinois",1078.0,3333.0,0.0,61.0,0.0,0.0,1.0,17,031,830300
"Census Tract 6403, Cook County, Illinois",4859.0,223.0,56.0,0.0,0.0,1133.0,384.0,17,031,640300
"Census Tract 6505, Cook County, Illinois",2345.0,419.0,0.0,33.0,7.0,1725.0,90.0,17,031,650500
"Census Tract 6704, Cook County, Illinois",224.0,1302.0,0.0,0.0,0.0,127.0,36.0,17,031,670400
"Census Tract 6809, Cook County, Illinois",66.0,3214.0,0.0,20.0,0.0,2.0,0.0,17,031,680900
"Census Tract 6811, Cook County, Illinois",7.0,2401.0,40.0,1.0,0.0,135.0,11.0,17,031,681100
"Census Tract 6813, Cook County, Illinois",8.0,2364.0,0.0,39.0,0.0,0.0,7.0,17,031,681300
"Census Tract 6904, Cook County, Illinois",25.0,2867.0,0.0,0.0,0.0,25.0,22.0,17,031,690400
"Census Tract 7002, Cook County, Illinois",2103.0,1074.0,0.0,152.0,0.0,2960.0,232.0,17,031,700200
"Census Tract 7115, Cook County, Illinois",12.0,2477.0,0.0,0.0,0.0,6.0,8.0,17,031,711500
"Census Tract 7306, Cook County, Illinois",12.0,3720.0,26.0,0.0,0.0,0.0,0.0,17,031,730600
"Census Tract 7402, Cook County, Illinois",6303.0,97.0,0.0,111.0,0.0,20.0,109.0,17,031,740200
"Census Tract 7501, Cook County, Illinois",18.0,3532.0,0.0,0.0,0.0,0.0,193.0,17,031,750100
"Census Tract 8236.05, Cook County, Illinois",3779.0,207.0,0.0,96.0,4.0,80.0,44.0,17,031,823605
"Census Tract 8238.03, Cook County, Illinois",6294.0,40.0,0.0,126.0,0.0,0.0,50.0,17,031,823803
"Census Tract 8245.06, Cook County, Illinois",6267.0,171.0,0.0,41.0,0.0,323.0,95.0,17,031,824506
"Census Tract 8329, Cook County, Illinois",1474.0,73.0,0.0,482.0,0.0,10.0,43.0,17,031,832900
"Census Tract 8330, Cook County, Illinois",3250.0,512.0,0.0,394.0,0.0,34.0,290.0,17,031,833000
"Census Tract 8331, Cook County, Illinois",4934.0,914.0,0.0,1417.0,0.0,1.0,170.0,17,031,833100
"Census Tract 8333, Cook County, Illinois",1328.0,116.0,0.0,1106.0,0.0,49.0,129.0,17,031,833300
"Census Tract 8190, Cook County, Illinois",4502.0,13.0,0.0,18.0,0.0,10.0,30.0,17,031,819000
"Census Tract 8193, Cook County, Illinois",2284.0,77.0,0.0,23.0,0.0,216.0,94.0,17,031,819300
"Census Tract 8204, Cook County, Illinois",3179.0,794.0,20.0,56.0,0.0,1546.0,48.0,17,031,820400
"Census Tract 8208, Cook County, Illinois",2823.0,30.0,5.0,13.0,0.0,945.0,66.0,17,031,820800
"Census Tract 1701, Cook County, Illinois",1567.0,117.0,0.0,134.0,0.0,99.0,14.0,17,031,170100
"Census Tract 1707, Cook County, Illinois",2979.0,0.0,0.0,223.0,0.0,57.0,36.0,17,031,170700
"Census Tract 1901, Cook County, Illinois",1210.0,31.0,0.0,58.0,0.0,1074.0,80.0,17,031,190100
"Census Tract 2205, Cook County, Illinois",2045.0,118.0,0.0,152.0,0.0,51.0,137.0,17,031,220500
"Census Tract 2227, Cook County, Illinois",2099.0,173.0,29.0,34.0,0.0,112.0,117.0,17,031,222700
"Census Tract 2312, Cook County, Illinois",628.0,4043.0,13.0,0.0,0.0,1671.0,149.0,17,031,231200
"Census Tract 2315, Cook County, Illinois",117.0,4726.0,0.0,0.0,28.0,715.0,0.0,17,031,231500
"Census Tract 2405, Cook County, Illinois",2142.0,42.0,0.0,183.0,0.0,22.0,36.0,17,031,240500
"Census Tract 2409, Cook County, Illinois",480.0,119.0,0.0,88.0,0.0,204.0,90.0,17,031,240900
"Census Tract 2422, Cook County, Illinois",3052.0,188.0,31.0,148.0,0.0,135.0,116.0,17,031,242200
"Census Tract 2435, Cook County, Illinois",2493.0,739.0,0.0,210.0,0.0,9.0,150.0,17,031,243500
"Census Tract 2505, Cook County, Illinois",3889.0,2026.0,13.0,157.0,0.0,845.0,312.0,17,031,250500
"Census Tract 2510, Cook County, Illinois",51.0,789.0,0.0,0.0,0.0,182.0,0.0,17,031,251000
"Census Tract 1909, Cook County, Illinois",1288.0,139.0,7.0,0.0,0.0,625.0,176.0,17,031,190900
"Census Tract 2003, Cook County, Illinois",1125.0,87.0,0.0,31.0,0.0,607.0,69.0,17,031,200300
"Census Tract 1101, Cook County, Illinois",4697.0,64.0,0.0,405.0,0.0,241.0,107.0,17,031,110100
"Census Tract 1102, Cook County, Illinois",2523.0,42.0,0.0,368.0,0.0,133.0,29.0,17,031,110200
"Census Tract 8106, Cook County, Illinois",3691.0,53.0,7.0,416.0,0.0,175.0,44.0,17,031,810600
"Census Tract 8109, Cook County, Illinois",5096.0,363.0,0.0,298.0,0.0,606.0,12.0,17,031,810900
"Census Tract 8113.01, Cook County, Illinois",3542.0,106.0,56.0,94.0,0.0,596.0,116.0,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",2624.0,411.0,77.0,0.0,0.0,989.0,53.0,17,031,811302
"Census Tract 8121, Cook County, Illinois",2920.0,1336.0,9.0,182.0,0.0,0.0,274.0,17,031,812100
"Census Tract 8135, Cook County, Illinois",1897.0,364.0,8.0,132.0,0.0,3940.0,93.0,17,031,813500
"Census Tract 8136, Cook County, Illinois",1372.0,91.0,0.0,41.0,0.0,3863.0,55.0,17,031,813600
"Census Tract 8296, Cook County, Illinois",2139.0,344.0,15.0,9.0,0.0,283.0,57.0,17,031,829600
"Census Tract 8297, Cook County, Illinois",925.0,2974.0,0.0,48.0,0.0,45.0,255.0,17,031,829700
"Census Tract 8298, Cook County, Illinois",2657.0,3374.0,0.0,80.0,0.0,19.0,90.0,17,031,829800
"Census Tract 8304, Cook County, Illinois",1351.0,2561.0,0.0,0.0,0.0,298.0,125.0,17,031,830400
"Census Tract 8007, Cook County, Illinois",4130.0,40.0,0.0,468.0,0.0,5.0,136.0,17,031,800700
"Census Tract 8025.03, Cook County, Illinois",3919.0,0.0,141.0,1740.0,0.0,169.0,333.0,17,031,802503
"Census Tract 8017.01, Cook County, Illinois",3188.0,0.0,0.0,656.0,0.0,12.0,34.0,17,031,801701
"Census Tract 8019.02, Cook County, Illinois",3018.0,5.0,0.0,330.0,0.0,20.0,101.0,17,031,801902
"Census Tract 8086, Cook County, Illinois",1939.0,8.0,4.0,97.0,0.0,0.0,32.0,17,031,808600
"Census Tract 3105, Cook County, Illinois",887.0,0.0,0.0,7.0,0.0,597.0,0.0,17,031,310500
"Census Tract 3109, Cook County, Illinois",2394.0,108.0,87.0,61.0,0.0,2445.0,120.0,17,031,310900
"Census Tract 8438, Cook County, Illinois",392.0,1009.0,0.0,111.0,0.0,0.0,8.0,17,031,843800
"Census Tract 8439, Cook County, Illinois",183.0,3089.0,11.0,59.0,0.0,26.0,62.0,17,031,843900
"Census Tract 9801, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,980100
"Census Tract 9800, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,980000
"Census Tract 9900, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,990000
